TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
89047MNRLR200MI	1313210997639	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	MINERAL RIDGE MINE	#1 COYOTE SUMMIT	SILVERPEAK	ESMERALDA	NV	89047			YES	NO	NO	NO								212221						37.813333	-117.707222									MINERAL RIDGE GOLD LLC	962704354	270	O 	TONOPAH PUBLIC UTILITIES	102 BURRO AVENUE P.O. BOX 151	TONOPAH	NV	NYE	89049							NO	CZERGA@SCORPIOGOLD.COM			NO	 	
89408RMXNC210LY	1313211045036	N120	DIISOCYANATES	TRI	Pounds																		2013	NO	RMAX OPERATING LLC	210 LYON DR	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								326150						39.605556	-119.205556									RMAX OPERATING LLC	091365452	0		NA												NO	MWOOLSEY@RMAX.COM			NO	 	
89410RVPCF1198S	1313211254646	000110543	N-HEXANE	TRI	Pounds																		2013	NO	AERVOE INDUSTRIES INC	1191 MARK CIR	GARDNERVILLE	DOUGLAS	NV	89410			YES	NO	NO	NO								325510						38.92565	-119.69961											0		NA												NO	MAILBOX@AERVOE.COM			NO	 	
89410RVPCF1198S	1313211254634	000067561	METHANOL	TRI	Pounds																		2013	NO	AERVOE INDUSTRIES INC	1191 MARK CIR	GARDNERVILLE	DOUGLAS	NV	89410			YES	NO	NO	NO								325510						38.92565	-119.69961											0		NA												NO	MAILBOX@AERVOE.COM			NO	 	
89410RVPCF1198S	1313211254659	000079016	TRICHLOROETHYLENE	TRI	Pounds																		2013	NO	AERVOE INDUSTRIES INC	1191 MARK CIR	GARDNERVILLE	DOUGLAS	NV	89410			YES	NO	NO	NO								325510						38.92565	-119.69961											0		NA												NO	MAILBOX@AERVOE.COM			NO	 	
89431SRRCH2302L	1313211758976	007782505	CHLORINE	TRI	Pounds																		2013	NO	SIERRA CHEMICAL CO	2302 LARKIN CIR	SPARKS	WASHOE	NV	89431			YES	NO	NO	NO								325181	424690					39.523889	-119.6975									CARUS CORP	005471666	0		NA												NO	MATT.MARINCIC@CARUSCORPORATION.COM			NO	 	
89803BLDMN70MIL	1313211359652	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	8	O 	CITY OF ELY WASTE WATER TREATMENT	NO STREET ADDRESS APPLIES	ELY	NV	WHITE PINE	89315							NO	JRODERICK@BARRICK.COM			NO	 	
89803BLDMN70MIL	1313211359637	000067561	METHANOL	TRI	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	0		NA												NO	JRODERICK@BARRICK.COM			NO	 	
89803BLDMN70MIL	1313211359625	N458	MERCURY COMPOUNDS	PBT	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	0		NA												NO	JRODERICK@BARRICK.COM			YES	 	
89803BLDMN70MIL	1313211359649	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	0		NA												NO	JRODERICK@BARRICK.COM			NO	 	
89803BLDMN70MIL	1313211359575	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	0		NA												NO	JRODERICK@BARRICK.COM			YES	 	
89803BLDMN70MIL	1313211359613	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	0		NA												NO	JRODERICK@BARRICK.COM			YES	 	
89803BLDMN70MIL	1313211359599	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	0		NA												NO	JRODERICK@BARRICK.COM			NO	 	
89803BLDMN70MIL	1313211359587	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	0		NA												NO	JRODERICK@BARRICK.COM			YES	 	
89803BLDMN70MIL	1313211359601	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	BALD MOUNTAIN MINE	70 MILES S OF ELKO	ELKO	WHITE PINE	NV	89803			YES	NO	NO	NO								212221						39.946842	-115.623068	941267115								BARRICK GOLD CORP	020917170	0		NA												NO	JRODERICK@BARRICK.COM			NO	 	
8982WCRLNC923CA	1313211591918	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	THOMAS PETROLEUM LLC CARLIN	923 CARLIN TREND DR	CARLIN	ELKO	NV	89822			YES	NO	NO	NO								424710						40.733665	-116.119523	039846068								THOMAS PETROLEUM LLC	039846068	0		NA												NO	MZETTLEMOYER@CLTHOMAS.COM			NO	 	
89129LSVGSWLNEM	1313211509765	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	LAS VEGAS PAVING CORP	W LONE MOUNTAIN RD	LAS VEGAS	CLARK	NV	89129			YES	NO	NO	NO								324121						36.1419	-115.1384									LAS VEGAS PAVING CORP		0		NA												NO	TROY.HILDRETH@LVPAVING.COM			NO	 	
89408CNTRY2095N	1313211793955	007439976	MERCURY	PBT	Pounds																		2013	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PSC LLC	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			YES	 	
89408CNTRY2095N	1313211793916	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PSC LLC	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			YES	 	
89408CNTRY2095N	1313211793993	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PSC LLC	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			NO	 	
89408CNTRY2095N	1313211793979	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PSC LLC	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			NO	 	
89115MDWGL635EC	1313211062118	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	MEADOW GOLD DAIRIES	6350 E CENTENNIAL PKWY	NORTH LAS VEGAS	CLARK	NV	89115			YES	NO	NO	NO								311511						36.27669	-115.03302	147370410								DEAN FOODS CO		0		NA												NO	BILL_PARK@DEANFOODS.COM			NO	 	
89005FBRGL16450	1313211086044	000100425	STYRENE	TRI	Pounds																		2013	NO	FIBERGLASS SPECIALTIES INC	1650 FOOTHILL DR  UNIT 602	BOULDER CITY	CLARK	NV	89005			YES	NO	NO	NO								326130						35.97081	-114.85898	063834758										0		NA												NO	MARKFASTOW@YAHOO.COM			NO	 	
8940WBNGRF22221	1313211394186	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			NO	 	
8940WBNGRF22221	1313211394198	000108883	TOLUENE	TRI	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			NO	 	
8940WBNGRF22221	1313211394162	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			NO	 	
8940WBNGRF22221	1313211394212	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			YES	 	
8940WBNGRF22221	1313211394147	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			NO	 	
8940WBNGRF22221	1313211394174	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			YES	 	
8940WBNGRF22221	1313211394200	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			NO	 	
8940WBNGRF22221	1313211394135	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			NO	 	
8940WBNGRF22221	1313211394150	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	BANGO REFINING NV LLC	22211 BANGO RD	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								324191						39.499385	-119.040076	035575820								OMEGA HOLDINGS CO LLC	034488046	0		NA												NO	JEFFREYBARD@OMEGA-HOLDINGSLLC.COM			NO	 	
89431LTSPC1225G	1313211384437	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	ELITE SPICE INC	1225 E GREG ST	SPARKS	WASHOE	NV	89431			YES	NO	NO	NO								311942						39.52138	-119.72425	182893370								ELITE SPICE INC	182893370	0		NA												NO	KCOOK@ELITESPICE.COM			NO	 	
89431LTSPC1225G	1313211384464	000075569	PROPYLENE OXIDE	TRI	Pounds																		2013	NO	ELITE SPICE INC	1225 E GREG ST	SPARKS	WASHOE	NV	89431			YES	NO	NO	NO								311942						39.52138	-119.72425	182893370								ELITE SPICE INC	182893370	0		NA												NO	KCOOK@ELITESPICE.COM			NO	 	
89431LTSPC1225G	1313211384452	000075218	ETHYLENE OXIDE	TRI	Pounds																		2013	NO	ELITE SPICE INC	1225 E GREG ST	SPARKS	WASHOE	NV	89431			YES	NO	NO	NO								311942						39.52138	-119.72425	182893370								ELITE SPICE INC	182893370	0		NA												NO	KCOOK@ELITESPICE.COM			NO	 	
89124SLVRSSLANR	1313210998896	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CALPORTLAND CO SLOAN PLANT	5300 SLOAN RD	SLOAN	CLARK	NV	89124			YES	NO	NO	NO								327320						35.9433	-115.21735	621961929								TAIHEIYO CEMENT USA INC	175418052	0		NA												NO	SHUGHES@CALPORTLAND.COM			YES	 	
89124STHRNSLANR	1313211704414	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	AGGREGATE INDUSTRIES SLOAN FACILITY (QUARRY HMA,RMX)	5300 SLOAN RD	SLOAN	CLARK	NV	89054			YES	NO	NO	NO								212312	324121	327320				35.9433	-115.21735	622258929								HOLCIM (US) INC	622258929	0		NA												NO	MARK.MILLER@AGGREGATE-US.COM			NO	 	
89124STHRNSLANR	1313211704376	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	AGGREGATE INDUSTRIES SLOAN FACILITY (QUARRY HMA,RMX)	5300 SLOAN RD	SLOAN	CLARK	NV	89054			YES	NO	NO	NO								212312	324121	327320				35.9433	-115.21735	622258929								HOLCIM (US) INC	622258929	0		NA												NO	MARK.MILLER@AGGREGATE-US.COM			NO	 	
89124STHRNSLANR	1313211704388	007439921	LEAD	TRI	Pounds																		2013	NO	AGGREGATE INDUSTRIES SLOAN FACILITY (QUARRY HMA,RMX)	5300 SLOAN RD	SLOAN	CLARK	NV	89054			YES	NO	NO	NO								212312	324121	327320				35.9433	-115.21735	622258929								HOLCIM (US) INC	622258929	0		NA												NO	MARK.MILLER@AGGREGATE-US.COM			YES	 	
89408VLLYJ255LO	1313210978300	007440020	NICKEL	TRI	Pounds																		2013	NO	VALLEY JOIST	255 LOGAN RD	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								332312						39.6136	-119.25859									EBSCO INDUSTRIES INC		0		NA												NO	KJAMES@VALLEYJOIST.COM			YES	 	
89408VLLYJ255LO	1313210978286	007439921	LEAD	TRI	Pounds																		2013	NO	VALLEY JOIST	255 LOGAN RD	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								332312						39.6136	-119.25859									EBSCO INDUSTRIES INC		0		NA												NO	KJAMES@VALLEYJOIST.COM			YES	 	
89408VLLYJ255LO	1313210978274	007440473	CHROMIUM	TRI	Pounds																		2013	NO	VALLEY JOIST	255 LOGAN RD	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								332312						39.6136	-119.25859									EBSCO INDUSTRIES INC		0		NA												NO	KJAMES@VALLEYJOIST.COM			YES	 	
89408VLLYJ255LO	1313210978298	007439965	MANGANESE	TRI	Pounds																		2013	NO	VALLEY JOIST	255 LOGAN RD	FERNLEY	LYON	NV	89408			YES	NO	NO	NO								332312						39.6136	-119.25859									EBSCO INDUSTRIES INC		0		NA												NO	KJAMES@VALLEYJOIST.COM			YES	 	
89406NVDRF347NT	1313211001122	007440484	COBALT	TRI	Pounds																		2013	NO	KENNAMETAL INC (TOWN)	347 N TAYLOR ST	FALLON	CHURCHILL	NV	89406			YES	NO	NO	NO								331419						39.47936	-118.78154	004397659								KENNAMETAL INC	004397659	0		NA												NO	LON.BARTOLI@KENNAMETAL.COM			YES	 	
89115MYMNF472NL	1313211157856	000100425	STYRENE	TRI	Pounds																		2013	NO	MAY MANUFACTURING LLC (DBA ARTESIAN SPAS)	4720 N LAMB BLVD	LAS VEGAS	CLARK	NV	89115			YES	NO	NO	NO								326191						36.245931	-115.079945											0		NA												NO	ARTURO@ARTESISANSPAS.COM			NO	 	
89803BRRCK27MIL	1313211368941	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			YES	 	
89803BRRCK27MIL	1313211369018	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			YES	 	
89803BRRCK27MIL	1313211368891	007664417	AMMONIA	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			NO	 	
89803BRRCK27MIL	1313211369107	N760	THALLIUM COMPOUNDS	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			YES	 	
89803BRRCK27MIL	1313211368939	007782505	CHLORINE	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			NO	 	
89803BRRCK27MIL	1313211368927	N078	CADMIUM COMPOUNDS	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			YES	 	
89803BRRCK27MIL	1313211369095	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			NO	 	
89803BRRCK27MIL	1313211369057	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			NO	 	
89803BRRCK27MIL	1313211369119	000108883	TOLUENE	TRI	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			NO	 	
89803BRRCK27MIL	1313211369006	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	BARRICK GOLDSTRIKE MINES INC	27 MILES N OF CARLIN NEVADA	ELKO	ELKO	NV	89803			YES	NO	NO	NO								212221						40.974445	-116.349998	002225618								BARRICK GOLD CORP		0		NA												NO	JHUCK@BARRICK.COM			YES	 	
