TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
44667CTYFR1100P	1313211001680	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	CITY OF ORRVILLE DEPT OF PUB LIC UTILITIES ELECTRIC DEPT	1100 PERRY ST PO BOX 107	ORRVILLE	WAYNE	OH	44667			YES	NO	NO	NO								221122						40.850407	-81.766314	945184489								CITY OF ORRVILLE DEPARTMENT OF PUBLIC UTILITIES	945184489	0		NA												NO	JBREDIGER@ORRUTILITIES.COM			NO	 	
44110BSCLM1325E	1313211001692	007439921	LEAD	TRI	Pounds																		2013	NO	BASIC ALUMINUM CASTINGS CO	1325 E 168TH ST	CLEVELAND	CUYAHOGA	OH	44110			YES	NO	NO	NO								331521						41.56552	-81.56396	004188785										0		NA												NO				YES	 	
44062KRFTM16052	1313211001920	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	MASCO CABINETRY MIDDLEFIELD LLC  -  KRAFTMAID P1	16052 INDUSTRIAL PKWY	MIDDLEFIELD	GEAUGA	OH	44062			YES	NO	NO	NO								337110						41.4537	-81.07194	075742361								MASCO CORP	005320924	0		NA												NO	ROBERT.NAFTANAIL@MASCOCABINETRY.COM			NO	 	
44062KRFTM16052	1313211001932	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	MASCO CABINETRY MIDDLEFIELD LLC  -  KRAFTMAID P1	16052 INDUSTRIAL PKWY	MIDDLEFIELD	GEAUGA	OH	44062			YES	NO	NO	NO								337110						41.4537	-81.07194	075742361								MASCO CORP	005320924	0		NA												NO	ROBERT.NAFTANAIL@MASCOCABINETRY.COM			NO	 	
44062KRFTM16052	1313211001944	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2013	NO	MASCO CABINETRY MIDDLEFIELD LLC  -  KRAFTMAID P1	16052 INDUSTRIAL PKWY	MIDDLEFIELD	GEAUGA	OH	44062			YES	NO	NO	NO								337110						41.4537	-81.07194	075742361								MASCO CORP	005320924	0		NA												NO	ROBERT.NAFTANAIL@MASCOCABINETRY.COM			NO	 	
44062KRFTM16052	1313211001957	000108883	TOLUENE	TRI	Pounds																		2013	NO	MASCO CABINETRY MIDDLEFIELD LLC  -  KRAFTMAID P1	16052 INDUSTRIAL PKWY	MIDDLEFIELD	GEAUGA	OH	44062			YES	NO	NO	NO								337110						41.4537	-81.07194	075742361								MASCO CORP	005320924	0		NA												NO	ROBERT.NAFTANAIL@MASCOCABINETRY.COM			NO	 	
44062KRFTM16052	1313211001969	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	MASCO CABINETRY MIDDLEFIELD LLC  -  KRAFTMAID P1	16052 INDUSTRIAL PKWY	MIDDLEFIELD	GEAUGA	OH	44062			YES	NO	NO	NO								337110						41.4537	-81.07194	075742361								MASCO CORP	005320924	0		NA												NO	ROBERT.NAFTANAIL@MASCOCABINETRY.COM			NO	 	
44224STRKT201ES	1313211002163	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	STRUKTOL CO OF AMERICA	201 E STEELS CORNERS RD	STOW	SUMMIT	OH	442240649			YES	NO	NO	NO								325998						41.181	-81.5006	092622547										250	C 	SUMMIT COUNTY DEPARTMENT OF ENVIRONMENTAL SERVICES	2910 NORTH RIVER ROAD	STOW	OH	SUMMIT	44224							NO	DBENEDETTI@STRUKTOL.COM			NO	 	
44224STRKT201ES	1313211002175	000085449	PHTHALIC ANHYDRIDE	TRI	Pounds																		2013	NO	STRUKTOL CO OF AMERICA	201 E STEELS CORNERS RD	STOW	SUMMIT	OH	442240649			YES	NO	NO	NO								325998						41.181	-81.5006	092622547										250	C 	SUMMIT COUNTY DEPARTMENT OF ENVIRONMENTAL SERVICES	2910 NORTH RIVER ROAD	STOW	OH	SUMMIT	44224							NO	DBENEDETTI@STRUKTOL.COM			NO	 	
44224STRKT201ES	1313211002187	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	STRUKTOL CO OF AMERICA	201 E STEELS CORNERS RD	STOW	SUMMIT	OH	442240649			YES	NO	NO	NO								325998						41.181	-81.5006	092622547										250	C 	SUMMIT COUNTY DEPARTMENT OF ENVIRONMENTAL SERVICES	2910 NORTH RIVER ROAD	STOW	OH	SUMMIT	44224							NO	DBENEDETTI@STRUKTOL.COM			YES	 	
44691GSTTN4ELIN	1313211002249	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	G&S TITANIUM INC	4000 E LINCOLN WAY	WOOSTER	WAYNE	OH	44691			YES	NO	NO	NO								331491						40.79607	-81.8895	097627202										0		NA												NO	MITCH.BOWERS@GS-TITANIUM.COM			YES	 	
44691GSTTN4ELIN	1313211002264	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2013	NO	G&S TITANIUM INC	4000 E LINCOLN WAY	WOOSTER	WAYNE	OH	44691			YES	NO	NO	NO								331491						40.79607	-81.8895	097627202										0		NA												NO	MITCH.BOWERS@GS-TITANIUM.COM			NO	 	
44691GSTTN4ELIN	1313211002290	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	G&S TITANIUM INC	4000 E LINCOLN WAY	WOOSTER	WAYNE	OH	44691			YES	NO	NO	NO								331491						40.79607	-81.8895	097627202										0		NA												NO	MITCH.BOWERS@GS-TITANIUM.COM			NO	 	
45885PSTMR1100M	1313211003761	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	AAP ST MARYS CORP	1100 MCKINLEY RD	SAINT MARYS	AUGLAIZE	OH	45885			YES	NO	NO	NO								336399						40.55358	-84.37325	185385574								HITACHI METALS OF AMERICA LTD	070572482	0		NA												NO	DAN.DANAHER@HITMET.COM			NO	 	
45885PSTMR1100M	1313211003773	007439921	LEAD	TRI	Pounds																		2013	NO	AAP ST MARYS CORP	1100 MCKINLEY RD	SAINT MARYS	AUGLAIZE	OH	45885			YES	NO	NO	NO								336399						40.55358	-84.37325	185385574								HITACHI METALS OF AMERICA LTD	070572482	0		NA												NO	DAN.DANAHER@HITMET.COM			YES	 	
45895KNTRB700LU	1313211004167	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	KONETA INC	1400 LUNAR DR	WAPAKONETA	AUGLAIZE	OH	45895			YES	NO	NO	NO								326299						40.557639	-84.172149	199354218		OHDO48783146		OHR000003				KINDERHOOK INDUSTRIES LLC	162764414	0		NA												NO	JODIBIRR@KONETAINC.COM			YES	 	
44036MCPRC145NR	1313211004799	007440508	COPPER	TRI	Pounds																		2013	NO	EMC PRECISION	145 NORTHRUP ST	ELYRIA	LORAIN	OH	44036			YES	NO	NO	NO								332721						41.37274	-82.08837	004210274										0		NA												NO	PBURKE@EMCPRECISION.COM			YES	 	
44035SHLMT164FR	1313211004849	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	SHALMET CORP	164 FREEDOM CT	ELYRIA	LORAIN	OH	44035			YES	NO	NO	NO								331221						41.40994	-82.12758	068053966								SHALMET CORP		0		NA												NO	BBARR@CARTECH.COM			YES	 	
44035SHLMT164FR	1313211004926	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	SHALMET CORP	164 FREEDOM CT	ELYRIA	LORAIN	OH	44035			YES	NO	NO	NO								331221						41.40994	-82.12758	068053966								SHALMET CORP		0		NA												NO	BBARR@CARTECH.COM			YES	 	
44036MCPRC145NR	1313211004953	007439921	LEAD	TRI	Pounds																		2013	NO	EMC PRECISION	145 NORTHRUP ST	ELYRIA	LORAIN	OH	44036			YES	NO	NO	NO								332721						41.37274	-82.08837	004210274										0		NA												NO	PBURKE@EMCPRECISION.COM			YES	 	
44035SHLMT164FR	1313211005006	N495	NICKEL COMPOUNDS	TRI	Pounds																		2013	NO	SHALMET CORP	164 FREEDOM CT	ELYRIA	LORAIN	OH	44035			YES	NO	NO	NO								331221						41.40994	-82.12758	068053966								SHALMET CORP		0		NA												NO	BBARR@CARTECH.COM			YES	 	
45040CNCNN75INN	1313211070279	007439921	LEAD	TRI	Pounds																		2013	NO	L3 COMMUNICATIONS CINCINNATI ELECTRONICS	7500 INNOVATION WAY	MASON	WARREN	OH	45040			YES	NO	NO	NO								334220	334511					39.32903	-84.29018	310826926								L-3 COMMUNICATION HOLDING INC.		.3	M2	MASON WWTP	3920  STATE RT 42	MASON	OH	WARREN	450401929							NO	GREGG.RIDGLEY@L-3COM.COM			YES	 	
44622QGLYCTOWNS	1313211071016	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	MINTEQ INTERNATIONAL INC ZEDMARK DIV	5864 CROWN RD NW TOWNSHIP RD 164	DOVER	TUSCARAWAS	OH	44622			YES	NO	NO	NO								327125						40.562168	-81.503141	797271186								MINTEQ INTERNATIONAL INC	797271186	0		NA												NO	JON.MAZANDER@MINERALSTECH.COM			YES	 	
45040RLNCM3535K	1313211071194	007439921	LEAD	TRI	Pounds																		2013	NO	RELIANCE MEDICAL PRODUCTS INC	3535 KINGS MILL RD	MASON	WARREN	OH	45040			YES	NO	NO	NO								339115						39.35655	-84.28039	177652310								HAAG STREIT USA	878819762	0		NA												NO	RGRANDSTAFF@RELIANCE-MEDICAL.COM			YES	 	
44144SPRRS3786R	1313211071624	007440508	COPPER	TRI	Pounds																		2013	NO	SUPERIOR PRODUCTS LLC	3786 RIDGE RD	BROOKLYN	CUYAHOGA	OH	44144			YES	NO	NO	NO								332721						41.45325	-81.73745									SUPERIOR PRODUCTS INC	004181871	0		NA												NO	IHODGEKINS@SUPERIORPROD.COM			YES	 	
44681PRCSN21505	1313211071838	N120	DIISOCYANATES	TRI	Pounds																		2013	NO	PROVIA WALNUT CREEK FACILITY	2150 STATE RT 39	SUGARCREEK	HOLMES	OH	446819201			YES	NO	NO	NO								332321						40.515775	-81.700851	091625625		OHD091628602								0		NA												NO	ALAN.BECKLEY@PROVIAPRODUCTS.COM			NO	 	
44047PCKNS149SC	1313211072196	000100425	STYRENE	TRI	Pounds																		2013	NO	RMC INC	149 S CUCUMBER ST	JEFFERSON	ASHTABULA	OH	44047			YES	NO	NO	NO								326199						41.7348	-80.75396	076752559										0		NA												NO	DDELAAT@PICKENSPLASTICS.COM			NO	 	
44646LTVST401RO	1313211072638	007440473	CHROMIUM	TRI	Pounds																		2013	NO	REPUBLIC STEEL -  MASSILLON CFB	401 ROSE AVE SE	MASSILLON	STARK	OH	44646			YES	NO	NO	NO								331221						40.79337	-81.51597	004227708								REPUBLIC STEEL	146916510	0		NA												NO	MCLARK@REPUBLICSTEEL.COM			YES	 	
44646LTVST401RO	1313211072640	007439921	LEAD	TRI	Pounds																		2013	NO	REPUBLIC STEEL -  MASSILLON CFB	401 ROSE AVE SE	MASSILLON	STARK	OH	44646			YES	NO	NO	NO								331221						40.79337	-81.51597	004227708								REPUBLIC STEEL	146916510	0		NA												NO	MCLARK@REPUBLICSTEEL.COM			YES	 	
44646LTVST401RO	1313211072653	007439965	MANGANESE	TRI	Pounds																		2013	NO	REPUBLIC STEEL -  MASSILLON CFB	401 ROSE AVE SE	MASSILLON	STARK	OH	44646			YES	NO	NO	NO								331221						40.79337	-81.51597	004227708								REPUBLIC STEEL	146916510	0		NA												NO	MCLARK@REPUBLICSTEEL.COM			YES	 	
44060STRSC6515H	1313211072943	000079210	PERACETIC ACID	TRI	Pounds																		2013	NO	STERIS CORP	6515 HOPKINS RD	MENTOR	LAKE	OH	44060			YES	NO	NO	NO								339112						41.69274	-81.32536	177360039								STERIS CORP		0	M1	LAKE COUNTY UTILITIES	8471 LAKESHORE BLVD	MENTOR	OH	LAKE	44060							NO	KEVIN_MARSH@STERIS.COM			NO	 	
45865THMNS240WF	1313211073085	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	NIDEC MINSTER CORP	240 W 5TH ST	MINSTER	AUGLAIZE	OH	45865			YES	NO	NO	NO								333517						40.39538	-84.38417	005035969										0		NA												NO	LISA.STROH@MINSTER.COM			YES	 	
45865THMNS240WF	1313211073097	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	NIDEC MINSTER CORP	240 W 5TH ST	MINSTER	AUGLAIZE	OH	45865			YES	NO	NO	NO								333517						40.39538	-84.38417	005035969										0		NA												NO	LISA.STROH@MINSTER.COM			YES	 	
45865THMNS240WF	1313211073109	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	NIDEC MINSTER CORP	240 W 5TH ST	MINSTER	AUGLAIZE	OH	45865			YES	NO	NO	NO								333517						40.39538	-84.38417	005035969										0		NA												NO	LISA.STROH@MINSTER.COM			YES	 	
45865THMNS240WF	1313211073111	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2013	NO	NIDEC MINSTER CORP	240 W 5TH ST	MINSTER	AUGLAIZE	OH	45865			YES	NO	NO	NO								333517						40.39538	-84.38417	005035969										0		NA												NO	LISA.STROH@MINSTER.COM			YES	 	
45103SPCTR4013B	1313211073426	007439921	LEAD	TRI	Pounds																		2013	NO	SPECTRA-TECH MANUFACTURING INC	4013 BORMAN DR	BATAVIA	CLERMONT	OH	45103			YES	NO	NO	NO								334418						39.07918	-84.21361	027063960										.000005	E1	BOB MCEWEN PLANT	396 GREENBRIAR RD	BATAVIA	OH	CLERMONT	45103							NO	PSEXTON@SPECTRATECHMFG.COM			YES	 	
43055NWRKL3032E	1313210901930	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	NEWARK ELECTRO PLATING INC	30-32 E HARRISON ST	NEWARK	LICKING	OH	43055			YES	NO	NO	NO								332813						40.05435	-82.39953	004294468		OND004254468								250	O 	CITY OF NEWARK	1003 E MAIN ST	NEWARK	OH	LICKING	43055							NO	MWS@COLUMBUS.RR.COM			YES	 	
44109THRTG3935V	1313210905117	007439921	LEAD	TRI	Pounds																		2013	NO	ART GALVANIZING WORKS INC	3935 VALLEY RD	CLEVELAND	CUYAHOGA	OH	44109			YES	NO	NO	NO								332812						41.44595	-81.69165	004166575										0		NA												NO	ARTGALV@AOL.COM			YES	 	
44109THRTG3935V	1313210905129	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	ART GALVANIZING WORKS INC	3935 VALLEY RD	CLEVELAND	CUYAHOGA	OH	44109			YES	NO	NO	NO								332812						41.44595	-81.69165	004166575										0		NA												NO	ARTGALV@AOL.COM			YES	 	
44830RPPRB1602N	1313210905915	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	ROPPE CORP	1602 N UNION ST	FOSTORIA	SENECA	OH	44830			YES	NO	NO	NO								326299						41.17583	-83.41849	004176905								ROPPE HOLDING CO	341894449	0		NA												NO	RAWARD@ROPPE.COM			NO	 	
44145MRCNM1000C	1313210910927	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	AMERICAN METALS CORP	1000 CROCKER RD	WESTLAKE	CUYAHOGA	OH	44145			YES	NO	NO	NO								332812						41.47508	-81.95042	004528873								USG CORP	148310014	0		NA												NO	MRADCA@USG.COM			NO	 	
44145MRCNM1000C	1313210910939	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	AMERICAN METALS CORP	1000 CROCKER RD	WESTLAKE	CUYAHOGA	OH	44145			YES	NO	NO	NO								332812						41.47508	-81.95042	004528873								USG CORP	148310014	0		NA												NO	MRADCA@USG.COM			NO	 	
44145MRCNM1000C	1313210910941	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	AMERICAN METALS CORP	1000 CROCKER RD	WESTLAKE	CUYAHOGA	OH	44145			YES	NO	NO	NO								332812						41.47508	-81.95042	004528873								USG CORP	148310014	0		NA												NO	MRADCA@USG.COM			NO	 	
44145MRCNM1000C	1313210910954	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2013	NO	AMERICAN METALS CORP	1000 CROCKER RD	WESTLAKE	CUYAHOGA	OH	44145			YES	NO	NO	NO								332812						41.47508	-81.95042	004528873								USG CORP	148310014	0		NA												NO	MRADCA@USG.COM			NO	 	
44145MRCNM1000C	1313210910966	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	AMERICAN METALS CORP	1000 CROCKER RD	WESTLAKE	CUYAHOGA	OH	44145			YES	NO	NO	NO								332812						41.47508	-81.95042	004528873								USG CORP	148310014	0		NA												NO	MRADCA@USG.COM			NO	 	
44145MRCNM1000C	1313210910978	000108883	TOLUENE	TRI	Pounds																		2013	NO	AMERICAN METALS CORP	1000 CROCKER RD	WESTLAKE	CUYAHOGA	OH	44145			YES	NO	NO	NO								332812						41.47508	-81.95042	004528873								USG CORP	148310014	0		NA												NO	MRADCA@USG.COM			NO	 	
44145MRCNM1000C	1313210910980	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	AMERICAN METALS CORP	1000 CROCKER RD	WESTLAKE	CUYAHOGA	OH	44145			YES	NO	NO	NO								332812						41.47508	-81.95042	004528873								USG CORP	148310014	0		NA												NO	MRADCA@USG.COM			NO	 	
43780WMPMHRD1	1313210912111	007664417	AMMONIA	TRI	Pounds																		2013	NO	WAMPUM HARDWARE  CO	60711 DYNAMITE RD	SALESVILLE	GUERNSEY	OH	43778			YES	NO	NO	NO								325920						39.97725	-81.42833	004519377										0		NA												NO	BSTRITTMATTER@WAMPUMHARDWARE.COM			NO	 	
43780WMPMHRD1	1313210912123	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	WAMPUM HARDWARE  CO	60711 DYNAMITE RD	SALESVILLE	GUERNSEY	OH	43778			YES	NO	NO	NO								325920						39.97725	-81.42833	004519377										0		NA												NO	BSTRITTMATTER@WAMPUMHARDWARE.COM			NO	 	
