TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
31093LFRGW32NFI	1307205604642	007439921	LEAD	PBT	Pounds																		2007	NO	LAFARGE WARNER ROBINS CONCRETE PLANT	320 N FIRST ST	WARNER ROBINS	HOUSTON	GA	31093	YES	NO	NO	NO														32.623889	-83.601667	067568246								LAFARGE NA		0														NO	MATTHEW.STEWART@LAFARGE-NA.COM			YES	
31728THTRR2525T	1307205920756	000100425	STYRENE	TRI	Pounds																		2007	NO	SEMINOLE MARINE INC.	2501 MILESTONE INDUSTRIAL PARK	CAIRO	GRADY	GA	39828	YES	NO	NO	NO														30.866667	-84.2	183453703										0														NO	PHOPPES@SAILFISHBOATS.COM			NO	
31015SSCFR408N1	1307205214505	040487421	PENDIMETHALIN	PBT	Pounds																		2007	NO	SOUTHERN STATES FERTILIZER PLA NT	408 15TH ST N	CORDELE	CRISP	GA	31015	YES	NO	NO	NO														31.971385	-83.79446	008964637								SOUTHERN STATES COOP.	008964637	0														NO	TOMMY.ROSSMAN@SSCOOP.COM			NO	
31015SSCFR408N1	1307205214517	001582098	TRIFLURALIN	PBT	Pounds																		2007	NO	SOUTHERN STATES FERTILIZER PLA NT	408 15TH ST N	CORDELE	CRISP	GA	31015	YES	NO	NO	NO														31.971385	-83.79446	008964637								SOUTHERN STATES COOP.	008964637	0														NO	TOMMY.ROSSMAN@SSCOOP.COM			NO	
31015SSCFR408N1	1307205214529	082657043	BIFENTHRIN	TRI	Pounds																		2007	NO	SOUTHERN STATES FERTILIZER PLA NT	408 15TH ST N	CORDELE	CRISP	GA	31015	YES	NO	NO	NO														31.971385	-83.79446	008964637								SOUTHERN STATES COOP.	008964637	0														NO	TOMMY.ROSSMAN@SSCOOP.COM			NO	
31021STLFB902AS	1307205313315	007439921	LEAD	PBT	Pounds																		2007	NO	STEELFAB IN DUBLIN GEORGIA INC.	902-A SMITH ST	DUBLIN	LAURENS	GA	31021	YES	NO	NO	NO														32.526667	-82.911111	013335356										0														NO	TEDMONDSON@STEELFAB-INC.COM			YES	
31732GRGTBSTATE	1307205755438	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	MAVERICK C&P INC.	633 GEORGIA TUBING LN	CEDAR SPRINGS	EARLY	GA	39832	YES	NO	NO	NO														31.144194	-85.063056	075920801								MAVERICK TUBE CORP	086918398	0														NO	CORTEGA@TENARIS.COM			YES	
31732GRGTBSTATE	1307205755477	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	MAVERICK C&P INC.	633 GEORGIA TUBING LN	CEDAR SPRINGS	EARLY	GA	39832	YES	NO	NO	NO														31.144194	-85.063056	075920801								MAVERICK TUBE CORP	086918398	0														NO	CORTEGA@TENARIS.COM			NO	
31732GRGTBSTATE	1307205755503	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	MAVERICK C&P INC.	633 GEORGIA TUBING LN	CEDAR SPRINGS	EARLY	GA	39832	YES	NO	NO	NO														31.144194	-85.063056	075920801								MAVERICK TUBE CORP	086918398	0														NO	CORTEGA@TENARIS.COM			YES	
31732GRGTBSTATE	1307205755527	N511	NITRATE COMPOUNDS	TRI	Pounds																		2007	NO	MAVERICK C&P INC.	633 GEORGIA TUBING LN	CEDAR SPRINGS	EARLY	GA	39832	YES	NO	NO	NO														31.144194	-85.063056	075920801								MAVERICK TUBE CORP	086918398	0														NO	CORTEGA@TENARIS.COM			NO	
31732GRGTBSTATE	1307205755539	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	MAVERICK C&P INC.	633 GEORGIA TUBING LN	CEDAR SPRINGS	EARLY	GA	39832	YES	NO	NO	NO														31.144194	-85.063056	075920801								MAVERICK TUBE CORP	086918398	0														NO	CORTEGA@TENARIS.COM			NO	
31732GRGTBSTATE	1307205755541	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	MAVERICK C&P INC.	633 GEORGIA TUBING LN	CEDAR SPRINGS	EARLY	GA	39832	YES	NO	NO	NO														31.144194	-85.063056	075920801								MAVERICK TUBE CORP	086918398	0														NO	CORTEGA@TENARIS.COM			NO	
31740GRGFDRTE1B	1307205429943	007664417	AMMONIA	TRI	Pounds																		2007	NO	GEORGIA FEED PRODUCTS CO	RT 1 BOX 150 HWY 82 E	CUTHBERT	RANDOLPH	GA	398400528	YES	NO	NO	NO														31.770556	-84.734444	801690074								AMERICAN PROTEINS INC	194912952	0														NO	BRANDON.KYZAR@AMPROT.COM			NO	
31742CRGLL715NO	1307205273648	000110543	N-HEXANE	TRI	Pounds																		2007	NO	GOLDEN PEANUT CO	715 MARTIN LUTHER KING JR. DR	DAWSON	TERRELL	GA	39842	YES	NO	NO	NO														31.782493	-84.446628	161765425										1090	C 	CITY OF DAWSON TREATMENT PLANT	HEROD ROAD	DAWSON	GA	TERRELL	39842							NO	PLEVERETTE@GPC.ADMWORLD.COM			NO	
31750DLCRMPERRY	1307205176757	007440360	ANTIMONY	TRI	Pounds																		2007	NO	DELPHI AUTOMOTIVE SYSTEMS LLC FITZGERALD	342 PERRY HOUSE RD	FITZGERALD	BEN HILL	GA	31750	YES	NO	NO	NO														31.69147	-83.261137	006066807								DELPHI CORP	043898092	.01	O 													NO	DAVID.G.BODKIN@DELPHI.COM			YES	
31750DLCRMPERRY	1307205176769	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	DELPHI AUTOMOTIVE SYSTEMS LLC FITZGERALD	342 PERRY HOUSE RD	FITZGERALD	BEN HILL	GA	31750	YES	NO	NO	NO														31.69147	-83.261137	006066807								DELPHI CORP	043898092	2.6	M1													NO	DAVID.G.BODKIN@DELPHI.COM			YES	
31750DLCRMPERRY	1307205176771	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	DELPHI AUTOMOTIVE SYSTEMS LLC FITZGERALD	342 PERRY HOUSE RD	FITZGERALD	BEN HILL	GA	31750	YES	NO	NO	NO														31.69147	-83.261137	006066807								DELPHI CORP	043898092	0														NO	DAVID.G.BODKIN@DELPHI.COM			NO	
31047FRTLY1200H	1307205837026	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	FRITO LAY INC. PERRY PLANT	1200 HWY 247 S	KATHLEEN	HOUSTON	GA	31047	YES	NO	NO	NO														32.450811	-83.598504	191500040								PEPSICO INC.	001287762	0														NO	CRAIG.H.HOFFMAN@FRITOLAY.COM			NO	
31063STHRN321PL	1307206020063	007664417	AMMONIA	TRI	Pounds																		2007	NO	ALLENS INC PLANT #20	730 TRAVELERS REST RD	MONTEZUMA	MACON	GA	31063	YES	NO	NO	NO														32.293202	-84.022739	006340707								ALLENS INC.	006340707	500	O 	CITY OF MONTEZUMA POTW	TRAVELERS REST ROAD	MONTEZUMA	GA	MACON	31063							NO	LMUSHINSKI@ALLENS.COM			NO	
31768BDLSL9006T	1307205184892	007439921	LEAD	PBT	Pounds																		2007	NO	BEADLES LUMBER CO	900 6TH ST NE	MOULTRIE	COLQUITT	GA	31768	YES	NO	NO	NO														31.189722	-83.78	003292448										0														NO	NA			YES	
31791CNGRF11SEA	1307205936457	000075456	CHLORODIFLUOROMETHANE	TRI	Pounds																		2007	NO	CONAGRA FOODS	101 SEABROOK	SYLVESTER	WORTH	GA	31791	YES	NO	NO	NO														31.527169	-83.81246	007258908								CONAGRA FOODS INC	007258908	0														NO	SHAWN.ZABLOCKI@CONAGRAFOODS.COM			NO	
31206CHRKB3250W	1307205233430	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	CHEROKEE BRICK & TILE CO	3250 WATERVILLE RD	MACON	BIBB	GA	312061246	YES	NO	NO	NO														32.806258	-83.637066	003321916										0														NO	JIM.OWENS@CHEROKEEBRICK.COM			NO	
31206CHRKB3250W	1307205233442	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2007	NO	CHEROKEE BRICK & TILE CO	3250 WATERVILLE RD	MACON	BIBB	GA	312061246	YES	NO	NO	NO														32.806258	-83.637066	003321916										0														NO	JIM.OWENS@CHEROKEEBRICK.COM			NO	
31206MCNKR4891M	1307205503511	000075070	ACETALDEHYDE	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	490	E1	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503523	007664417	AMMONIA	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	6210	M2	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503535	N040	BARIUM COMPOUNDS	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	3900	M2	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			YES	
31206MCNKR4891M	1307205503547	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	19000	M2	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			YES	
31206MCNKR4891M	1307205503550	N458	MERCURY COMPOUNDS	PBT	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	5.4	M2	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			YES	
31206MCNKR4891M	1307205503562	000067561	METHANOL	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	29000	E1	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503574	000108952	PHENOL	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	70	E1	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503586	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	2600	M2	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			YES	
31206MCNKR4891M	1307205503598	000120809	CATECHOL	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	4200	C 	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503600	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	0														NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503612	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	0														NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503624	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams	11.57	3.25	3.05	1.65	1.33	.38	.54	1.91	1.4	12.45	7.31	48.52	.93	1.13	.22	4.16	.2	2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	0														NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503636	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	350	M2	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			YES	
31206MCNKR4891M	1307205503648	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	0														NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31206MCNKR4891M	1307205503651	N511	NITRATE COMPOUNDS	TRI	Pounds																		2007	NO	GRAPHIC PACKAGING INTERNATIONA L INC	100 GRAPHIC PACKING INT'L WAY	MACON	BIBB	GA	31206	YES	NO	NO	NO														32.771733	-83.625095	791020399								GRAPHIC PACKAGING INTERNATIONAL CORP	808839062	1600	E1	ROCKY CREEK TREATMENT PLANT	4705 MEAD ROAD	MACON	GA	BIBB	31206							NO	KATHLEEN.WHEELER@GRAPHICPKG.COM			NO	
31907MTSSH0NEPA	1307205219203	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	PANASONIC BATTERY CORP OF AMERICA - LITHIUM DIV	ONE PANASONIC DR	COLUMBUS	MUSCOGEE	GA	31907	YES	NO	NO	NO														32.500833	-84.868889									PANASONIC CORP NA	008919813	0														NO	GKING@US.PANASONIC.COM			YES	
31909PLYCHONEPO	1307205291141	007439965	MANGANESE	TRI	Pounds																		2007	NO	EASTMAN KODAK CO	ONE POLYCHROME PARK	COLUMBUS	MUSCOGEE	GA	31907	YES	NO	NO	NO														32.497222	-84.8825	002206183								EASTMAN KODAK CO	002206183	1368	O 													NO	SUSAN.HALL@KODAK.COM			YES	
31909PLYCHONEPO	1307205291154	000067561	METHANOL	TRI	Pounds																		2007	NO	EASTMAN KODAK CO	ONE POLYCHROME PARK	COLUMBUS	MUSCOGEE	GA	31907	YES	NO	NO	NO														32.497222	-84.8825	002206183								EASTMAN KODAK CO	002206183	0														NO	SUSAN.HALL@KODAK.COM			NO	
31909PLYCHONEPO	1307205291166	000068122	N,N-DIMETHYLFORMAMIDE	TRI	Pounds																		2007	NO	EASTMAN KODAK CO	ONE POLYCHROME PARK	COLUMBUS	MUSCOGEE	GA	31907	YES	NO	NO	NO														32.497222	-84.8825	002206183								EASTMAN KODAK CO	002206183	0														NO	SUSAN.HALL@KODAK.COM			NO	
31909PLYCHONEPO	1307205291139	N120	DIISOCYANATES	TRI	Pounds																		2007	NO	EASTMAN KODAK CO	ONE POLYCHROME PARK	COLUMBUS	MUSCOGEE	GA	31907	YES	NO	NO	NO														32.497222	-84.8825	002206183								EASTMAN KODAK CO	002206183	0														NO	SUSAN.HALL@KODAK.COM			NO	
31323NCFMF674CH	1307205418609	000067561	METHANOL	TRI	Pounds																		2007	NO	FLOCRYL INC. - ACRYLATES	674 CHEMICAL PLANT RD	RICEBORO	LIBERTY	GA	31323	YES	NO	NO	NO														31.742571	-81.431365	868745084								SNF HOLDING CO	878930965	0														NO	BHANSON@SNFHC.COM			NO	
31323NCFMF674CH	1307205418611	000096333	METHYL ACRYLATE	TRI	Pounds																		2007	NO	FLOCRYL INC. - ACRYLATES	674 CHEMICAL PLANT RD	RICEBORO	LIBERTY	GA	31323	YES	NO	NO	NO														31.742571	-81.431365	868745084								SNF HOLDING CO	878930965	0														NO	BHANSON@SNFHC.COM			NO	
31323NCFMF674CH	1307205418623	000080626	METHYL METHACRYLATE	TRI	Pounds																		2007	NO	FLOCRYL INC. - ACRYLATES	674 CHEMICAL PLANT RD	RICEBORO	LIBERTY	GA	31323	YES	NO	NO	NO														31.742571	-81.431365	868745084								SNF HOLDING CO	878930965	0														NO	BHANSON@SNFHC.COM			NO	
31323NCFMF674CH	1307205418635	000110543	N-HEXANE	TRI	Pounds																		2007	NO	FLOCRYL INC. - ACRYLATES	674 CHEMICAL PLANT RD	RICEBORO	LIBERTY	GA	31323	YES	NO	NO	NO														31.742571	-81.431365	868745084								SNF HOLDING CO	878930965	0														NO	BHANSON@SNFHC.COM			NO	
31326SHRMN5EBEN	1307205360744	007439921	LEAD	PBT	Pounds																		2007	NO	HANSON PIPE & PRODUCTS SOUTHEAST RINCON	500 EBENEZER RD	RINCON	EFFINGHAM	GA	31326	YES	NO	NO	NO														32.33862	-81.25715									HANSON PIPE & PRODUCTS INC	051055945	0														NO	ROGER.TAYLOR@HANSON.BIZ			YES	
31404KMRNCEASTP	1307205634520	000463581	CARBONYL SULFIDE	TRI	Pounds																		2007	NO	TRONOX PIGMENTS (SAVANNAH) INC	1 KERR MCGEE RD	SAVANNAH	CHATHAM	GA	31404	YES	NO	NO	NO														32.078889	-81.03055	606800261										0														NO	WILLIAM.ABDULLAH@TRONOX.COM			NO	
31404KMRNCEASTP	1307205634532	007782505	CHLORINE	TRI	Pounds																		2007	NO	TRONOX PIGMENTS (SAVANNAH) INC	1 KERR MCGEE RD	SAVANNAH	CHATHAM	GA	31404	YES	NO	NO	NO														32.078889	-81.03055	606800261										0														NO	WILLIAM.ABDULLAH@TRONOX.COM			NO	
31404KMRNCEASTP	1307205634544	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	TRONOX PIGMENTS (SAVANNAH) INC	1 KERR MCGEE RD	SAVANNAH	CHATHAM	GA	31404	YES	NO	NO	NO														32.078889	-81.03055	606800261										0														NO	WILLIAM.ABDULLAH@TRONOX.COM			YES	
31404KMRNCEASTP	1307205634557	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams	4.56	5.44	5.64	.92	.55	.28	.09	.11	.12	.97	71.12	4.93	2.77	.95	.08	1.42	.05	2007	NO	TRONOX PIGMENTS (SAVANNAH) INC	1 KERR MCGEE RD	SAVANNAH	CHATHAM	GA	31404	YES	NO	NO	NO														32.078889	-81.03055	606800261										0														NO	WILLIAM.ABDULLAH@TRONOX.COM			NO	
