TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
11572LNDNC323LA	1312210195184	N420	LEAD COMPOUNDS	PBT	2012	LND INC	3230 LAWSON BLVD	OCEANSIDE	NASSAU	NY	11572	YES	NO	NO	NO								334411						40.632032	-73.653267	003250594										SRNA:Reduction in reported quantity was due to limited production at the manufacturing facility in the Forth Quarter of CY2012 because of damage and power outages associated with Hurricane Sandy.	NO	SDAVIES@LNDINC.COM			YES	 	
14621MNRPL265HO	1312210682821	N982	ZINC COMPOUNDS	TRI	2012	MCALPIN INDUSTRIES MONROE PLATING DIV	50 BALFOUR ST	ROCHESTER	MONROE	NY	14621	YES	NO	NO	NO								332999	332116	332813				43.183036	-77.616253	002467355								MCALPIN INDUSTRIES	002467355	|W22:Plating baths are used as long as possible and when we have to make up a new one we keep a few totes of the old solution in stock to make up a plating bath in an emergency if we need to without using all new raw chemicals.|T05:Line operator input and experience has been crucial in this process.	NO	MMCALPIN@MCALPIN-IND.COM			YES	 	
14702JMSTW105WA	1312210094114	007782505	CHLORINE	TRI	2012	JAMESTOWN ELECTRO PLATING WORKS INC	105 WATER ST	JAMESTOWN	CHAUTAUQUA	NY	14701	YES	NO	NO	NO								332813						42.0945	-79.229639											SRNA:Sodium hypochlorite is being used rather than chlorine gas due to safety reasons.	NO	MGRAY@JAMESTOWNELECTROPLATE.COM			NO	 	
14760HYSLL211FR	1312210521062	000118741	HEXACHLOROBENZENE	PBT	2012	SOLEPOXY INC	211 FRANKLIN ST	OLEAN	CATTARAUGUS	NY	147609503	YES	NO	NO	NO								325991						42.094861	-78.439994	035040334								SOLEPOXY INC	035040334	SRNA:Already using best available raw material purity.	NO	ROBERT.GROELE@SOLEPOXY.COM			NO	 	
14760HYSLL211FR	1312210521074	000079947	TETRABROMOBISPHENOL A	PBT	2012	SOLEPOXY INC	211 FRANKLIN ST	OLEAN	CATTARAUGUS	NY	147609503	YES	NO	NO	NO								325991						42.094861	-78.439994	035040334								SOLEPOXY INC	035040334	SRNA:Concern that product quality may decline as a result of source reduction. This ingredient is used as a flame retardant for insulation used in electronic appliactions.	NO	ROBERT.GROELE@SOLEPOXY.COM			NO	 	
13424RNBSN165BA	1312210463675	000107211	ETHYLENE GLYCOL	TRI	2012	DAIMLER BUSES NA	165 BASE RD	ORISKANY	ONEIDA	NY	13424	YES	NO	NO	NO								336211						43.151991	-75.378599	043691708								DAIMLER AG		,	NO	TIM.HARRIS@DCBUSNA.COM			NO	 	
12183LYDLL68GEO	1312209936879	001163195	DECABROMODIPHENYL OXIDE	TRI	2012	LYDALL THERMAL / ACOUSTICAL INC	68 GEORGE ST	GREEN ISLAND	ALBANY	NY	12183	YES	NO	NO	NO								313230	322121					42.742157	-73.692494	001139963								LYDALL INC	001139963	Switched to a green chemical	NO	TDINGMAN@LYDALL.COM			NO	 	
12183LYDLL68GEO	1312209936867	N010	ANTIMONY COMPOUNDS	TRI	2012	LYDALL THERMAL / ACOUSTICAL INC	68 GEORGE ST	GREEN ISLAND	ALBANY	NY	12183	YES	NO	NO	NO								313230	322121					42.742157	-73.692494	001139963								LYDALL INC	001139963	For the year 2013 we have elminated using this product in our process altogether. We are now using a green material for our production process.	NO	TDINGMAN@LYDALL.COM			YES	 	
12183ZKNCR1TIBB	1312210144693	007440508	COPPER	TRI	2012	ZAK INC	1 TIBBITS AVE	GREEN ISLAND	ALBANY	NY	12183	YES	NO	NO	NO								332710						42.750019	-73.696903	002077733								ZAK INC	002077733	SRNA:We are in the process of securing funding for a bag house to collect copper dust during grinding operations to recycle this material.	NO	CORRIGANJ@ZAKINC.COM			YES	 	
10990JNSCHRIVER	1312209979107	007782505	CHLORINE	TRI	2012	JCI JONES CHEMICALS INC	103 RIVER ST	WARWICK	ORANGE	NY	10990	YES	NO	NO	NO								424690						41.252205	-74.373509	002216091								JCI JONES CHEMICALS INC		Chlorine from the bleach machine is vented to the bleach blow vats during the manufacturing process.	NO	TSHERWOOD@JCICHEM.COM			NO	 	
14423JNSCH100SU	1312209978826	007782505	CHLORINE	TRI	2012	JCI JONES CHEMICALS INC	100 SUNNY SOL BLVD	CALEDONIA	LIVINGSTON	NY	14423	YES	NO	NO	NO								424690						42.97653	-77.84556	002216091								JCI JONES CHEMICALS INC		Chlorine from the make vats is vented to the chlorine scrubber.	NO	TGAFFNEY@JCICHEM.COM			NO	 	
14845CTLRH200WE	1312210598999	007440020	NICKEL	TRI	2012	EATON CORP	200 WESTINGHOUSE CIR	HORSEHEADS	CHEMUNG	NY	14845	YES	NO	NO	NO								334411						42.159566	-76.839471	079678108								EATON CORP	004155818	|W53:New coagulant used in Wastewater treatment process	NO	DALECWEBB@EATON.COM			YES	 	
14845CTLRH200WE	1312210599015	007697372	NITRIC ACID	TRI	2012	EATON CORP	200 WESTINGHOUSE CIR	HORSEHEADS	CHEMUNG	NY	14845	YES	NO	NO	NO								334411						42.159566	-76.839471	079678108								EATON CORP	004155818	|W58:Change in process requirement results in decrease application|T04:Change in process requirement results in decrease application	NO	DALECWEBB@EATON.COM			NO	 	
14845CTLRH200WE	1312210869766	007440473	CHROMIUM	TRI	2012	EATON CORP	200 WESTINGHOUSE CIR	HORSEHEADS	CHEMUNG	NY	14845	YES	NO	NO	NO								334411						42.159566	-76.839471	079678108								EATON CORP	004155818	|W53:New coagulant implemented|T10:New coagulant implemented	NO	DALECWEBB@EATON.COM	RR5		YES	 	
14845CTLRH200WE	1312210598963	007440508	COPPER	TRI	2012	EATON CORP	200 WESTINGHOUSE CIR	HORSEHEADS	CHEMUNG	NY	14845	YES	NO	NO	NO								334411						42.159566	-76.839471	079678108								EATON CORP	004155818	|W53:New coagulant utilized in wastewater treatment plant|T10:New coagulant utilized in wastewater treatment plant	NO	DALECWEBB@EATON.COM			YES	 	
13656CRWLYTHERE	1312210507950	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	HP HOOD LLC	20700 NYS RT 411	LA FARGEVILLE	JEFFERSON	NY	136560141	YES	NO	NO	NO								311513						44.1875	-75.956944	001008697								HP HOOD LLC	001008697	polycyclic aromatic compounds WERE A DISCHARGE FROM STACK EMISSIONS FROM BURNING #6 FUEL OIL	NO	MARK.RAYMAN@HPHOOD.COM			NO	 	
13656CRWLYTHERE	1312210507911	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	HP HOOD LLC	20700 NYS RT 411	LA FARGEVILLE	JEFFERSON	NY	136560141	YES	NO	NO	NO								311513						44.1875	-75.956944	001008697								HP HOOD LLC	001008697	BENZO(g,h,i)PERYLENE was a discharge from stack emissions from burning #6 fuel oil. The calculations show a discharge of 0.001 LBS in 2012	NO	MARK.RAYMAN@HPHOOD.COM			NO	 	
14807CRWLY25HUR	1312210321877	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	HP HOOD LLC CROWLEY FOODS ARKPORT	25 HURLBUT ST	ARKPORT	STEUBEN	NY	14807	YES	NO	NO	NO								311513						42.393829	-77.700499	001008697								HP HOOD LLC	001008697	BENZO(g,h,i)PERYLENE was a discharge from stack emissions from burning #6 fuel oil. We have since switched entirerly to natural gas to fire the boilers. We will not be reporting BENZO(g,h,i)PERYLENE on next years FORM R.	NO	FREEMAN.COVERT@HPHOOD.COM			NO	 	
14807CRWLY25HUR	1312210321941	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	HP HOOD LLC CROWLEY FOODS ARKPORT	25 HURLBUT ST	ARKPORT	STEUBEN	NY	14807	YES	NO	NO	NO								311513						42.393829	-77.700499	001008697								HP HOOD LLC	001008697	Polycyclic aromatic compounds were a discharge from a stack emissions from burning of #6 fuel oil. We have switched to natural gas to fire boilers so we will not be reporting PAC on next years Form R.	NO	FREEMAN.COVERT@HPHOOD.COM			NO	 	
14701HPSRC84HOP	1312210356465	007440473	CHROMIUM	TRI	2012	HOPE'S WINDOWS INC	84 HOPKINS AVE	JAMESTOWN	CHAUTAUQUA	NY	14701	YES	NO	NO	NO								332321						42.110077	-79.214432	063955397										Source reduction for chromium is not feasible. The metal is an inherent component of the product outgoing. Reducing the metals at the source would be reducing business.   The management at Hope's Windows has made a commitment to reduce the amounts in waste streams generated at their facility, as it is reasonably feasible.	NO	DLAUSTERER@HOPESWINDOWS.COM			YES	 	
10009CNSLD801E1	1312210464234	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	CONSOLIDATED EDISON CO OF NEW YORK - EAST RIVER FACILITY	801 E 14 ST	MANHATTAN	NEW YORK	NY	10009	YES	NO	NO	NO								221112						40.7278	-73.9733	006982359										|W42:This compound results from the combustion of fuel oil.  During the reporting year, the percentage of natural gas was increased with a corresponding decrease in the use of fuel oil, resulting in a reduction in the quantity of this compound.|T11:The Company is replacing fuel oil with natural gas where possible in order to achieve economic benefits for customers and meet regulatory emissions limits.	NO	CLENDENINM@CONED.COM			NO	 	
10009CNSLD801E1	1312210464222	007664417	AMMONIA	TRI	2012	CONSOLIDATED EDISON CO OF NEW YORK - EAST RIVER FACILITY	801 E 14 ST	MANHATTAN	NEW YORK	NY	10009	YES	NO	NO	NO								221112						40.7278	-73.9733	006982359										SRNA:This compound is used as a pollution control additive, and therefore cannot be reduced without a corresponding increase in air emissions from the facility.	NO	CLENDENINM@CONED.COM			NO	 	
13209CRCBLSTATE	1312210372417	007439965	MANGANESE	TRI	2012	CRUCIBLE INDUSTRIES LLC	575 STATE FAIR BLVD	SOLVAY	ONONDAGA	NY	13209	YES	NO	NO	NO								331111						43.085298	-76.223335	961589863								CRUCIBLE INDUSTRIES LLC	961589863	THERE IS A DECREASE IN FUGITIVE EMISSIONS RELATED TO NEW EMISSION CONTROL SYSTEM INSTALLED AT THE MAINMELT FURNACE.	NO	LORNA.CARPENTER@CRUCIBLE.COM			YES	 	
13209CRCBLSTATE	1312210372381	007440473	CHROMIUM	TRI	2012	CRUCIBLE INDUSTRIES LLC	575 STATE FAIR BLVD	SOLVAY	ONONDAGA	NY	13209	YES	NO	NO	NO								331111						43.085298	-76.223335	961589863								CRUCIBLE INDUSTRIES LLC	961589863	THERMOGRAPHIC IMAGING OF THE MELT FURANCE SLAG MAXIMMIZES YEILD AND REDUCES WASTE PRODUCTS	NO	LORNA.CARPENTER@CRUCIBLE.COM			YES	 	
13209CRCBLSTATE	1312210372405	007440508	COPPER	TRI	2012	CRUCIBLE INDUSTRIES LLC	575 STATE FAIR BLVD	SOLVAY	ONONDAGA	NY	13209	YES	NO	NO	NO								331111						43.085298	-76.223335	961589863								CRUCIBLE INDUSTRIES LLC	961589863	THERE IS A DECREASE IN FUGITIVE EMISSIONS RELATED TO NEW EMISSION CONTROL SYSTEM INSTALLED AT OUR MAIN MELT FURNACE.	NO	LORNA.CARPENTER@CRUCIBLE.COM			YES	 	
13209CRCBLSTATE	1312210372429	007440020	NICKEL	TRI	2012	CRUCIBLE INDUSTRIES LLC	575 STATE FAIR BLVD	SOLVAY	ONONDAGA	NY	13209	YES	NO	NO	NO								331111						43.085298	-76.223335	961589863								CRUCIBLE INDUSTRIES LLC	961589863	THERMOGRAPHIC IMAGING OF THE MELT FURANCE SLAG MAXIMMIZES YEILD AND REDUCES WASTE PRODUCTS	NO	LORNA.CARPENTER@CRUCIBLE.COM			YES	 	
13209CRCBLSTATE	1312210372393	007440484	COBALT	TRI	2012	CRUCIBLE INDUSTRIES LLC	575 STATE FAIR BLVD	SOLVAY	ONONDAGA	NY	13209	YES	NO	NO	NO								331111						43.085298	-76.223335	961589863								CRUCIBLE INDUSTRIES LLC	961589863	THERE IS A DECREASE IN FUGITIVE EMISSIONS RELATED TO NEW EMISSION CONTROL SYSTEM AT OUR MAIN MELT FURNACE.	NO	LORNA.CARPENTER@CRUCIBLE.COM			YES	 	
12188DGSSCSCHOO	1312210227892	000107211	ETHYLENE GLYCOL	TRI	2012	EVONIK DEGUSSA CORP	7 SCHOOLHOUSE LN	WATERFORD	SARATOGA	NY	12188	YES	NO	NO	NO								325188						42.81936	-73.667196	068209295								EVONIK INDUSTRIES	068209295	SRNA:Capital allocated to reduction of CL point source in 2012.	NO	KEVIN.JORDAN@EVONIK.COM			NO	 	
12188DGSSCSCHOO	1312210227904	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	EVONIK DEGUSSA CORP	7 SCHOOLHOUSE LN	WATERFORD	SARATOGA	NY	12188	YES	NO	NO	NO								325188						42.81936	-73.667196	068209295								EVONIK INDUSTRIES	068209295	SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	KEVIN.JORDAN@EVONIK.COM			NO	 	
12188DGSSCSCHOO	1312210227880	007782505	CHLORINE	TRI	2012	EVONIK DEGUSSA CORP	7 SCHOOLHOUSE LN	WATERFORD	SARATOGA	NY	12188	YES	NO	NO	NO								325188						42.81936	-73.667196	068209295								EVONIK INDUSTRIES	068209295	|T04:Modification of Vaporizers to closed system eliminated the need for scrubber.	NO	KEVIN.JORDAN@EVONIK.COM			NO	 	
12834HLLNGCOUNT	1312210586994	N982	ZINC COMPOUNDS	TRI	2012	EASTON MILL	3235 COUNTY RT 113	GREENWICH	WASHINGTON	NY	12834	YES	NO	NO	NO								322121						43.109472	-73.574139	001006360										|W42:Management team initiative to utilize chemical substitution (chemical containing low or no toxic chemical) where acceptable by the customer.	NO	M.ROWLAND@HOVO.COM			YES	 	
12834HLLNGCOUNT	1312210586893	007440393	BARIUM	TRI	2012	EASTON MILL	3235 COUNTY RT 113	GREENWICH	WASHINGTON	NY	12834	YES	NO	NO	NO								322121						43.109472	-73.574139	001006360										|W42:Company intiative to utlize chemcial substitution where applicable and acceptable by the customer	NO	M.ROWLAND@HOVO.COM			YES	 	
12834HLLNGCOUNT	1312210586917	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	EASTON MILL	3235 COUNTY RT 113	GREENWICH	WASHINGTON	NY	12834	YES	NO	NO	NO								322121						43.109472	-73.574139	001006360										|W42:Utilized natural gas rather than number 6 fuel oil during the course of 2012.	NO	M.ROWLAND@HOVO.COM			NO	 	
12834HLLNGCOUNT	1312210586881	007440360	ANTIMONY	TRI	2012	EASTON MILL	3235 COUNTY RT 113	GREENWICH	WASHINGTON	NY	12834	YES	NO	NO	NO								322121						43.109472	-73.574139	001006360										|W42:Company initiative to perform chemical substitution where applicable and acceptable by the customer	NO	M.ROWLAND@HOVO.COM			YES	 	
12834HLLNGCOUNT	1312210586968	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	EASTON MILL	3235 COUNTY RT 113	GREENWICH	WASHINGTON	NY	12834	YES	NO	NO	NO								322121						43.109472	-73.574139	001006360										|W42:Facility utilized natural gas rather than number 6 fuel oil in 2012.	NO	M.ROWLAND@HOVO.COM			NO	 	
12834HLLNGCOUNT	1312210586931	001163195	DECABROMODIPHENYL OXIDE	TRI	2012	EASTON MILL	3235 COUNTY RT 113	GREENWICH	WASHINGTON	NY	12834	YES	NO	NO	NO								322121						43.109472	-73.574139	001006360										|W42:Company initiative to utilize chemical substitution where applicable and acceptable by the customer	NO	M.ROWLAND@HOVO.COM			NO	 	
12834HLLNGROUTE	1312210586956	001163195	DECABROMODIPHENYL OXIDE	TRI	2012	GREENWICH MILL	2322 STATE RD RT 29	GREENWICH	WASHINGTON	NY	12834	YES	NO	NO	NO								322121						43.095889	-73.4595	001006360										|W42:Company initiative to utilize chemical substitution where applicable and acceptable by the customer.	NO	M.ROWLANDI@HOVO.COM			NO	 	
12834HLLNGROUTE	1312210586905	007440360	ANTIMONY	TRI	2012	GREENWICH MILL	2322 STATE RD RT 29	GREENWICH	WASHINGTON	NY	12834	YES	NO	NO	NO								322121						43.095889	-73.4595	001006360										|W42:Company initiative to utilize chemical substitution where applicable and acceptable by the customer	NO	M.ROWLANDI@HOVO.COM			YES	 	
14107CWMCH1550B	1312210011173	001332214	ASBESTOS (FRIABLE)	TRI	2012	CWM CHEMICAL SERVICES LLC	1550 BALMER RD	MODEL CITY	NIAGARA	NY	14107	YES	NO	NO	NO								562211						43.21666	-79.03333	620762872								WASTE MANAGEMENT INC	194672085	Increased amount of asbestos transhipped off-site for disposal in Subtitle D landfill.	NO	JBANASZ@WM.COM			YES	 	
13221GNRLLELECT	1312210519637	N420	LEAD COMPOUNDS	PBT	2012	LOCKHEED MARTIN CORP	497 ELECTRONICS PKWY	LIVERPOOL	ONONDAGA	NY	13088	YES	NO	NO	NO								334511						43.109322	-76.190431	002230753								LOCKHEED MARTIN CORP	834951691	SRNA:1. Insufficient capital to install new source reduction equipment or implement new source reduction activities/initiatives - we currently have plans to implement source reduction activities, but do not have the labor and/or financial resources to do so.  We hope to implement within the next reporting year.	NO	KELLY.E.BUCKINGHAM@LMCO.COM			YES	 	
14701BLCKS1111A	1312210595245	007440508	COPPER	TRI	2012	TITANX ENGINE COOLING INC	2258 ALLEN ST	JAMESTOWN	CHAUTAUQUA	NY	14701	YES	NO	NO	NO								336399						42.10986	-79.2065	001929611										SRNA:See TRI for lead.  Same product lines and barriers.	NO				YES	 	
14701BLCKS1111A	1312210595260	007439921	LEAD	TRI	2012	TITANX ENGINE COOLING INC	2258 ALLEN ST	JAMESTOWN	CHAUTAUQUA	NY	14701	YES	NO	NO	NO								336399						42.10986	-79.2065	001929611										We have found that lead can be reclaimed from a liquid waste we previously disposed; it is now a reclaimed waste stream.  We actively seek feasible reclamation options over disposal.|SRNA:7. Other.  Products that contain lead do so by customer demand.  We have transitioned many products to aluminum, and the long term business plan is to phase out the business that includes lead as a component.  We are simply managing that much-reduced business until we end it.	NO				YES	 	
11742RCHRD607UN	1312210475543	000067561	METHANOL	TRI	2012	RICHARD M FLYNN POWER PLANT	607 UNION AVE	HOLTSVILLE	SUFFOLK	NY	11742	YES	NO	NO	NO								221112						40.815848	-73.0641	075252098								NEW YORK POWER AUTHORITY	075252098	SRNA:5. Specificregulatory/permit burdens:  MeOH is required in the treatement of cooling tower blowdown for control of nitrates to groundwater in order to meet the Flynn SPDES discharge limit.	NO	THOMAS.DEJESU@NYPA.GOV			NO	 	
12189SDDSRBROAD	1312210179279	007439921	LEAD	TRI	2012	US ARMY WATERVLIET ARSENAL	1 BUFFINGTON ST	WATERVLIET	ALBANY	NY	121894000	YES	NO	YES	NO								928110						42.719762	-73.708712			NY7213820940		NY0023361				US DEPARTMENT OF DEFENSE		SRNA:Barrel manufacturing procedures are highly specialized to maximize product's quality and high performance qualities. No source reduction activities appear technically feasible at this time. Metals recovery from waste streams are not economically feasible.	YES	JOHN.B.SNYDER@US.ARMY.MIL	RR4		YES	 	
12189SDDSRBROAD	1312210179267	007440508	COPPER	TRI	2012	US ARMY WATERVLIET ARSENAL	1 BUFFINGTON ST	WATERVLIET	ALBANY	NY	121894000	YES	NO	YES	NO								928110						42.719762	-73.708712			NY7213820940		NY0023361				US DEPARTMENT OF DEFENSE		SRNA:Barrel manufacturing procedures are highly specialized to maximize product's quality and high performance qualities. No source reduction activities appear technically feasible at this time. Metals recovery from waste streams are not economically feasible.	YES	JOHN.B.SNYDER@US.ARMY.MIL	RR4		YES	 	
12189SDDSRBROAD	1312210179242	007440393	BARIUM	TRI	2012	US ARMY WATERVLIET ARSENAL	1 BUFFINGTON ST	WATERVLIET	ALBANY	NY	121894000	YES	NO	YES	NO								928110						42.719762	-73.708712			NY7213820940		NY0023361				US DEPARTMENT OF DEFENSE		SRNA:Barrel manufacturing procedures are highly specialized to maximize product's quality and high performance qualities. No source reduction activities appear technically feasible at this time. Metals recovery from waste streams are not economically feasible.	YES	JOHN.B.SNYDER@US.ARMY.MIL	RR4		YES	 	
13815SHFFLWOODS	1312210230835	007664417	AMMONIA	TRI	2012	KERRY BIO-SCIENCE	158 STATE HWY 320	NORWICH	CHENANGO	NY	13815	YES	NO	NO	NO								311514						42.553083	-75.52275	107517591								KERRY INC.	107517591	SRNA:7. Aqua Ammonia is used in a production process. Quantity used is directly proportional to sales volume.	NO	GEORGE.MATHEY@KERRY.COM			NO	 	
