TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
27108STRTF807SO	1307205569205	N100	COPPER COMPOUNDS	TRI	Pounds																		2007	NO	STRATFORD METAL FINISHING	807 S MARSHALL ST	WINSTON-SALEM	FORSYTH	NC	27101	YES	NO	NO	NO														36.084634	-80.244373	053487765										5	M2	ELLEDGE TREATMENT PLANT	2799 GRIFFITH ROAD	WINSTON SALEM	NC	FORSYTH	27103							NO	NA			YES	
27108STRTF807SO	1307205569217	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2007	NO	STRATFORD METAL FINISHING	807 S MARSHALL ST	WINSTON-SALEM	FORSYTH	NC	27101	YES	NO	NO	NO														36.084634	-80.244373	053487765										5	M2	ELLEDGE TREATMENT PLANT	2799 GRIFFITH ROAD	WINSTON SALEM	NC	FORSYTH	27103							NO	NA			NO	
27108STRTF807SO	1307205569243	N495	NICKEL COMPOUNDS	TRI	Pounds																		2007	NO	STRATFORD METAL FINISHING	807 S MARSHALL ST	WINSTON-SALEM	FORSYTH	NC	27101	YES	NO	NO	NO														36.084634	-80.244373	053487765										5	M2	ELLEDGE TREATMENT PLANT	2799 GRIFFITH ROAD	WINSTON SALEM	NC	FORSYTH	27103							NO	NA			YES	
27108STRTF807SO	1307205569256	N511	NITRATE COMPOUNDS	TRI	Pounds																		2007	NO	STRATFORD METAL FINISHING	807 S MARSHALL ST	WINSTON-SALEM	FORSYTH	NC	27101	YES	NO	NO	NO														36.084634	-80.244373	053487765										20000	O 	ELLEDGE TREATMENT PLANT	2799 GRIFFITH ROAD	WINSTON SALEM	NC	FORSYTH	27103							NO	NA			NO	
27108STRTF807SO	1307205569294	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	STRATFORD METAL FINISHING	807 S MARSHALL ST	WINSTON-SALEM	FORSYTH	NC	27101	YES	NO	NO	NO														36.084634	-80.244373	053487765										5	M2	ELLEDGE TREATMENT PLANT	2799 GRIFFITH ROAD	WINSTON SALEM	NC	FORSYTH	27103							NO	NA			NO	
27108STRTF807SO	1307205569306	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	STRATFORD METAL FINISHING	807 S MARSHALL ST	WINSTON-SALEM	FORSYTH	NC	27101	YES	NO	NO	NO														36.084634	-80.244373	053487765										5	M2													NO	NA			YES	
27405GRNTR108BU	1307205273891	007439921	LEAD	PBT	Pounds																		2007	NO	GORIA ENTERPRISES	108 BUCHANAN CHURCH RD	GREENSBORO	GUILFORD	NC	27405	YES	NO	NO	NO														36.086193	-79.713323	003224649								OLDCASTLE INC	037176591	0														NO	DOUG.FOUTS@OLDCASTLEAPG.COM			YES	
27834VRMNTPOBOX	1307205176706	007440473	CHROMIUM	TRI	Pounds																		2007	NO	ROBERT BOSCH TOOL CO GREENVILLE DIV	310 STATON RD	GREENVILLE	PITT	NC	27834	YES	NO	NO	NO														35.651451	-77.360387	007015506								ROBERT BOSCH CORP	006368567	1.04	M2													NO				YES	
28115PDMNTHIGHW	1307205278144	000100425	STYRENE	TRI	Pounds																		2007	NO	PIEDMONT FIBERGLASS INC.	2425 STATESVILLE HWY	MOORESVILLE	IREDELL	NC	28115	YES	NO	NO	NO														35.618709	-80.824791											0														NO	NA			NO	
27204CLVLN201YZ	1307205310802	N040	BARIUM COMPOUNDS	TRI	Pounds																		2007	NO	KENNAMETAL, INC. - ASHEBORO PLANT (FORMERLY GREENFIELD INDUS	201 YZEX ST	ASHEBORO	RANDOLPH	NC	27203	YES	NO	NO	NO														35.758003	-79.807917	096155528								KENNAMETAL, INC. INDUSTRIAL PRODUCTS GROUP	096155528	0														NO	GEORGE.LAPRISE@KENNAMETAL.COM			YES	
27204CLVLN201YZ	1307205310814	007440484	COBALT	TRI	Pounds																		2007	NO	KENNAMETAL, INC. - ASHEBORO PLANT (FORMERLY GREENFIELD INDUS	201 YZEX ST	ASHEBORO	RANDOLPH	NC	27203	YES	NO	NO	NO														35.758003	-79.807917	096155528								KENNAMETAL, INC. INDUSTRIAL PRODUCTS GROUP	096155528	0														NO	GEORGE.LAPRISE@KENNAMETAL.COM			YES	
27204VRDYB419AR	1307205552235	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	ENERGIZER BATTERY MANUFACTURING INC	419 ART BRYAN DR	ASHEBORO	RANDOLPH	NC	27203	YES	NO	NO	NO														35.770203	-79.813816	151179769								ENERGIZER HOLDINGS INC.	133184171	18	M2													NO	RONALDR.TAYLOR@ENERGIZER.COM			YES	
27209KMMCH201MC	1307205560915	007429905	ALUMINUM (FUME OR DUST)	TRI	Pounds																		2007	NO	K M MACHINE CO	201 MCCASKILL ST	BISCOE	MONTGOMERY	NC	27209	YES	NO	NO	NO														35.360807	-79.769584	048462337								KELLAM-MCINTYRE MACHINE CO		0														NO	WWW.RHIPKINS@KMMACHINECO.COM			YES	
27209KMMCH201MC	1307205560978	007440473	CHROMIUM	TRI	Pounds																		2007	NO	K M MACHINE CO	201 MCCASKILL ST	BISCOE	MONTGOMERY	NC	27209	YES	NO	NO	NO														35.360807	-79.769584	048462337								KELLAM-MCINTYRE MACHINE CO		0														NO	WWW.RHIPKINS@KMMACHINECO.COM			YES	
27209KMMCH201MC	1307205560992	007439921	LEAD	PBT	Pounds																		2007	NO	K M MACHINE CO	201 MCCASKILL ST	BISCOE	MONTGOMERY	NC	27209	YES	NO	NO	NO														35.360807	-79.769584	048462337								KELLAM-MCINTYRE MACHINE CO		0														NO	WWW.RHIPKINS@KMMACHINECO.COM			YES	
27209KMMCH201MC	1307205561020	007439965	MANGANESE	TRI	Pounds																		2007	NO	K M MACHINE CO	201 MCCASKILL ST	BISCOE	MONTGOMERY	NC	27209	YES	NO	NO	NO														35.360807	-79.769584	048462337								KELLAM-MCINTYRE MACHINE CO		0														NO	WWW.RHIPKINS@KMMACHINECO.COM			YES	
27209KMMCH201MC	1307205561032	007440020	NICKEL	TRI	Pounds																		2007	NO	K M MACHINE CO	201 MCCASKILL ST	BISCOE	MONTGOMERY	NC	27209	YES	NO	NO	NO														35.360807	-79.769584	048462337								KELLAM-MCINTYRE MACHINE CO		0														NO	WWW.RHIPKINS@KMMACHINECO.COM			YES	
27214PRCTR6200B	1307205761137	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	PROCTER & GAMBLE MANUFACTURING CO	6200 BRYAN PARK RD	BROWNS SUMMIT	GUILFORD	NC	27214	YES	NO	NO	NO														36.172705	-79.725355	017745779								PROCTER & GAMBLE CO	001316827	250	O 	TZ OSBOURNE	2350 HUFFINE MILL ROAD	MCLEANSVILLE	NC	GUILFORD	27301							NO	HOLMES.BL/1@PG.COM			YES	
27214PRCTR6200B	1307205761149	000071432	BENZENE	TRI	Pounds																		2007	NO	PROCTER & GAMBLE MANUFACTURING CO	6200 BRYAN PARK RD	BROWNS SUMMIT	GUILFORD	NC	27214	YES	NO	NO	NO														36.172705	-79.725355	017745779								PROCTER & GAMBLE CO	001316827	0														NO	HOLMES.BL/1@PG.COM			NO	
27406LYMPC4100P	1307205494875	000111422	DIETHANOLAMINE	TRI	Pounds																		2007	NO	OLYMPIC PRODUCTS LLC	4100 PLEASANT GARDEN RD	GREENSBORO	GUILFORD	NC	27406	YES	NO	NO	NO														36.006	-79.7813											0														NO	JOHN_ROBERTS@OLYMPIC-PRODUCTS.COM			NO	
27406LYMPC4100P	1307205883818	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	OLYMPIC PRODUCTS LLC	4100 PLEASANT GARDEN RD	GREENSBORO	GUILFORD	NC	27406	YES	NO	NO	NO														36.006	-79.7813											0														NO	JOHN_ROBERTS@OLYMPIC-PRODUCTS.COM	RR2		NO	
28139LLDDC18IND	1307205196898	007429905	ALUMINUM (FUME OR DUST)	TRI	Pounds																		2007	NO	AALLIED DIE CASTING OF N.C.	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	YES	NO	NO	NO														35.356215	-81.956933									RCM INDUSTRIES	616720314	0														NO	NA			YES	
28139LLDDC18IND	1307205196900	007440473	CHROMIUM	TRI	Pounds																		2007	NO	AALLIED DIE CASTING OF N.C.	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	YES	NO	NO	NO														35.356215	-81.956933									RCM INDUSTRIES	616720314	0														NO	NA			YES	
28139LLDDC18IND	1307205196912	007440508	COPPER	TRI	Pounds																		2007	NO	AALLIED DIE CASTING OF N.C.	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	YES	NO	NO	NO														35.356215	-81.956933									RCM INDUSTRIES	616720314	0														NO	NA			YES	
28139LLDDC18IND	1307205196924	007439921	LEAD	PBT	Pounds																		2007	NO	AALLIED DIE CASTING OF N.C.	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	YES	NO	NO	NO														35.356215	-81.956933									RCM INDUSTRIES	616720314	0														NO	NA			YES	
28139LLDDC18IND	1307205196936	007439965	MANGANESE	TRI	Pounds																		2007	NO	AALLIED DIE CASTING OF N.C.	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	YES	NO	NO	NO														35.356215	-81.956933									RCM INDUSTRIES	616720314	0														NO	NA			YES	
28139LLDDC18IND	1307205196948	007440020	NICKEL	TRI	Pounds																		2007	NO	AALLIED DIE CASTING OF N.C.	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	YES	NO	NO	NO														35.356215	-81.956933									RCM INDUSTRIES	616720314	0														NO	NA			YES	
28139LLDDC18IND	1307205196951	007440666	ZINC (FUME OR DUST)	TRI	Pounds																		2007	NO	AALLIED DIE CASTING OF N.C.	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	YES	NO	NO	NO														35.356215	-81.956933									RCM INDUSTRIES	616720314	0														NO	NA			YES	
27407TRCST1208R	1307205483035	007440508	COPPER	TRI	Pounds																		2007	NO	TRU-CAST, INC.	1208 RAIL ST	GREENSBORO	GUILFORD	NC	27407	YES	NO	NO	NO														36.053836	-79.863474	085438760										0														NO	TRUCAST@BELLSOUTH.NET			YES	
27409MPNCB233BU	1307205204629	007664417	AMMONIA	TRI	Pounds																		2007	NO	BRENNTAG SOUTHEAST INC.	2 HCI BLVD	GREENSBORO	GUILFORD	NC	27409	YES	NO	NO	NO														36.063811	-79.879894	047372503								BRENNTAG INC	092963644	0														NO	BBIEHL@BRENNTAG.COM			NO	
27409PPGND109PP	1307205462827	000080057	4,4'-ISOPROPYLIDENEDIPHENOL	TRI	Pounds																		2007	NO	PPG INDUSTRIES GREENSBORO POWDER	109 PPG RD	GREENSBORO	GUILFORD	NC	27409	YES	NO	NO	NO														36.078686	-79.92459	004337333								PPG INDUSTRIES INC.	001344803	3	O 	TZ OSBORNE WATER RECLAMATION	2350 HUFFINE MILL ROAD	MCLEANSVILLE	NC	GUILFORD	27301							NO	VSERGENT@PPG.COM			NO	
27409PPGND109PP	1307205462839	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	PPG INDUSTRIES GREENSBORO POWDER	109 PPG RD	GREENSBORO	GUILFORD	NC	27409	YES	NO	NO	NO														36.078686	-79.92459	004337333								PPG INDUSTRIES INC.	001344803	4	O 													NO	VSERGENT@PPG.COM			YES	
27409RFMCR7914P	1307205409194	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2007	NO	RF MICRO DEVICES FAB 1	7914 PIEDMONT TRIAD PKWY	GREENSBORO	GUILFORD	NC	27409	YES	NO	NO	NO														36.073322	-79.965604	627755010								RF MICRO DEVICES INC	627755010	640	M2	TZ OSBORNE WWTP	2350 HUFFINE MILL ROAD	MCLEANSVILLE	NC	GUILFORD	27301							NO	DMORGAN@RFMD.COM			NO	
27409RFMCR7914P	1307205409206	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	RF MICRO DEVICES FAB 1	7914 PIEDMONT TRIAD PKWY	GREENSBORO	GUILFORD	NC	27409	YES	NO	NO	NO														36.073322	-79.965604	627755010								RF MICRO DEVICES INC	627755010	1	M2	TZ OSBORNE WWTP	2350 HUFFINE MILL ROAD	MCLEANSVILLE	NC	GUILFORD	27301							NO	DMORGAN@RFMD.COM			NO	
27877RSNLLWATER	1307205472727	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	RESINALL CORP	302 N WATER ST	SEVERN	NORTHAMPTON	NC	278770195	YES	NO	NO	NO														36.516389	-76.81027	109025932								RESINALL CORP	067174680	.0247	O 													NO	HBOSWELL@RESINALL.COM			NO	
27877RSNLLWATER	1307205472739	000077736	DICYCLOPENTADIENE	TRI	Pounds																		2007	NO	RESINALL CORP	302 N WATER ST	SEVERN	NORTHAMPTON	NC	278770195	YES	NO	NO	NO														36.516389	-76.81027	109025932								RESINALL CORP	067174680	.0148	O 													NO	HBOSWELL@RESINALL.COM			NO	
27877RSNLLWATER	1307205472792	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	RESINALL CORP	302 N WATER ST	SEVERN	NORTHAMPTON	NC	278770195	YES	NO	NO	NO														36.516389	-76.81027	109025932								RESINALL CORP	067174680	.0216	O 	TOWN OF SEVERN - SEWAGE SYSTEM	WATER STREET, P.O. BOX 401	SEVERN	NC	NORTHAMPTON	27877							NO	HBOSWELL@RESINALL.COM			NO	
27886LCTLT2801A	1307205357938	007440508	COPPER	TRI	Pounds																		2007	NO	SUPERIOR ESSEX COMMUNICATIONS LP	2801 ANACONDA RD	TARBORO	EDGECOMBE	NC	27886	YES	NO	NO	NO														35.911398	-77.588032	943436477								SUPERIOR ESSEX INC.	153370077	5	O 	TOWN OF TARBORO PUBLIC WORKS DEPARTMENT	506 DOWD STREET	TARBORO	NC	EDGECOMBE	27886							NO	NA			YES	
27886LCTLT2801A	1307205357940	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2007	NO	SUPERIOR ESSEX COMMUNICATIONS LP	2801 ANACONDA RD	TARBORO	EDGECOMBE	NC	27886	YES	NO	NO	NO														35.911398	-77.588032	943436477								SUPERIOR ESSEX INC.	153370077	0														NO	NA			YES	
27886RSYST3301N	1307206031508	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2007	NO	AIR SYSTEM COMPONENTS LP	3301 N MAIN ST	TARBORO	EDGECOMBE	NC	27886	YES	NO	NO	NO														35.926762	-77.56836	036228521								TOMKINS CORP	184101194	1096	C 	TOWN OF TARBORO	P.O. BOX 220	TARBORO	NC	EDGECOMBE	27886							NO	BWRENN@AIRSYSCO.COM			NO	
27889FNTNPPOBOX	1307205255870	000080626	METHYL METHACRYLATE	TRI	Pounds																		2007	NO	FOUNTAIN POWERBOATS INC.	1653 WHICHARDS BEACH RD	WASHINGTON	BEAUFORT	NC	27889	YES	NO	NO	NO														35.523333	-76.95333	056750003										0														NO	NA			NO	
27889FNTNPPOBOX	1307205255882	000100425	STYRENE	TRI	Pounds																		2007	NO	FOUNTAIN POWERBOATS INC.	1653 WHICHARDS BEACH RD	WASHINGTON	BEAUFORT	NC	27889	YES	NO	NO	NO														35.523333	-76.95333	056750003										0														NO	NA			NO	
28601SHFRDLIGHL	1307205502976	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	SHURTAPE TECHNOLOGIES LLC - HICKORY TAPE PLANT	1620 HIGHLAND AVENUE, NE	HICKORY	CATAWBA	NC	28601	YES	NO	NO	NO														35.738921	-81.309866	932320336								STM, INC.	007717424	5.5	C 	CITY OF HICKORY - NORTHEAST WWTP	OLD CLONINGER MILL ROAD	HICKORY	NC	CATAWBA	28601							NO	MHAWES@SHURTAPE.COM			YES	
28601SHFRDLIGHL	1307205502988	000108883	TOLUENE	TRI	Pounds																		2007	NO	SHURTAPE TECHNOLOGIES LLC - HICKORY TAPE PLANT	1620 HIGHLAND AVENUE, NE	HICKORY	CATAWBA	NC	28601	YES	NO	NO	NO														35.738921	-81.309866	932320336								STM, INC.	007717424	0														NO	MHAWES@SHURTAPE.COM			NO	
28601SHFRDLIGHL	1307205502990	000110543	N-HEXANE	TRI	Pounds																		2007	NO	SHURTAPE TECHNOLOGIES LLC - HICKORY TAPE PLANT	1620 HIGHLAND AVENUE, NE	HICKORY	CATAWBA	NC	28601	YES	NO	NO	NO														35.738921	-81.309866	932320336								STM, INC.	007717424	0														NO	MHAWES@SHURTAPE.COM			NO	
28603CNTRY3086M	1307206117006	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2007	NO	CENTURY FURNITURE INDUSTRIES PLANT 3	3086 MAIN AVE NW	HICKORY	CATAWBA	NC	28601	YES	NO	NO	NO														35.728962	-81.390359	003221868								CV INDUSTRIES	609904305	0														NO	JGROVES@CENTURYFURNITURE.COM			NO	
28752DDGRC100RO	1307205927635	007440020	NICKEL	TRI	Pounds																		2007	NO	BALDOR-DODGE-RELIANCE	510 ROCKWELL DR	MARION	MCDOWELL	NC	28752	YES	NO	NO	NO														35.64651	-81.986129									BALDOR ELECTRICK CO	006338537	0														NO	MEEARLEY@BALDOR.COM			YES	
28603GNTRL1510T	1307205968720	007439921	LEAD	PBT	Pounds																		2007	NO	GE SECURITY HICKORY	1510 TATE BLVD SE	HICKORY	CATAWBA	NC	28602	YES	NO	NO	NO														35.729401	-81.313522									GE CO.	001367960	.002	O 	NE TREATMENT PLANT	3110 CLONINGER MILL ROAD	HICKORY	NC	CATAWBA	28601							NO	STEVEN.HANNAH@GE.COM			YES	
28603HKRSR908LE	1307206135218	N120	DIISOCYANATES	TRI	Pounds																		2007	NO	HK RESEARCH CORP	908 LENOIR RD	HICKORY	CATAWBA	NC	28601	YES	NO	NO	NO														35.745875	-81.361664	038547576										0														NO	RHIGGINS@HKRESEARCH.COM			NO	
28603HKRSR908LE	1307206135220	000080626	METHYL METHACRYLATE	TRI	Pounds																		2007	NO	HK RESEARCH CORP	908 LENOIR RD	HICKORY	CATAWBA	NC	28601	YES	NO	NO	NO														35.745875	-81.361664	038547576										0														NO	RHIGGINS@HKRESEARCH.COM			NO	
28603HKRSR908LE	1307206135232	000100425	STYRENE	TRI	Pounds																		2007	NO	HK RESEARCH CORP	908 LENOIR RD	HICKORY	CATAWBA	NC	28601	YES	NO	NO	NO														35.745875	-81.361664	038547576										0														NO	RHIGGINS@HKRESEARCH.COM			NO	
28603SCRTLSTATE	1307205453172	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2007	NO	CORNING CABLE SYSTEMS LLC - HICKORY CABLE FACILITY	1164 23RD ST SE	HICKORY	CATAWBA	NC	28602	YES	NO	NO	NO														35.710272	-81.292732	081331142								CORNING INC.	001307735	0														NO				YES	
28603SCRTLSTATE	1307205453184	N100	COPPER COMPOUNDS	TRI	Pounds																		2007	NO	CORNING CABLE SYSTEMS LLC - HICKORY CABLE FACILITY	1164 23RD ST SE	HICKORY	CATAWBA	NC	28602	YES	NO	NO	NO														35.710272	-81.292732	081331142								CORNING INC.	001307735	1.43	M2													NO				YES	
28603SCRTLSTATE	1307205453196	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	CORNING CABLE SYSTEMS LLC - HICKORY CABLE FACILITY	1164 23RD ST SE	HICKORY	CATAWBA	NC	28602	YES	NO	NO	NO														35.710272	-81.292732	081331142								CORNING INC.	001307735	.19	M2													NO				YES	
28603SCRTLSTATE	1307205453208	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	CORNING CABLE SYSTEMS LLC - HICKORY CABLE FACILITY	1164 23RD ST SE	HICKORY	CATAWBA	NC	28602	YES	NO	NO	NO														35.710272	-81.292732	081331142								CORNING INC.	001307735	2.74	M2													NO				YES	
28607HGHLN465IN	1307205184904	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	HIGHLAND INTERNATIONAL INC	465 INDUSTRIAL PARK DR	BOONE	WATAUGA	NC	28607	YES	NO	NO	NO														36.22106	-81.646592									HIGHLAND INTERNATIONAL INC.		0														NO	RDOUGLAS@HIGHLAND-INTERNATIONAL.COM			NO	
28607HGHLN465IN	1307205184916	000108383	M-XYLENE	TRI	Pounds																		2007	NO	HIGHLAND INTERNATIONAL INC	465 INDUSTRIAL PARK DR	BOONE	WATAUGA	NC	28607	YES	NO	NO	NO														36.22106	-81.646592									HIGHLAND INTERNATIONAL INC.		0														NO	RDOUGLAS@HIGHLAND-INTERNATIONAL.COM			NO	
