TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
28376HSFRF52CEN	1307205192863	007664417	AMMONIA	TRI	2007	HOUSE OF RAEFORD FARMS INC. K ILL PLANT	520 CENTRAL AVE	RAEFORD	HOKE	NC	28376	YES	NO	NO	NO								311615						34.9788	-79.23259	003199346								NASH JOHNSON & SON'S FARMS INC.	003199346	OVER THE LAST 3 YRS WE HAVE BEEN WORKING ON UPDATING OR REFRIGERATION DEPT. For the year 2007 we have continued replacing old piping. We have replaced 2 more compressors and replaced a condenser. This will be an ongoing project over the next several years.	NO	GREG.STEENBLOCK@HOUSEOFRAEFORD.COM			NO	
27509THLMN10022	1307205230244	007439921	LEAD	PBT	2007	ATHOL MANUFACTURING CORP	100 22ND ST	BUTNER	GRANVILLE	NC	27509	YES	NO	NO	NO								313320						36.134198	-78.747375	072003635								SAI HOLDINGS	072003635	The Athol Manufacturing Corporation site is closed and no further production will occur.  Nor will there be further reporting on this basis.	NO	DDISTEL@OKEEFEANDASSOCIATES.COM			YES	
27573TNCRPUS501	1307205679727	007664417	AMMONIA	TRI	2007	EATON CORP	2564 DURHAM RD	ROXBORO	PERSON	NC	27573	YES	NO	NO	NO								336350						36.370094	-78.982711	065133167								EATON CORP	004155818	THE ANHYDROUS AMMONIA UNDERGOES COMPLETE THERMAL DECOMPOSISTION IN THE PRODUCTION PROCESS.	NO	CRAIGEPIENKOSZ@EATON.COM			NO	
28001RMNDS714MO	1307205283714	N120	DIISOCYANATES	TRI	2007	MCKENZIE SPORTS PRODUCTS LLC DBA MARTIN INDUSTRIES	1135 MONTGOMERY DR	ALBEMARLE	STANLY	NC	28001	YES	NO	NO	NO								326150						35.355366	-80.181373	086859741								MCKENZIE HOLDING INC		The production ratio or activity index shows a big decrease because most of the production of parts was moved from this location to the parent location which is TRI Facility ID Number 28144MCKNZSTLUK.	NO	DSACHS@MCKENZIESP.COM			NO	
28080THTMK1TIMK	1307205347812	007439965	MANGANESE	TRI	2007	TIMKEN CO LINCOLNTON BEARING PLANT	1000 TIMKEN PL	IRON STATION	LINCOLN	NC	280809784	YES	NO	NO	NO								332991						35.451173	-81.170273	039044870								TIMKEN CO	004465100	SWARF FROM LINCOLNTON IS NOW GOING TO OMNISOURCE TO BE BRIQUETTED WITH STEEL TURNINGS AND SOLD AS A RAW MATERIAL FOR STEELMAKING.	NO	JEFF.DAFLER@NEO.RR.COM			YES	
28080THTMK1TIMK	1307205347824	007440020	NICKEL	TRI	2007	TIMKEN CO LINCOLNTON BEARING PLANT	1000 TIMKEN PL	IRON STATION	LINCOLN	NC	280809784	YES	NO	NO	NO								332991						35.451173	-81.170273	039044870								TIMKEN CO	004465100	SWARF IS NOW SENT TO OMNISOURCE AND BRIQUETTED WITH STEEL TURNINGS, THEN SOLD AS RAW MATERIAL FOR STEELMAKING.	NO	JEFF.DAFLER@NEO.RR.COM			YES	
27374MRSNN325WE	1307205554708	007439921	LEAD	PBT	2007	EMERSON NETWORK POWER ENERGY SYSTEMS NA	325 WELCOME CENTER BLVD PO BOX 689	WELCOME	DAVIDSON	NC	27374	YES	NO	NO	NO								332322						35.929167	-80.235833	167253504								EMERSON ELECTRIC CO	167253504	The portion of the facility that generates this material is being phased out and all production actifvities related to the material for this facility will cease during CY 2008.  Beginning in CY 2008 ASCO Power, Inc another division of our parent company (Emerson Electric) has assumed control of the facility and all of the Energy Systems, N.A. Products are being sold to outsourcing companies or transferred to other Emerson locations.	NO	STANLEY.WRIGHT@EMERSON.COM			YES	
27377KNCMN6900K	1307205551310	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2007	ZINK IMAGING INC	6900 KONICA DR	WHITSETT	GUILFORD	NC	27377	YES	NO	NO	NO								322222						36.061807	-79.577745	786102272								ZINK IMAGING INC	786102272	MATERIAL NO LONGER USED.  PLANT CHANGED OWNERSHIP DURING 2007.  CHEMICAL WAS USED FOR PRODUCTS MADE BY FORMER OWNER, BUT WILL NOT BE USED WITH PRODUCTS PRODUCED BY CURRENT OWNER.  REMAINING INVENTORY WAS SENT OUT FOR ENERGY RECOVERY (FUELS BLENDING).	NO	BOB.HARRIS@ZINK.COM			NO	
27377KNCMN6900K	1307205551322	000067561	METHANOL	TRI	2007	ZINK IMAGING INC	6900 KONICA DR	WHITSETT	GUILFORD	NC	27377	YES	NO	NO	NO								322222						36.061807	-79.577745	786102272								ZINK IMAGING INC	786102272	PRODUCTION RATIO MISLEADING......PLANT WAS CONVERTED FROM SILVER HALIDE MEDIA COATING FACILITY TO INKJET AND COLOR THERMAL MEDIA COATING FACILITY. CHEMICAL PROCESS HANDLES DRAMATICALLY DIFFERENT FORMULATIONS AND PRODUCTION LEVELS WERE MINIMAL DURING 2007 (TRANSITION AND COMPANY STARTUP YEAR)	NO	BOB.HARRIS@ZINK.COM			NO	
27377KNCMN6900K	1307205551334	000872504	N-METHYL-2-PYRROLIDONE	TRI	2007	ZINK IMAGING INC	6900 KONICA DR	WHITSETT	GUILFORD	NC	27377	YES	NO	NO	NO								322222						36.061807	-79.577745	786102272								ZINK IMAGING INC	786102272	MATERIAL WAS AN IMPURITY IN A FORMULATION COMPOUND DURING A NEW PRODUCT TRIAL.  THIS MATERIAL WAS UTILIZED FOR 1 TEST AND NOT USED AGAIN (PRODUCT FORMULATION ALLOWED FOR ALTERNATE MATERIALS)	NO	BOB.HARRIS@ZINK.COM			NO	
27377KNCMN6900K	1307205551346	N740	SILVER COMPOUNDS	TRI	2007	ZINK IMAGING INC	6900 KONICA DR	WHITSETT	GUILFORD	NC	27377	YES	NO	NO	NO								322222						36.061807	-79.577745	786102272								ZINK IMAGING INC	786102272	COATING OF SILVER HALIDE BASED PHOTOGRAPHIC PRODUCT WAS COMPLETED IN DECEMBER OF 2006.  SILVER EMISSIONS FROM 2007 WERE A RESULT OF COMPLETING WASTEWATER TREATEMENT DURING SHUTDOWN OF OPERATIONS (RELATED TO SILVER HALIDE PRODUCTS) IN 2007.  AS OF 7/2/07 ZINK IMAGING PURCHASED THE SITE FROM KONICA MINOLTA AND NO FURTHER OPERATIONS UTILIZING SILVER ARE PLANNED WITH ZINK IMAGING'S PRODUCTION (FOCUSING ON THERMAL AND INKJET MEDIA PRODUCTION)	NO	BOB.HARRIS@ZINK.COM			YES	
27407BRNMN3921S	1307205413089	000075569	PROPYLENE OXIDE	TRI	2007	HARVIN REACTION TECHNOLOGY IN C	3921 SPRING GARDEN ST	GREENSBORO	GUILFORD	NC	274071605	YES	NO	NO	NO								325211						36.063889	-79.86583	016434826								DASH MULTI-CORP	064652266	WE CONTINUED BETTER INVENTORY AUDITING WHICH CAUSED US TO MODIFY HOW WE CALCULATED THE TOTAL AMOUNT OF PROPYLENE OXIDE TREATED BY OUR SCRUBBER.  A DETERMINATION WAS MADE THROUGH A PROFESSIONAL CONSULTANT THAT THE PREVIOUSLY USED NUMBERS OF ~100,000 TO 300,000 LB FOR ONSITE TREATMENT WERE TECHNICALLY INCORRECT BECAUSE THE "ONSITE TREATMENT" WAS ACTUALLY THE FEEDING OF EXCESS PROPYLENE OXIDE AS A REACTANT TO A SECONDARY PROCESS THAT GENERATED A SALEABLE PRODUCT MADE FROM THE CAPTURED PO.  ALL OF THE PRODUCT SO MADE WAS THEN SOLD.  THE FORM R SUBMISSIONS FOR PROPYLENE OXIDE FOR REPORTING YEARS 2005 AND 2006 HAVE ALSO BEEN MODIFIED TO REFLECT THIS DETERMINATION.  WE MEASURED SCRUBBER EFFICIENCY AND FOUND IT TO BE 98.84%, ALMOST THE SAME AS THE 99% FIGURE VTHAT WAS THAT WAS USED PREVIOUSLY.	NO	SODONNELL@HARVINREACTION.COM			NO	
27530CPRND210DI	1307205550116	007439921	LEAD	PBT	2007	COOPER BUSSMANN INC	210 DIXIE TRAIL	GOLDSBORO	WAYNE	NC	27530	YES	NO	NO	NO								335313						35.357756	-78.004254	001883156								COOPER INDUSTRIES	001883156	THE QUANTITY OF LEAD SOLDER PROCESSED WAS REDUCED BY SUBSTITUTING "LEAD FREE" SOLDER FOR SOME OF THE PRODUCT LINES.	NO	DOUG.MAY@COOPERINDUSTRIES.COM			YES	
27533PVNRT1200A	1307205882448	007440473	CHROMIUM	TRI	2007	APV PRODUCTS HEAT EXCHANGER DIV	1200 W ASH ST	GOLDSBORO	WAYNE	NC	27533	YES	NO	NO	NO								332116	333294					35.388948	-78.008115	059425496								SPX CORP	006024129	THE INCREASE IN RECYCLED AMOUNT IS DUE TO AN OBSOLETE INVENTORY PURGE.	NO	TIM.TAYLOR@APV.COM			YES	
27533PVNRT1200A	1307205882451	007440508	COPPER	TRI	2007	APV PRODUCTS HEAT EXCHANGER DIV	1200 W ASH ST	GOLDSBORO	WAYNE	NC	27533	YES	NO	NO	NO								332116	333294					35.388948	-78.008115	059425496								SPX CORP	006024129	THE INCREASE IN RECYCLED AMOUNT IS DUE TO AN OBSOLETE INVENTORY PURGE	NO	TIM.TAYLOR@APV.COM			YES	
27533PVNRT1200A	1307205882463	007439965	MANGANESE	TRI	2007	APV PRODUCTS HEAT EXCHANGER DIV	1200 W ASH ST	GOLDSBORO	WAYNE	NC	27533	YES	NO	NO	NO								332116	333294					35.388948	-78.008115	059425496								SPX CORP	006024129	ACQUIRED A NEW CONSTITUTES LIST FOR SPECIFIC CARBON STEELS PROCESSED. THESE NUMBERS WERE USED FOR THIS YEAR'S CALCULATIONS IN PLACE OF THE GENERIC MSDS USED IN PRIOR SUBMITTALS.	NO	TIM.TAYLOR@APV.COM			YES	
27533PVNRT1200A	1307205882475	007440020	NICKEL	TRI	2007	APV PRODUCTS HEAT EXCHANGER DIV	1200 W ASH ST	GOLDSBORO	WAYNE	NC	27533	YES	NO	NO	NO								332116	333294					35.388948	-78.008115	059425496								SPX CORP	006024129	THE INCREASE IN RECYCLED AMOUNT IS DUE TO AN OBSOLETE INVENTORY PURGE	NO	TIM.TAYLOR@APV.COM			YES	
27009DTBLW3377P	1307205566793	000191242	BENZO(G,H,I)PERYLENE	PBT	2007	DTE BELEWS CREEK LLC	3377 PINE HALL RD	BELEWS CREEK	STOKES	NC	27009	YES	NO	NO	NO								324199						36.280278	-80.060833	876235490								DTE ENERGY	839329158	DTE BELEWS CREEK LLC. OFFICIALLY CLOSED ON DECEMBER 31, 2007.  THIS WILL BE THE LAST TRI REPORT SUBMITTED FOR THIS FACILITY.	NO	BRADFORDKJ@DTEENERGY.COM			NO	
27009DTBLW3377P	1307205566805	N420	LEAD COMPOUNDS	PBT	2007	DTE BELEWS CREEK LLC	3377 PINE HALL RD	BELEWS CREEK	STOKES	NC	27009	YES	NO	NO	NO								324199						36.280278	-80.060833	876235490								DTE ENERGY	839329158	DTE BELEWS CREEK LLC. OFFICIALLY CLOSED ON DECEMBER 31, 2007.  THIS WILL BE THE LAST TRI REPORT SUBMITTED FOR THIS FACILITY.	NO	BRADFORDKJ@DTEENERGY.COM			YES	
27009DTBLW3377P	1307205566817	N458	MERCURY COMPOUNDS	PBT	2007	DTE BELEWS CREEK LLC	3377 PINE HALL RD	BELEWS CREEK	STOKES	NC	27009	YES	NO	NO	NO								324199						36.280278	-80.060833	876235490								DTE ENERGY	839329158	DTE BELEWS CREEK LLC. OFFICIALLY CLOSED ON DECEMBER 31, 2007.  THIS WILL BE THE LAST TRI REPORT SUBMITTED FOR THIS FACILITY.	NO	BRADFORDKJ@DTEENERGY.COM			YES	
27009DTBLW3377P	1307205566829	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2007	DTE BELEWS CREEK LLC	3377 PINE HALL RD	BELEWS CREEK	STOKES	NC	27009	YES	NO	NO	NO								324199						36.280278	-80.060833	876235490								DTE ENERGY	839329158	DTE BELEWS CREEK LLC. OFFICIALLY CLOSED ON DECEMBER 31, 2007.  THIS WILL BE THE LAST TRI REPORT SUBMITTED FOR THIS FACILITY.	NO	BRADFORDKJ@DTEENERGY.COM			NO	
27025PNHLLLINDS	1307205240031	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2007	PINE HALL BRICK CO INC	634 LINDSAY BRIDGE RD	MADISON	ROCKINGHAM	NC	27025	YES	NO	NO	NO								327121						36.375555	-79.991824	041414541								PINE HALL BRICK CO INC.	041414541	WE HAVE INSTALLED A DRY LIME ABSORBER ON TWO KILNS AT FACILITY IN NOVEMBER 2006.	NO				NO	
27025PNHLLLINDS	1307205240043	007664393	HYDROGEN FLUORIDE	TRI	2007	PINE HALL BRICK CO INC	634 LINDSAY BRIDGE RD	MADISON	ROCKINGHAM	NC	27025	YES	NO	NO	NO								327121						36.375555	-79.991824	041414541								PINE HALL BRICK CO INC.	041414541	WE HAVE INSTALLED A DRY LIME ABSORBER ON TWO KILNS IN NOVEMBER 2006.	NO				NO	
27253PLLCH1105S	1307205403797	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2007	APOLLO CHEMICAL	1105 SOUTHERLAND ST	GRAHAM	ALAMANCE	NC	27253	YES	NO	NO	NO								325188	325998	325611				36.084362	-79.405475									MOUNT VERNON MILLS	003082203	When using the Solvent 100, which contains the 1,2,4-Trimethylbenzene, we schedual and manufacture similar products back to back.  This eliminates waste to the POTW during cleaning of the tank.  Also, when practical, the rinse water from this cleaning is collected and added to products that contain both the Solvent 100 and water.	NO	RBARNHARDT@APOLLOCHEMICAL.COM			NO	
27262PRCHM1670E	1307205466117	000141322	BUTYL ACRYLATE	TRI	2007	INNOSPEC PERFORMANCE CHEMICALS US CO (FORMERLY PROCHEM)	510 W GRIMES AVE	HIGH POINT	GUILFORD	NC	27260	YES	NO	NO	NO								325199						35.949976	-80.009129	093788651								INNOSPEC INC		ALL MATERIAL IS CONSIMED IN PROCESS. NO STACK - POINT EMISSIONS.	NO	VIC.JAMESON@INNOSPECINC.COM			NO	
27262PRCHM1670E	1307205466129	000085449	PHTHALIC ANHYDRIDE	TRI	2007	INNOSPEC PERFORMANCE CHEMICALS US CO (FORMERLY PROCHEM)	510 W GRIMES AVE	HIGH POINT	GUILFORD	NC	27260	YES	NO	NO	NO								325199						35.949976	-80.009129	093788651								INNOSPEC INC		PHTHALIC ANHYDRIDE USED IN 2006 WAS BELOW THE REPORTING THRESH HOLD AT 2977 POUNDS	NO	VIC.JAMESON@INNOSPECINC.COM			NO	
27262PRCHM1670E	1307205466143	000108883	TOLUENE	TRI	2007	INNOSPEC PERFORMANCE CHEMICALS US CO (FORMERLY PROCHEM)	510 W GRIMES AVE	HIGH POINT	GUILFORD	NC	27260	YES	NO	NO	NO								325199						35.949976	-80.009129	093788651								INNOSPEC INC		DECREASE IN TOTAL OTHER ONSOITE DISPOSAL OR OTHER RELEASES DUE TO DECREASE IN AMOUNT OF TOLUENE USED IN 2007 25,700 POUNDS COMPARED TO 53,224 POUNDS IN 2006.	NO	VIC.JAMESON@INNOSPECINC.COM			NO	
27262PRCHM1670E	1307205466156	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	INNOSPEC PERFORMANCE CHEMICALS US CO (FORMERLY PROCHEM)	510 W GRIMES AVE	HIGH POINT	GUILFORD	NC	27260	YES	NO	NO	NO								325199						35.949976	-80.009129	093788651								INNOSPEC INC		INCREASE IN QUANITY SENT FOR ENERYT RECOVERY OFF-SITE IN 2007 COMPARED TO 2006. THIS IS DUE TO THE XYLENE USED TO WASH OUT REACTORS. THE WASHINGS ARE RE-USED UNTIL SATURATED AND THEN DISPOSED OF. MORE OF THIS OCCURED IN 2007 THAN 2006.	NO	VIC.JAMESON@INNOSPECINC.COM			NO	
28677CMMSC125CO	1307205360023	007439921	LEAD	PBT	2007	COMMSCOPE INC STATESVILLE FACILITY	125 COMMSCOPE WAY	STATESVILLE	IREDELL	NC	28625	YES	NO	NO	NO								331422	331319	335929				35.795556	-79.06444	070626247								COMMSCOPE OF NORTH CAROLINA INC	070626247	LEAD WAS NOT REPORTED LAST YEAR; LEAD FREE COMPOUNDS WERE USED; HOWEVER, THOSE COMPOUNDS CAUSED MANUFACTURING PROBLEMS; LOW LEAD COMPOUNDS WERE INTRODUCED TO THE FACILITY IN 2007.	NO	GCROSBY@COMMSCOPE.COM			YES	
28716CHMPNMAINS	1307205343736	000067561	METHANOL	TRI	2007	BLUE RIDGE PAPER PRODUCTS INC (DBA EVERGREEN PACKAGING)	175 MAIN ST PO BOX 4000	CANTON	HAYWOOD	NC	28716	YES	NO	NO	NO								322121						35.5439	-82.84088	043959431								BLUE RIDGE HOLDING CORP.		MACT I, PHASE 2 COMPLETED IN EARLY 2007 REDUCING FUTURE METHANOL EMISSIONS.	NO	BROWNDB@BLUERIDGEPAPER.COM			NO	
27712WNRTH4112L	1307205364666	007439921	LEAD	PBT	2007	AW NORTH CAROLINA	4112 OLD OXFORD HWY	DURHAM	DURHAM	NC	27712	YES	NO	NO	NO								336350						36.096273	-78.839481	112390773										REPLACING LEAD IN BUSHINGS WITH BISMUTH	NO	MICHELEBARNHART@AW-NC.COM			YES	
28777MCSPR1025G	1307205460835	000100425	STYRENE	TRI	2007	BRP US INC	1211 GREENWOOD RD	SPRUCE PINE	MITCHELL	NC	287778808	YES	NO	NO	NO								331524	332813					35.908333	-82.09583									BRP US INC.	254127301	A REGENERATIVE THERMAL OXIDIZER (RTO) UNIT WAS INSTALLED IN 2004 REQUIRING ADDITIONAL AIR TOXICS EVALUATION AND MODELING WHICH WAS COMPLETED AND SUBMITTED WITH FINAL APPROVAL IN 2007. THE RTO UNIT AND ASSOCIATED PROCESS CAPTURE IMPROVEMENTS INCREASED THE CAPTURE EFFICIENCY FROM 60% TO 80% FACILITATING GREATER CAPTURE. THE STYRENE EMISSION FACTOR WAS ALSO CHANGED TO REFLECT THE MORE EFFICIENT DESTRUCTION PROVIDED BY THE RTO FOR AIR TOXICS CAPTURED.	NO	LISA.BRYANT@BRP.COM			NO	
28803SNTLP199HE	1307205888187	007439921	LEAD	PBT	2007	US NATL PARK SERVICE BLUE RIDGE PARKWAY (BLRI)	199 HEMPHILL KNOB RD	ASHEVILLE	BUNCOMBE	NC	28803	YES	NO	YES	NO								924120						35.564167	-82.484444									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	BLRI_SUPERINTENDENT@NPS.GOV			YES	
27893FRSTNFIRES	1307205578610	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2007	BRIDGESTONE/FIRESTONE NORTH AMERICAN TIRE LLC	FIRESTONE PKWY	WILSON	WILSON	NC	278930193	YES	NO	NO	NO								326211						35.7508	-77.8795	067191262								BRIDGESTONE AMERICAS HOLDING INC.	101479322	Bridgestone Firestone was successful in its efforts to find a substitute material for DEHP and eliminated its use in 2007.  As a result, Bridgestone Firestone will have de minimus emissions of DEHP for rubber processing, but these are less than 500 lb per year which will not require reporting.	NO	HARGENSDENNI@BFUSA.COM			NO	
27954SNTLP141NA	1307205888136	007439921	LEAD	PBT	2007	U.S. NATL PARK SERVICE CAPE HATTTERAS NATL SEASHORE (CAHA)	1401 NATIONAL PARK DR	MANTEO	DARE	NC	27954	YES	NO	YES	NO								924120						35.936667	-75.708333									U.S. DEPARTMENT OF INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	CAHA_SUPERINTENDENT@NPS.GOV			YES	
28086CMMRC101CA	1307205534528	N420	LEAD COMPOUNDS	PBT	2007	PARKER HANNIFIN CORP KINGS MOUNTAIN DIV	101 CANTERBURY RD	KINGS MOUNTAIN	GASTON	NC	28086	YES	NO	NO	NO								333911						35.294657	-81.444563	038546107								PARKER HANNIFIN CORP	004175550	We continue to look for ways to improve yields on our raw materials.  However, this has a minimal impact of total pounds generated.  It is difficult for us to get around have some residual lead in our base steels due to the characteristics that we need to maintain in making our gears.  In the following year we are looking into possibly converting from bar stock to  forgings.  That would be a significant reduction in total potential lead emissions as their would be approximately 25% less  material required to manufacture the same components.	NO	ALEGGETT@PARKER.COM			YES	
28159FNTXNI85AN	1307205466396	000108930	CYCLOHEXANOL	TRI	2007	INNOSPEC PERFORMANCE CHEMICALS US CO	775 HACKETT ST	SALISBURY	ROWAN	NC	28144	YES	NO	NO	NO								325613						35.704233	-80.413289									INNOSPEC INC		INCREASE IN AMOUNT OF PRODUCT MADE ACCOUNTED FOR INCREASE IN WASTE PRODUCED BY 75%	NO	PHIL.MATENA@INNOSPECINC.COM			NO	
28159FNTXNI85AN	1307205466408	000111422	DIETHANOLAMINE	TRI	2007	INNOSPEC PERFORMANCE CHEMICALS US CO	775 HACKETT ST	SALISBURY	ROWAN	NC	28144	YES	NO	NO	NO								325613						35.704233	-80.413289									INNOSPEC INC		ALL MATERIAL IS USED IN PROCESS SO NO STACK POINT EMISSIONS.	NO	PHIL.MATENA@INNOSPECINC.COM			NO	
