TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
63701LNSTR2524S	1312210129348	N982	ZINC COMPOUNDS	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This Section 313 chemical is present in a new raw material that the company started using in 2012.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			YES	 	
63701LNSTR2524S	1312210129223	N450	MANGANESE COMPOUNDS	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This Section 313 chemical is present in a new raw material that the company started using in 2012.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			YES	 	
63701LNSTR2524S	1312210129312	000108883	TOLUENE	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical is a component of the liquid hazardous waste fuel that the company burns for energy recovery.  The proportions of the constituents may change significantly from year to year.New site specific data were used to calculate RY2012 releases.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129298	000100425	STYRENE	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical is a component of the liquid hazardous waste fuel that the company burns for energy recovery.  The proportions of the constituents may change significantly from year to year.New site specific data were used to calculate RY2012 releases.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129110	000071432	BENZENE	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	New site specific stack test data on air emissions were available to calculate releases.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129336	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical is a component of the liquid hazardous waste fuel that the company burns for energy recovery.  The proportions of the constituents may change significantly from year to year.New site specific data were used to calculate RY2012 releases.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129122	000092524	BIPHENYL	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical was below the reporting threshold in RY2011.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129134	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	Per Section 4 of 1998 EPCRA Section 313 Questions and Answers guidance document . The Section 313 chemicals in scrap metal we send offsite for recycling is not being reported as had been done in previous years.588. If a covered facility sends metal scraps containing chromium off-siteto be remelted and subsequently reused, does it report the amount oftoxic chemical in the metal as recycled off-site?Assuming no contaminants are removed during the melting process, thechromium in the metal scraps is not actually being recovered but merelymelted and reused. Therefore, the amount of the toxic chemical in the metalscraps would not be reportable in Part II, Sections 6.2 or 8 of the Form R.However, because the facility is repackaging and distributing the toxicchemicals in commerce, it should consider these amounts of the toxicchemical towards the facility¿s processing threshold. If the covered facilityexceeds a chemical activity threshold, it is required to file a TRI Report forthat chemical.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			YES	 	
63701LNSTR2524S	1312210129250	000080626	METHYL METHACRYLATE	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical is a component of the liquid hazardous waste fuel that the company burns for energy recovery.  The proportions of the constituents may change significantly from year to year.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129146	001319773	CRESOL (MIXED ISOMERS)	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical is a component of the liquid hazardous waste fuel that the company burns for energy recovery.  The proportions of the constituents may change significantly from year to year.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129185	000100414	ETHYLBENZENE	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	New site specific data were used to calculate RY2012 releases.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129324	000079016	TRICHLOROETHYLENE	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical is a component of the liquid hazardous waste fuel that the company burns for energy recovery.  The proportions of the constituents may change significantly from year to year.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129161	000075092	DICHLOROMETHANE	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical is a component of the liquid hazardous waste fuel that the company burns for energy recovery.  The proportions of the constituents may change significantly from year to year.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129159	000098828	CUMENE	TRI	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	This chemical is a component of the liquid hazardous waste fuel that the company burns for energy recovery.  The proportions of the constituents may change significantly from year to year.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			NO	 	
63701LNSTR2524S	1312210129235	N458	MERCURY COMPOUNDS	PBT	2012	BUZZI UNICEM USA - CAPE GIRARDEAU	2524 S SPRIGG ST	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63701	YES	NO	NO	NO								327310						37.2676	-89.5385	063778211								BUZZI UNICEM USA	611764820	New site specific data were used to calculate RY2012 releases.	NO	STEVEN.LEUS@BUZZIUNICEMUSA.COM			YES	 	
65244THMSHRTE1B	1312210184293	N100	COPPER COMPOUNDS	TRI	2012	THOMAS HILL ENERGY CENTER - POWER DIV	5693 HWY F	CLIFTON HILL	RANDOLPH	MO	65244	YES	NO	NO	NO								221112						39.550678	-92.637398	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	Increased ash reuse offsite reduced the amount landfilled.  Ash sold in 2012 was 70%, as opposed to 50% in 2011.	NO	NSOUTHWORH@AECI.ORG			YES	 	
65244THMSHRTE1B	1312210184267	N040	BARIUM COMPOUNDS	TRI	2012	THOMAS HILL ENERGY CENTER - POWER DIV	5693 HWY F	CLIFTON HILL	RANDOLPH	MO	65244	YES	NO	NO	NO								221112						39.550678	-92.637398	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	Increased ash reuse offsite reduced the amount landfilled.  Ash sold in 2012 was 70%, as opposed to 50% in 2011.	NO	NSOUTHWORH@AECI.ORG			YES	 	
65244THMSHRTE1B	1312210184281	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	THOMAS HILL ENERGY CENTER - POWER DIV	5693 HWY F	CLIFTON HILL	RANDOLPH	MO	65244	YES	NO	NO	NO								221112						39.550678	-92.637398	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	Increased ash reuse offsite reduced the amount landfilled.  Ash sold in 2012 was 70%, as opposed to 50% in 2011.	NO	NSOUTHWORH@AECI.ORG			YES	 	
65244THMSHRTE1B	1312210184382	N982	ZINC COMPOUNDS	TRI	2012	THOMAS HILL ENERGY CENTER - POWER DIV	5693 HWY F	CLIFTON HILL	RANDOLPH	MO	65244	YES	NO	NO	NO								221112						39.550678	-92.637398	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	Increased ash reuse offsite reduced the amount landfilled.  Ash sold in 2012 was 70%, as opposed to 50% in 2011.	NO	NSOUTHWORH@AECI.ORG			YES	 	
65244THMSHRTE1B	1312210184255	007664417	AMMONIA	TRI	2012	THOMAS HILL ENERGY CENTER - POWER DIV	5693 HWY F	CLIFTON HILL	RANDOLPH	MO	65244	YES	NO	NO	NO								221112						39.550678	-92.637398	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	SCR operation was stopped in early 2012, thus reducing the use, and also the release of ammonia in 2012.|PRAI: The variable used to calculate activity index is: SCR Operation (Days).	NO	NSOUTHWORH@AECI.ORG			NO	 	
65244THMSHRTE1B	1312210184331	N420	LEAD COMPOUNDS	PBT	2012	THOMAS HILL ENERGY CENTER - POWER DIV	5693 HWY F	CLIFTON HILL	RANDOLPH	MO	65244	YES	NO	NO	NO								221112						39.550678	-92.637398	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	Increased ash reuse offsite reduced the amount landfilled.  Ash sold in 2012 was 70%, as opposed to 50% in 2011.	NO	NSOUTHWORH@AECI.ORG			YES	 	
65244THMSHRTE1B	1312210184370	N770	VANADIUM COMPOUNDS	TRI	2012	THOMAS HILL ENERGY CENTER - POWER DIV	5693 HWY F	CLIFTON HILL	RANDOLPH	MO	65244	YES	NO	NO	NO								221112						39.550678	-92.637398	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	Increased ash reuse offsite reduced the amount landfilled.  Ash sold in 2012 was 70%, as opposed to 50% in 2011.	NO	NSOUTHWORH@AECI.ORG			YES	 	
65244THMSHRTE1B	1312210184343	N450	MANGANESE COMPOUNDS	TRI	2012	THOMAS HILL ENERGY CENTER - POWER DIV	5693 HWY F	CLIFTON HILL	RANDOLPH	MO	65244	YES	NO	NO	NO								221112						39.550678	-92.637398	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	Increased ash reuse offsite reduced the amount landfilled.  Ash sold in 2012 was 70%, as opposed to 50% in 2011.	NO	NSOUTHWORH@AECI.ORG			YES	 	
64772LLDFT1200E	1312210330888	007697372	NITRIC ACID	TRI	2012	LBZ LLC PLATINUM AEROSTRUCTURES	1200 E HIGHLAND AVE	NEVADA	VERNON	MO	64772	YES	NO	NO	NO								336413						37.856982	-94.33856	031595296		MODO73027948								|PRAI:parts per year basis	NO	KROEHRS@PLATINUMAERO.COM			NO	 	
63869NWMDRSTJUD	1312210602215	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	ASSOCIATED ELECTRIC COOPERATIVE INC NEW MADRID POWER PLANT	41 ST JUDE RD	MARSTON	NEW MADRID	MO	63866	YES	NO	NO	NO								221112						36.5147	-89.5617	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	Paving around facility	NO	NSOUTHWORTH@AECI.ORG			NO	 	
64120GNRLM2917G	1312210107153	002699798	SULFURYL FLUORIDE	TRI	2012	GENERAL MILLS OPERATIONS LLC	2917 GUINOTTE AVE	KANSAS CITY	JACKSON	MO	64120	YES	NO	NO	NO								311211						39.119167	-94.545556	006250740								GENERAL MILLS INC	006250740	This chemical is an alternative to Methyl Bromide for treatment of stored grain based commodities.  |PRAI: The variable used to calculate production ratio is: Fiscal Year Volume.	NO	STEVE.CURRAN@GENMILLS.COM			NO	 	
64131SDPTF2000E	1312210065468	007439921	LEAD	TRI	2012	US DOE KANSAS CITY PLANT	2000 E 95TH ST	KANSAS CITY	JACKSON	MO	64131	YES	NO	YES	NO								928110	332999	339999	325199	334419	332813	38.959019	-94.576569									US DEPARTMENT OF ENERGY		Increase in scrap/recycling amounts over RY2011 are due to facility move to new location: production increase to compensate for down time during move and subsequent obsolescence of production and support equipment.	YES	TSNYDER@KCP.COM			YES	 	
64501HLLYR402NO	1312210273708	N982	ZINC COMPOUNDS	TRI	2012	HILLYARD INDUSTRIES INC	402 N 3TH ST	SAINT JOSEPH	BUCHANAN	MO	64501	YES	NO	NO	NO								325612						39.768919	-94.857027	007136096	029979804							HILLYARD INDUSTRIES INC	007136069	2011 was first reporting year.  Process waste, i.e. tank washdown, is being discharged to the POTW.  In 2011 we reported self disclosure for zinc compounds and was instructed to complete to report under section 6.2 (vs 6.1) All appears correct except that M62 inidcated (excludes POTW's), this is a concern but M62 is the most accurate treatment method. The POTW does have a valid RCRA ID for treatment.  Regulatory Technical Support suggested filing with M62 and include this clarification statement.	NO	THALL@HILLYARD.COM			YES	 	
65803ZRKSC3740E	1312210389161	000100425	STYRENE	TRI	2012	OZARKS CULTURED MARBLE	3740 E EVERGREEN	SPRINGFIELD	GREENE	MO	65803	YES	NO	NO	NO								326191						37.25371	-93.21498	073054181										changes in production - less of it.	NO	JEREMYPROSSER@YAHOO.COM			NO	 	
63834GTSRB1300S	1312209924861	N230	CERTAIN GLYCOL ETHERS	TRI	2012	GATES CORP - CHARLESTON	1300 S PLANT RD	CHARLESTON	MISSISSIPPI	MO	638340345	YES	NO	NO	NO								326220						36.911209	-89.34552	056008352								GATES CORP	055433197	Facility closure|PRAI:This plant was shutdown in August of 2012	NO	TW0517@GATES.COM			NO	 	
63834GTSRB1300S	1312209924885	N982	ZINC COMPOUNDS	TRI	2012	GATES CORP - CHARLESTON	1300 S PLANT RD	CHARLESTON	MISSISSIPPI	MO	638340345	YES	NO	NO	NO								326220						36.911209	-89.34552	056008352								GATES CORP	055433197	Facility closure |PRAI:This plant was shutdown in August of 2012	NO	TW0517@GATES.COM			YES	 	
63834GTSRB1300S	1312209924873	000084742	DIBUTYL PHTHALATE	TRI	2012	GATES CORP - CHARLESTON	1300 S PLANT RD	CHARLESTON	MISSISSIPPI	MO	638340345	YES	NO	NO	NO								326220						36.911209	-89.34552	056008352								GATES CORP	055433197	Facility closure|PRAI:This plant was shut down in August of 2012.	NO	TW0517@GATES.COM			NO	 	
65536GNRTN901CO	1312210244063	007439921	LEAD	TRI	2012	G3 BOATS	901 COWAN	LEBANON	LACLEDE	MO	65536	YES	NO	NO	NO								336612						37.6749	-92.6431									SKEETER PRODUCTS	004663829	|PRAI:Because of the complexity and numerous products, the most accurate calculation of production activity is based on raw material consumption year over year.	NO	STACEY_PEARCY@YAMAHA-MOTOR.COM			YES	 	
