TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
63353MSSRCHIGHW	1307205428004	N458	MERCURY COMPOUNDS	PBT	2007	MISSOURI CHEMICAL WORKS	11083 HWY D	LOUISIANA	PIKE	MO	63353	YES	NO	NO	NO								325199	325311					39.425	-91.02833	006299689								HERCULES INC	001315647	NO FLY ASH TRANSFER FOR 2007.	NO	WCRENSHAW1@HERC.COM			YES	
63021BSSMN114OL	1307205436138	007440508	COPPER	TRI	2007	COOPER BUSSMANN INC	114 OLD STATE RD	ELLISVILLE	ST LOUIS	MO	630215942	YES	NO	NO	NO								335311						38.589406	-90.598698	021510045								COOPER INDUSTRIES INC	001883156	CHANGE IN THE COPPER CLEANING CHEMICALS LEAD TO A REDUCTION IN COPPER REMOVAL FROM THE PARTS AND THUS A REDUCTION IN SLUDGE GENERATION	NO	DAREEN.SHEQUEN@COOPERINDUSTRIES.COM			YES	
63104PVLYD1001S	1307205346859	007664417	AMMONIA	TRI	2007	ABC DIARY INC (DBA PEVELY DAIRY CO)	1001 S GRAND BLVD	SAINT LOUIS	ST. LOUIS CITY	MO	63104	YES	NO	NO	NO								112120						38.625556	-90.24166	006275077								PRAIRIE FARMS DAIRY INC	006312995	WE HAVE LAID OFF 71 EMPLOYEE DUE TO TRANSFER OF PRODUCTION TO OTHER FACILITIES	NO				NO	
63104PVLYD1001S	1307205346861	007697372	NITRIC ACID	TRI	2007	ABC DIARY INC (DBA PEVELY DAIRY CO)	1001 S GRAND BLVD	SAINT LOUIS	ST. LOUIS CITY	MO	63104	YES	NO	NO	NO								112120						38.625556	-90.24166	006275077								PRAIRIE FARMS DAIRY INC	006312995	WE HAVE LAID OFF 71 EMPLOYEES DUE TO TRANSFER OF PRODUCTIO TO AN OTHER FACILITY.	NO				NO	
63670CHMCL20947	1307205883147	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2007	CHEMICAL LIME CO	20947 WHITE SANDS RD	SAINTE GENEVIEVE	STE GENEVIEVE	MO	63670	NO	YES	NO	NO								327410						38.009472	-90.079941	884818410										The Plant Manager was unavailable to certify the submission because of a medical emergency, therefore the Regional Director had to be added to the forms as the certifying official.	NO	ROBERT.KERR@CHEMICALLIME.COM			NO	
63670CHMCL20947	1307205883150	N420	LEAD COMPOUNDS	PBT	2007	CHEMICAL LIME CO	20947 WHITE SANDS RD	SAINTE GENEVIEVE	STE GENEVIEVE	MO	63670	NO	YES	NO	NO								327410						38.009472	-90.079941	884818410										The Plant Manager was unavailable to certify the submission because of a medical emergency, therefore the Regional Director had to be added to the forms as the certifying official.	NO	ROBERT.KERR@CHEMICALLIME.COM			YES	
63670CHMCL20947	1307205883162	N458	MERCURY COMPOUNDS	PBT	2007	CHEMICAL LIME CO	20947 WHITE SANDS RD	SAINTE GENEVIEVE	STE GENEVIEVE	MO	63670	NO	YES	NO	NO								327410						38.009472	-90.079941	884818410										The Plant Manager was unavailable to certify the submission because of a medical emergency, therefore the Regional Director had to be added to the forms as the certifying official.	NO	ROBERT.KERR@CHEMICALLIME.COM			YES	
63670CHMCL20947	1307205883174	N040	BARIUM COMPOUNDS	TRI	2007	CHEMICAL LIME CO	20947 WHITE SANDS RD	SAINTE GENEVIEVE	STE GENEVIEVE	MO	63670	NO	YES	NO	NO								327410						38.009472	-90.079941	884818410										The Plant Manager was unavailable to certify the submission because of a medical emergency, therefore the Regional Director had to be added to the forms as the certifying official.	NO	ROBERT.KERR@CHEMICALLIME.COM	RR5		YES	
63701SPCRX2075C	1307205557578	007440508	COPPER	TRI	2007	TORQUE-TRACTION MANUFACTURING TECHNOLOGIES INC	2075 CORPORATE CIR	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63703	YES	NO	NO	NO								336350						37.279351	-89.552637	603548397								DANA CORP	005040555	PARENT METAL SENT FOR RECYCLING AS PART OF METAL ALLOY SENT FOR SCRAP METAL RECYCLING.	NO	KEVIN.FARMER@DANA.COM			YES	
63701SPCRX2075C	1307205557580	007439921	LEAD	PBT	2007	TORQUE-TRACTION MANUFACTURING TECHNOLOGIES INC	2075 CORPORATE CIR	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63703	YES	NO	NO	NO								336350						37.279351	-89.552637	603548397								DANA CORP	005040555	PARENT METAL RECYCLED AS PART OF METAL ALLOY SENT FOR SCRAP METAL RECYCLING.	NO	KEVIN.FARMER@DANA.COM			YES	
63701SPCRX2075C	1307205557604	007440020	NICKEL	TRI	2007	TORQUE-TRACTION MANUFACTURING TECHNOLOGIES INC	2075 CORPORATE CIR	CAPE GIRARDEAU	CAPE GIRARDEAU	MO	63703	YES	NO	NO	NO								336350						37.279351	-89.552637	603548397								DANA CORP	005040555	PARENT METAL SENT FOR RECYCLING AS PART OF THE METAL ALLOY BEING SENT FOR SCRAP METAL RECYCLING.	NO	KEVIN.FARMER@DANA.COM			YES	
63863FDRLMMALDE	1307205218249	007440508	COPPER	TRI	2007	FEDERAL MOGUL CORP	MALDEN INDUSTRIAL PARK	MALDEN	DUNKLIN	MO	63863	YES	NO	NO	NO								331314						36.6	-89.983333	006557045								FEDERAL MOGUL CORP	006557045	THIS FACILITY WAS CLOSED ON MARCH 31, 2007.  NO PRODUCTION ACTIVITY OCCURRED SINCE THAT DATE AND NONE IS PLANNED.  THIS WILL BE THE FINAL REPORT FOR THE FACILITY.	NO	RANDY.WHITT@FEDERALMOGUL.COM			YES	
63863FDRLMMALDE	1307205218252	007439921	LEAD	PBT	2007	FEDERAL MOGUL CORP	MALDEN INDUSTRIAL PARK	MALDEN	DUNKLIN	MO	63863	YES	NO	NO	NO								331314						36.6	-89.983333	006557045								FEDERAL MOGUL CORP	006557045	THIS FACILITY WAS CLOSED ON MARCH 31, 2007.  NO PRODUCTION ACTIVITY HAS OCCURRED SINCE THEN AND NONE IS PLANNED.  THIS IS THE FINAL REPORT THAT WILL BE SUBMITTED FOR THE FACILITY.	NO	RANDY.WHITT@FEDERALMOGUL.COM			YES	
63863FDRLMMALDE	1307205218264	007439965	MANGANESE	TRI	2007	FEDERAL MOGUL CORP	MALDEN INDUSTRIAL PARK	MALDEN	DUNKLIN	MO	63863	YES	NO	NO	NO								331314						36.6	-89.983333	006557045								FEDERAL MOGUL CORP	006557045	THIS FACILITY WAS CLOSED ON MARCH 31, 2007.  NO PRODUCTION ACTIVITY HAS OCCURRED SINCE THEN AND NONE IS PLANNED.  THIS IS THE FINAL REPORT THAT WILL BE SUBMITTED FOR THE FACILITY.	NO	RANDY.WHITT@FEDERALMOGUL.COM			YES	
63863FDRLMMALDE	1307205218276	007440020	NICKEL	TRI	2007	FEDERAL MOGUL CORP	MALDEN INDUSTRIAL PARK	MALDEN	DUNKLIN	MO	63863	YES	NO	NO	NO								331314						36.6	-89.983333	006557045								FEDERAL MOGUL CORP	006557045	THIS FACILITY WAS CLOSED ON MARCH 31, 2007.  NO PRODUCTION ACTIVITY HAS OCCURRED SINCE THEN AND NONE IS PLANNED.  THIS IS THE FINAL REPORT THAT WILL BE SUBMITTED FOR THE FACILITY.	NO	RANDY.WHITT@FEDERALMOGUL.COM			YES	
63936WWWDP1182L	1307205233911	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2007	W W WOOD PRODUCTS INC	10182 OLD HWY 60	DUDLEY	STODDARD	MO	63936	YES	NO	NO	NO								337110						36.791299	-90.135489	086918323										INSTALLED A REGENERATIVE THERMAL OXIDIZER (RTO) TO DESTROY VOC AND VHAP. 85% DESTRUCTION EFFICIENCY.	NO	BRIAN_ROBISON@WWWOODPRODUCTS.COM			NO	
63936WWWDP1182L	1307205233923	000100414	ETHYLBENZENE	TRI	2007	W W WOOD PRODUCTS INC	10182 OLD HWY 60	DUDLEY	STODDARD	MO	63936	YES	NO	NO	NO								337110						36.791299	-90.135489	086918323										INSTALLED AN REGENERATIVE THERMAL OXIDIZER (RTO) TO DESTROY VOC AND VHAP. 85% DESTRUCITON EFFICIENCY.	NO	BRIAN_ROBISON@WWWOODPRODUCTS.COM			NO	
63936WWWDP1182L	1307205233935	000067561	METHANOL	TRI	2007	W W WOOD PRODUCTS INC	10182 OLD HWY 60	DUDLEY	STODDARD	MO	63936	YES	NO	NO	NO								337110						36.791299	-90.135489	086918323										INSTALLED A REGENERATIVE THERMAL OXIDIZER (RTO) TO DESTROY VOC AND VHAPS. 85% DESTRUCTION EFFICIENCY.	NO	BRIAN_ROBISON@WWWOODPRODUCTS.COM			NO	
63936WWWDP1182L	1307205233947	000108883	TOLUENE	TRI	2007	W W WOOD PRODUCTS INC	10182 OLD HWY 60	DUDLEY	STODDARD	MO	63936	YES	NO	NO	NO								337110						36.791299	-90.135489	086918323										INSTALLED A REGENERATIVE THERMAL OXIDIZER (RTO) TO DESTROY VOC AND VHAP. 85% DESTRUCTION EFFICIENCY.	NO	BRIAN_ROBISON@WWWOODPRODUCTS.COM			NO	
63936WWWDP1182L	1307205233950	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	W W WOOD PRODUCTS INC	10182 OLD HWY 60	DUDLEY	STODDARD	MO	63936	YES	NO	NO	NO								337110						36.791299	-90.135489	086918323										INSTALLED A REGENERATIVE THERMAL OXIDIZER (RTO) TO DESTROY VOC AND VHAPS. 85% DESTRUCTION EFFICIENCY.	NO	BRIAN_ROBISON@WWWOODPRODUCTS.COM			NO	
63965SNTLPZARKN	1307205888035	007439921	LEAD	PBT	2007	US NATL PARK SERVICE OZARK NATIONAL SCENIC RIVERWAYS	OZARK NATIONAL SCENIC RIVER	VAN BUREN	CARTER	MO	63965	YES	NO	YES	NO								924120						36.995556	-91.014167									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	OZAR_SUPERINTENDENT@NPS.GOV			YES	
64051CTYFN21500	1307205218175	N040	BARIUM COMPOUNDS	TRI	2007	CITY OF INDEPENDENCE	21500 E TRUMAN RD PO BOX 1019	INDEPENDENCE	JACKSON	MO	64051	YES	NO	NO	NO								221112						39.081682	-94.263775	056676083										SWITCHED COAL SUPPLIERS IN 2007.  2007 COAL HAS LOWER CONCENTRATION OF TRACE ELEMENTS (BARIUM, LEAD,  MERCURY, AND ZINC).	NO	EHOLDER@INDEPMO.ORG			YES	
64051CTYFN21500	1307205218213	N420	LEAD COMPOUNDS	PBT	2007	CITY OF INDEPENDENCE	21500 E TRUMAN RD PO BOX 1019	INDEPENDENCE	JACKSON	MO	64051	YES	NO	NO	NO								221112						39.081682	-94.263775	056676083										SWITCHED COAL SUPPLIERS IN 2007.  2007 COAL HAS LOWER CONCENTRATION OF TRACE ELEMENTS (BARIUM, LEAD,  MERCURY, AND ZINC).	NO	EHOLDER@INDEPMO.ORG			YES	
64051CTYFN21500	1307205218225	N458	MERCURY COMPOUNDS	PBT	2007	CITY OF INDEPENDENCE	21500 E TRUMAN RD PO BOX 1019	INDEPENDENCE	JACKSON	MO	64051	YES	NO	NO	NO								221112						39.081682	-94.263775	056676083										SWITCHED COAL SUPPLIERS IN 2007.  2007 COAL HAS LOWER CONCENTRATION OF TRACE ELEMENTS (BARIUM, LEAD,  MERCURY, AND ZINC).	NO	EHOLDER@INDEPMO.ORG			YES	
64051CTYFN21500	1307205218237	N982	ZINC COMPOUNDS	TRI	2007	CITY OF INDEPENDENCE	21500 E TRUMAN RD PO BOX 1019	INDEPENDENCE	JACKSON	MO	64051	YES	NO	NO	NO								221112						39.081682	-94.263775	056676083										SWITCHED COAL SUPPLIERS IN 2007.  OUR 2007 COAL HAS LOWER CONCENTRATION OF TRACE ELEMENTS (BARIUM, LEAD, MERCURY, AND ZINC).	NO	EHOLDER@INDEPMO.ORG			YES	
64116NNCRB1234A	1307205696622	007697372	NITRIC ACID	TRI	2007	PAS TECHNOLOGIES	1234 ATLANTIC ST	NORTH KANSAS CITY	CLAY	MO	64116	YES	NO	NO	NO								332812						39.131206	-94.58218	782449107								PAS TECHNOLOGIES	782449107	We will be attempting to neutralize on site during the coming year.	NO	DAN_FAYER@PAS-TECHNOLOGIES.COM			NO	
64116RLCMP400RE	1307205914397	000108101	METHYL ISOBUTYL KETONE	TRI	2007	EARL CAMPBELL MANUFACTURING CO	400R E 10TH AVE	NORTH KANSAS CITY	CLAY	MO	641164303	YES	NO	NO	NO								325510						39.12674	-94.576424	007158967										WE SHUT OUR MANUFACTURING FACILITY DOWN FEB 10, 2008.  WE WILL NO LONGER MANUFACTURER  PRODUCT.	NO				NO	
64116SRCLN20WES	1307205359159	N230	CERTAIN GLYCOL ETHERS	TRI	2007	FUJIFILM SERICOL USA INC	20 W 14TH AVE	NORTH KANSAS CITY	CLAY	MO	64116	YES	NO	NO	NO								325910						39.134299	-94.580767	188559769								FUJIFILM SERICOL USA INC.		STARTING IN THE FALL 2007 WE WILL BEGIN MANUFACTURING A NEW DIGITAL INK JET PRODUCT LINE THAT IS 75 PERCENT ETHYLENE GLYCOL MONOBUTYL ETHER ACETATE. IN THE NEXT COUPLE OF YEARS WE WILL FORMULATE THIS OUT OF OUR PRODUCT LINE.	NO	CRAIGPOGGENPOHL@FUJIFILMSERICOL.COM			NO	
64116SRCLN20WES	1307205359161	N420	LEAD COMPOUNDS	PBT	2007	FUJIFILM SERICOL USA INC	20 W 14TH AVE	NORTH KANSAS CITY	CLAY	MO	64116	YES	NO	NO	NO								325910						39.134299	-94.580767	188559769								FUJIFILM SERICOL USA INC.		WE ARE IN THE PROCESS OF ELIMINATING LEAD OUT OF ALL OF OUR PRODUCTS. THIS SHOULD BE COMPLETED BY THE END OF 2009.	NO	CRAIGPOGGENPOHL@FUJIFILMSERICOL.COM			YES	
64119FRDMTHWY69	1307205827811	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2007	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E U.S. HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.201722	-94.482861	007118078								FORD MOTOR CO	001344746	¿ Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   ¿ Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SMAJER@FORD.COM			NO	
64119FRDMTHWY69	1307205827823	N010	ANTIMONY COMPOUNDS	TRI	2007	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E U.S. HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.201722	-94.482861	007118078								FORD MOTOR CO	001344746	¿ Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   ¿ Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SMAJER@FORD.COM			YES	
64119FRDMTHWY69	1307205827835	000071432	BENZENE	TRI	2007	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E U.S. HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.201722	-94.482861	007118078								FORD MOTOR CO	001344746	¿ Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   ¿ Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SMAJER@FORD.COM			NO	
64119FRDMTHWY69	1307205827847	000191242	BENZO(G,H,I)PERYLENE	PBT	2007	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E U.S. HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.201722	-94.482861	007118078								FORD MOTOR CO	001344746	¿ Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   ¿ Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SMAJER@FORD.COM			NO	
64119FRDMTHWY69	1307205827850	N230	CERTAIN GLYCOL ETHERS	TRI	2007	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E U.S. HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.201722	-94.482861	007118078								FORD MOTOR CO	001344746	¿ Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   ¿ Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SMAJER@FORD.COM			NO	
64119FRDMTHWY69	1307205827862	007440508	COPPER	TRI	2007	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E U.S. HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.201722	-94.482861	007118078								FORD MOTOR CO	001344746	¿ Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   ¿ Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SMAJER@FORD.COM			YES	
64119FRDMTHWY69	1307205827874	000098828	CUMENE	TRI	2007	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E U.S. HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.201722	-94.482861	007118078								FORD MOTOR CO	001344746	¿ Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   ¿ Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SMAJER@FORD.COM			NO	
64119FRDMTHWY69	1307205827886	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2007	FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT	8121 E U.S. HWY 69	CLAYCOMO	CLAY	MO	64119	YES	NO	NO	NO								336112						39.201722	-94.482861	007118078								FORD MOTOR CO	001344746	¿ Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.   ¿ Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SMAJER@FORD.COM			NO	
