TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
32533DVNCD604CH	1313211115112	N982	ZINC COMPOUNDS	TRI	2013	EXXONMOBIL CHEMICAL CO	604 CHEMSTRAND RD	CANTONMENT	ESCAMBIA	FL	32533			YES	NO	NO	NO								325212						30.594699	-87.25196	884700311								EXXON MOBIL CORP	001213214	|PRAI:current year kilograms production/prior year kilograms production.	NO	KIMBERLY.J.HAAS@EXXONMOBIL.COM			YES	 	
32533DVNCD604CH	1313211115100	N010	ANTIMONY COMPOUNDS	TRI	2013	EXXONMOBIL CHEMICAL CO	604 CHEMSTRAND RD	CANTONMENT	ESCAMBIA	FL	32533			YES	NO	NO	NO								325212						30.594699	-87.25196	884700311								EXXON MOBIL CORP	001213214	|PRAI:kilograms of product current year/kilograms product prior year	NO	KIMBERLY.J.HAAS@EXXONMOBIL.COM			YES	 	
32674MRGNC1701S	1313211042458	000107211	ETHYLENE GLYCOL	TRI	2013	EMERGENCY ONE INC	1701 SW 37TH AVE	OCALA	MARION	FL	34474			YES	NO	NO	NO								336120						29.172714	-82.183993	067851683								ALLIED SPECIALTY VEHICLES INC	263013415	|TPRL:Ethylene glycol waste will fluctuation greatly year to year based on factory vehicle refurbishment.	NO	RBLE@E-ONE.COM			NO	 	
32219MTLPL7123M	1313211305848	N982	ZINC COMPOUNDS	TRI	2013	METALPLATE GALVANIZING LP	7123 MONCRIEF RD W	JACKSONVILLE	DUVAL	FL	32219			YES	NO	NO	NO								332812						30.395715	-81.763742	161150446								METALPLATE GALVANIZING LP	003398575	|PRAI:production weight	NO	PFLYNES@PAULLYNES.COM			YES	 	
32934MNMNC3900D	1313211043789	007439921	LEAD	TRI	2013	MNEMONICS INC	3900 DOW RD	MELBOURNE	BREVARD	FL	32934			YES	NO	NO	NO								334290	334418	334220	335921	334511	334515	28.108207	-80.688209	096656368										Changes in production quantities.	NO	HAP.THOMPSON@MNEMONICS-INC.COM			YES	 	
3260WGNSVL924SU	1313210984011	007439921	LEAD	TRI	2013	FLORIDA ROCK GAINESVILLE READY MIX PLANT	924 S MAIN ST	GAINESVILLE	ALACHUA	FL	32602			YES	NO	NO	NO								327320						29.643642	-82.326425	009857855								VULCAN MATERIALS CO	805344798	As of March 8, 2014, this facility is owned and operated by Argos Ready Mix LLC.   Any questions regarding the content of this release report should be directed to personnel identified in 4.3 and 4.4 of this form.	NO	SSIMONSEN@ARGOS-US.COM			YES	 	
32548FSHRM20REA	1313211280464	000100425	STYRENE	TRI	2013	KITCHEN & BATH CENTER	20 READY AVE	FORT WALTON BEACH	OKALOOSA	FL	32548			YES	NO	NO	NO								326191						30.415002	-86.670998	151119930										|PRAI:Styrene usage is proportional to production	NO	BUTCH@MWKNB.COM			NO	 	
3340WRVRBC51AVE	1313210976003	N420	LEAD COMPOUNDS	PBT	2013	CEMEX RIVIERA BEACH	501 AVE "S"	RIVIERA BEACH	PALM BEACH	FL	33404			YES	NO	NO	NO								327331						26.7675	-80.0825	189840945								CEMEX INC	189840945	|PRAI:Total cement and flyash consumption.	NO	JEFFREYR.PORTER@CEMEX.COM			YES	 	
33815CRPNT5150F	1313211101934	N120	DIISOCYANATES	TRI	2013	CARPENTER CO	5150 FRONTAGE RD S	LAKELAND	POLK	FL	33815			YES	NO	NO	NO								326150						28.03568	-82.050309	003019444								CARPENTER CO		|TARL:In previous years this facility used both Toulene Diisocyanates and Diisocyanates in one of our processes. In 2013 we used Diisocyanates only in this process.|TOTRL:In previous years this facility used both Toulene Diisocyanates and Diisocyanates in one of our processes. In 2013 we used Diisocyanates only in this process.	NO	CNOVOTNY@CARPENTER.COM			NO	 	
32178CDRSYAIRPO	1313211243670	000100425	STYRENE	TRI	2013	CDR SYSTEMS CORP	2 KAY LARKIN CIR	PALATKA	PUTNAM	FL	32177			YES	NO	NO	NO								326199						29.652667	-81.687667	602475402								HUBBELL INC	001181858	The CDR plant underwent a retool/refit of the entire facility during the 2013 year which accounts for the drop in production from previous years.|NPYF:A paper form was submitted last year and all the years prior.	NO	JMULVIHI@HUBBELL.COM			NO	 	
33823CCCLN75MAI	1313211780960	000079210	PERACETIC ACID	TRI	2013	COCA-COLA REFRESHMENTS	705 MAIN ST	AUBURNDALE	POLK	FL	33823			YES	NO	NO	NO								312111	311421					28.05349	-81.786501									THE COCA-COLA CO	003296175	|PRAI:reduction in frequency and duration of CIP processes.	NO	COLLINGER@COCA-COLA.COM			NO	 	
33823CCCLN75MAI	1313211780907	N511	NITRATE COMPOUNDS	TRI	2013	COCA-COLA REFRESHMENTS	705 MAIN ST	AUBURNDALE	POLK	FL	33823			YES	NO	NO	NO								312111	311421					28.05349	-81.786501									THE COCA-COLA CO	003296175	|PRAI:Increase in production.	NO	COLLINGER@COCA-COLA.COM			NO	 	
3499WSTRTX1232S	1313210975999	N420	LEAD COMPOUNDS	PBT	2013	CEMEX STUART	1232 S DIXIE HWY	STUART	MARTIN	FL	34994			YES	NO	NO	NO								327320						27.187674	-80.244323	189840945								CEMEX INC	189440945	|PRAI:Total cement and flyash consumption.	NO	JEFFREYR.PORTER@CEMEX.COM			YES	 	
33802FMCCRFAIRW	1313211207194	007440473	CHROMIUM	TRI	2013	JOHN BEAN TECHNOLOGY CORP	400 FAIRWAY AVE	LAKELAND	POLK	FL	33801			YES	NO	NO	NO								333294	333241					28.047004	-81.917576	827055869								JOHN BEAN TECHNOLOGIES CORP	827055869	|PRAI:Purchased new machinery (laser) to cut stainless steel.  This should result in less scrap and less metals recovery off-site.	NO	SHAWN.HOLMAN@JBTC.COM			YES	 	
32724SHRWD2010N	1313211243201	007440473	CHROMIUM	TRI	2013	COVIDIEN	2010 E INTERNATIONAL SPEEDWAY	DE LAND	VOLUSIA	FL	32724			YES	NO	NO	NO								339112						29.06083	-81.265	058614483								COVIDIEN	058614483	We ran more production in 2013 verses 2012 generating additional scrap. Some of our equipment is 50 years old and runs at 60% efficiency or 200 parts per minute (ppm).We have purchase an AGRI Machine that will eventually replace some of these less efficient pieces of equipment. The new equipment will run 1000 ppm or 98% efficiency. The machine is set to be here  late 2014.|PRAI:20% increase in Safety Needle (Landfill)  23% increase in Hammer Mill Scrap (other needles) 20% increase in Clean Harbors Waste.|TPRL:Yes, these numbers are correct:20% increase in Safety Needle (Landfill)  23% increase in Hammer Mill Scrap (other needles) 20% increase in Clean Harbors Waste.	NO	PAT.DUFT@COVIDIEN.COM			YES	 	
32724SHRWD2010N	1313211243225	000110543	N-HEXANE	TRI	2013	COVIDIEN	2010 E INTERNATIONAL SPEEDWAY	DE LAND	VOLUSIA	FL	32724			YES	NO	NO	NO								339112						29.06083	-81.265	058614483								COVIDIEN	058614483	|PRAI:We ran HS#3 more in 2013. HS#3 is a dip bath verses a waterfall (spray) like HS1 & 2 and the lube is chilled to 60 degrees allowing us to use less hexane.	NO	PAT.DUFT@COVIDIEN.COM			NO	 	
32724SHRWD2010N	1313211243213	007439921	LEAD	TRI	2013	COVIDIEN	2010 E INTERNATIONAL SPEEDWAY	DE LAND	VOLUSIA	FL	32724			YES	NO	NO	NO								339112						29.06083	-81.265	058614483								COVIDIEN	058614483	|PRAI:The decrease in Lead waste was directly related to Lead Acid Batteries - We disposed of less batteries in 2013 than 2012.|TPRL:Calculations are correct. We did not have to replace as many batteries as the prior year and this resulted in a 56.6% decrease in 2013.	NO	PAT.DUFT@COVIDIEN.COM			YES	 	
32724SHRWD2010N	1313211243237	007440020	NICKEL	TRI	2013	COVIDIEN	2010 E INTERNATIONAL SPEEDWAY	DE LAND	VOLUSIA	FL	32724			YES	NO	NO	NO								339112						29.06083	-81.265	058614483								COVIDIEN	058614483	|PRAI:25% increase in waste batteries (6 lbs./8lbs.)17% increase in Landfill waste (Needle Scrap)36.5% increase in recycled scrap (Nickel).|TPRL:These numbers are correct - We ran more production in 2013 verses 2012 generating additional scrap. A lot of our equipment is 50 years old and runs at 60% efficiency or 200 parts per minute (ppm).We have purchase an AGRI Machine that will eventually replace some of these less efficient equipment. The new equipment will run 1000 ppm or 98% efficiency. The machine is set to be here in late 2014.	NO	PAT.DUFT@COVIDIEN.COM			YES	 	
3377WLRGWS2195L	1313210975898	N420	LEAD COMPOUNDS	PBT	2013	CEMEX LARGO WEST	2195 LAKE AVE SE	LARGO	PINELLAS	FL	33771			YES	NO	NO	NO								327320						27.897098	-82.769168	189840945								CEMEX INC	189840945	|PRAI:Total cement and flyash consumption	NO	JASONP.JONES@CEMEX.COM			YES	 	
3341WSTTRD9111S	1313210975924	N420	LEAD COMPOUNDS	PBT	2013	CEMEX STATE ROAD 80	9111 SOUTHERN BLVD	WEST PALM BEACH	PALM BEACH	FL	33411			YES	NO	NO	NO								327320						26.68024	-80.19284	189840945								CEMEX INC	189840945	|PRAI:Total cement and flyash consumption.	NO	JEFFREYR.PORTER@CEMEX.COM			YES	 	
3498WWSTFR61MID	1313210975963	N420	LEAD COMPOUNDS	PBT	2013	CEMEX WEST FORT PIERCE	6100 MIDWAY RD	FORT PIERCE	ST LUCIE	FL	34981			YES	NO	NO	NO								327320						27.37451	-80.38647	189840945								CEMEX INC	189840945	|PRAI:Total cement and flyash consumption.	NO	JEFFREYR.PORTER@CEMEX.COM			YES	 	
3340WWSTPL517TH	1313210975948	N420	LEAD COMPOUNDS	PBT	2013	CEMEX WEST PALM BEACH	501 7TH ST	WEST PALM BEACH	PALM BEACH	FL	33401			YES	NO	NO	NO								327320						26.71984	-80.05649	189840945								CEMEX INC	189840945	|PRAI:Total cement and flyash consumption.	NO	JEFFREYR.PORTER@CEMEX.COM			YES	 	
34695SBXNC14HAR	1313211053335	007439921	LEAD	TRI	2013	SIBEX INC	1040 HARBOR LAKE DR	SAFETY HARBOR	PINELLAS	FL	34695			YES	NO	NO	NO								334418						27.9988	-82.70152	151965043										Much of the increase in quantity in 2013 compared to 2012 was merely a carryover from 2012 business which increased substantially from 2011.  2013 full year business was flat as compared to 2012 which is why projection of quantities for 2014 and 2015 are decreased.|TPRL:Substantial increase in business in 2013 versus 2012	NO	RMCMILLEN@SIBEX.COM			YES	 	
3410WFLRDR446PR	1313210984151	007439921	LEAD	TRI	2013	FLORIDA ROCK INDUSTRIES INC NAPLES READY MIX PLANT	4406 PROGRESS AVE	NAPLES	COLLIER	FL	34104			YES	NO	NO	NO								327320						26.16433	-81.75541	009857855								VULCAN MATERIALS CO	805344798	As of March 8, 2014, this facility is owned and operated by Argos Ready Mix LLC.  Any questions regarding the content of this release report should be directed to personnel identified in 4.3 and 4.4 of this form.	NO	SSIMONSEN@ARGOS-US.COM			YES	 	
32514BLZRB3300M	1313211268089	000100425	STYRENE	TRI	2013	BLAZER BOATS INC	3300 METZGER LN	PENSACOLA	ESCAMBIA	FL	32514			YES	NO	NO	NO								336612						30.52342	-87.19456	039564612										|PRAI:Styrene emissions are directly proportional to the number of boats fabricated	NO	KECRAFT@BLAZERBOATS.COM			NO	 	
32205RVLNP5344O	1313211117647	000067561	METHANOL	TRI	2013	ROUX HABALORIES REVLON PROFESSIONAL PRODUCTS	5344 OVERMYER DR	JACKSONVILLE	DUVAL	FL	32254			YES	NO	NO	NO								325620						30.32019	-81.73755	021715222								THE COLOMER GROUP	021715222	|NPYF:This is the first year it is being submitted online.	NO	CHRISTOPHER.FLUDER@REVLON.COM			NO	 	
3296WTRMCM2725I	1313211228465	N511	NITRATE COMPOUNDS	TRI	2013	TARMAC AMERICA-VERO BEACH RMC PLANT	2725 INDUSTRIAL BLVD	VERO BEACH	INDIAN RIVER	FL	32960			YES	NO	NO	NO								327320						27.68644	-80.41489	190757732								TITAN AMERICA LLC	190757732	|PRAI:The usage of nitrate compound containing chemicals is not correlated to production ratio.	NO	KFOLSOM@TITANAMERICA.COM			NO	 	
3399WMRNCN2443S	1313211721004	000100425	STYRENE	TRI	2013	MARINE CONCEPTS DBA JRL VENTURES	2443 SW PINE ISLAND RD	CAPE CORAL	LEE	FL	33991			YES	NO	NO	NO								336612						26.63746	-82.02589											|PRAI:number of molds/plugs produced	NO	JMORGAN@MARINECONCEPTS.COM			NO	 	
32221SFTMR13575	1313211600731	000872504	N-METHYL-2-PYRROLIDONE	TRI	2013	SAFT AMERICA	13575 WATERWORKS ST	JACKSONVILLE	DUVAL	FL	32221			YES	NO	NO	NO								335911						30.27222	-81.89052	832403518								SAFT AMERICA INC	832403518	Calculations are based on off-site transfer records & production records|PRAI: The variable used to calculate production ratio is: 1.25.|TPRL:Correct based on manifests	NO	CHRIS.KANIUT@SAFTBATTERIES.COM			NO	 	
32333TLGNT102TE	1313211806777	007439921	LEAD	TRI	2013	TELIGENTEMS LLC	102 TECHNOLOGY WAY	HAVANA	GADSDEN	FL	32333			YES	NO	NO	NO								334418						30.618434	-84.417673	114947240		FL0000347955								|PRAI:Our recycling is not always done at the same time every year so volumes will vary depending upon how many months of Lead are recycled at a time.|NPYF:Our data was submitted via paper form for 2012.	NO	MGERACI@TELIGENTEMS.COM			YES	 	
3410WCMXPR3728P	1313210976054	N420	LEAD COMPOUNDS	PBT	2013	CEMEX PROSPECT	3728 PROSPECT AVE	NAPLES	COLLIER	FL	34104			YES	NO	NO	NO								327320						26.15688	-81.76237	189840945								CEMEX INC	189840945	|PRAI:Total cement and flyash consumption	NO	JASONP.JONES@CEMEX.COM			YES	 	
32206PTRLM3511W	1313211793423	000100425	STYRENE	TRI	2013	PETROLEUM CONTAINMENT INC	3511 WALNUT ST	JACKSONVILLE	DUVAL	FL	32206			YES	NO	NO	NO								326199						30.36016	-81.64752	151963840										This facility ceased activity on November 30, 2013 and is now closed.|PRAI:The variable used is actual styrene emissions as reported in permit-required record keeping.	NO	JARN@PETROLEUM-CONTAINMENT.COM			NO	 	
32955HYDRL100GU	1313211307982	007439965	MANGANESE	TRI	2013	SAPA PRECISION TUBING ROCKLEDGE LLC	100 GUS HIPP BLVD	ROCKLEDGE	BREVARD	FL	32955			YES	NO	NO	NO								331316	331318					28.304671	-80.707997	099348625										Reduction in quantity of chemical in off-site releases due to lower chemical concentration in selected feedstock materials (aluminum alloy) used in production.	NO	ROBERTA.MOLIGNARO@SAPAGROUP.COM			YES	 	
33771DTKCR172ST	1313211053564	007439921	LEAD	TRI	2013	DITEK CORP	1720 STARKEY RD	LARGO	PINELLAS	FL	33771			YES	NO	NO	NO								335311	334418					27.900774	-82.763616											Manufactured circuit assemblies in 2013 contained more lead per board than previous years. Boards were physically larger, more densely populated with components, required more hand soldering, and often contained multi-leaded components (large connectors, etc.). In addition, work orders reflecting smaller lot sizes required more machine setups and maintenance (yielding more Pb being sent to off-site waste disposal.  |PRAI:The variable used to calculate production ratio is: number of printed circuit boards soldered with  Sn 63 /37 Pb solder.	NO	DEB.REID-LEES@DITEKCORP.COM			YES	 	
32608BRRCH46SW4	1313210979959	N100	COPPER COMPOUNDS	TRI	2013	BEAR ARCHERY INC DBA ESCALADE SPORTS	4600 SW 41ST BLVD	GAINESVILLE	ALACHUA	FL	32608			YES	NO	NO	NO								339920						29.610534	-82.38371	058312877								ESCALADE SPORTS INC	058312877	|PRAI:2012 = 30795 lbs Cu2013 = 60543 lbs Cu60543/30795 = 1.97 say 2.0Future years use 1.2	NO	NEILBYCE@BEARARCHERYPRODUCTS.COM			YES	 	
32608BRRCH46SW4	1313210979961	N420	LEAD COMPOUNDS	PBT	2013	BEAR ARCHERY INC DBA ESCALADE SPORTS	4600 SW 41ST BLVD	GAINESVILLE	ALACHUA	FL	32608			YES	NO	NO	NO								339920						29.610534	-82.38371	058312877								ESCALADE SPORTS INC	058312877	|PRAI:Production Ratio = 2 for 2013/2012Future year should be 1.2	NO	NEILBYCE@BEARARCHERYPRODUCTS.COM			YES	 	
3302WVVDRG325CM	1313211033422	000108883	TOLUENE	TRI	2013	AVEVA DRUG DELIVERY SYSTEMS	3250 COMMERCE PKWY	MIRAMAR	BROWARD	FL	33025			YES	NO	NO	NO								325412						25.978979	-80.282688	783982093										Toluene material is received and stored in closed 55-gallon drums.  Transfer into blend tanks is a closed pumping process.  As such, no quantifiable fugitive emissions are exptected (explanation for Section 5.1 of TRI Form R).|PRAI:The variable used to calculate production ratio is number of coating batches.  Time period is 2013 actual vs. 2014 projected.|NPYF:Toluene usage was evaluated last year for calendar year 2012 and the site did not meet the threshold quantity of 10,000 pounds for "otherwise use".  Manufacturing operations for site in 2012 were limited.	NO	SCOTT.SCHNEIDER@AVEVADDS.COM			NO	 	
32737SLVRS25311	1313211266996	007664417	AMMONIA	TRI	2013	SILVER SPRINGS CITRUS INC	25411 MARE AVE	HOWEY-IN-THE-HILLS	LAKE	FL	34737			YES	NO	NO	NO								311411						28.714886	-81.7806	032851735				FL0175412				TOYOTA INDUSTRIES N.A.	001790468	16% increase in production, installation of new equipment, and unforeseen events contributed to chemical usage increase.|TPRL:16% increase in production and installation of new equipment contributed to the chemical increase.|TOTRL:16% increase in production, installation of new equipment and unforeseen events contributed to the chemical increase.|TARL:Unforeseen events contributed to the increase in this category.	NO	JREES@SILVERSPRINGSCITRUS.COM			NO	 	
33907HNSNR2451C	1313211591235	007439921	LEAD	TRI	2013	HANSON ROOF TILE - FORT MYERS	2451 CRYSTAL DR	FORT MYERS	LEE	FL	33907			YES	NO	NO	NO								327390						26.56454	-81.85636	143406531								LEHIGH HANSON	021795208	|PRAI:Facilty restarted in 2013, no operation in 2012.|NPYF:Facility Restarted in 2013, No operation previous year.	NO	TIMOTHY.LEBOEUF@HANSON.COM			YES	 	
33612STRHB11111	1313211009612	007664417	AMMONIA	TRI	2013	YUENGLING BREWING CO	11111 N 30TH ST	TAMPA	HILLSBOROUGH	FL	33612			YES	NO	NO	NO								312120						28.048925	-82.423582			FLD004090528		FLR05C281						|TPRL:New refrigeration system does not have the leaking issues of the older system .|TOTRL:New refrigeration system does not have the leaking issues of the older system .|TARL:New refrigeration system does not have the leaking issues of the older system .|811AI:The system was converted and replaced over the 2012 RY and not fully implemented to RY 2013.	NO	SLAZZARA@YUENGLING.COM			NO	 	
33801TSTMK4705U	1313211273014	000067561	METHANOL	TRI	2013	GIVAUDAN FLAVORS CORP	4705 US HWY 92 E	LAKELAND	POLK	FL	33801			YES	NO	NO	NO								311930						28.047006	-81.864178	828742499								GIVAUDAN US INC	007804680	We are a batch process with a variable product mix that can vary from year to year, thus reflecting a difference in amount of methanol disposed and recycled.|PRAI:The variable used to calculate production ration is number of batches of MeOH proofed. |TPRL:Due to the batch process nature of our business, the variable product mix, and process changes for methanol reuse, the amount of methanol recycled has increased significantly and the amount disposed offsite has decreased.	NO	JEFF.PEPPET@GIVAUDAN.COM			NO	 	
32219LDCST5959S	1313211323302	007439921	LEAD	TRI	2013	OLDCASTLECOASTAL	5959 SOUTEL	JACKSONVILLE	DUVAL	FL	32219			YES	NO	NO	NO								327331						30.38165	-81.73897	037176591								OLDCASTLE INC	037176591	|PRAI:raw materials used, white cement, grey cement, slag.	NO	JOHN.WIDELL@OLDCASTLE.COM			YES	 	
32096CCDNTSTATE	1313211585601	007664417	AMMONIA	TRI	2013	PCS PHOSPHATE WHITE SPRINGS	CR 137 15843 SE 78 ST	WHITE SPRINGS	HAMILTON	FL	320960300			YES	NO	NO	NO								325312	325311	212392				30.408106	-82.787465	926929480								POTASH CORP OF SASKATCHEWAN INC	208334425	|TARL:Revised baseline fugitive emissions calculations using current valve and fitting census.|TOTRL:Revised baseline fugitive emissions calculations using current valve and fitting census.|TPRL:Revised baseline fugitive emissions calculations using current valve and fitting census.	NO	MDWILLIAMS@POTASHCORP.NET			NO	 	
32096CCDNTSTATE	1313211585702	N458	MERCURY COMPOUNDS	PBT	2013	PCS PHOSPHATE WHITE SPRINGS	CR 137 15843 SE 78 ST	WHITE SPRINGS	HAMILTON	FL	320960300			YES	NO	NO	NO								325312	325311	212392				30.408106	-82.787465	926929480								POTASH CORP OF SASKATCHEWAN INC	208334425	|TPRL:Increase due to additional mining and reclaimation activities|TOTRL:Increase due to additional mining and reclaimation activities	NO	MDWILLIAMS@POTASHCORP.NET			YES	 	
3292WCCCTY3345E	1313210975975	N420	LEAD COMPOUNDS	PBT	2013	CEMEX COCOA / CITY POINT	3345 E INDUSTRY RD	COCOA	BREVARD	FL	32926			YES	NO	NO	NO								327320						28.4059	-80.76319	189840945								CEMEX INC	189840945	|PRAI:Total cement and flyash consumption.	NO	JEFFREYR.PORTER@CEMEX.COM			YES	 	
3314WMDTWN161NW	1313210975835	N420	LEAD COMPOUNDS	PBT	2013	CEMEX MIDTOWN MIAMI	1610 NW 21ST TERRACE	MIAMI	MIAMI-DADE	FL	33142			YES	NO	NO	NO								327320						25.79663	-80.22227	189840945								CEMEX INC	189840945	|PRAI:Total cement and flyash consumption.	NO	JEFFREYR.PORTER@CEMEX.COM			YES	 	
32796VCTRW805MA	1313211232184	000100425	STYRENE	TRI	2013	VECTORWORKS MARINE INC	805 MARINA RD	TITUSVILLE	BREVARD	FL	32796			YES	NO	NO	NO								336612						28.622028	-80.811266											|PRAI:Variable used to calculate is actual emissions as required by Title-V permit recordkeeping.	NO	KHOPF@VECTORWORKS.COM			NO	 	
32796VCTRW805MA	1313211232172	000080626	METHYL METHACRYLATE	TRI	2013	VECTORWORKS MARINE INC	805 MARINA RD	TITUSVILLE	BREVARD	FL	32796			YES	NO	NO	NO								336612						28.622028	-80.811266											|PRAI:The variable used was actual MMA emissions from reported activity.	NO	KHOPF@VECTORWORKS.COM			NO	 	
