TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
20166RBP  BUILD	1307205441607	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	AIR BP FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166	YES	NO	NO	NO								424710						38.960556	-77.446388									BP PRODUCTS NA	513435301	CONSTRUCTED NEW MIDFIELD TERMINAL FOR DIESEL AND GASOLINE STORAGE/DISPENSING.	NO	DIANE.HOETING@PARSONS.COM			NO	
23602LLDSG615BL	1307205629809	007440473	CHROMIUM	TRI	2007	SIEMENS VDO AUTOMOTIVE CORP (CONTINENTAL AUTOMOTIVE)	615 BLAND BLVD	NEWPORT NEWS	NEWPORT NEWS (CITY)	VA	23602	YES	NO	NO	NO								336399						37.13053	-76.505953	196015408								SIEMENS CORP (CONTINENTAL)	064995533	CR IS A COMPONENT OF THE BARSTOCK USED TO PRODUCE OUR PRODUCT.  THERE ARE CURRENTLY NO EFFORTS TO REDUCE CR AS A COMPONENT OF STAINLESS STEEL BARSTOCK.  WE HAVE, HOWEVER REDUCED OUR USE OF LEADED BARSTOCK TO BELOW REPORTABLE LIMITS AND WILL ELIMINATE THE USE OF LEADED BARSTOCK IN 2008.	NO	MIKE.LINDSEY@CONTINENTAL-CORPORATION.COM			YES	
23602LLDSG615BL	1307205629811	007439965	MANGANESE	TRI	2007	SIEMENS VDO AUTOMOTIVE CORP (CONTINENTAL AUTOMOTIVE)	615 BLAND BLVD	NEWPORT NEWS	NEWPORT NEWS (CITY)	VA	23602	YES	NO	NO	NO								336399						37.13053	-76.505953	196015408								SIEMENS CORP (CONTINENTAL)	064995533	MN IS A COMPONENT OF THE BARSTOCK USED TO PRODUCE OUR PRODUCT.  THERE ARE CURRENTLY NO EFFORTS TO REDUCE MN AS A COMPONENT OF STAINLESS STEEL BARSTOCK.  WE HAVE, HOWEVER REDUCED OUR USE OF LEADED BARSTOCK TO BELOW REPORTABLE LIMITS AND WILL ELIMINATE THE USE OF LEADED BARSTOCK IN 2008.	NO	MIKE.LINDSEY@CONTINENTAL-CORPORATION.COM			YES	
23701SDTSC4000C	1307205466764	007439921	LEAD	PBT	2007	US COAST GUARD INTEGRATED SUPPORT COMMAND PORTSMOUTH VA	4000 COAST GUARD BLVD	PORTSMOUTH	PORTSMOUTH (CITY)	VA	23703	YES	NO	YES	NO								928110						36.87075	-76.370291			VA4690320235						U.S. DEPARTMENT OF HOMELAND SECURITY		WE ARE USING FRANGIBLE AMUNITION WHEN AT ALL POSSIBLE.  WE HAVE ALSO INSTITUDED A MUCH BETTER CLEANING POLICY FOR THE VACUUM OPERATED SMALL ARMS FIRING RANGE.  AUDITS I.E. INSPECTIONS ARE DONE INTERNALLY AND FREQUENTLY TO ENSURE THAT ALL BMP AND SOP'S ARE FOLLOWED. COLLECTION BUCKETS ARE CHANGED OUT MORE OFTEN AND DOCUMENTATION METHODS HAVE IMPROVED WITH THE USE OF A DIGITAL SCALE.	YES	CHRIS.A.DUNN@USCG.MIL			YES	
24244DYNNBRACEP	1307205724646	000055630	NITROGLYCERIN	TRI	2007	DYNO NOBEL PAIGE PLANT	DYNO DR	DUFFIELD	SCOTT	VA	24244	YES	NO	NO	NO								325920						36.701944	-82.755833	009091257										DISCONTINUED THE MANUFACTURING OF THIS PRODUCT.	NO	BENITA.RUTHERFORD@AM.DYNONOBEL.COM			NO	
23803PRCNN220SP	1307205577442	000110827	CYCLOHEXANE	TRI	2007	PRE CON INC	220 S PERRY ST	PETERSBURG	PETERSBURG (CITY)	VA	23803	YES	NO	NO	NO								313320						37.223581	-77.40879	065412918										PRODUCTION ACTIVITY STOPPED HERE AFTER Q1 OF 2007, ONLY R&D ACTIVITY CONTINUED.	NO				NO	
23803PRCNN220SP	1307205577455	007439921	LEAD	PBT	2007	PRE CON INC	220 S PERRY ST	PETERSBURG	PETERSBURG (CITY)	VA	23803	YES	NO	NO	NO								313320						37.223581	-77.40879	065412918										WE STARTED A RECYCLE PROGRAM FOR EXPPENDED LEAD (AMMUNITION). ALSO BEGAN A UNIVERSAL WASTE PROGRAM TO RECYCLE LEAD BATTERIES, ETC.	NO				YES	
24505GRFFNADAMS	1307205794480	N040	BARIUM COMPOUNDS	TRI	2007	GRIFFIN PIPE PRODUCTS CO	10 ADAMS ST	LYNCHBURG	LYNCHBURG (CITY)	VA	24504	YES	NO	NO	NO								331511						37.421111	-79.141111	203340442										BARIUM IS LIKELY PRESENT IN SOME QUANTITY IN WASTEWATERS BUT IS NOT REPORTED HERE DUE TO LACK OF DATA.	NO	TASSELBORN@GRIFFINPIPE.COM			YES	
24505GRFFNADAMS	1307205794528	N450	MANGANESE COMPOUNDS	TRI	2007	GRIFFIN PIPE PRODUCTS CO	10 ADAMS ST	LYNCHBURG	LYNCHBURG (CITY)	VA	24504	YES	NO	NO	NO								331511						37.421111	-79.141111	203340442										MANGANESE IS LIKELY PRESENT IN WASTEWATER DISCHARGES FROM THE SITE BUT NO DATA IS AVAILABLE.	NO	TASSELBORN@GRIFFINPIPE.COM			YES	
24019DYNXM568EP	1307205793565	000067561	METHANOL	TRI	2007	DYNAX AMERICA CORP	568 E PARK DR	ROANOKE	BOTETOURT	VA	24019	YES	NO	NO	NO								336350						37.343399	-79.869603	123357340		VAR000009159								MODIFIED THE FORMULATION OF ONE OF THE FACILITIES ADHESIVES TO IMPROVE ADHESIVE PROPERTIES, REQUIRING LESS USAGE OF THIS CHEMICAL.	NO	DFEUERBACH@DXA.COM			NO	
24019DYNXM568EP	1307205793589	000108952	PHENOL	TRI	2007	DYNAX AMERICA CORP	568 E PARK DR	ROANOKE	BOTETOURT	VA	24019	YES	NO	NO	NO								336350						37.343399	-79.869603	123357340		VAR000009159								MODIFIED THE FORMULATION OF ONE OF THE FACILITIES ADHESIVES TO IMPROVE ADHESIVE PROPERTIES, REQUIRING LESS USAGE OF THIS CHEMICAL.	NO	DFEUERBACH@DXA.COM			NO	
24084FNDLY491LA	1307206004196	N120	DIISOCYANATES	TRI	2007	FINDLAY INDUSTRIES INC DUBLIN DIV MAIN PLANT	4901 LAMBERT PL	DUBLIN	PULASKI	VA	24084	YES	NO	NO	NO								336360						37.079359	-80.722207	364430967								FINDLAY INDUSTRIES INC.	005053947	THIS LOCATION WAS NEWLY CONSTRUCTED FACILITY NOVEMBER 2006.  OPERATION WERE PREVIOUSLY LOCATED THE FACILITY LISTED BELOW.  THRESHOLDS WERE NOT REACHED IN 2006 TO REQUIRE REPORTING FOR THIS FACILITY.    PREVIOUS LOCATION:    DUBLIN DIVISION 4960 STEPP PLACE DUBLIN, VA 24084 TRI#  24084FNDLY4960S  THE PREVIOUS LOCATION IS STILL OPERATING UNDER OWNERSHIP OF FINDLAY INDUSTRIES, HOWEVER, ACTIVITIES ARE NOT SUBJECT TO REPORTING REQUIREMENTS ESTABLISHED UNDER 40 CFR 372(EPCRA 313).	NO	DCKUENZL@FINDLAYINDUSTRIES.COM			NO	
22153SDPRT7943C	1307206158406	007439921	LEAD	PBT	2007	U.S. DEPARTMENT OF STATE SA-7A FIRING RANGE	7943 CLUNY CT	SPRINGFIELD	FAIRFAX	VA	22153	YES	NO	YES	NO								928120						38.742929	-77.208883									U.S. DEPARTMENT OF STATE		We contract with Green Bay Lead and Best Technologies to decontaminate the range. All range lead is recycled.	YES	SMITHJA3@STATE.GOV			YES	
22906SPRRY1070S	1307206158420	007439921	LEAD	PBT	2007	NORTHROP GRUMMAN SYSTEMS CORP	1070 SEMINOLE TRAIL	CHARLOTTESVILLE	ALBEMARLE	VA	22901	YES	NO	NO	NO								334511						38.06956	-78.485058	112762443								NORTHROP GRUMMAN SYSTEMS CORP	112762443	WE PARTICIPATE IN SITE POLLUTION PREVENTION TEAM, WHERE WE CONDUCT AUDITS OF THE FACILITY.  CONDUCT WEEKLY CHECK OF BULK STORAGE AREAS TO ENSURE NO CONTAMINATION OF CREEKS AND STORMWATER.  AS WELL WE ENFORCE USE OF STORMWATER SHUT OFF VALVES TO REDUCE POTENTIAL FOR CONTAMINATION OF MATERIALS TO SANITARY AND STORMWATER DRAINS.  AS WELL HAVE OPEN DOOR POLICY FOR ANY EMPLOYEE TO REPORT ENVIRONMENTAL CONCERNS.	NO	RONALD.PUGH@SPERRY.NGC.COM	RR5		YES	
23851NNCMPHIGHW	1307205435744	000075070	ACETALDEHYDE	TRI	2007	INTERNATIONAL PAPER FRANKLIN MILL	34040 UNION CAMP DR	FRANKLIN	ISLE OF WIGHT	VA	23851	YES	NO	NO	NO								322121	322130	322110	322224			36.678142	-76.910864	001316561								INTERNATIONAL PAPER CO	001316561	INSTALLED RTO (REGENERATIVE THERMAL OXIDIZER) WHICH INCINERATES GASES FROM THE BLOX (BLACK LIQUOR OXIDATION) SYSTEM VENTS AND PART OF THE BLEACH PLANT AND BROWN STOCK WASHER VENTS.	NO	DESMOND.STILLS@IPAPER.COM			NO	
23851NNCMPHIGHW	1307205435757	007664417	AMMONIA	TRI	2007	INTERNATIONAL PAPER FRANKLIN MILL	34040 UNION CAMP DR	FRANKLIN	ISLE OF WIGHT	VA	23851	YES	NO	NO	NO								322121	322130	322110	322224			36.678142	-76.910864	001316561								INTERNATIONAL PAPER CO	001316561	INSTALLED RTO (REGENERATIVE THERMAL OXIDIZER) WITH CITRIC ACID PRETREATMENT WHICH REMOVED AMMONIA FROM THE BLOX (BLACK LIQUOR OXIDATION) SYSTEM VENTS.	NO	DESMOND.STILLS@IPAPER.COM			NO	
23851NNCMPHIGHW	1307205435821	001319773	CRESOL (MIXED ISOMERS)	TRI	2007	INTERNATIONAL PAPER FRANKLIN MILL	34040 UNION CAMP DR	FRANKLIN	ISLE OF WIGHT	VA	23851	YES	NO	NO	NO								322121	322130	322110	322224			36.678142	-76.910864	001316561								INTERNATIONAL PAPER CO	001316561	INSTALLED RTO (REGENERATIVE THERMAL OXIDIZER) WHICH INCINERATES GASES FROM THE BLOX (BLACK LIQUOR OXIDATION) SYSTEM VENTS AND PARTS OF THE BLEACH PLANT AND BROWN STOCK WASHER VENTS.	NO	DESMOND.STILLS@IPAPER.COM			NO	
23851NNCMPHIGHW	1307205435845	000050000	FORMALDEHYDE	TRI	2007	INTERNATIONAL PAPER FRANKLIN MILL	34040 UNION CAMP DR	FRANKLIN	ISLE OF WIGHT	VA	23851	YES	NO	NO	NO								322121	322130	322110	322224			36.678142	-76.910864	001316561								INTERNATIONAL PAPER CO	001316561	INSTALLED RTO (REGENERATIVE THERMAL OXIDIZER) WHIGH INCINERATES GSES FROM THE BLOX (BLACK LIQUOR OXIDATION) SYSTEM VENTS AND PARTS OF THE BLEACH PLANT AND BROWN STOCK WASHER VENTS.	NO	DESMOND.STILLS@IPAPER.COM			NO	
23851NNCMPHIGHW	1307205435908	000067561	METHANOL	TRI	2007	INTERNATIONAL PAPER FRANKLIN MILL	34040 UNION CAMP DR	FRANKLIN	ISLE OF WIGHT	VA	23851	YES	NO	NO	NO								322121	322130	322110	322224			36.678142	-76.910864	001316561								INTERNATIONAL PAPER CO	001316561	INSTALLED RTO (REGENERATIVE THERMAL OXIDIZER) WHICH INCINERATES GASES FROM THE BLOX (BLACK LIQUOR OXIDATION) SYSTEM VENTS AND PARTS OF THE BLEACH PLANT AND BROWN STOCK WASHERS VENTS.	NO	DESMOND.STILLS@IPAPER.COM			NO	
24060FDRLMRT460	1307205707882	007429905	ALUMINUM (FUME OR DUST)	TRI	2007	FEDERAL-MOGUL CORP	300 INDUSTRIAL PARK RD SE	BLACKSBURG	MONTGOMERY	VA	240606699	YES	NO	NO	NO								336350						37.193793	-80.398647	054039961		VAD054039961		VAR520247	VA0089991			FEDERAL-MOGUL CORP WORLD HEADQUARTERS	006557045	THIRD LINE ADDED TO PRODUCTION IN 2007.	NO	JEFF.PACK@FEDERALMOGUL.COM			YES	
24060FDRLMRT460	1307205707920	007440508	COPPER	TRI	2007	FEDERAL-MOGUL CORP	300 INDUSTRIAL PARK RD SE	BLACKSBURG	MONTGOMERY	VA	240606699	YES	NO	NO	NO								336350						37.193793	-80.398647	054039961		VAD054039961		VAR520247	VA0089991			FEDERAL-MOGUL CORP WORLD HEADQUARTERS	006557045	FORM A USED IN PRIOR YEAR DUE TO LOW PRODUCTION OF COPPER. THIRD PRODUCTION LINE OF ALUMINUM ALLOY/STEEL PRODUCTS AND A NEW COPPER ALLOY/STEEL PRODUCT INTRODUCED IN 2007. COPPER CONTAINED IN BOTH THE ALUMINUM AND COPPER ALLOYS.	NO	JEFF.PACK@FEDERALMOGUL.COM			YES	
24060FDRLMRT460	1307205707932	007439921	LEAD	PBT	2007	FEDERAL-MOGUL CORP	300 INDUSTRIAL PARK RD SE	BLACKSBURG	MONTGOMERY	VA	240606699	YES	NO	NO	NO								336350						37.193793	-80.398647	054039961		VAD054039961		VAR520247	VA0089991			FEDERAL-MOGUL CORP WORLD HEADQUARTERS	006557045	LEAD INCREASED DUE TO ADDITION IN 2007 OF NEW THIRD PRODUCTION LINE AND COPPER-CLAD PRODUCT, BOTH OF WHICH USE LEAD IN THE METAL ALLOYS.	NO	JEFF.PACK@FEDERALMOGUL.COM			YES	
20164LCTRN108CA	1307206132779	007439921	LEAD	PBT	2007	ELECTRONIC INSTRUMENTATION & TECHNOLOGY	108 CARPENTER DR	STERLING	LOUDOUN	VA	20164	YES	NO	NO	NO								334418						38.991429	-77.419533	082342510										EIT INC has been using lead-free solder on manufactured assemblies that is required by its customer since 2006.	NO	DNAGLEY@EITINC.COM			YES	
20360HLLYF3301U	1307205398997	N511	NITRATE COMPOUNDS	TRI	2007	TYSON FOODS INC - PROCESSING FACILITY	13264 MOUNTAIN RD	GLEN ALLEN	HANOVER	VA	23059	YES	NO	NO	NO								311615						37.697222	-77.5525	046253019								TYSON FOODS INC	006903702	THE QUANTITY REPORTED FO NITRATE COMPOUNDS IS ACTUALLY NITRATES PLUS NITRITES. WE ONLY MONITOR FOR NITRATES PLUS NITRITES.  THE ACTUAL NUMBER OF NITRATES IS LOWER.	NO	BRYAN.FRENCH@TYSON.COM			NO	
24019VFPNC4520E	1307205764828	007440473	CHROMIUM	TRI	2007	TREAD CORP	176 EASTPARK DR	ROANOKE	BOTETOURT	VA	24019	YES	NO	NO	NO								332117	333924					37.343888	-79.877797	003122405										8.10 Source Reduction Activities  W39; T01, T04 W73: T01, T04	NO	JCOLE@TREADCORP.COM			YES	
24019VFPNC4520E	1307205764830	007439965	MANGANESE	TRI	2007	TREAD CORP	176 EASTPARK DR	ROANOKE	BOTETOURT	VA	24019	YES	NO	NO	NO								332117	333924					37.343888	-79.877797	003122405										8.10 Source Reduction Activities  W39; T01, T04 W73: T01, T04	NO	JCOLE@TREADCORP.COM			YES	
24019VFPNC4520E	1307205764842	007440020	NICKEL	TRI	2007	TREAD CORP	176 EASTPARK DR	ROANOKE	BOTETOURT	VA	24019	YES	NO	NO	NO								332117	333924					37.343888	-79.877797	003122405										8.10 Source Reduction Activities  W39; T01, T04 W73: T01, T04	NO	JCOLE@TREADCORP.COM			YES	
24084LCTRPUSRTE	1307206159954	N982	ZINC COMPOUNDS	TRI	2007	ELECTROPLATE-RITE CORP	5529 LEE HWY	DUBLIN	PULASKI	VA	24084	YES	NO	NO	NO								332813						37.099313	-80.700233	043344472										No significant operational changes from 2006 through 2007.	NO	KDICKERSON@ELECTROPLATE-RITE.COM			YES	
24124HCHSTRT460	1307206119861	000110543	N-HEXANE	TRI	2007	CELANESE ACETATE LLC - CELCO P LANT	3520 VIRGINIA AVE	NARROWS	GILES	VA	24124	YES	NO	NO	NO								325221	332813	325211	325199			37.345278	-80.761944	005007679								CELANESE CORP	170204486	IN 2006, THE FACILITY BEGAN TO SUBSTITUTE CYCLOHEXANE FOR HEXANE AS A PROCESS SOLVENT.  DUE TO MATERIAL RECOVERY ACTIVITIES, A SIGNIFICANT AMOUNT OF HEXANE REMAINS IN THE SYSTEM.  N-HEXANE EMISSIONS AND USE WILL CONTINUE TO DECREASE AS CYCLOHEXANE REPLACES HEXANE AS A PROCESS SOLVENT.	NO	JOHN.KELSEY@CELANESE.COM			NO	
24124HCHSTRT460	1307206119808	000075058	ACETONITRILE	TRI	2007	CELANESE ACETATE LLC - CELCO P LANT	3520 VIRGINIA AVE	NARROWS	GILES	VA	24124	YES	NO	NO	NO								325221	332813	325211	325199			37.345278	-80.761944	005007679								CELANESE CORP	170204486	IN LATE 2006, THE FACILITY SHUT DOWN THE PROCESS CONDENSATE STILL IN THE ANHYDRIDE MANUFACTURING AREA.  THE PROCESS CONDENSATE STILL GENERATED ACETONITRILE AS AN IMPURITY THROUGH THE RECOVERY OF ACETIC ACID.  SHUT DOWN OF THE STILL SIGNIFICANTLY REDUCED AIR EMISSIONS OF ACETONITRILE.  RECOVERY OF ACETIC ACID FROM THE ANHYDRIDE MANUFACTURING AREA IS NOW ACHIEVED IN THE FACILITY'S ACID RECOVERY DEPARTMENT IN A PROCESS THAT GENERATES SIGNIFICANTLY LESS ACETONITRILE.	NO	JOHN.KELSEY@CELANESE.COM	RR5		NO	
24124HCHSTRT460	1307206119810	000110827	CYCLOHEXANE	TRI	2007	CELANESE ACETATE LLC - CELCO P LANT	3520 VIRGINIA AVE	NARROWS	GILES	VA	24124	YES	NO	NO	NO								325221	332813	325211	325199			37.345278	-80.761944	005007679								CELANESE CORP	170204486	IN 2006, THE FACILITY BEGAN TO SUBSTITUTE CYCLOHEXANE FOR HEXANE AS A PROCESS SOLVENT.  DUE TO MATERAIL RECOVERY ACTIVITIES, A SIGNIFICANT AMOUNT OF HEXANE REMAINS IN THE SYSTEM.  CYCLOHEXANE EMISSIONS AND USE WILL CONTINUE TO INCREASE AS CYCLOHEXANE REPLACES HEXANE AS A PROCESS SOLVENT.	NO	JOHN.KELSEY@CELANESE.COM			NO	
24651PYTTBRT650	1307205899711	N420	LEAD COMPOUNDS	PBT	2007	PYOTT BOONE ELECTRONICS	1459 WITTEN'S MILL RD	NORTH TAZEWELL	TAZEWELL	VA	24630	YES	NO	NO	NO								334418						37.173056	-81.475833	055571855								FETTEROLF GROUP		Some activities requiring use of toxic chemical have been outsourced.	NO	RONSMITH@PYOTTBOONE.COM			YES	
22547BRCHW10900	1307205544479	000091203	NAPHTHALENE	TRI	2007	BIRCHWOOD POWER FACILITY	10900 BIRCHWOOD DR	KING GEORGE	KING GEORGE	VA	22485	YES	NO	NO	NO								221112						38.266423	-77.312233	140437839								BIRCHWOOD POWER PARTNERS LLC	140437893	NAPHTHALENE PRODUCTION RATIO BASED ON NO. 2 FUEL USE, WHEREAS, OTHER CHEMICALS' PRODUCTION RATIO BASED ON COAL USAGE.	NO	JULIE.CAIAFA@GE.COM			NO	
22630DPNTFPOBOX	1307205318304	000100425	STYRENE	TRI	2007	DUPONT FRONT ROYAL PLANT	7961 WINCHESTER RD	FRONT ROYAL	WARREN	VA	22630	YES	NO	NO	NO								325510	325211					38.981929	-78.182958	021466339								E. I. DU PONT DE NEMOURS & CO. INC.	001315704	5235	NO	CAROL.L.TAYLOR-1@USA.DUPONT.COM			NO	
22801GMNCT3333W	1307205229495	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2007	GEMINI COATINGS OF VIRGINIA	3333 WILLOW SPRINGS RD	HARRISONBURG	HARRISONBURG (CITY)	VA	22801	YES	NO	NO	NO								325510						38.393986	-78.895885	186350740								GEMINI INDUSTRIES INC	186350740	GEMINI HAS STARTED A PROCESS SPECIFIC TRAINING PROGRAM AND INSTITUTED AN INTERNAL AUDIT PROGRAM.  1,2,4- TRIMETHYBENZENE HAS BEEN REDUCED DUE TO PRODOUCTS AND BETTER FORMULATION.  AMOUNT HAS BEEN REDUCED THAT IS BEING SENT OFF SITE BECAUSE OF BETTER/MORE EFFICIENT USE OF RAW MATERIALS.  RESULT IS LESS PRODUCT IN HAZARD WASTE STREAM.	NO	JASONM@GEMINI-COATINGS.COM			NO	
22801GMNCT3333W	1307205229507	000108101	METHYL ISOBUTYL KETONE	TRI	2007	GEMINI COATINGS OF VIRGINIA	3333 WILLOW SPRINGS RD	HARRISONBURG	HARRISONBURG (CITY)	VA	22801	YES	NO	NO	NO								325510						38.393986	-78.895885	186350740								GEMINI INDUSTRIES INC	186350740	GEMINI HAS STARTED A PROCESS SPECIFIC TRAINING PROGRAM AND INSTITUTED AN INTERNAL AUDIT PROGRAM.	NO	JASONM@GEMINI-COATINGS.COM			NO	
22801GMNCT3333W	1307205229519	000071363	N-BUTYL ALCOHOL	TRI	2007	GEMINI COATINGS OF VIRGINIA	3333 WILLOW SPRINGS RD	HARRISONBURG	HARRISONBURG (CITY)	VA	22801	YES	NO	NO	NO								325510						38.393986	-78.895885	186350740								GEMINI INDUSTRIES INC	186350740	GEMINI HAS STARTED A PROCESS SPECIFIC TRAINING PROGRAM AND INSTITUTED AN INTERNAL AUDIT PROGRAM.	NO	JASONM@GEMINI-COATINGS.COM			NO	
