TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
89319BHPCP7MILE	1311209502133	N511	NITRATE COMPOUNDS	TRI	2011	ROBINSON NEVADA MINING CO	4232 W WHITE PINE CO. RD 44	RUTH	WHITE PINE	NV	89319	YES	NO	NO	NO								212234						39.27083	-115.0125	148968782										2011 TAILING WATER NO3 CONCENTRATION ALMOST DOUBLE 2010 CONCENTRATION RESULTING INCREASED RELEASES TO IMPOUNDMENTS	NO	DAN.FERRITER@KGHM.COM			NO	 	
89506PRCSN14255	1311209242724	007440020	NICKEL	TRI	2011	THYSSENKRUPP VDM USA INC RENO	14255 MOUNT BISMARK ST	RENO	WASHOE	NV	89506	YES	NO	NO	NO								331491						39.658699	-119.882822	092497999		NVD092497999						THYSSENKRUPP	047486113	THERE WAS A SIGNIFICANT INCREASE IN THE AMOUNT OF NICKEL REPORTED THIS YEAR FOR TREATMENT OFF SITE.  WE NOW HAVE BETTER WAYS OF CALCULATING THE AMOUNT OF NICKEL BASED ON PROFILES OF THE MATERIAL BEING SENT OUT AND MANIFESTS FOR THE WASTE BEARING THE NICKEL.	NO	BRIAN.SALEGO@THYSSENKRUPP.COM			YES	 	
89506RRDNN14100	1311209262702	N100	COPPER COMPOUNDS	TRI	2011	RR DONNELLEY	14100 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								323111						39.64235	-119.88177	150822732								R R DONNELLEY & SONS CO	005119573	INITIATED REPORTING FOR METALS SENT TO SCRAP METAL DEALERS FOR RECYCLING.	NO	JAMES.JOHNSON1@RRD.COM			YES	 	
89023SDNVDUSHWY	1311209518087	007439921	LEAD	TRI	2011	US DOE NNSA/NSO NEVADA NATIONAL SECURITY SITE	N OF US HWY 95 AT MERCURY INTERCHANGE	MERCURY	NYE	NV	89023	YES	NO	YES	NO								928110						36.8	-115.966667									US DEPARTMENT OF ENERGY		INCREASED AMOUNTS OF WASTE DISPOSED IN ON-SITE LANDFILLS DURING 2011 CAN BE ATTRIBUTED TO THE AMERICAN RECOVERY AND REINVESTMENT ACT FUNDING.  THIS FUNDING SUPPORTED REMEDIATION ACTIVITIES AT VARIOUS DOE SITES WHICH CONTRIBUTED TO INCREASED WASTE GENERATION AT THESE OFF-SITE DOE FACILITIES.  MUCH OF THE WASTE WAS SUBSEQUENTLY DISPOSED IN PERMITTED LANDFILLS ON THE NEVADA NATIONAL SECURITY SITE.	YES	MORGAN@NV.DOE.GOV			YES	 	
89023SDNVDUSHWY	1311209518101	001336363	POLYCHLORINATED BIPHENYLS	PBT	2011	US DOE NNSA/NSO NEVADA NATIONAL SECURITY SITE	N OF US HWY 95 AT MERCURY INTERCHANGE	MERCURY	NYE	NV	89023	YES	NO	YES	NO								928110						36.8	-115.966667									US DEPARTMENT OF ENERGY		INCREASED AMOUNTS OF WASTE DISPOSED IN ON-SITE LANDFILLS DURING 2011 CAN BE ATTRIBUTED TO THE AMERICAN RECOVERY AND REINVESTMENT ACT  FUNDING. THIS FUNDING SUPPORTED REMEDIATION ACTIVITIES AT VARIOUS DOE SITES WHICH CONTRIBUTED TO INCREASED WASTE GENERATION AT THESE OFF-SITE DOE FACILITIES. MUCH OF THE WASTE WAS SUBSEQUENTLY DISPOSED IN PERMITTED LANDFILLS ON THE NEVADA NATIONAL SECURITY SITE.	YES	MORGAN@NV.DOE.GOV			NO	 	
89023SDNVDUSHWY	1311209518099	007439976	MERCURY	PBT	2011	US DOE NNSA/NSO NEVADA NATIONAL SECURITY SITE	N OF US HWY 95 AT MERCURY INTERCHANGE	MERCURY	NYE	NV	89023	YES	NO	YES	NO								928110						36.8	-115.966667									US DEPARTMENT OF ENERGY		INCREASED AMOUNTS OF WASTE DISPOSED IN ON-SITE LANDFILLS DURING 2011 CAN BE ATTRIBUTED TO THE AMERICAN RECOVERY AND REINVESTMENT ACT FUNDING.  THIS FUNDING SUPPORTED REMEDIATION ACTIVITIES AT VARIOUS DOE SITES WHICH CONTRIBUTED TO INCREASED WASTE GENERATION AT THESE OFF-SITE DOE FACILITIES.  MUCH OF THE WASTE WAS SUBSEQUENTLY DISPOSED IN PERMITTED LANDFILLS ON THE NEVADA NATIONAL SECURITY SITE.	YES	MORGAN@NV.DOE.GOV			YES	 	
89406SNVYNNAVAL	1311209345293	007439921	LEAD	TRI	2011	US NAVY NAVAL AIR STATION FALLON	U.S. HWY 95	FALLON	CHURCHILL	NV	89496	NO	YES	YES	NO														39.404167	-118.695833									US DEPARTMENT OF DEFENSE		INCREASE IN LEAD DUE TO INCREASED GROUND TRAINING AT THIS RANGE.	YES	ZIP.UPHAM@NAVY.MIL			YES	 	
89036CHMCLOLDSA	1311209825619	N420	LEAD COMPOUNDS	PBT	2011	CHEMICAL LIME CO	12101 HWY 91	NORTH LAS VEGAS	CLARK	NV	89165	NO	YES	NO	NO								327410						36.354939	-114.910988	160858601								CHEMICAL LIME CO		BEGINNING IN JANUARY 2012, CHEMICAL LIME COMPANY CHANGED THE NAME TO LHOIST NORTH AMERICA.  THIS WAS A CHANGE IN NAME ONLY, NOT A CHANGE IN OWNERSHIP.	NO	REX.SIMPSON@LHOIST.COM			YES	 	
89036CHMCLOLDSA	1311209825583	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2011	CHEMICAL LIME CO	12101 HWY 91	NORTH LAS VEGAS	CLARK	NV	89165	NO	YES	NO	NO								327410						36.354939	-114.910988	160858601								CHEMICAL LIME CO		BEGINNING IN JANUARY 2012, CHEMICAL LIME COMPANY CHANGED THE NAME TO LHOIST NORTH AMERICA.  THIS WAS A CHANGE IN NAME ONLY, NOT A CHANGE IN OWNERSHIP.	NO	REX.SIMPSON@LHOIST.COM			NO	 	
89036CHMCLOLDSA	1311209825595	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	CHEMICAL LIME CO	12101 HWY 91	NORTH LAS VEGAS	CLARK	NV	89165	NO	YES	NO	NO								327410						36.354939	-114.910988	160858601								CHEMICAL LIME CO		BEGINNING IN JANUARY 2012, CHEMICAL LIME COMPANY CHANGED THE NAME TO LHOIST NORTH AMERICA.  THIS WAS A CHANGE IN NAME ONLY, NOT A CHANGE IN OWNERSHIP.	NO	REX.SIMPSON@LHOIST.COM			NO	 	
89036CHMCLOLDSA	1311209825607	007439976	MERCURY	PBT	2011	CHEMICAL LIME CO	12101 HWY 91	NORTH LAS VEGAS	CLARK	NV	89165	NO	YES	NO	NO								327410	212312					36.354939	-114.910988	160858601								CHEMICAL LIME CO		BEGINNING IN JANUARY 2012, CHEMICAL LIME COMPANY CHANGED THE NAME TO LHOIST NORTH AMERICA.  THIS WAS A CHANGE IN NAME ONLY, NOT A CHANGE IN OWNERSHIP.	NO	REX.SIMPSON@LHOIST.COM			YES	 	
89036CHMCLOLDSA	1311209825621	N458	MERCURY COMPOUNDS	PBT	2011	CHEMICAL LIME CO	12101 HWY 91	NORTH LAS VEGAS	CLARK	NV	89165	NO	YES	NO	NO								327410						36.354939	-114.910988	160858601								CHEMICAL LIME CO		BEGINNING IN JANUARY 2012, CHEMICAL LIME COMPANY CHANGED THE NAME TO LHOIST NORTH AMERICA.  THIS WAS A CHANGE IN NAME ONLY, NOT A CHANGE IN OWNERSHIP.	NO	REX.SIMPSON@LHOIST.COM			YES	 	
89036CHMCLOLDSA	1311209825633	N770	VANADIUM COMPOUNDS	TRI	2011	CHEMICAL LIME CO	12101 HWY 91	NORTH LAS VEGAS	CLARK	NV	89165	NO	YES	NO	NO								327410						36.354939	-114.910988	160858601								CHEMICAL LIME CO		BEGINNING IN JANUARY 2012, CHEMICAL LIME COMPANY CHANGED THE NAME TO LHOIST NORTH AMERICA.  THIS WAS A CHANGE IN NAME ONLY, NOT A CHANGE IN OWNERSHIP.	NO	REX.SIMPSON@LHOIST.COM			YES	 	
89036CHMCLOLDSA	1311209825571	N420	LEAD COMPOUNDS	PBT	2011	CHEMICAL LIME CO	12101 HWY 91	NORTH LAS VEGAS	CLARK	NV	89165	NO	YES	NO	NO								327410	212312					36.354939	-114.910988	160858601								CHEMICAL LIME CO		BEGINNING IN JANUARY 2012, CHEMICAL LIME COMPANY CHANGED THE NAME TO LHOIST NORTH AMERICA.  THIS WAS A CHANGE IN NAME ONLY, NOT A CHANGE IN OWNERSHIP.	NO	REX.SIMPSON@LHOIST.COM			YES	 	
8943WPPGND5PITT	1311209321292	000107211	ETHYLENE GLYCOL	TRI	2011	PPG INDUSTRIES INC	500 PITTSBURGH AVE	MCCARRAN	STOREY	NV	89434	YES	NO	NO	NO								325510						39.54663	-119.48474	006382253								PPG INDUSTRIES INC	001344803	IN 2011, FACILITY INSTALLED ON-SITE TREATMENT UNIT FOR WASTE WATER. FACILITY IS NOT ABLE TO DISCHARGE WATER TO THE LOCAL POTW THAT HAD PREVIOUSLY BEEN LANDFILLED.	NO	TMCGINNIS@PPG.COM			NO	 	
8943WPPGND5PITT	1311209321280	N230	CERTAIN GLYCOL ETHERS	TRI	2011	PPG INDUSTRIES INC	500 PITTSBURGH AVE	MCCARRAN	STOREY	NV	89434	YES	NO	NO	NO								325510						39.54663	-119.48474	006382253								PPG INDUSTRIES INC	001344803	IN 2011, FACILITY BEGAN TO DISCHARGE TO POTW.	NO	TMCGINNIS@PPG.COM			NO	 	
8943WPPGND5PITT	1311209321304	N982	ZINC COMPOUNDS	TRI	2011	PPG INDUSTRIES INC	500 PITTSBURGH AVE	MCCARRAN	STOREY	NV	89434	YES	NO	NO	NO								325510						39.54663	-119.48474	006382253								PPG INDUSTRIES INC	001344803	IN 2011, FACILITY INSTALLED ON-SITE TREATMENT UNIT FOR WASTE WATER. FACILITY IS NOT ABLE TO DISCHARGE WATER TO THE LOCAL POTW THAT HAD PREVIOUSLY BEEN LANDFILLED.	NO	TMCGINNIS@PPG.COM			YES	 	
89521TCHNL9455D	1311208974168	N420	LEAD COMPOUNDS	PBT	2011	EE TECHNOLOGIES INC	9455 DOUBLE R BLVD	RENO	WASHOE	NV	89521	YES	NO	NO	NO								334418						39.44772	-119.75998	014263011										THE MATERIALS WE WERE HAVING CLEAN HARBORS DISPOSE OF WE ARE NOW GIVING TO METALLIC RESOURSES TO RECYCLE. THE TOTAL AMOUNTS OF RECYCLED GOODS HAVE INCREASED AS OUR BUSINES HAS GROWN. WE HAVE ALSO ADDED POPULATED CIRCUIT BOARDS AND BLANK BOARDS TO THE ITEMS THAT WE RECYCLE. WE ALSO CHANGED OVER A LEAD OPERATED WAVE MACHINE TO USE UNLEADED SOLDER AND NOW ONLY USE 1 SMALLER WAVE SOLDER MACHINE THAT REQUIRES LEAD SOLDER. SOME OFF SITE TRANSFER QUANITIES INCREASED BECAUSE OF THIS CHANGE.	NO	ELIZABETH@EETECHINC.COM	RR1		YES	 	
8982WNWMNT91DUN	1311209064334	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	NEWMONT NEVADA ENERGY INVESTMENT LLC	450 TS POWER PLANT RD	BEOWAWE	EUREKA	NV	89821	YES	NO	NO	NO								221112						0	0	787108948								NEWMONT MINING CORP	188373435	RELEASES OF HCL MIST IS CALCULATED FROM ONE ANNUAL SOURCE TEST.  VARIATIONS IN THIS SOURCE TEST RESULTS ACCOUNTS FOR CHANGES IN RELEASE QUANTITIES.	NO	MARY.KORPI@NEWMONT.COM			NO	 	
8903WPBCGYPBX36	1311208979854	007439976	MERCURY	PBT	2011	PABCO GYPSUM	4001 STATE HWY 147	NORTH LAS VEGAS	CLARK	NV	89115	YES	NO	NO	NO								327420						36.221695	-114.889838	129071838								PACIFIC COAST BUILDING PRODUCTS	129071838	THE MERCURY IS PRESENT WITHIN OUR NATURAL GYPSUM ORE DEPOSIT.	NO	DICK.SNYDER@PACCOAST.COM			YES	 	
89015PNRCH8000L	1311209593019	007782505	CHLORINE	TRI	2011	PIONEER AMERICAS LLC D/B/A OLIN CHLOR ALKALI PRODUCTS	350 FOURTH ST	HENDERSON	CLARK	NV	89015	YES	NO	NO	NO								325181						36.040556	-115.007222	833942696								OLIN CORP	001338086	RELEASE QUANTITIES WERE CALCULATED RATHER THAN USING RELEASE RANGES AS IN PREVIOUS YEARS.	NO	EKMUSE@OLIN.COM			NO	 	
89015PNRCH8000L	1311209593021	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	PIONEER AMERICAS LLC D/B/A OLIN CHLOR ALKALI PRODUCTS	350 FOURTH ST	HENDERSON	CLARK	NV	89015	YES	NO	NO	NO								325181						36.040556	-115.007222	833942696								OLIN CORP	001338086	RELEASE QUANTITIES WERE CALCULATED RATHER THAN USING RANGES AS IN PAST YEARS.	NO	EKMUSE@OLIN.COM			NO	 	
89506VKWST14250	1311209041387	N450	MANGANESE COMPOUNDS	TRI	2011	VEKA WEST INC	14250 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								326199						39.64245	-119.88738	825032998								VEKA HOLDINGS	804136646	FORMULATION CHANGES	NO	CSTRAWN@VEKAINC.COM			YES	 	
89506VKWST14250	1311209041399	N495	NICKEL COMPOUNDS	TRI	2011	VEKA WEST INC	14250 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								326199						39.64245	-119.88738	825032998								VEKA HOLDINGS	804136646	FORMULATION CHANGES	NO	CSTRAWN@VEKAINC.COM			YES	 	
