TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
53121NTRTR960PR	1312210116861	007439965	MANGANESE	TRI	Pounds																		2012	NO	INTERTRACTOR AMERICA CORP	960 PROCTOR DR	ELKHORN	WALWORTH	WI	531212041	YES	NO	NO	NO								333131						42.660766	-88.533818	076136100										0		NA												NO	JSCHLICK@GROUP-ITM.COM			YES	 	
53121NTRTR960PR	1312210116873	007440020	NICKEL	TRI	Pounds																		2012	NO	INTERTRACTOR AMERICA CORP	960 PROCTOR DR	ELKHORN	WALWORTH	WI	531212041	YES	NO	NO	NO								333131						42.660766	-88.533818	076136100										0		NA												NO	JSCHLICK@GROUP-ITM.COM			YES	 	
53406THRML52152	1312210119044	007440508	COPPER	TRI	Pounds																		2012	NO	THERMAL TRANSFER PRODUCTS	5215 21ST ST	RACINE	RACINE	WI	534065096	YES	NO	NO	NO								332410						42.70322	-87.84201	048032429								THERMASYS CORP	876675047	77.04	M2	RACINE WATER & WASTEWATER UTILITY	2101 S. WISCONSIN AVENUE	RACINE	WI	RACINE	534033372							NO	JGALE@THERMASYS.COM			YES	 	
53082DGWTR3739L	1312210182489	N040	BARIUM COMPOUNDS	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			YES	 	
53082DGWTR3739L	1312210182491	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			NO	 	
53082DGWTR3739L	1312210182503	N100	COPPER COMPOUNDS	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			YES	 	
53082DGWTR3739L	1312210182515	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			NO	 	
53082DGWTR3739L	1312210182527	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			NO	 	
53082DGWTR3739L	1312210182539	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			NO	 	
53082DGWTR3739L	1312210182541	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			YES	 	
53082DGWTR3739L	1312210182554	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			YES	 	
53082DGWTR3739L	1312210182566	N458	MERCURY COMPOUNDS	PBT	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			YES	 	
53082DGWTR3739L	1312210182578	000091203	NAPHTHALENE	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			NO	 	
53082DGWTR3739L	1312210182580	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			NO	 	
53082DGWTR3739L	1312210182592	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			NO	 	
53082DGWTR3739L	1312210182604	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			YES	 	
53082DGWTR3739L	1312210182616	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	EDGEWATER GENERATING STATION	3739 LAKESHORE DR	SHEBOYGAN	SHEBOYGAN	WI	53081	YES	NO	NO	NO								221112						43.71559	-87.70773	197171002								ALLIANT ENERGY CORP	007946452	0		NA												NO	STEVENSCHULTZ@ALLIANTENERGY.COM			YES	 	
53177SCJHN2512W	1312210434318	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2012	NO	SC JOHNSON & SON INC WAXDALE FACILITY	8311 16TH ST	STURTEVANT	RACINE	WI	531771964	YES	NO	NO	NO								325612	325620	325320				42.71464	-87.88606	006091425								SC JOHNSON & SONS INC	006091417	5404	O 	RACINE WASTEWATER UTILITY	2101 WISCONSIN AVE	RACINE	WI	RACINE	534033374	RACINE WASTEWATER UTILITY	2101 WISCONSIN AVE	RACINE	WI	RACINE	534033374	NO	LNBRIGHA@SCJ.COM			NO	 	
53177SCJHN2512W	1312210434318	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2012	NO	SC JOHNSON & SON INC WAXDALE FACILITY	8311 16TH ST	STURTEVANT	RACINE	WI	531771964	YES	NO	NO	NO								325612	325620	325320				42.71464	-87.88606	006091425								SC JOHNSON & SONS INC	006091417	250	O 	RACINE WASTEWATER UTILITY	2101 WISCONSIN AVE	RACINE	WI	RACINE	534033374	RACINE WASTEWATER UTILITY	2101 WISCONSIN AVE	RACINE	WI	RACINE	534033374	NO	LNBRIGHA@SCJ.COM			NO	 	
53177SCJHN2512W	1312210434320	000111422	DIETHANOLAMINE	TRI	Pounds																		2012	NO	SC JOHNSON & SON INC WAXDALE FACILITY	8311 16TH ST	STURTEVANT	RACINE	WI	531771964	YES	NO	NO	NO								325612	325620	325320				42.71464	-87.88606	006091425								SC JOHNSON & SONS INC	006091417	750	O 	RACINE WASTEWATER UTILITY	2101 WISCONSIN AVE	RACINE	WI	RACINE	534033374							NO	LNBRIGHA@SCJ.COM			NO	 	
53177SCJHN2512W	1312210434332	007439921	LEAD	TRI	Pounds																		2012	NO	SC JOHNSON & SON INC WAXDALE FACILITY	8311 16TH ST	STURTEVANT	RACINE	WI	531771964	YES	NO	NO	NO								325612	325620	325320				42.71464	-87.88606	006091425								SC JOHNSON & SONS INC	006091417	.008	O 	BURLINGTON WASTEWATER TREATEMENT FACILITY	6551 S. PINE STREET	BURLINGTON	WI	RACINE	531058918	BURLINGTON WASTEWATER TREATEMENT FACILITY	6551 S. PINE STREET	BURLINGTON	WI	RACINE	531058918	NO	LNBRIGHA@SCJ.COM			YES	 	
53177SCJHN2512W	1312210434332	007439921	LEAD	TRI	Pounds																		2012	NO	SC JOHNSON & SON INC WAXDALE FACILITY	8311 16TH ST	STURTEVANT	RACINE	WI	531771964	YES	NO	NO	NO								325612	325620	325320				42.71464	-87.88606	006091425								SC JOHNSON & SONS INC	006091417	5	O 	BURLINGTON WASTEWATER TREATEMENT FACILITY	6551 S. PINE STREET	BURLINGTON	WI	RACINE	531058918	BURLINGTON WASTEWATER TREATEMENT FACILITY	6551 S. PINE STREET	BURLINGTON	WI	RACINE	531058918	NO	LNBRIGHA@SCJ.COM			YES	 	
53083PLSTC2732N	1312210085712	N040	BARIUM COMPOUNDS	TRI	Pounds																		2012	NO	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		0		NA												NO	JMOHR@PLENCO.COM			YES	 	
53083PLSTC2732N	1312210085775	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		36946	M2	SHEBOYGAN REGIONAL WASTERWATER TREATMENT	3333 LAKESHORE DR	SHEBOYGAN	WI	SHEBOYGAN	53081							NO	JMOHR@PLENCO.COM			NO	 	
53083PLSTC2732N	1312210085801	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		0		NA												NO	JMOHR@PLENCO.COM			YES	 	
53083PLSTC2732N	1312210085837	000067561	METHANOL	TRI	Pounds																		2012	NO	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		4607	O 	SHEBOYGAN REGIONAL WASTERWATER TREATMENT	3333 LAKESHORE DR	SHEBOYGAN	WI	SHEBOYGAN	53081							NO	JMOHR@PLENCO.COM			NO	 	
53083PLSTC2732N	1312210085852	000108952	PHENOL	TRI	Pounds																		2012	NO	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		13694	O 	SHEBOYGAN REGIONAL WASTERWATER TREATMENT	3333 LAKESHORE DR	SHEBOYGAN	WI	SHEBOYGAN	53081							NO	JMOHR@PLENCO.COM			NO	 	
53083PLSTC2732N	1312210085864	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		0		NA												NO	JMOHR@PLENCO.COM			NO	 	
53083PLSTC2732N	1312210085876	000100425	STYRENE	TRI	Pounds																		2012	NO	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		0		NA												NO	JMOHR@PLENCO.COM			NO	 	
53083PLSTC2732N	1312210085888	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		11	O 	SHEBOYGAN REGIONAL WASTERWATER TREATMENT	3333 LAKESHORE DR	SHEBOYGAN	WI	SHEBOYGAN	53081							NO	JMOHR@PLENCO.COM			YES	 	
54868RCLKW230WC	1312210518914	007439921	LEAD	TRI	Pounds																		2012	NO	RICE LAKE WEIGHING SYSTEMS	230 W COLEMAN ST	RICE LAKE	BARRON	WI	54868	YES	NO	NO	NO								333997						45.488176	-91.737015	023526783										0		NA												NO	GJEROME@RICELAKE.COM			YES	 	
53151BBTMT16250	1312210864219	007440508	COPPER	TRI	Pounds																		2012	NO	ABB INC	16250 W GLENDALE DR	NEW BERLIN	WAUKESHA	WI	53151	YES	NO	NO	NO								335314						42.997224	-88.115262	063586762								ABB INC	808229041	0		NA												NO	RICHARD.C.BIZEK@US.ABB.COM			YES	 	
53151BBTMT16250	1312210864221	007439921	LEAD	TRI	Pounds																		2012	NO	ABB INC	16250 W GLENDALE DR	NEW BERLIN	WAUKESHA	WI	53151	YES	NO	NO	NO								335314						42.997224	-88.115262	063586762								ABB INC	808229041	0		NA												NO	RICHARD.C.BIZEK@US.ABB.COM			YES	 	
