TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
37620XDCRP364EX	1307205841784	N078	CADMIUM COMPOUNDS	TRI	2007	EXIDE TECHNOLOGIES	364 EXIDE DR	BRISTOL	SULLIVAN	TN	37620	YES	NO	NO	NO								335911	335912					36.520182	-82.282189	038009866										Pollution Control Activities: A team has been assigned for reviewing pollution control activities that include routine preventative maintenance on exhaust ports, fugitive emissions, and proper balancing of air handling equipment.  The facility plans to install reclamation units that will allow further use of chemicals and components in the battery manufacturing process.	NO	MICHAEL.FOX@EXIDE.COM			YES	
37620XDCRP364EX	1307205841796	N420	LEAD COMPOUNDS	PBT	2007	EXIDE TECHNOLOGIES	364 EXIDE DR	BRISTOL	SULLIVAN	TN	37620	YES	NO	NO	NO								335911	335912					36.520182	-82.282189	038009866										Pollution Control Activities: A team has been assigned for reviewing pollution control activites that include routine preventative maintenance on exhaust ports, fugitive emissions, and proper balancing of air handling equipment.  The facility plans to install reclamation units that will allow further use of chemicals and components in the battery manufacturing process.	NO	MICHAEL.FOX@EXIDE.COM			YES	
37620XDCRP364EX	1307205841808	N458	MERCURY COMPOUNDS	PBT	2007	EXIDE TECHNOLOGIES	364 EXIDE DR	BRISTOL	SULLIVAN	TN	37620	YES	NO	NO	NO								335911	335912					36.520182	-82.282189	038009866										Source Reduction: The mercury waste generation has decreased in amount due to more precision with laboratory equipment.  This compound will continued to be generated and shipped as needed throughout the production years to come.	NO	MICHAEL.FOX@EXIDE.COM			YES	
37738SNTLP17PAR	1307205888112	007439921	LEAD	PBT	2007	U.S. NATL PARK SERVICE GREAT SMOKY MOUNTAINS NATIONAL PARK	107 PARK HEADQUARTERS RD	GATLINBURG	SEVIER	TN	37738	YES	NO	YES	NO								924120						35.692116	-83.533905									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	GRSM_SUPERINTENDENT@NPS.GOV			YES	
37862CTVDTAIRPO	1307205593837	007440020	NICKEL	TRI	2007	JOHNSON MATTHEY CATALYSTS	1246 AIRPORT RD	SEVIERVILLE	SEVIER	TN	37862	YES	NO	NO	NO								325188						35.858877	-83.527125	002326734								JOHNSON MATTHEY INC.	002326734	Air pollution abatement equipment installed i mid-2007 that enhanced air pollution control efficiency.	NO	MEADESW@JMUSA.COM			YES	
37885MTSSH56EXC	1307205833104	000100425	STYRENE	TRI	2007	COBALT YACHTS LLC	56 EXCELLENCE WAY	VONORE	MONROE	TN	37885	YES	NO	NO	NO								336612						35.608306	-84.264459									FIBERGLASS ENGINEERING INC.		For Your Information: This facility temporarily stopped production at the end of January 2008.	NO	CALLAN@COBALTBOATS.COM			NO	
37914QCHMN3001E	1307205944871	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2007	AQUA-CHEM, INC.	3001 E JOHN SEVIER HWY	KNOXVILLE	KNOX	TN	37914	YES	NO	NO	NO								332410						35.959005	-83.820417	006083927										CHROMIUM COMPOUNDS ARE BOUND IN THE METALS USED IN PRODUCTION, THE AMOUNT OF WHICH DEPENDS UPON THE MARKET	NO	ABEARDEN@AQUA-CHEM.COM			YES	
37914QCHMN3001E	1307205944883	N100	COPPER COMPOUNDS	TRI	2007	AQUA-CHEM, INC.	3001 E JOHN SEVIER HWY	KNOXVILLE	KNOX	TN	37914	YES	NO	NO	NO								332410						35.959005	-83.820417	006083927										COPPER COMPOUNDS ARE BOUND IN THE METALS USED IN PRODUCTION, THE AMOUNT OF WHICH DEPENDS UPON THE MARKET.	NO	ABEARDEN@AQUA-CHEM.COM			YES	
37914QCHMN3001E	1307205944895	000100414	ETHYLBENZENE	TRI	2007	AQUA-CHEM, INC.	3001 E JOHN SEVIER HWY	KNOXVILLE	KNOX	TN	37914	YES	NO	NO	NO								332410						35.959005	-83.820417	006083927										ETHYLBENZENE IS AN ARTICLE COMPONENT OF PAINT THINNER USED IN MANUFACTURING TO THIN PAINT AND CLEAN SPRAY GUNS AND SURROUNDING EQUIPMENT.	NO	ABEARDEN@AQUA-CHEM.COM			NO	
37914QCHMN3001E	1307205944907	N495	NICKEL COMPOUNDS	TRI	2007	AQUA-CHEM, INC.	3001 E JOHN SEVIER HWY	KNOXVILLE	KNOX	TN	37914	YES	NO	NO	NO								332410						35.959005	-83.820417	006083927										NICKEL COMPOUNDS ARE BOUND IN THE METALS USED IN PRODUCTION, THE AMOUNT OF WHICH DEPENDS UPON THE MARKET.	NO	ABEARDEN@AQUA-CHEM.COM			YES	
37914QCHMN3001E	1307205944945	N982	ZINC COMPOUNDS	TRI	2007	AQUA-CHEM, INC.	3001 E JOHN SEVIER HWY	KNOXVILLE	KNOX	TN	37914	YES	NO	NO	NO								332410						35.959005	-83.820417	006083927										ZINC COMPOUNDS ARE BOUND IN THE METALS USED IN PRODUCTION, THE AMOUNT OF WHICH DEPENDS UPON THE MARKET.	NO	ABEARDEN@AQUA-CHEM.COM			YES	
38018MTRMT1323R	1307205452307	007429905	ALUMINUM (FUME OR DUST)	TRI	2007	METRO MATERIALS INC CORDOVA	1323 REBEL RD	CORDOVA	SHELBY	TN	38018	YES	NO	NO	NO								327320						35.163611	-89.754722											DECREASE IN PRODUCTION, SLOWER LOADING AND UNLOADING RATES.	NO	RFERRELL@METROMATERIALS.COM			YES	
38018MTRMT1323R	1307205452319	MIXTURE	MIXTURE	TRI	2007	METRO MATERIALS INC CORDOVA	1323 REBEL RD	CORDOVA	SHELBY	TN	38018	YES	NO	NO	NO								327320						35.163611	-89.754722											DECREASE IN PRODUCTION, SLOWER LOADING AND UNLOADING RATES.	NO	RFERRELL@METROMATERIALS.COM			NO	
38039SQNTN450NO	1307205550561	000080159	CUMENE HYDROPEROXIDE	TRI	2007	CRANE COMPOSITES INC	450 N HWY 368	GRAND JUNCTION	HARDEMAN	TN	380390569	YES	NO	NO	NO								326199						35.055698	-89.185699	054425541								CRANE CO	001280726	INSTALLED REGENERATIVE THERMAL OXIDIZER IN 2006.  CONTINUE TO MAINTIAN 95% VOC CAPTURE EFFECIENCY.	NO	MSHEARON@CRANECOMPOSITES.COM			NO	
38039SQNTN450NO	1307205550573	000080626	METHYL METHACRYLATE	TRI	2007	CRANE COMPOSITES INC	450 N HWY 368	GRAND JUNCTION	HARDEMAN	TN	380390569	YES	NO	NO	NO								326199						35.055698	-89.185699	054425541								CRANE CO	001280726	INSTALLED REGENERATIVE THERMAL OXIDIZER IN 2006.  CONTINUE TO MAINTAIN 95% VOC CAPTURE EFFECIENCEY.	NO	MSHEARON@CRANECOMPOSITES.COM			NO	
38039SQNTN450NO	1307205550585	000100425	STYRENE	TRI	2007	CRANE COMPOSITES INC	450 N HWY 368	GRAND JUNCTION	HARDEMAN	TN	380390569	YES	NO	NO	NO								326199						35.055698	-89.185699	054425541								CRANE CO	001280726	REGENERATIVE THERMAL OXIDIZER INSTALLED IN 2006. WE ARE MAINTAINING THE SYSTEM AT 95% EFFICENCY IN VOC DESTRUCTION.	NO	MSHEARON@CRANECOMPOSITES.COM			NO	
38059BSTNNHWY77	1307205609807	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2007	EATON CORP HYDRAULICS FLUID CONVEYANCE	860 BLANKENSHIP RD	NEWBERN	DYER	TN	38059	YES	NO	NO	NO								326220						36.095	-89.239167	130451438								EATON CORP	004958104	Amount reported in Section 8.8 was result of two spill in 2007, both of which were contained. There was no release to the environment.	NO	JONATHANHBALLANTINE@EATON.COM			NO	
38059BSTNNHWY77	1307205609845	N982	ZINC COMPOUNDS	TRI	2007	EATON CORP HYDRAULICS FLUID CONVEYANCE	860 BLANKENSHIP RD	NEWBERN	DYER	TN	38059	YES	NO	NO	NO								326220						36.095	-89.239167	130451438								EATON CORP	004958104	The amount of this chemical released to landfill depends on type of compouds produced and scrap rate. Customer demand is the key factor in reduction.	NO	JONATHANHBALLANTINE@EATON.COM			YES	
38059BSTNNHWY77	1307205609858	N420	LEAD COMPOUNDS	PBT	2007	EATON CORP HYDRAULICS FLUID CONVEYANCE	860 BLANKENSHIP RD	NEWBERN	DYER	TN	38059	YES	NO	NO	NO								326220						36.095	-89.239167	130451438								EATON CORP	004958104	Searching for alternate chemicals to replace all lead compounds	NO	JONATHANHBALLANTINE@EATON.COM			YES	
38116MTRMT1634F	1307205452333	007429905	ALUMINUM (FUME OR DUST)	TRI	2007	METRO MATERIALS INC MILLBRANCH	1634 FERRELL PARK	MEMPHIS	SHELBY	TN	38116	YES	NO	NO	NO								327320						35.052778	-90.0125											IMPROVED ON BAGHOUSE MAINTAINANCE, SLOWED LOADING RATE OF MIXERS, APPLIED WATER TO PLANT AREAS.	NO	RFERRELL@METROMATERIALS.COM			YES	
38116MTRMT1634F	1307205452345	MIXTURE	MIXTURE	TRI	2007	METRO MATERIALS INC MILLBRANCH	1634 FERRELL PARK	MEMPHIS	SHELBY	TN	38116	YES	NO	NO	NO								327320						35.052778	-90.0125											IMPROVED ON BAGHOUSE MAINTAINANCE, SLOWED LOADING RATE OF MIXERS, APPLIED WATER TO PLANT AREAS.	NO	RFERRELL@METROMATERIALS.COM			NO	
38118MTRMT5623M	1307205452853	MIXTURE	MIXTURE	TRI	2007	METRO MATERIALS INC	5623 MALONE RD	MEMPHIS	SHELBY	TN	38118	YES	NO	NO	NO								327320						34.994444	-89.920833											DECREASE IN PRODUCTION, SLOWER LOADING AND UNLOADING RATES.	NO	RFERRELL@METROMATERIALS.COM			NO	
37055WBSHLSOUTH	1307205704380	007429905	ALUMINUM (FUME OR DUST)	TRI	2007	WABASH ALLOYS LLC	600 PRINTWOOD DR	DICKSON	DICKSON	TN	37055	YES	NO	NO	NO								331314						36.045416	-87.34905	002458250								ALCHEM ALUMINUM SHELBYVILLE INC	601946770	SITE CLOSED IN 2007	NO	TERRANCE.HOGAN@ALERIS.COM			YES	
38464XCLND2200H	1307205458363	N120	DIISOCYANATES	TRI	2007	DURA AUTOMOTIVE SYSTEMS	2200 HELTON DR	LAWRENCEBURG	LAWRENCE	TN	38464	YES	NO	NO	NO								336211						35.269278	-87.329227	088736335								DURA AUTOMOTIVE SYSTEMS INC.	620697136	DUE TO DURA FILING  CHAPTER 11 AND THE TRANSFER OF OUR PROCESSES TO DURA'S MEXICO FACILITIES OUR REPORTING IS SIGNIFICANTLY LESS THIS YEAR. OUR PROCESS HAS CHANGED FROM INJECTION MOLDING TO ASSEMBLY TYPE WORK.	NO	BOOTS.L@DURAAUTO.COM			NO	
38474CMRCSMTJOY	1307205440516	000108316	MALEIC ANHYDRIDE	TRI	2007	CYTEC INDUSTRIES INC	7910 MT JOY RD	MOUNT PLEASANT	MAURY	TN	38474	YES	NO	NO	NO								325199	325211					35.520886	-87.224683	809749948								CYTEC INDUSTRIES INC	809749948	PROCESS USING MALEIC ANHYDRIDE AS A REACTANT WAS SHUTDOWN IN 2006.  ON-SITE EMISSIONS ARE FROM REMAINING INVENTORY IN STORAGE TANK.	NO	WILLIAM.SMITH@CYTEC.COM			NO	
38474CMRCSMTJOY	1307205440528	007439976	MERCURY	PBT	2007	CYTEC INDUSTRIES INC	7910 MT JOY RD	MOUNT PLEASANT	MAURY	TN	38474	YES	NO	NO	NO								325199	325211					35.520886	-87.224683	809749948								CYTEC INDUSTRIES INC	809749948	THE MT. PLEASANT FACILITY DOES NOT HAVE ANY MERCURY GENERATED AS PART OF OUR PRODUCTION ACTIVITIES.  THE MERCURY IS COLLECTED FROM OBSOLETE LAB AND MANUFACTURING INSTRUMENTATION AND SENT OFF-SITE FOR RECYCLING.	NO	WILLIAM.SMITH@CYTEC.COM			YES	
38501PRLNN1480G	1307205317605	N511	NITRATE COMPOUNDS	TRI	2007	IDENTITY GROUP LLC	1480 GOULD DR	COOKEVILLE	PUTNAM	TN	38506	YES	NO	NO	NO								339943						36.135338	-85.543525	089550487										THE SODIUM NITRATE AT OUR FACILITY IS USED AS A PORE FORMER FOR THE MANUFACTURE OF POROUS THERMOPLASTIC FOAMS.  WE ARE CONTINUING TO LOOK AT ALTERNATVE WATER-SOLUBLE PORE FORMERS TO REDUCE OUR USE OF SODIUM NITRATE.  TO DATE, A SMALL PERCENTAGE OF SODIUM CHLORIDE HAS BEEN ABLE TO BE INCORPORATED TO BEGIN THE REDUCTION OF DEPENDENCE ON SODIUM NITRATE.	NO	TIMWRIGHT@USSTAMP.COM			NO	
37202STFFR4600C	1307205392689	007723140	PHOSPHORUS (YELLOW OR WHITE)	TRI	2007	INNOPHOS INC	4600 CENTENNIAL BLVD	NASHVILLE	DAVIDSON	TN	37209	YES	NO	NO	NO								325188						36.164722	-86.843333	004036570										WE HAVE REPLACED THE RAW MATERIAL ELEMENTAL PHOSPHORUS , WHICH WE USED TO PRODUCE PHOSPHORIC ACID , WITH ACID MADE WITH THE WET PROCESS AND REDUCED OUR PHOSPHORUS REQUIREMENT BY OVER 50%.	NO	PAUL.PRUETT@INNOPHOS.COM			NO	
37209BRCHR5400C	1307205464872	N420	LEAD COMPOUNDS	PBT	2007	ARMSTRONG HARDWOOD FLOORING	5400 CENTENNIAL BLVD	NASHVILLE	DAVIDSON	TN	37209	YES	NO	NO	NO								321918						36.16461	-86.853069	139557664								ARMSTRONG WORLD INDUSTRIES	001307792	This facility was placed into idle status at the beginning of 2007	NO	HSBOGNER@ARMSTRONG.COM			YES	
37303MLLSP2530N	1307205882689	007440473	CHROMIUM	TRI	2007	MILLS PRODUCTS INC	2530 NORTHRIDGE DR	ATHENS	MCMINN	TN	37303	YES	NO	NO	NO								332116						35.48268	-84.582906	005380829								MILLS PRODUCTS INC	005380829	MID 2007 STARTED USING 201 STAINLESS STEEL INSTEAD OF 304	NO	TMULLINS@MILLSPRODUCTS.COM			YES	
37303MLLSP2530N	1307205882703	007440020	NICKEL	TRI	2007	MILLS PRODUCTS INC	2530 NORTHRIDGE DR	ATHENS	MCMINN	TN	37303	YES	NO	NO	NO								332116						35.48268	-84.582906	005380829								MILLS PRODUCTS INC	005380829	USING 201 S.S. INSTEAD OF 304.	NO	TMULLINS@MILLSPRODUCTS.COM			YES	
37312TNCRP3990O	1307205326251	007440508	COPPER	TRI	2007	EATON CORP	3990 OLD TASSO RD	CLEVELAND	BRADLEY	TN	373125827	YES	NO	NO	NO								335313						35.192701	-84.8156	030689343								EATON CORP	004155818	Copper is a necessary componet to the manufacturing of electrical switch gear	NO	RICHARDBTODD@EATON.COM			YES	
37321SBRBN676BR	1307205255918	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	SUBURBAN MANUFACTURING CO	676 BROADWAY ST	DAYTON	RHEA	TN	37321	YES	NO	NO	NO								333414						35.502793	-85.01099	106192057								AIRXCEL	019642037	Suburban Manufacturing was under the 10,000 lb. threshold for Xylene in the years 2005 and 2006.  However, a product line that requires a significant amount of painting increased in production in 2007, which pushed the Xylene amount over the threshold.	NO	RPANOZ@SUBURBANMFG.COM			NO	
37331MNVLLHWY41	1307205616511	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2007	JOHNS MANVILLE	2235 U.S.411 N	ETOWAH	MCMINN	TN	37331	YES	NO	NO	NO								313230	327212					35.368056	-84.520833	011780322								JOHNS MANVILLE	045426558	INITATED REUSE OF ABATEMENT DUST AS A BATCH INGREDIENT RESULTING IN LESS DUST GOING TO THE LANDFILL.	NO	MASENGIL@JM.COM			YES	
37331MNVLLHWY41	1307205616523	000050000	FORMALDEHYDE	TRI	2007	JOHNS MANVILLE	2235 U.S.411 N	ETOWAH	MCMINN	TN	37331	YES	NO	NO	NO								313230	327212					35.368056	-84.520833	011780322								JOHNS MANVILLE	045426558	STATE OF THE ART AIR ABATEMENT ON LINE IN 2006 and 2007 RESULTED IN VERY GOOD REMOVAL EFFICIENCY.	NO	MASENGIL@JM.COM			NO	
38301CTPLT360CO	1307205185438	000110805	2-ETHOXYETHANOL	TRI	2007	SOUTHERN LITHOPLATE INC	360 COMMERCE ST	JACKSON	MADISON	TN	38301	YES	NO	NO	NO								333315						35.603249	-88.796853	033988296										NONE	NO	GGEHLHOFF@SLP.COM			NO	
