TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
85040CNTNN3502E	1307206138051	N100	COPPER COMPOUNDS	TRI	2007	SANMINA-SCI CORP PHOENIX DIV	5020 S 36TH ST	PHOENIX	MARICOPA	AZ	85040	YES	NO	NO	NO								334412						33.400595	-112.004051	063274609								SANMINA-SCI CORP	798778395	FACILITY SHUT DOWN IN AUGUST 2007CLEAN-UP ACTIVITIES INCLUDE REMOVAL AND DISPOSAL OF SOIL CONTAMINATED WITH COPPERCLEAN-UP AND CLOSURE WILL CONCLUDE IN 2008.	NO	STEVE.THORNE@SANMINA-SCI.COM			YES	
85040CNTNN3502E	1307206138063	000050000	FORMALDEHYDE	TRI	2007	SANMINA-SCI CORP PHOENIX DIV	5020 S 36TH ST	PHOENIX	MARICOPA	AZ	85040	YES	NO	NO	NO								334412						33.400595	-112.004051	063274609								SANMINA-SCI CORP	798778395	FACILITY SHUT DOWN IN AUGUST 2007	NO	STEVE.THORNE@SANMINA-SCI.COM			NO	
85040CNTNN3502E	1307206138075	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2007	SANMINA-SCI CORP PHOENIX DIV	5020 S 36TH ST	PHOENIX	MARICOPA	AZ	85040	YES	NO	NO	NO								334412						33.400595	-112.004051	063274609								SANMINA-SCI CORP	798778395	FACILITY SHUT DOWN IN AUGUST 2007	NO	STEVE.THORNE@SANMINA-SCI.COM			NO	
85040CNTNN3502E	1307206138087	N420	LEAD COMPOUNDS	PBT	2007	SANMINA-SCI CORP PHOENIX DIV	5020 S 36TH ST	PHOENIX	MARICOPA	AZ	85040	YES	NO	NO	NO								334412						33.400595	-112.004051	063274609								SANMINA-SCI CORP	798778395	FACILITY SHUT DOWN IN AUGUST 2007	NO	STEVE.THORNE@SANMINA-SCI.COM			YES	
85040CNTNN3502E	1307206138099	N511	NITRATE COMPOUNDS	TRI	2007	SANMINA-SCI CORP PHOENIX DIV	5020 S 36TH ST	PHOENIX	MARICOPA	AZ	85040	YES	NO	NO	NO								334412						33.400595	-112.004051	063274609								SANMINA-SCI CORP	798778395	FACILITY SHUT DOWN IN AUGUST 2007	NO	STEVE.THORNE@SANMINA-SCI.COM			NO	
85040CNTNN3502E	1307206138101	007697372	NITRIC ACID	TRI	2007	SANMINA-SCI CORP PHOENIX DIV	5020 S 36TH ST	PHOENIX	MARICOPA	AZ	85040	YES	NO	NO	NO								334412						33.400595	-112.004051	063274609								SANMINA-SCI CORP	798778395	FACILITY SHUT DOWN IN AUGUST 2007	NO	STEVE.THORNE@SANMINA-SCI.COM			NO	
85043NNDST622SO	1307205356759	N420	LEAD COMPOUNDS	PBT	2007	UNION DISTRIBUTING CO INC	622 S 56TH AVE	PHOENIX	MARICOPA	AZ	850434622	YES	NO	NO	NO								424710						33.442613	-112.180625	120247796										PRODUCTION RATIO IS HIGH BECAUSE WE SWITCHED TO ANOTHER BRAND OF RACE GAS THAT DETERMINES LEAD CONTENT DIFFERENTLY. (HIGHER) OUR THROUGH-PUT OF RACE GAS WAS NOT MUCH DIFFERENT THAN LAST YEAR.	NO	MARK@UNIONDISTRIBUTING.COM			YES	
85252MTRLN8201E	1307205210002	007439921	LEAD	PBT	2007	GENERAL DYNAMICS C4 SYSTEMS	8201 E MCDOWELL RD	SCOTTSDALE	MARICOPA	AZ	85257	YES	NO	NO	NO								334220	334210	334290	334418	336419		33.465747	-111.904114	046863929		AZD008399636						GENERAL DYNAMICS CORP	001381284	GDC4 SYSTEMS SCOTTSDALE HAS AN EXTENSION POLLUTION PREVENTION PROGRAM AND THE UPDATED "POLLUTION PREVENTION PROGRAM / SUMMARY SHEET" WILL BE SENT TO ADEQ AND THE ARIZONA EMERGECY RESPONSE COMMISSION WITH THE HARD COPY FORM R SUBMITTAL.	NO				YES	
85706DSTNC5333E	1307205540053	000100425	STYRENE	TRI	2007	DISTINCTIVE MARBLE INC	5333 E DREXEL RD	TUCSON	PIMA	AZ	85706	YES	NO	NO	NO								326191						32.148571	-110.879101	620453894										THIS WILL BE THE LAST REPORT FILED.  THIS FACILITY CEASED ALL OPERATIONS AND CLOSED DECEMBER 21, 2007 THE BUILDING IS BEING SOLD.	NO	NA			NO	
85706LRJTC1255E	1307205421908	000100414	ETHYLBENZENE	TRI	2007	LEARJET INC	1255 E AERO PARK BLVD	TUCSON	PIMA	AZ	85706	YES	NO	NO	NO								336411						32.110678	-110.951186	007234313										FUEL RELATED ISO 14001 WORK INSTRUCTIONS WERE REVIEWED AND UPDATED.	NO	LEO.KNAAPEN@AERO.BOMBARDIER.COM			NO	
85714NNDST4000E	1307205356924	000108883	TOLUENE	TRI	2007	UNION DISTRIBUTING CO INC	4000 E MICHIGAN ST	TUCSON	PIMA	AZ	857146667	YES	NO	NO	NO								424710						32.171417	-110.908078	120247796								UNION DISTRIBUTING CO INC	120247796	2006 SUBMISSION WAS FORM A.   2007 SUBMISSION IS FORM R ONLY DUE TO THROUGHT PUT OF OVER A 1,000,000 IBS.	NO	MARK@UNIONDISTRIBUTING.COM			NO	
85714NNDST4000E	1307205356936	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	UNION DISTRIBUTING CO INC	4000 E MICHIGAN ST	TUCSON	PIMA	AZ	857146667	YES	NO	NO	NO								424710						32.171417	-110.908078	120247796								UNION DISTRIBUTING CO INC	120247796	PRIOR YEARS SUBMISSIONS WERE FORM A.  2007 SUBMISSION IS FORM R, ONLY DUE TO THROUGHPUT OF OVER 1,000,000 IBS. THIS WAS DUE TO AN INCREASE IN XYLENE CONTENT IN THE GASOLINE WE USE.	NO	MARK@UNIONDISTRIBUTING.COM			NO	
86023SNTNLALBRI	1307205888009	007439921	LEAD	PBT	2007	US NATL PARK SERVICE GRAND CANYON NATIONAL PARK	1575 SHUTTLE BUS RD	GRAND CANYON	COCONINO	AZ	86023	YES	NO	YES	NO								924120	712190					36.035	-111.820277									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.  THIS PARK USED 943 LBS OF NON-LEADED (GREEN) AMMUNITION IN RY07.	YES	GRCA_SUPERINTENDENT@NPS.GOV			YES	
86028SNTLP1PARK	1307205889660	007439921	LEAD	PBT	2007	US NATL PARK SERVICE PETRIFIED FOREST NP	1 PARK RD	PETRIFIED FOREST NATL PK	NAVAJO	AZ	86028	YES	NO	YES	NO								924120						0	0									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	PEFO_SUPERINTENDENT@NPS.GOV			YES	
86040SNTLPPBX15	1307205888151	007439921	LEAD	PBT	2007	U.S. NATL PARK SERVICE GLEN CANYON NRA (GRCA)	GLEN CANYON NATIONAL RECREATION AREA	PAGE	COCONINO	AZ	86040	YES	NO	YES	NO								924120						36.921944	-111.476388									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.  THIS PARK USED 4 POUNDS OF NON-LEADED (GREEN) AMMUNITION IN RY07.	YES	GLCA_SUPERINTENDENT@NPS.GOV			YES	
86301STRMRRUGER	1307206129544	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2007	STURM RUGER & CO INC	200 RUGER RD	PRESCOTT	YAVAPAI	AZ	863016181	YES	NO	NO	NO								331528	331512	332994				34.64761	-112.433015	001162569								STURM RUGER & CO INC.	001162569	PROCESS FOR FOUNDRY WAS CLOSED MARCH 31, 2007.	NO	MLANG@RUGER.COM			YES	
85281RCKFR546SR	1307205826934	N420	LEAD COMPOUNDS	PBT	2007	ROCKFORD CORP	546 S ROCKFORD DR	TEMPE	MARICOPA	AZ	85281	YES	NO	NO	NO								334310						33.425189	-111.897031	038439477										During 2007, the facility reduced the frequency of lead solder machine operation from 80 hours per week to 40 hours per week.  The facility plans to cease production of lead-containing products by November 1, 2008.	NO	RICH.VASEK@ROCKFORDCORP.COM			YES	
85226SHLND6839W	1307205887641	000067561	METHANOL	TRI	2007	ASHLAND INC - CHANDLER	6839 W CHICAGO ST	CHANDLER	MARICOPA	AZ	85226	YES	NO	NO	NO								424690						33.300322	-111.959565	092671981								ASHLAND INC	005003264	REVISED SUBMISSION DUE TO DATA ENTRY ERRORS.	NO	JEVITAK@ASHLAND.COM	RR5		NO	
