TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
29450STLTC122SS	1312209908944	007439965	MANGANESE	TRI	Pounds																		2012	NO	STEEL TECHNOLOGIES INC	1220 S STEEL CIR	HUGER	BERKELEY	SC	29450	YES	NO	NO	NO								331221						33.023889	-79.809444	078084457								MITSUI USA	001664523	0		NA												NO				YES	 	
2960WVTRRS6IDAH	1312209909516	000100425	STYRENE	TRI	Pounds																		2012	NO	VETRORESINA LLC	6 IDAHO ST	GREENVILLE	GREENVILLE	SC	29605	YES	NO	NO	NO								326130						34.74181	-82.36821											0		NA												NO	ELENA@VETRORESINALLC.COM			NO	 	
29405STHCH4200A	1312209920572	007664417	AMMONIA	TRI	Pounds																		2012	NO	BRENNTAG MID-SOUTH	4200 AZALEA DR	CHARLESTON	CHARLESTON	SC	29405	YES	NO	NO	NO								424690						32.848889	-80.005278	122625064	047372503							BRENNTAG N.A. INC	092963644	0		NA												NO	BBIEHL@BRENNTAG.COM			NO	 	
29405STHCH4200A	1312209920608	000111422	DIETHANOLAMINE	TRI	Pounds																		2012	NO	BRENNTAG MID-SOUTH	4200 AZALEA DR	CHARLESTON	CHARLESTON	SC	29405	YES	NO	NO	NO								424690						32.848889	-80.005278	122625064	047372503							BRENNTAG N.A. INC	092963644	0		NA												NO	BBIEHL@BRENNTAG.COM			NO	 	
29405STHCH4200A	1312209920646	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2012	NO	BRENNTAG MID-SOUTH	4200 AZALEA DR	CHARLESTON	CHARLESTON	SC	29405	YES	NO	NO	NO								424690						32.848889	-80.005278	122625064	047372503							BRENNTAG N.A. INC	092963644	0		NA												NO	BBIEHL@BRENNTAG.COM			NO	 	
29405STHCH4200A	1312209920673	000064186	FORMIC ACID	TRI	Pounds																		2012	NO	BRENNTAG MID-SOUTH	4200 AZALEA DR	CHARLESTON	CHARLESTON	SC	29405	YES	NO	NO	NO								424690						32.848889	-80.005278	122625064	047372503							BRENNTAG N.A. INC	092963644	0		NA												NO	BBIEHL@BRENNTAG.COM			NO	 	
29405STHCH4200A	1312209920709	000067561	METHANOL	TRI	Pounds																		2012	NO	BRENNTAG MID-SOUTH	4200 AZALEA DR	CHARLESTON	CHARLESTON	SC	29405	YES	NO	NO	NO								424690						32.848889	-80.005278	122625064	047372503							BRENNTAG N.A. INC	092963644	0		NA												NO	BBIEHL@BRENNTAG.COM			NO	 	
29405STHCH4200A	1312209920735	000100425	STYRENE	TRI	Pounds																		2012	NO	BRENNTAG MID-SOUTH	4200 AZALEA DR	CHARLESTON	CHARLESTON	SC	29405	YES	NO	NO	NO								424690						32.848889	-80.005278	122625064	047372503							BRENNTAG N.A. INC	092963644	0		NA												NO	BBIEHL@BRENNTAG.COM			NO	 	
29405STHCH4200A	1312209920774	000121448	TRIETHYLAMINE	TRI	Pounds																		2012	NO	BRENNTAG MID-SOUTH	4200 AZALEA DR	CHARLESTON	CHARLESTON	SC	29405	YES	NO	NO	NO								424690						32.848889	-80.005278	122625064	047372503							BRENNTAG N.A. INC	092963644	0		NA												NO	BBIEHL@BRENNTAG.COM			NO	 	
29020KMTS 29BAT	1312209925080	N100	COPPER COMPOUNDS	TRI	Pounds																		2012	NO	OAK-MITSUI INC CAMDEN	29 BATTLESHIP RD EXT	CAMDEN	KERSHAW	SC	29020	YES	NO	NO	NO								332813						34.363901	-80.610331	139691877								MITSUI KINZOKU		59.93	M1	CITY OF CAMDEN WWTP	BRAMBLEWOOD PLANTATION ROAD	CAMDEN	SC	KERSHAW	29020							NO	DIANA.JOYNER@OAKMITSUI.COM			YES	 	
29020KMTS 29BAT	1312209925092	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	OAK-MITSUI INC CAMDEN	29 BATTLESHIP RD EXT	CAMDEN	KERSHAW	SC	29020	YES	NO	NO	NO								332813						34.363901	-80.610331	139691877								MITSUI KINZOKU		.82	M1	CITY OF CAMDEN WWTP	BRAMBLEWOOD PLANTATION ROAD	CAMDEN	SC	KERSHAW	29020							NO	DIANA.JOYNER@OAKMITSUI.COM			YES	 	
29020KMTS 29BAT	1312209925104	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2012	NO	OAK-MITSUI INC CAMDEN	29 BATTLESHIP RD EXT	CAMDEN	KERSHAW	SC	29020	YES	NO	NO	NO								332813						34.363901	-80.610331	139691877								MITSUI KINZOKU		0		NA												NO	DIANA.JOYNER@OAKMITSUI.COM			NO	 	
29020KMTS 29BAT	1312209925116	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	OAK-MITSUI INC CAMDEN	29 BATTLESHIP RD EXT	CAMDEN	KERSHAW	SC	29020	YES	NO	NO	NO								332813						34.363901	-80.610331	139691877								MITSUI KINZOKU		24.03	M1	CITY OF CAMDEN WWTP	BRAMBLEWOOD PLANTATION ROAD	CAMDEN	SC	KERSHAW	29020							NO	DIANA.JOYNER@OAKMITSUI.COM			YES	 	
29151SNTPRPROGR	1312209927680	007632000	SODIUM NITRITE	TRI	Pounds																		2012	NO	SANTEE PRINT WORKS	19 PROGRESS ST	SUMTER	SUMTER	SC	29153	YES	NO	NO	NO								313312						33.921269	-80.313969			SCD078048709						SANTEE PRINT WORKS INC		41201	C 	SUMTER POCATALIGO RIVER WWTP	600 JUSTIN LANE	SUMTER	SC	SUMTER	291539694							NO	DLEE@SANTEPRINT.COM			YES	 	
29520CRWNC100EV	1312209932514	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	100 EVANS ROW	CHERAW	CHESTERFIELD	SC	29520	YES	NO	NO	NO								332431						34.684056	-79.889121	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	BOB.GOFORTH@CROWNCORK.COM			NO	 	
29520CRWNC100EV	1312209932540	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	100 EVANS ROW	CHERAW	CHESTERFIELD	SC	29520	YES	NO	NO	NO								332431						34.684056	-79.889121	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	BOB.GOFORTH@CROWNCORK.COM			NO	 	
29520CRWNC100EV	1312209932553	007439921	LEAD	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	100 EVANS ROW	CHERAW	CHESTERFIELD	SC	29520	YES	NO	NO	NO								332431						34.684056	-79.889121	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	BOB.GOFORTH@CROWNCORK.COM			YES	 	
29520CRWNC100EV	1312209932565	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	100 EVANS ROW	CHERAW	CHESTERFIELD	SC	29520	YES	NO	NO	NO								332431						34.684056	-79.889121	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	BOB.GOFORTH@CROWNCORK.COM			YES	 	
29520CRWNC100EV	1312209932577	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	100 EVANS ROW	CHERAW	CHESTERFIELD	SC	29520	YES	NO	NO	NO								332431						34.684056	-79.889121	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	BOB.GOFORTH@CROWNCORK.COM			NO	 	
29145SLVRS598BU	1312209934722	007439921	LEAD	TRI	Pounds																		2012	NO	INTERNATIONAL PAPER SILVERSTREET CHIP MILL	598 BURGESS RD	SILVERSTREET	NEWBERRY	SC	29145	YES	NO	NO	NO								321113						34.191667	-81.753333									INTERNATIONAL PAPER CO		0		NA												NO	ST.JOHNSON@IPAPER.COM			YES	 	
29607NTNLL251FO	1312209937212	007440508	COPPER	TRI	Pounds																		2012	NO	NATIONAL ELECTRICAL CARBON PRODUCTS INC	251 FORRESTER DR	GREENVILLE	GREENVILLE	SC	29607	YES	NO	NO	NO								335991						34.812964	-82.311835	151335742								MORGANITE INDUSTRIES INC	008936460	0		NA												NO	RICKY.HAYES@MORGANPLC.COM			YES	 	
29607NTNLL251FO	1312209937224	007439921	LEAD	TRI	Pounds																		2012	NO	NATIONAL ELECTRICAL CARBON PRODUCTS INC	251 FORRESTER DR	GREENVILLE	GREENVILLE	SC	29607	YES	NO	NO	NO								335991						34.812964	-82.311835	151335742								MORGANITE INDUSTRIES INC	008936460	0		NA												NO	RICKY.HAYES@MORGANPLC.COM			YES	 	
29607NTNLL251FO	1312209937236	000108883	TOLUENE	TRI	Pounds																		2012	NO	NATIONAL ELECTRICAL CARBON PRODUCTS INC	251 FORRESTER DR	GREENVILLE	GREENVILLE	SC	29607	YES	NO	NO	NO								335991						34.812964	-82.311835	151335742								MORGANITE INDUSTRIES INC	008936460	0		NA												NO	RICKY.HAYES@MORGANPLC.COM			NO	 	
29651HCHSTHOODR	1312209945219	000123911	1,4-DIOXANE	TRI	Pounds																		2012	NO	MITSUBISHI POLYESTER FILM INC	2001 HOOD RD	GREER	GREENVILLE	SC	29650	YES	NO	NO	NO								326113	325211					34.923436	-82.260666	094119133								MITSUBISHI POLYESTER FILM INC	094119133	2240	M2	PELHAM WWTP	2750 PHILLIPS RD	GREER	SC	GREENVILLE	296504815							NO	GREG_MITCHELL@M-PETFILM.COM			NO	 	
29651HCHSTHOODR	1312209945221	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	MITSUBISHI POLYESTER FILM INC	2001 HOOD RD	GREER	GREENVILLE	SC	29650	YES	NO	NO	NO								326113	325211					34.923436	-82.260666	094119133								MITSUBISHI POLYESTER FILM INC	094119133	386	M2	PELHAM WWTP	2750 PHILLIPS RD	GREER	SC	GREENVILLE	296504815							NO	GREG_MITCHELL@M-PETFILM.COM			NO	 	
29651HCHSTHOODR	1312209945233	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2012	NO	MITSUBISHI POLYESTER FILM INC	2001 HOOD RD	GREER	GREENVILLE	SC	29650	YES	NO	NO	NO								326113	325211					34.923436	-82.260666	094119133								MITSUBISHI POLYESTER FILM INC	094119133	68	M2	PELHAM WWTP	2750 PHILLIPS RD	GREER	SC	GREENVILLE	296504815							NO	GREG_MITCHELL@M-PETFILM.COM			YES	 	
29651HCHSTHOODR	1312209945245	000092524	BIPHENYL	TRI	Pounds																		2012	NO	MITSUBISHI POLYESTER FILM INC	2001 HOOD RD	GREER	GREENVILLE	SC	29650	YES	NO	NO	NO								326113	325211					34.923436	-82.260666	094119133								MITSUBISHI POLYESTER FILM INC	094119133	0		NA												NO	GREG_MITCHELL@M-PETFILM.COM			NO	 	
29651HCHSTHOODR	1312209945258	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2012	NO	MITSUBISHI POLYESTER FILM INC	2001 HOOD RD	GREER	GREENVILLE	SC	29650	YES	NO	NO	NO								326113	325211					34.923436	-82.260666	094119133								MITSUBISHI POLYESTER FILM INC	094119133	1490	M2	PELHAM WWTP	2750 PHILLIPS RD	GREER	SC	GREENVILLE	296504815							NO	GREG_MITCHELL@M-PETFILM.COM			NO	 	
29596PLMTT3501B	1312209945676	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2012	NO	PALMETTO BRICK CO	3501 BRICKYARD RD	WALLACE	MARLBORO	SC	29596	YES	NO	NO	NO								327121						34.694477	-79.823734	003359130										0		NA												NO	TBUTLER@PALMETTOBRICK.COM			NO	 	
29596PLMTT3501B	1312209945688	007439965	MANGANESE	TRI	Pounds																		2012	NO	PALMETTO BRICK CO	3501 BRICKYARD RD	WALLACE	MARLBORO	SC	29596	YES	NO	NO	NO								327121						34.694477	-79.823734	003359130										0		NA												NO	TBUTLER@PALMETTOBRICK.COM			YES	 	
29166VLLYPRTE1B	1312209957202	007664417	AMMONIA	TRI	Pounds																		2012	NO	VALLEY PROTEINS INC - WARD FACILITY	271 VAL PRO RD	WARD	SALUDA	SC	29166	YES	NO	NO	NO								311613						33.858318	-81.706108									VALLEY PROTEINS INC		870	C 	AIKEN COUNTY PUBLIC SERVICE AUTHORITY	PO BOX 6548	NORTH AUGUSTA	SC	AIKEN	29861							NO	BBROCHIN@VALLEYPROTEINS.COM			NO	 	
29166VLLYPRTE1B	1312209957289	007782505	CHLORINE	TRI	Pounds																		2012	NO	VALLEY PROTEINS INC - WARD FACILITY	271 VAL PRO RD	WARD	SALUDA	SC	29166	YES	NO	NO	NO								311613						33.858318	-81.706108									VALLEY PROTEINS INC		0		NA												NO	BBROCHIN@VALLEYPROTEINS.COM			NO	 	
29340THTMK100TI	1312209961869	007439965	MANGANESE	TRI	Pounds																		2012	NO	TIMKEN CO GAFFNEY BEARING PLANT	100 TIMKEN RD	GAFFNEY	CHEROKEE	SC	29340	YES	NO	NO	NO								332991						35.05472	-81.69472	052949054								THE TIMKEN CO	004465100	0		NA												NO	DAN.MINNICH@TIMKEN.COM			YES	 	
29340THTMK100TI	1312209961871	007440020	NICKEL	TRI	Pounds																		2012	NO	TIMKEN CO GAFFNEY BEARING PLANT	100 TIMKEN RD	GAFFNEY	CHEROKEE	SC	29340	YES	NO	NO	NO								332991						35.05472	-81.69472	052949054								THE TIMKEN CO	004465100	3.17	M2	GAFFNEY BOARD OF PUBLIC WORKS	210 EAST FREDERICK ST. PO BOX 64	GAFFNEY	SC	CHEROKEE	29342							NO	DAN.MINNICH@TIMKEN.COM			YES	 	
29355NRBRD564WO	1312209962671	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2012	NO	NORBORD SOUTH CAROLINA INC	564 WOODYARD RD	KINARDS	LAURENS	SC	29355	YES	NO	NO	NO								321219						34.38797	-81.799011	247847148								NORBORD INC	247847148	0		NA												NO				NO	 	
29355NRBRD564WO	1312209962683	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	NORBORD SOUTH CAROLINA INC	564 WOODYARD RD	KINARDS	LAURENS	SC	29355	YES	NO	NO	NO								321219						34.38797	-81.799011	247847148								NORBORD INC	247847148	0		NA												NO				NO	 	
29355NRBRD564WO	1312209962719	007439921	LEAD	TRI	Pounds																		2012	NO	NORBORD SOUTH CAROLINA INC	564 WOODYARD RD	KINARDS	LAURENS	SC	29355	YES	NO	NO	NO								321219						34.38797	-81.799011	247847148								NORBORD INC	247847148	0		NA												NO				YES	 	
29355NRBRD564WO	1312209962733	007439965	MANGANESE	TRI	Pounds																		2012	NO	NORBORD SOUTH CAROLINA INC	564 WOODYARD RD	KINARDS	LAURENS	SC	29355	YES	NO	NO	NO								321219						34.38797	-81.799011	247847148								NORBORD INC	247847148	0		NA												NO				YES	 	
29355NRBRD564WO	1312209962745	000067561	METHANOL	TRI	Pounds																		2012	NO	NORBORD SOUTH CAROLINA INC	564 WOODYARD RD	KINARDS	LAURENS	SC	29355	YES	NO	NO	NO								321219						34.38797	-81.799011	247847148								NORBORD INC	247847148	0		NA												NO				NO	 	
29706PPGND1497L	1312209964699	007439921	LEAD	TRI	Pounds																		2012	NO	PPG INDUSTRIES FIBER GLASS PRODUCTS INC	1497 LANCASTER HWY	CHESTER	CHESTER	SC	29706	YES	NO	NO	NO								327212						34.7288	-81.1373	933390080		SCR000000026		SCR000000				PPG INDUSTRIES INC	001344803	0		NA												NO	WWALTON@PPG.COM			YES	 	
29153CTRPL1355N	1312209971581	N040	BARIUM COMPOUNDS	TRI	Pounds																		2012	NO	CATERPILLAR PRECISION PIN PRODUCTS GROUP	1355 N WISE DR	SUMTER	SUMTER	SC	29153	YES	NO	NO	NO								332721						33.979167	-80.366389	008754637								CATERPILLAR INC	005070479	0		NA												NO	DUGAN_JIM@CAT.COM			YES	 	
29153CTRPL1355N	1312209971593	007440473	CHROMIUM	TRI	Pounds																		2012	NO	CATERPILLAR PRECISION PIN PRODUCTS GROUP	1355 N WISE DR	SUMTER	SUMTER	SC	29153	YES	NO	NO	NO								332721						33.979167	-80.366389	008754637								CATERPILLAR INC	005070479	0		NA												NO	DUGAN_JIM@CAT.COM			YES	 	
29153CTRPL1355N	1312209971605	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2012	NO	CATERPILLAR PRECISION PIN PRODUCTS GROUP	1355 N WISE DR	SUMTER	SUMTER	SC	29153	YES	NO	NO	NO								332721						33.979167	-80.366389	008754637								CATERPILLAR INC	005070479	12	M2	SUMTER POCATALIGO RIVER WWTP	600 JUSTIN LANE	SUMTER	SC	SUMTER	291539694							NO	DUGAN_JIM@CAT.COM			YES	 	
29153CTRPL1355N	1312209971617	007439965	MANGANESE	TRI	Pounds																		2012	NO	CATERPILLAR PRECISION PIN PRODUCTS GROUP	1355 N WISE DR	SUMTER	SUMTER	SC	29153	YES	NO	NO	NO								332721						33.979167	-80.366389	008754637								CATERPILLAR INC	005070479	0		NA												NO	DUGAN_JIM@CAT.COM			YES	 	
29704BWTRC5300C	1312210202533	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	RESOLUTE FOREST PRODUCTS - CATAWBA OPERATIONS	5300 CURETON FERRY RD	CATAWBA	YORK	SC	297040007	YES	NO	NO	NO								322121	322110					34.844552	-80.893101	001946011								RESOLUTE FOREST PRODUCTS INC	001946011	0		NA												NO	DALE.HERENDEEN@RESOLUTEFP.COM			NO	 	
29704BWTRC5300C	1312210202545	007664417	AMMONIA	TRI	Pounds																		2012	NO	RESOLUTE FOREST PRODUCTS - CATAWBA OPERATIONS	5300 CURETON FERRY RD	CATAWBA	YORK	SC	297040007	YES	NO	NO	NO								322121	322110					34.844552	-80.893101	001946011								RESOLUTE FOREST PRODUCTS INC	001946011	0		NA												NO	DALE.HERENDEEN@RESOLUTEFP.COM			NO	 	
29704BWTRC5300C	1312210202558	N040	BARIUM COMPOUNDS	TRI	Pounds																		2012	NO	RESOLUTE FOREST PRODUCTS - CATAWBA OPERATIONS	5300 CURETON FERRY RD	CATAWBA	YORK	SC	297040007	YES	NO	NO	NO								322121	322110					34.844552	-80.893101	001946011								RESOLUTE FOREST PRODUCTS INC	001946011	0		NA												NO	DALE.HERENDEEN@RESOLUTEFP.COM			YES	 	
29704BWTRC5300C	1312210202560	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	RESOLUTE FOREST PRODUCTS - CATAWBA OPERATIONS	5300 CURETON FERRY RD	CATAWBA	YORK	SC	297040007	YES	NO	NO	NO								322121	322110					34.844552	-80.893101	001946011								RESOLUTE FOREST PRODUCTS INC	001946011	0		NA												NO	DALE.HERENDEEN@RESOLUTEFP.COM			NO	 	
29704BWTRC5300C	1312210202584	007782505	CHLORINE	TRI	Pounds																		2012	NO	RESOLUTE FOREST PRODUCTS - CATAWBA OPERATIONS	5300 CURETON FERRY RD	CATAWBA	YORK	SC	297040007	YES	NO	NO	NO								322121	322110					34.844552	-80.893101	001946011								RESOLUTE FOREST PRODUCTS INC	001946011	0		NA												NO	DALE.HERENDEEN@RESOLUTEFP.COM			NO	 	
29704BWTRC5300C	1312210202596	010049044	CHLORINE DIOXIDE	TRI	Pounds																		2012	NO	RESOLUTE FOREST PRODUCTS - CATAWBA OPERATIONS	5300 CURETON FERRY RD	CATAWBA	YORK	SC	297040007	YES	NO	NO	NO								322121	322110					34.844552	-80.893101	001946011								RESOLUTE FOREST PRODUCTS INC	001946011	0		NA												NO	DALE.HERENDEEN@RESOLUTEFP.COM			NO	 	
