TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
44090SCTNL35MAP	1311209353794	007440020	NICKEL	TRI	2011	SECTIONAL STAMPING INC	350 MAPLE ST	WELLINGTON	LORAIN	OH	44090	YES	NO	NO	NO								336370						41.17902	-82.207	182824722								THE SECTIONAL DIE CO	004221107	MATERIAL PRESENT ONLY AS AN ALLOY IN SHEET METAL	NO	RWPARKER@SHILOH.COM			YES	 	
44012FRDMT650MI	1311209574627	000067561	METHANOL	TRI	2011	FORD MOTOR  CO - OHIO ASSEMBLY PLANT	650 MILLER RD	AVON LAKE	LORAIN	OH	44012	YES	NO	NO	NO								336112						41.48604	-82.06159	020626669								FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO				NO	 	
44012FRDMT650MI	1311209574692	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	FORD MOTOR  CO - OHIO ASSEMBLY PLANT	650 MILLER RD	AVON LAKE	LORAIN	OH	44012	YES	NO	NO	NO								336112						41.48604	-82.06159	020626669								FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO				NO	 	
44512SPCTR535BE	1311209639374	N230	CERTAIN GLYCOL ETHERS	TRI	2011	SPECTRUM METAL FINISHING	535 BEV RD	YOUNGSTOWN	MAHONING	OH	445126490	YES	NO	NO	NO								332812						40.99342	-80.64249	004229506										IN JANUARY 2011, SPECTRUM INSTALLED A THERMAL OXIDIZER TO DESTROY THE VOC EMITTED FROM THE COATING LINE.  THE INSTALLATION OF THE UNIT HAS RESULTED IN A SIGNIFICANT REDUCTION IN VOC AND HAPS EMISSIONS EXITING THE PLANT.-W58:IN JANUARY 2011, SPECTRUM INSTALLED A THERMAL OXIDIZER TO DESTROY THE VOC EMITTED FROM THE COATING LINE.  THE INSTALLATION OF THE UNIT HAS RESULTED IN A SIGNIFICANT REDUCTION IN VOC AND HAPS EMISSIONS EXITING THE PLANT.	NO	DAVE@SPECTRUMMETAL.COM			NO	 	
45505THCHM400HA	1311209254578	000067561	METHANOL	TRI	2011	CHAMPION CO	400 HARRISON ST	SPRINGFIELD	CLARK	OH	455052067	YES	NO	NO	NO								325998	325620					39.91925	-83.80405	004283917										N/A-W82:N/A;T04:N/A;W13:N/A;T05:N/A	NO	GSHOPE@CHAMPION-NEWERA.COM			NO	 	
43512STNDR116IN	1311209249541	N420	LEAD COMPOUNDS	PBT	2011	STANDRIDGE COLOR CORP	1160 INTEGRITY DR	DEFIANCE	DEFIANCE	OH	43512	YES	NO	NO	NO								325991						41.27412	-84.39945	088602917								STANDRIDGE COLOR CORP	088602917	-T10:WORKING WITH VENDORS TO REPLACE LEAD PIGMENT WITH ALTERNATIVES	NO	BSTANDRIDGE@STANDRIDGECOLOR.COM			YES	 	
45801FRDMT1155B	1311209478763	007440508	COPPER	TRI	2011	FORD MOTOR CO LIMA ENGINE PLANT	1155 BIBLE RD	LIMA	ALLEN	OH	45801	YES	NO	NO	NO								336312						40.77423	-84.0814	135657435								FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO				YES	 	
44142FRDMT5600H	1311209249604	007440508	COPPER	TRI	2011	FORD MOTOR CO CLEVELAND ENGINE PLANTS	18300 SNOW RD	BROOK PARK	CUYAHOGA	OH	44142	NO	YES	NO	NO								336312						41.40939	-81.81979	094485679	016208241							FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO	CMCCART5@FORD.COM			YES	 	
44077SSRBB474NE	1311209240492	N420	LEAD COMPOUNDS	PBT	2011	SAS RUBBER CO	474 NEWELL ST	PAINESVILLE	LAKE	OH	44077	YES	NO	NO	NO								326299						41.719847	-81.266496	004214706								YOKOHAMA CORP OF NORTH AMERICA	004467759	PRODUCT LINE CONTAINING LEAD COMPOUND HAS BE DISCONTINUED.	NO	NEIL.DALTON@YOKOHAMATIRE.COM			YES	 	
44707KRCRP1212S	1311209649262	N982	ZINC COMPOUNDS	TRI	2011	INTERNATIONAL AUTOMOTIVE COMPONENTS	1212 SEVENTH ST SW	CANTON	STARK	OH	44707	YES	NO	NO	NO								326299	326199					40.79663	-81.38746	808199785								INTERNATIONAL AUTOMOTIVE COMPONENTS	793196341	WE HAVE AN OUTSIDE DUST COLLECTOR THAT THIS CHEMICAL IS COLLECTED IN. IT IS A 99% EFFECIENT DUST COLLECTOR SO EMISSIONS ARE VERY MINIMAL. THE WASTE IS COLLECTED IN A DRUM AND DISPOSED OFF SITE THROUGH EQ. THE PRE-PACKAGED BAGS ARE EMPTIED AND THROWN INTO A COMPACTOR WHERE THEY ARE TAKEN TO A LANDFILL. THE BAGS DO HAVE RESIDUAL AMOUNT OF THE CHEMICAL IN THEM.	NO	RCORTEZ@IACGROUP.COM			YES	 	
44883WBSTR325HA	1311209018631	007440020	NICKEL	TRI	2011	WEBSTER INDUSTRIES	325 HALL ST	TIFFIN	SENECA	OH	44883	YES	NO	NO	NO								333922						41.123599	-83.188423	004152252										WEBSTER IS TRYING TO GROW INTO DIFFERENT MARKETS. THIS SHOULD LEAD US TO LOOK INTO DIFFERENT RAW MATERIALS. HAVE US LOOK @ ALL OF OUR PROCESS.	NO	NSPURCK@WEBSTERCHAIN.COM			YES	 	
44905SHLHC42NIN	1311209221845	007440020	NICKEL	TRI	2011	SHILOH CORP  MANSFIELD BLANKING	402 NINTH AVE	MANSFIELD	RICHLAND	OH	44905	YES	NO	NO	NO								336370						40.76898	-82.492583	004176194								SHILOH INDUSTRIES INC	809953136	MATERIAL PRESENT ONLY AS AN ALLOY IN SHEET METAL. FACILITYCLOSED AT THE END OF 2011	NO	RWPARKER@SHILOH.COM			YES	 	
44266PRKRH1300N	1311209514847	N420	LEAD COMPOUNDS	PBT	2011	PARKER HANNIFIN CORP PARFLEX DIV	1300 N FREEDOM ST	RAVENNA	PORTAGE	OH	442660432	YES	NO	NO	NO								326220						41.1779	-81.22962	107860538								PARKER HANNIFIN CORP	004175550	RAW MATERIALS CONTAINING DECREASED LEAD COMPOUNDS ARE BEING SOUGHT, TRIALED AND IMPLEMENTED WHERE POSSIBLE.	NO	RCLARY@PARKER.COM			YES	 	
43302WHRLP1300M	1311209202237	N982	ZINC COMPOUNDS	TRI	2011	WHIRLPOOL CORP MARION DIV	1300 MARION-AGOSTA RD	MARION	MARION	OH	43302	YES	NO	NO	NO								335224						40.58618	-83.15968	004302220								WHIRLPOOL CORP	005477773	VNEDOR HAS REFORMULATED THE ZINC PHOSPHATE CHEMICALS RESULTING IN A REDUCTION OF ZINC COMPOUNDS	NO	ALEXANDRA_WITZEL@WHIRLPOOL.COM			YES	 	
44030CWHNC1209M	1311209400946	000100425	STYRENE	TRI	2011	CW OHIO INC	1209 MAPLE AVE	CONNEAUT	ASHTABULA	OH	44030	YES	NO	NO	NO								326199	321911					41.9409	-80.58846	784404683										-W58:BASED ON A SUCCESSFUL TRIAL IN 2010, WE EXPANDED GENERATION OF LARGE COLUMNS VIA A CLOSED MOLDING PROCESS.  THIS REDUCED THE AMOUNT OF RESIN REQUIRED TO PRODUCE A COLUMN OF COMPARABLE STRENGTH, THUS RESULTING IN LOWER EMISSIONS.	NO	NICKNOIROT@ATT.NET			NO	 	
44512SPCTR535BE	1311209639398	000100414	ETHYLBENZENE	TRI	2011	SPECTRUM METAL FINISHING	535 BEV RD	YOUNGSTOWN	MAHONING	OH	445126490	YES	NO	NO	NO								332812						40.99342	-80.64249	004229506										IN JANUARY 2011, SPECTRUM INSTALLED A THERMAL OXIDIZER TO DESTROY THE VOC EMITTED FROM THE COATING LINE.  THE INSTALLATION OF THE UNIT HAS RESULTED IN A SIGNIFICANT REDUCTION IN VOC AND HAPS EMISSIONS EXITING THE PLANT.-W58:IN JANUARY 2011, SPECTRUM INSTALLED A THERMAL OXIDIZER TO DESTROY THE VOC EMITTED FROM THE COATING LINE.  THE INSTALLATION OF THE UNIT HAS RESULTED IN A SIGNIFICANT REDUCTION IN VOC AND HAPS EMISSIONS EXITING THE PLANT.	NO	DAVE@SPECTRUMMETAL.COM			NO	 	
45123JHNSN1147N	1311209640198	N120	DIISOCYANATES	TRI	2011	JOHNSON CONTROLS INC	1147 N WASHINGTON ST	GREENFIELD	HIGHLAND	OH	45123	YES	NO	NO	NO								326150	336360					39.355556	-83.388889	006556849								JOHNSON CONTROLS INC	006092860	CALENDAR YEAR 2010 NO PRODUCTION.  FACILITY WAS IDLED.  PRODUCTION BEGAN MAY, 2011.	NO	DEBRA.L.LACEY@JCI.COM			NO	 	
45804SRMYL1155B	1311209176712	007782505	CHLORINE	TRI	2011	U S ARMY JOINT SYSTEMS MANUFACTURING CENTER	1155 BUCKEYE RD	LIMA	ALLEN	OH	458041898	YES	NO	YES	NO								928110	336992					40.708654	-84.128767									US DEPARTMENT OF DEFENSE		DUE TO A WARMER THAN NORMAL OCTOBER AND NOVEMBER 2011, HEAT DEMAND FOR BUILDING OCCUPANCY WAS LESS, WHICH ALLOWED NATURAL GAS BOILER UTILIZATION FOR AN ADDITIONAL 34 DAYS IN 2011 COMPARED TO 2010.-W42:COAL WAS REPLACED BY NATURAL GAS AS HEATING FUEL FOR AN ADDITIONAL 34 DAYS IN 2011.;T11:EQUIPMENT MANAGEMENT, HEAT DEMAND ALLOWED UTILIZATION OF NATURAL GAS BOILER ELIMINATING 34 DAYS OF COAL USAGE IN 2011.	YES	BRIAN.HAHN@DCMA.MIL			NO	 	
43140STNLY1627S	1311209141771	007439921	LEAD	TRI	2011	STANLEY ELECTRIC US CO INC	420 E HIGH ST	LONDON	MADISON	OH	43140	YES	NO	NO	NO								336321						39.89739	-83.41636	034909358								STANLEY ELECTRIC HOLDING OF AMERICA INC		-W42:LEAD FREE SOLDER	NO	DMILES@STANLEYUS.COM			YES	 	
44142FRDMT5600H	1311209249616	007439921	LEAD	TRI	2011	FORD MOTOR CO CLEVELAND ENGINE PLANTS	18300 SNOW RD	BROOK PARK	CUYAHOGA	OH	44142	NO	YES	NO	NO								336312						41.40939	-81.81979	094485679	016208241							FORD MOTOR CO	001344746	FORD MOTOR COMPANY HAS A FORMAL WRITTEN ENVIRONMENTAL POLICY FOCUSED ON PROTECTING HUMAN HEALTH AND THE ENVIRONMENT.  THE COMPANY HAS COMMITTED TO THE INTERNATIONAL CHAMBER OF COMMERCE "PRINCIPLES FOR ENVIRONMENTAL MANAGEMENT" AND IS A MEMBER OF THE WORLD BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT (WBCSD) AND THE COALITION FOR ENVIRONMENTALLY RESPONSIBLE ECONOMIES (CERES).  FORD MOTOR COMPANY ALSO ISSUES AN ANNUAL SUSTAINABILITY REPORT, WHICH FOLLOWS THE GLOBAL REPORTING INITIATIVE (GRI) GUIDELINES FOR SUSTAINABILITY REPORTING.  FORD IS COMMITTED TO POLLUTION PREVENTION.  ALL MANUFACTURING FACILITIES WORLDWIDE HAVE BEEN THIRD-PARTY CERTIFIED TO THE ISO 14001 STANDARD.	NO	CMCCART5@FORD.COM			YES	 	
43952BRMCHCOUNT	1311209423918	N010	ANTIMONY COMPOUNDS	TRI	2011	BARIUM & CHEMICALS INC	515 KINGSDALE RD	STEUBENVILLE	JEFFERSON	OH	43952	YES	NO	NO	NO								325188						40.401177	-80.624368	004323465										DUST COLLECTION METHODS AND PROCESS EQUIPMENT HAVE BEEN IMPROVED TO DIMINISH ANY LOSS OF MATERIAL.	NO	DAVNECI@BARIUMCHEMICALS.COM			YES	 	
44030CWHNC1209M	1311209400934	000080626	METHYL METHACRYLATE	TRI	2011	CW OHIO INC	1209 MAPLE AVE	CONNEAUT	ASHTABULA	OH	44030	YES	NO	NO	NO								326199	321911					41.9409	-80.58846	784404683										-W58:BASED ON A SUCCESSFUL TRIAL IN 2010, WE EXPANDED GENERATION OF LARGE COLUMNS VIA A CLOSED MOLDING PROCESS.  THIS REDUCED THE AMOUNT OF RESIN REQUIRED TO PRODUCE A COLUMN OF COMPARABLE STRENGTH, THUS RESULTING IN LOWER EMISSIONS.	NO	NICKNOIROT@ATT.NET			NO	 	
