TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
88240DDNSW1400W	1311209102553	000108383	M-XYLENE	TRI	2011	UNITED FUEL & ENERGY CORP	1400 W BROADWAY	HOBBS	LEA	NM	88240	YES	NO	NO	NO								424710						32.700773	-103.153266	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
88240DDNSW1400W	1311209102502	000071432	BENZENE	TRI	2011	UNITED FUEL & ENERGY CORP	1400 W BROADWAY	HOBBS	LEA	NM	88240	YES	NO	NO	NO								424710						32.700773	-103.153266	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
88240DDNSW1400W	1311209102514	000110827	CYCLOHEXANE	TRI	2011	UNITED FUEL & ENERGY CORP	1400 W BROADWAY	HOBBS	LEA	NM	88240	YES	NO	NO	NO								424710						32.700773	-103.153266	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
87102SNDMR14241	1311209665847	000100425	STYRENE	TRI	2011	SANDIA MARBLE INC	1424 1ST ST NW	ALBUQUERQUE	BERNALILLO	NM	87102	YES	NO	NO	NO								326191	238340					35.0972	-106.64555	122739241										REDUCTION HAS BEEN DUE TO BUSINESS SALES.	NO	SMSANDIA@AOL.COM			NO	 	
87102SNDMR14241	1311209665835	000131113	DIMETHYL PHTHALATE	TRI	2011	SANDIA MARBLE INC	1424 1ST ST NW	ALBUQUERQUE	BERNALILLO	NM	87102	YES	NO	NO	NO								326191	238340					35.0972	-106.64555	122739241										PRODUCATION HAS DECREASED DUE TO BUSINESS	NO	SMSANDIA@AOL.COM			NO	 	
88210NTDFL66RIC	1311209102526	000071432	BENZENE	TRI	2011	UNITED FUEL & ENERGY CORP	606 RICHEY	ARTESIA	EDDY	NM	88210	YES	NO	NO	NO								424710						32.85713	-104.40369	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
88210NTDFL66RIC	1311209102540	000107211	ETHYLENE GLYCOL	TRI	2011	UNITED FUEL & ENERGY CORP	606 RICHEY	ARTESIA	EDDY	NM	88210	YES	NO	NO	NO								424710						32.85713	-104.40369	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
88210NTDFL66RIC	1311209102603	000108883	TOLUENE	TRI	2011	UNITED FUEL & ENERGY CORP	606 RICHEY	ARTESIA	EDDY	NM	88210	YES	NO	NO	NO								424710						32.85713	-104.40369	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
88210NTDFL66RIC	1311209102589	000067561	METHANOL	TRI	2011	UNITED FUEL & ENERGY CORP	606 RICHEY	ARTESIA	EDDY	NM	88210	YES	NO	NO	NO								424710						32.85713	-104.40369	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
88210NTDFL66RIC	1311209102565	000108383	M-XYLENE	TRI	2011	UNITED FUEL & ENERGY CORP	606 RICHEY	ARTESIA	EDDY	NM	88210	YES	NO	NO	NO								424710						32.85713	-104.40369	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
88210NTDFL66RIC	1311209102627	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	UNITED FUEL & ENERGY CORP	606 RICHEY	ARTESIA	EDDY	NM	88210	YES	NO	NO	NO								424710						32.85713	-104.40369	026840553								UNITED FUEL & ENERGY CORP		-W32:IMPROVED PROCEDURES FOR LOADING UNLOADING AND TRANSFER OPERATIONS	NO	TORREZI@SCFUELS.COM			NO	 	
87121TMPRP1297T	1311209859610	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2011	TEMPUR PRODUCTION USA INC	12907 TEMPURPEDIC PKWY	ALBUQUERQUE	BERNALILLO	NM	87120	YES	NO	NO	NO								337910						35.0412	-106.4735	057416963								TEMPUR PEDIC INTERNATIONAL INC		-W42:LOOKING AT A NEW CHEMICAL TO REDUCE USE OF TDI	NO	NORMAN.ENIX@TEMPURPEDIC.COM			NO	 	
8800WLMSPC165WA	1311209831496	007439921	LEAD	TRI	2011	OLAM SPICES & VEGETABLE INGREDIENTS	1650 W AMADOR AVE	LAS CRUCES	DONA ANA	NM	88005	YES	NO	NO	NO								311423						32.302473	-106.799									OLAM WEST COAST INC		LEAD IN ELECTRIC FORKLIFT BATTERIES	NO	AHMAD.KAMALI-NEJAD@OLAMNET.COM			YES	 	
8800WLMSPC165WA	1311209831522	MIXTURE	MIXTURE	TRI	2011	OLAM SPICES & VEGETABLE INGREDIENTS	1650 W AMADOR AVE	LAS CRUCES	DONA ANA	NM	88005	YES	NO	NO	NO								311423						32.302473	-106.799									OLAM WEST COAST INC		IN ELECTRIC FORKLIFT BATTERIES	NO	AHMAD.KAMALI-NEJAD@OLAMNET.COM			NO	 	
