TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
20640SDDND101ST	1307205674245	N420	LEAD COMPOUNDS	PBT	2007	U.S. NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD	101 STRAUSS AVE	INDIAN HEAD	CHARLES	MD	20640	YES	NO	YES	NO								928110						38.583333	-77.157778									U.S. DEPARTMENT OF DEFENSE		FACILITY INITIATED MAJOR PROGRAM FOR DISPOSAL OF EXCESS OR OVERAGE HAZARDOUS MATERIALS, ACCOUNTING FOR 5571 POUNDS REPORTED FOR OFFSITE DISPOSAL IN 2007.	YES	GARY.WAGNER@NAVY.MIL			YES	
20640SDDND101ST	1307205674258	007697372	NITRIC ACID	TRI	2007	U.S. NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD	101 STRAUSS AVE	INDIAN HEAD	CHARLES	MD	20640	YES	NO	YES	NO								928110						38.583333	-77.157778									U.S. DEPARTMENT OF DEFENSE		THE BIAZZI NITRATION PLAN IS THE PRIMARY USER OF NITRIC ACID AND WAS CLOSED DURING 2007 FOR CONSTRUCTION.  EXCESS STORED ACID WAS RETURNED TO SUPPLIER, ALLIANT TECH SYSTEMS.  CY 2008 AND 2009 REFLECT PLANT RESTART OF PRODUCTION.	YES	GARY.WAGNER@NAVY.MIL			NO	
20892NTNLN9000R	1307205268081	007439976	MERCURY	PBT	2007	U.S. PUBLIC HEALTH SERVICE NATIONAL INSTITUTES OF HEALTH	9000 ROCKVILLE PIKE BLDG 13 ROOM 2W64	BETHESDA	MONTGOMERY	MD	20892	YES	NO	YES	NO								541710						39.002152	-77.097369									U.S. DEPARTMENT OF HEALTH & HUMAN SERVICES		NIH is in the process of decommisioning and renovating selected buildings. Due to increase in this process, the threshold for mercury has been exceeded  for 2007. Weight for future reporting is estimated at a 10% decrease.	YES	FLOYDW@ORS.OD.NIH.GOV	RR5		YES	
20892NTNLN9000R	1307205268079	007439921	LEAD	PBT	2007	U.S. PUBLIC HEALTH SERVICE NATIONAL INSTITUTES OF HEALTH	9000 ROCKVILLE PIKE BLDG 13 ROOM 2W64	BETHESDA	MONTGOMERY	MD	20892	YES	NO	YES	NO								541710						39.002152	-77.097369									U.S. DEPARTMENT OF HEALTH & HUMAN SERVICES		NIH has been in the process of decommissioning and renovating selected buildings on main campus. Due to the increase of this process, the threshold for lead has been exceeded for 2007. Weight for future reporting is estimated at a 10% decrease.	YES	FLOYDW@ORS.OD.NIH.GOV	RR5		YES	
23511NVLBS1530G	1307205683182	000091203	NAPHTHALENE	TRI	2007	U.S. NAVY NAVAL STATION NORFOLK	1530 GILBERT ST	NORFOLK	NORFOLK (CITY)	VA	23511	NO	YES	YES	NO								928110						36.94741	-76.316921									U.S. DEPARTMENT OF DEFENSE		OILY WASTEWATER IS COLLECTED FROM NAVAL STATION NORFOLK AND TRANSFERRED TO DFSP CRANEY ISLAND FOR TREATMENT AT THE OILY WASTEWATER TREATMENT PLANT.  THE FIRST STEP IN TREATMENT IS EQUALIZATION WHERE THE OIL PORTION IS ALLOWED TO SEPARATE FROM THE WATER PORTION.  THE OIL IS THEN SKIMMED OFF THE TOP AND SENT TO THE CRANEY ISLAND FISC FUEL OIL RECLAIM PROCESSING TANKS.  IT IS THEN BLENDED AND SENT BACK TO NAVAL STATION NORFOLK FOR BURNING IN THE STEAM PLANT.	YES	LINDA.HICKS1@NAVY.MIL			NO	
23604SDDSRFORTE	1307206000174	007439921	LEAD	PBT	2007	U.S. ARMY TRANSPORTATION CENTER & FORT EUSTIS	FORT EUSTIS BLVD	FORT EUSTIS	NEWPORT NEWS (CITY)	VA	23604	YES	NO	YES	NO								928110						37.1475	-76.587222									U.S. DEPARTMENT OF DEFENSE		CALCULATIONS FOR THIS REPORT SHOW AN INCREASE OF 52% FOR LEAD EMMISSIONS ON FT. EUSTIS BETWEEN CALENDER YEAR 06 AND CY 07.  COORDINATION WITH FT. EUSTIS RANGE CONTROL REVEALED THAT DEPLOYMENT OPERATIONS, AND THE CONCOMITTENT REQUIRED TRAINING FOR THESE DEPLOYMENTS, HAS INCREASED SIGNIFICANTLY DURING CALENDAR YEAR 07, ADDITIONALLY, THE THE RAW NUMBERS OF DOD PERSONNEL USING FT. EUSTIS LIVE FIRE RANGES INCREASED FROM 500,000 IN CY 06 TO OVER 700,000 FOR CY 07.  ONE FINAL NOTE IS THE US NAVY HAS SEEN INCREASED UTILIZATION OF FT. EUSTIS TRAINING FACILITIES.	YES	NA			YES	
23701SDTSC4000C	1307205466764	007439921	LEAD	PBT	2007	US COAST GUARD INTEGRATED SUPPORT COMMAND PORTSMOUTH VA	4000 COAST GUARD BLVD	PORTSMOUTH	PORTSMOUTH (CITY)	VA	23703	YES	NO	YES	NO								928110						36.87075	-76.370291			VA4690320235						U.S. DEPARTMENT OF HOMELAND SECURITY		WE ARE USING FRANGIBLE AMUNITION WHEN AT ALL POSSIBLE.  WE HAVE ALSO INSTITUDED A MUCH BETTER CLEANING POLICY FOR THE VACUUM OPERATED SMALL ARMS FIRING RANGE.  AUDITS I.E. INSPECTIONS ARE DONE INTERNALLY AND FREQUENTLY TO ENSURE THAT ALL BMP AND SOP'S ARE FOLLOWED. COLLECTION BUCKETS ARE CHANGED OUT MORE OFTEN AND DOCUMENTATION METHODS HAVE IMPROVED WITH THE USE OF A DIGITAL SCALE.	YES	CHRIS.A.DUNN@USCG.MIL			YES	
23703CRNYS4501C	1307205646286	000091203	NAPHTHALENE	TRI	2007	US NAVY DEFENSE FUEL SUPPORT POINT CRANEY ISLAND	4501 CEDAR LN BLDG 288	PORTSMOUTH	PORTSMOUTH (CITY)	VA	23703	YES	NO	YES	NO								928110						36.890278	-76.353889									U.S. DEPARTMENT OF DEFENSE		THERE ARE 2 ONSITE GROUNDWATER REMEDIATION PROJECTS.  BOTH ARE REMOVING JP-5 FROM THE GROUNDWATER.  RECOVERED JP-5 IS SENT TO THE FISC FUEL OIL RECLAIM PROCESSING TANKS LOCATED ON CRANEY ISLAND WHERE IT IS BLENDED AND REUSED BY THE NAVY FOR BURNING IN STEAM PLANTS.  IN ADDITION, OIL RECOVERED FROM THE OILY WASTEWATER TREATMENT PLANT INFLUENT IS ALSO BLENDED AS FUEL OIL RECLAIM.	YES	LINDA.HICKS1@NAVY.MIL			NO	
22835SNTLP3655U	1307205888086	007439921	LEAD	PBT	2007	US NATL PARK SERVICE SHENANDOAH NATIONAL PARK (SHEN)	3655 US HWY 211-E	LURAY	PAGE	VA	22835	YES	NO	YES	NO								924120						38.663056	-78.371667									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	SHEN_SUPERINTENDENT@NPS.GOV			YES	
27954SNTLP141NA	1307205888136	007439921	LEAD	PBT	2007	U.S. NATL PARK SERVICE CAPE HATTTERAS NATL SEASHORE (CAHA)	1401 NATIONAL PARK DR	MANTEO	DARE	NC	27954	YES	NO	YES	NO								924120						35.936667	-75.708333									U.S. DEPARTMENT OF INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	CAHA_SUPERINTENDENT@NPS.GOV			YES	
28803SNTLP199HE	1307205888187	007439921	LEAD	PBT	2007	US NATL PARK SERVICE BLUE RIDGE PARKWAY (BLRI)	199 HEMPHILL KNOB RD	ASHEVILLE	BUNCOMBE	NC	28803	YES	NO	YES	NO								924120						35.564167	-82.484444									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	BLRI_SUPERINTENDENT@NPS.GOV			YES	
31699SRFRC3485G	1307205280199	007439921	LEAD	PBT	2007	U.S. AIR FORCE MOODY AFB GA SMALL ARMS & GRAND BAY RANGES	3485 GEORGIA ST	MOODY AFB	LOWNDES	GA	31699	YES	NO	YES	NO								928110						30.984056	-83.210222									U.S. DEPARTMENT OF DEFENSE		The increase of usage of lead was due to Air Force mission changes.	YES	GARY.ASASIN@MOODY.AF.MIL			YES	
31547SNVYK1063U	1307205658103	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	U.S. NAVY KINGS BAY NAVAL SUBMARINE BASE	1063 USS TENNESSEE AVE	KINGS BAY	CAMDEN	GA	315472606	NO	YES	YES	NO								928110						30.783889	-81.516944									U.S. DEPARTMENT OF DEFENSE		PRIOR YEAR INITIATED W21- PROCEDURES TO ENSURE THAT MATERIALS DO NOT STAY IN INVENTORY BEYOND SHELF LIFE. W-25 - INSTITUTED CLEARINGHOUSE TO EXCHANGE MATERIAL THAT WOULD OTHERWISE BE DISCARDED.  W-29 - OTHER CHANGES IN INVENTORY CONTROL AND W-61- CHANGED TO AQUEOUS CLEANERS (FROM SOLVENTS OR OTHER MATERIAL.	YES				NO	
37738SNTLP17PAR	1307205888112	007439921	LEAD	PBT	2007	U.S. NATL PARK SERVICE GREAT SMOKY MOUNTAINS NATIONAL PARK	107 PARK HEADQUARTERS RD	GATLINBURG	SEVIER	TN	37738	YES	NO	YES	NO								924120						35.692116	-83.533905									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	GRSM_SUPERINTENDENT@NPS.GOV			YES	
49630SNPSS9922F	1307205888047	007439921	LEAD	PBT	2007	US NATL PARK SERVICE SLEEPING BEAR DUNES NATL LAKESHORE	9922 FRONT ST	EMPIRE	BENZIE	MI	49630	YES	NO	YES	NO								924120						44.811076	-86.052854									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.  THIS PARK USED 106 POUNDS OF NON-LEADED (GREEN) AMMUNITION IN RY07.	YES	SLBE_SUPERINTENDENT@NPS.GOV			YES	
58705SRFRC32PEA	1307205663711	007439921	LEAD	PBT	2007	U.S. AIR FORCE MINOT AFB ND	320 PEACEKEEPER PL ATTN: 5 CES/CEV	MINOT AFB	WARD	ND	58705	YES	NO	YES	NO								928110						48.438611	-101.311111									U.S. DEPARTMENT OF DEFENSE		The base is using frangible munitions (very low lead) for training at the small arms range where allowable, if training requirements are met.	YES	V35BW.PA@MINOT.AF.MIL			YES	
59402SDDSR3978T	1307206110355	N420	LEAD COMPOUNDS	PBT	2007	U.S. AIR FORCE MALMSTROM AFB MT	39 78TH ST N 341 CES/CEV	MALMSTROM AFB	CASCADE	MT	594025000	YES	NO	YES	NO								928110						47.521389	-111.175					MT0029718				U.S. DEPARTMENT OF DEFENSE		Ammo that is made of "fangible bullets - sinterfire" contain no lead in the projectile is used when avalable.  The bullets were used in 2005  through 2007; however, frangible bullets are less readilly available in 2007 and 2008.  Bullet traps were install where applicable;  collected bullets are then recycled off site.	YES	NA	RR5		YES	
57747SDNPS13MIL	1307205888100	007439921	LEAD	PBT	2007	US NATL PARK SERVICE WIND CAVE NATL PARK	26611 US HIGWAY 385	HOT SPRINGS	CUSTER	SD	57747	YES	NO	YES	NO								924120						43.559167	-103.464166									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.  THIS PARK USED 10 POUNDS OF NON-LEADED (GREEN) AMMUNITION IN RY07.	YES	WICA_SUPERINTENDENT@NPS.GOV			YES	
57751SNTLP13HWY	1307205888023	007439921	LEAD	PBT	2007	US NATL PARK SERVICE MOUNT RUSHMORE NMEM	13000 HWY 244	KEYSTONE	PENNINGTON	SD	57751	YES	NO	YES	NO								924120						43.874321	-103.459391									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.  THIS PARK USED 36 POUNDS OF NON-LEADED (GREEN) AMMUNITION IN RY07.	YES	MORU_SUPERINTENDENT@NPS.GOV			YES	
63965SNTLPZARKN	1307205888035	007439921	LEAD	PBT	2007	US NATL PARK SERVICE OZARK NATIONAL SCENIC RIVERWAYS	OZARK NATIONAL SCENIC RIVER	VAN BUREN	CARTER	MO	63965	YES	NO	YES	NO								924120						36.995556	-91.014167									U.S. DEPARTMENT OF THE INTERIOR		NATIONAL PARKS ARE REQUIRED TO PHASE OUT THE USE OF LEADED AMMUNITION AT ALL OUTDOOR FIRING RANGES BY OCTOBER 1, 2008.	YES	OZAR_SUPERINTENDENT@NPS.GOV			YES	
71110SRFRC2CES3	1307205441165	000091203	NAPHTHALENE	TRI	2007	U.S. AIR FORCE BARKSDALE AFB LA	2 CES 334 DAVIS AVE W	BARKSDALE AFB	BOSSIER	LA	71110	NO	YES	YES	NO								928110						32.503296	-93.606079			LA9571924050		LA0007293				U.S. DEPARTMENT OF DEFENSE		P2 INITIATIVE:  BARKSDALE AFB ATTEMPTS TO TRACK ALL HAZARDOUS MATERIALS ENTERING THE FACILITY THROUGH THE HAZMART PHARMACY PROGRAM.  EACH HAZARDOUS MATERIAL IS SCREENED AND APPROVED FOR USE ON THE INSTALLATION BY A TEAM OF ENVIRONMENTAL, SAFETY, AND OCCUPATIONAL HEALTH EXPERTS TO DETERMINE IF THE MATERIAL IS NECESSARY AND IF SO, IS THERE A LESS HAZARDOUS OR MORE PREFERABLY A NON-HAZARDOUS OPTION AVAILABLE.  THIS PROCESS HAS ENABLED THE BASE TO REDUCE THE USE AND RELEASES OF HAZARDOUS MATERIALS.	YES	2BW.PA@BARKSDALE.AF.MIL			NO	
71110SRFRC2CES3	1307205441153	007439921	LEAD	PBT	2007	U.S. AIR FORCE BARKSDALE AFB LA	2 CES 334 DAVIS AVE W	BARKSDALE AFB	BOSSIER	LA	71110	NO	YES	YES	NO								928110						32.503296	-93.606079			LA9571924050		LA0007293				U.S. DEPARTMENT OF DEFENSE		P2 INITIATIVE:  DURING CALENDAR YEAR 2005, THE BASE INSTALLED SNAIL TYPE BULLET TRAPS AT THE SMALL ARMS RANGE TO REDUCE CONTAMINATION TO THE SOIL AND STORMWATER RUNOFF. THIS PROCESS MODIFICATION INCREASES THE AMOUNT OF ROUNDS CAPTURED AND SUBSEQUENTLY RECYCLED.   P2 INITIATIVE:  ALL HAZARDOUS MATERIAL REQUISITIONS ARE REVIEWED BY A TEAM ON ENVIRONMENTAL, SAFETY, AND OCCUPATIONAL HEALTH EXPERTS TO DETERMINE IF THE MATERIAL IS NECESSARY, AND IF SO, IS THERE A LESS HAZARDOUS OR MORE PREFERABLY A NON-HAZARDOUS OPTION AVAILABLE. EMPHASIS IS PLACED ON SOURCE REDUCTION AND ELIMINATION OF HAZARDOUS MATERIALS. THIS PROCESS REDUCES WORKER EXPOSURE, EMISSIONS AND WASTE.	YES	2BW.PA@BARKSDALE.AF.MIL			YES	
71110SRFRC2CES3	1307205441140	000100414	ETHYLBENZENE	TRI	2007	U.S. AIR FORCE BARKSDALE AFB LA	2 CES 334 DAVIS AVE W	BARKSDALE AFB	BOSSIER	LA	71110	NO	YES	YES	NO								928110						32.503296	-93.606079			LA9571924050		LA0007293				U.S. DEPARTMENT OF DEFENSE		BARKSDALE AFB ATTEMPTS TO TRACK ALL HAZARDOUS MATERIALS ENTERING THE FACILITY THROUGH THE HAZMART PHARMACY PROGRAM.  EACH HAZARDOUS MATERIAL IS SCREENED AND APPROVED FOR USE ON THE INSTALLATION BY A TEAM OF ENVIRONMENTAL, SAFETY, AND OCCUPATIONAL HEALTH EXPERTS TO DETERMINE IF THE MATERIAL IS NECESSARY AND IF SO, IS THERE A LESS HAZARDOUS OR MORE PREFERABLY A NON-HAZARDOUS OPTION AVAILABLE.  THIS PROCESS HAS ENABLED THE BASE TO REDUCE THE USE AND RELEASES OF HAZARDOUS MATERIALS.	YES	2BW.PA@BARKSDALE.AF.MIL			NO	
68933SDGRCSTATE	1307205290568	007664417	AMMONIA	TRI	2007	U.S. USDA AGRICULTURAL RESEARCH SERVICE RLHUSMARC	STATE SPUR 18D	CLAY CENTER	CLAY	NE	689330166	YES	NO	YES	NO								541710						40.524773	-98.140945									U.S. DEPARTMENT OF AGRICULTURE		FEDERAL AGENCIES ARE REQUIRED TO COMPLY WITH THE EMERGENCY PLANNING AND COMMUNITY RIGHT-TO-KNOW ACT OF 1986 (EPCRA) AND THE POLLUTION PREVENTION ACT OF 1990 (PPA).  REQUIREMENTS FOR FEDERAL AGENCIES TO REPORT TOXIC RELEASE INVENTORY (TRI) DATA BEGAN WITH 1994 DATA.  A REPORT IS REQUIRED FOR ANY LISTED TOXIC CHEMICAL THAT IS MANUFACTURED OR PROCESSED AT A FACILITY IN EXCESS OF 25,000 POUNDS DURING THE COURSE OF A CALENDER YEAR; OR IF THE QUANTITY OF A LISTED TOXIC CHEMICAL THAT IS OTHERWISE USED AT A FACILITY EXCEEDS 10,000 POUNDS DURING THE COURSE OF A CALENDAR YEAR.  ENTITIES OTHER THAN THE FEDERAL GOVERNMENT ARE REQUIRED TO REPORT IF THEY HAVE A STANDARD INDUSTRIAL CODE (SIC) OF 20-39.  FEDERAL AGENCIES MUST REPORT REGARDLESS OF SIC CODE.  ANHYDROUS AMMONIA IS INCLUDED AS A TOXIC CHEMICAL ON THE REPORTABLE LIST.  ANHYDROUS AMMONIA IS USED AT THE ROMAN L. HRUSKA U.S. MEAT ANIMAL RESEARCH CENTER AS FERTILIZER FOR PRODUCTION OF CORN FOR LIVESTOCK FEED.  NO RELEASES TO THE ENVIRONMENT OTHER THAN THE INTENDED USE OF ANHYDROUS AMMONIA OCCUR.  AGRICULTURAL USE OF ANHYDROUS AMMONIA BY NON-FEDERAL AGENCY CONSUMERS WOULD NOT BE REQUIRED TO REPORT.  SOIL TESTS ARE TAKEN TO MINIMIZE USE OF FERTILIZER TO THE NEEDS OF THE INTENDED CROP.	YES	BUCKY.HERMAN@ARS.USDA.GOV			NO	
