TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
03038LLNBR3MANC	1313211508763	007439921	LEAD	TRI	2013	FIREYE INC	3 MANCHESTER RD	DERRY	ROCKINGHAM	NH	03038			YES	NO	NO	NO								334513						42.89426	-71.32777	835467002								UNITED TECHNOLOGIES CORP	001344142	Site is transitioning to increased usage of wave solder machine which uses lead-free solder|W42:Using lead-free solder	NO	CANDY.SNYDER@FIREYE.COM			YES	 	
03447PLPCM57CRE	1313211191414	000100425	STYRENE	TRI	2013	PLP COMPOSITE TECHNOLOGIES INC	57 CREAMERY RD	FITZWILLIAM	CHESHIRE	NH	03447			YES	NO	NO	NO								326130						42.764	-72.152											|SRNA:We have looked at and continue to look at other resins that are classified as more "green", but the costs associated with using them in our process at this point are prohibitive.  At this point we do not know if using these other resins would hamper our production capabilities or product quality.  Since we are very small operation, we have to manage our costs wherever possible. Since resin is a huge part of our budget, it impacts our bottom line significantly.	NO	WBAZLEY@PLPCOMP.COM			NO	 	
03051TLDYN110LO	1313211082387	007439921	LEAD	TRI	2013	TELEDYNE PRINTED CIRCUIT TECHNOLOGY	110 LOWELL RD	HUDSON	HILLSBOROUGH	NH	03051			YES	NO	NO	NO								334418						42.75019	-71.42738	001078062								TELEDYNE TECHNOLOGIES INC	112358432	|SRNA:Teledyne Printed Circuit Technology builds products used in military applications that require a Tin/Lead finish. Furthermore, the amount of Lead used by Teledyne Printed Circuit Technology is directly dependent on the amount of products sold.	NO	RAYMOND.DUBOIS@TELEDYNE.COM			YES	 	
03054NHSRB221DA	1313211626320	N511	NITRATE COMPOUNDS	TRI	2013	ANHEUSER-BUSCH LLC (MERRIMACK BREWERY)	221 DANIEL WEBSTER HWY	MERRIMACK	HILLSBOROUGH	NH	030544807			YES	NO	NO	NO								312120						42.82407	-71.485564	045008430								ANHEUSER-BUSCH INBEV	098630254	In 2013, the facility's increased use and neutralization of a nitric acid based process sanitation chemical.  The  manufactured quantity of nitrate compounds necessitated it being included in the RY2013 TRI report.  Previous TRI reports did not include nitrate compounds because the manufactured quantity was less than the TRI reportable quantity.	NO	JACKIE.HAMEL@ANHEUSER-BUSCH.COM			NO	 	
03053LCMTN3PLAN	1313211039817	007440508	COPPER	TRI	2013	ALCUMET INC	3 PLANEVIEW DR	LONDONDERRY	ROCKINGHAM	NH	030532307			YES	NO	NO	NO								331525	331512					42.91679	-71.42003	040227985										Waste reduction accomplished by improvements in process and products.	NO	MRICHARDSON@ALCUMET.COM			YES	 	
03842BRZNC94TID	1313211244809	007664393	HYDROGEN FLUORIDE	TRI	2013	BRAZONICS INC	94 TIDE MILL RD	HAMPTON	ROCKINGHAM	NH	038422705			YES	NO	NO	NO								332811						42.92422	-70.82107	623340494								BE AEROSPACE INC	044127439	|W60:Removed Hydrofluoric Acid from our cleaning process.	NO	RYAN.JUNEAU@BRAZONICS.COM			NO	 	
03801SMPLX4023W	1313210987451	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	TE - INTEGRATED CABLE SYSTEMS	100 PISCATAQUA DR	NEWINGTON	ROCKINGHAM	NH	03801			YES	NO	NO	NO								334290						43.098056	-70.799568	041463456								TE CONNECTIVITY LTD		|SRNA:Minute <0.1% component of Paving Asphalt or bituminous concrete.	NO	JDEROY@SUBCOM.COM			NO	 	
03801SMPLX4023W	1313210987448	007440508	COPPER	TRI	2013	TE - INTEGRATED CABLE SYSTEMS	100 PISCATAQUA DR	NEWINGTON	ROCKINGHAM	NH	03801			YES	NO	NO	NO								334290						43.098056	-70.799568	041463456								TE CONNECTIVITY LTD		|SRNA:The copper scrap is part of our manufacturing process. The copper scrap is 100% recycled and we get full market value for our scrap from the vendors.	NO	JDEROY@SUBCOM.COM			YES	 	
0357WFCBRLPBX69	1313211039870	007439921	LEAD	TRI	2013	FCI BERLIN	1 SUCCESS LOOP	BERLIN	COOS	NH	03570			YES	NO	YES	NO								922140						44.47303	-71.17566	057415276										|SRNA:SRNA:  Our waste is created by the use of a firing range.  As national policy dictates proficiency in using firearms, and an annual qualification requirement must be met by all employees, reduction opportunity is limited.	YES	NBARCOMB@BOP.GOV			YES	 	
03431MRKMC150CO	1313211415359	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	MARKEM-IMAJE CORP	150 CONGRESS ST	KEENE	CHESHIRE	NH	03431			YES	NO	NO	NO								339943						42.920576	-72.267067	001085158								DOVER CORP	003245271	|W52:Boilers were retro-fitted in order to run on propane instead of #4 fuel oil. Boilers are now dual fired for either propane or oil with propane being the dominant fuel source and oil as a back-up/contingency.	NO	MCHENOWETH@MARKEM-IMAJE.COM			NO	 	
03431MRKMC150CO	1313211415361	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	MARKEM-IMAJE CORP	150 CONGRESS ST	KEENE	CHESHIRE	NH	03431			YES	NO	NO	NO								339943						42.920576	-72.267067	001085158								DOVER CORP	003245271	|W52:Boilers were retro-fitted in order to run on propane instead of #4 fuel oil. Boilers are now dual fired for either propane or oil with propane being the dominant fuel source and oil as a back-up/contingency.	NO	MCHENOWETH@MARKEM-IMAJE.COM			NO	 	
03054JNSCHRAILR	1313211081082	007782505	CHLORINE	TRI	2013	JCI JONES CHEMICALS INC	RAILROAD AVE	MERRIMACK	HILLSBOROUGH	NH	03054			YES	NO	NO	NO								424690						42.859913	-71.489648	002216091								JCI JONES CHEMICALS INC		Chlorine from the bleach machine is vented to the bleach blow vats during the manufacturing process.	NO	KBALLANTINE@JCICHEM.COM			NO	 	
03063CRCTC4STAT	1313211152792	007664417	AMMONIA	TRI	2013	CIRCUIT CONNECT INC	4 STATE ST	NASHUA	HILLSBOROUGH	NH	03063			YES	NO	NO	NO								334412						42.79295	-71.52803	611479064										99.9% RECYCLED|SRNA:THE MATERIAL THAT CONTAINS THE AMMONIA IS A "FED AND BLEED" SYSTEM, AND 99.9% OF ALL MATERIAL GOES BACK TO THE MANUFACTURER FOR RECYCLING.  ESSENTIALLY WE BUY IT, USE IT AND RETURN IT.  IT IS A MAJOR PART OF THE MANUFACTURING PROCESS, AND NO LESS HAZARDOUS OR LESS POLLUTING MATERIAL HAS BEEN FOUND, INDUSTRY WIDE.	NO	WILLW@CIRCUIT-CONNECT.COM			NO	 	
03063CRCTC4STAT	1313211152804	007439921	LEAD	TRI	2013	CIRCUIT CONNECT INC	4 STATE ST	NASHUA	HILLSBOROUGH	NH	03063			YES	NO	NO	NO								334412						42.79295	-71.52803	611479064										CIRCUIT CONNECT HAS BEEN TRYING TO REMOVE LEAD FROM OUR PROCESS SINCE 1996.  THE U.S. MILITARY AND DEPT OF DEFENSE WILL NOT ACCEPT ANYTHING BUT LEAD.  CIRCUIT CONNECT HAS SEVERAL ALTERNATIVES TO LEAD, AND HAS HAD ALTERNATIVES SINE AUGUST 1996, INCLUDING PURE TIN, NICKEL/GOLD, SILVER AND OTHERS.  WE WOULD BE VERY HAPPY TO FINALLY ELIMINATE LEAD, BUT OUR HANDS ARE TIED.|W89:ALTERNATIVES TO LEADED SOLDER ARE FULLY IMPLEMENTED HERE|T11:WED HAVE EDUCATED OUR CUSTOMERS TO THE FACT WE HAVE ALTERNATIVES TO LEADED SOLDER, AND ASKED THEM TO CONSIDER CHANGING.  98% OF THEM HAVE DONE SO.	NO	WILLW@CIRCUIT-CONNECT.COM			YES	 	
03801SFTYK398SH	1313211798119	000107211	ETHYLENE GLYCOL	TRI	2013	SAFETY-KLEEN SYSTEMS INC	410 SHATTUCK WAY	NEWINGTON	ROCKINGHAM	NH	03801			YES	NO	NO	NO								424710	325998					43.11425	-70.81832	051060408								SAFETY-KLEEN HOLDCO INC	053976551	|SRNA:For virgin ethylene glycol sold to customers, the product quality would decline if the concentration of ethylene glycol was reduced.  For waste ethylene glycol, it is preferable to increase the amount received because it would, in turn, result in a greater amount of glycol that would be recycled.  Such an increase would actually decrease the amount of waste glycol that businesses and/or the general public might send elsewhere for disposal or manage improperly.  As for recycling on-site rather than off-site, the equipment and the operation itself are not technically or financially viable at the site.	NO	WILLIAM.TRAUTMANN@SAFETY-KLEEN.COM			NO	 	
03801SFTYK398SH	1313211798297	N982	ZINC COMPOUNDS	TRI	2013	SAFETY-KLEEN SYSTEMS INC	410 SHATTUCK WAY	NEWINGTON	ROCKINGHAM	NH	03801			YES	NO	NO	NO								424710	325998					43.11425	-70.81832	051060408								SAFETY-KLEEN HOLDCO INC	053976551	|SRNA:Zinc increases as the amount of used oil received at the facility increases.  The facility's line of business is to receive and reclaim used oil; therefore, the preference is to increase the amount of used oil received which, in turn, increases the amount of zinc received.  Other than simple phase separation of oil and water, the facility is not designed to treat/destroy zinc and it is not financially feasible to change the facility to do so.	NO	WILLIAM.TRAUTMANN@SAFETY-KLEEN.COM			YES	 	
03801SFTYK398SH	1313211798145	N420	LEAD COMPOUNDS	PBT	2013	SAFETY-KLEEN SYSTEMS INC	410 SHATTUCK WAY	NEWINGTON	ROCKINGHAM	NH	03801			YES	NO	NO	NO								424710	325998					43.11425	-70.81832	051060408								SAFETY-KLEEN HOLDCO INC	053976551	|SRNA:Lead increases as the amounts of used oil and waste ethylene glycol solution received at the facility increase.  The facility's line of business is to receive and reclaim used oil; therefore, the preference is to increase the amount of used oil received which, in turn, increases the amount of lead received.  Other than simple phase separation of oil and water, the facility is not designed to treat/destroy lead and it is not financially feasible to change the facility to do so.  For waste ethylene glycol, it is preferable to increase the amount received because it would, in turn, result in a greater amount of glycol that would be recycled.  Such an increase would actually decrease the amount of waste glycol that businesses and/or the general public might send elsewhere for disposal or manage improperly.  As for recycling on-site rather than off-site, the equipment and the operation itself are not technically or financially viable at the site.	NO	WILLIAM.TRAUTMANN@SAFETY-KLEEN.COM			YES	 	
03801SFTYK398SH	1313211798057	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	SAFETY-KLEEN SYSTEMS INC	410 SHATTUCK WAY	NEWINGTON	ROCKINGHAM	NH	03801			YES	NO	NO	NO								424710	325998					43.11425	-70.81832	051060408								SAFETY-KLEEN HOLDCO INC	053976551	|SRNA:Benzo(g,h,i)perylene increases as the amount of used oil received at the facility increases.  The facility's line of business is to receive and reclaim used oil; therefore, the preference is to increase the amount of used oil received which, in turn, increases the amount of Benzo(g,h,i)perylene received.  Other than simple phase separation of oil and water, the facility is not designed to treat/destroy Benzo(g,h,i)perylene and it is not financially feasible to change the facility to do so.	NO	WILLIAM.TRAUTMANN@SAFETY-KLEEN.COM			NO	 	
03801SFTYK398SH	1313211798234	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	SAFETY-KLEEN SYSTEMS INC	410 SHATTUCK WAY	NEWINGTON	ROCKINGHAM	NH	03801			YES	NO	NO	NO								424710	325998					43.11425	-70.81832	051060408								SAFETY-KLEEN HOLDCO INC	053976551	|SRNA:PACs increase as the amount of used oil received at the facility increases.  The facility's line of business is to receive and reclaim used oil; therefore, the preference is to increase the amount of used oil received which, in turn, increases the amount of PACs received.  Other than simple phase separation of oil and water, the facility is not designed to treat/destroy PACs and it is not financially feasible to change the facility to do so.	NO	WILLIAM.TRAUTMANN@SAFETY-KLEEN.COM			NO	 	
03801SFTYK398SH	1313211798208	000067561	METHANOL	TRI	2013	SAFETY-KLEEN SYSTEMS INC	410 SHATTUCK WAY	NEWINGTON	ROCKINGHAM	NH	03801			YES	NO	NO	NO								424710	325998					43.11425	-70.81832	051060408								SAFETY-KLEEN HOLDCO INC	053976551	|SRNA:Product quality may decline as a result of source reduction.	NO	WILLIAM.TRAUTMANN@SAFETY-KLEEN.COM			NO	 	
03061BRNZCSIMON	1313211117445	007440508	COPPER	TRI	2013	BRONZE CRAFT CORP	37 WILL ST	NASHUA	HILLSBOROUGH	NH	03060			YES	NO	NO	NO								331529	331525					42.752096	-71.485634	001078740										|SRNA:Insufficient capital to install new source reduction equipment or implement new source reduction/initiatives. Pollution prevention (lead) previously implemented - additional reduction is not technically or economically feasible at this time.	NO	JIMLAJEUNESSE@BRONZECRAFT.COM			YES	 	
03062TRDYN4PITT	1313211073200	N420	LEAD COMPOUNDS	PBT	2013	AMPHENOL APCBT INC	91 NORTHEASTERN BLVD	NASHUA	HILLSBOROUGH	NH	03062			YES	NO	NO	NO								334412						42.738005	-71.489815	177220647								AMPHENOL CORP	177220647	|SRNA:Variations in product demand	NO	PSIMONDS@AMPHENOL-APCBT.COM			YES	 	
03062TRDYN4PITT	1313211073174	N100	COPPER COMPOUNDS	TRI	2013	AMPHENOL APCBT INC	91 NORTHEASTERN BLVD	NASHUA	HILLSBOROUGH	NH	03062			YES	NO	NO	NO								334412						42.738005	-71.489815	177220647								AMPHENOL CORP	177220647	We continue to make efforts on source reduction and control.  Contiue to "fine tune" approach.|T11:Ensure we utilize FIFO approach	NO	PSIMONDS@AMPHENOL-APCBT.COM			YES	 	
03060CLNLL1CHES	1313211031745	007439921	LEAD	TRI	2013	COLONIAL ELECTRONIC MANUFACTURERS INC	ONE CHESTNUT ST	NASHUA	HILLSBOROUGH	NH	03060			YES	NO	NO	NO								334418						42.76	-71.46928	840214902										|SRNA:The use of leaded solder for electronic assemblies is driven by our customers.  For some applications, lead free solder can result in decreased reliability of product.	NO	SEHOLZMAN@CEMINC.NET			YES	 	
0386WTHMPS41LDD	1313211072778	007440473	CHROMIUM	TRI	2013	THOMPSON INVESTMENT CASTING	41 OLD DOVER RD	ROCHESTER	STRAFFORD	NH	03867			YES	NO	NO	NO								331512						43.285426	-70.974606	002059525										|SRNA:extremely low levels of Cr emissions not economically lowered	NO	MHALEY@TICASTING.COM			YES	 	
03820RSLNC1WASH	1313211159710	N458	MERCURY COMPOUNDS	PBT	2013	URASEAL INC	1 WASHINGTON ST STE 204	DOVER	STRAFFORD	NH	03820			YES	NO	NO	NO								325211						43.19532	-70.87184	809577372										The increase in waste is because mercury is being phased out of our production process and products. The substitution process has been ongoing for a few years as each individual product is revised, tested and approved. The clean-out solution for the mix vessels is used multiple times and is being disposed of as its useful limit is reached.	NO	KSCOTT@URASEAL.COM			YES	 	
03458NWHMPROUTE	1313211083860	007440473	CHROMIUM	TRI	2013	NEW HAMPSHIRE BALL BEARINGS INC	175 JAFFERY RD	PETERBOROUGH	HILLSBOROUGH	NH	03458			YES	NO	NO	NO								332991						42.856405	-71.963371	196823884		NHD001086321		NHR05A507				NMB USA INC	117495838	|SRNA:Not a barrier, this chemical is part of our steel "recipe" and is integral to our products.	NO	PCARRIER@NHBB.COM			YES	 	
03458NWHMPROUTE	1313211083884	000067561	METHANOL	TRI	2013	NEW HAMPSHIRE BALL BEARINGS INC	175 JAFFERY RD	PETERBOROUGH	HILLSBOROUGH	NH	03458			YES	NO	NO	NO								332991						42.856405	-71.963371	196823884		NHD001086321		NHR05A507				NMB USA INC	117495838	|SRNA:Methanol is consumed/combusted as a fuel in the heat treating process. The estimated emissions are potential losses from the re-filling of the tank during deliveries	NO	PCARRIER@NHBB.COM			NO	 	
03458NWHMPROUTE	1313211083872	007440508	COPPER	TRI	2013	NEW HAMPSHIRE BALL BEARINGS INC	175 JAFFERY RD	PETERBOROUGH	HILLSBOROUGH	NH	03458			YES	NO	NO	NO								332991						42.856405	-71.963371	196823884		NHD001086321		NHR05A507				NMB USA INC	117495838	|SRNA:Not a barrier, but copper is part of the "recipe" for our products and is integral to the product	NO	PCARRIER@NHBB.COM			YES	 	
032763MTLT1PAPE	1313211031758	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	3M TILTON	1 PAPER TRAIL	TILTON	BELKNAP	NH	03276			YES	NO	NO	NO								322121	335999					43.45835	-71.54551	006173082								3M CO	006173082	Eliminated the use of #6 fuel oil, in favor of natural gas. #6 oil is the source of the material in this section. Oil was still used for part of the year.	NO	JPMASTERSON@MMM.COM			NO	 	
032763MTLT1PAPE	1313211031784	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	3M TILTON	1 PAPER TRAIL	TILTON	BELKNAP	NH	03276			YES	NO	NO	NO								322121	335999					43.45835	-71.54551	006173082								3M CO	006173082	The plants stopped using #6 oil in favor of natural gas, for firing the boiler. This resulted in a partial year elimination of this material.	NO	JPMASTERSON@MMM.COM			NO	 	
03053BRTMF32IND	1313211156423	N040	BARIUM COMPOUNDS	TRI	2013	KLUBER LUBRICATION NA LP	32 INDUSTRIAL DR	LONDONDERRY	ROCKINGHAM	NH	03053			YES	NO	NO	NO								324191						42.9178	-71.43117	315572255								KLUBER LUBRICATION MUNCHEN KG	315572255	|W51:Filtering and reuse of scrubber water.	NO	ALAN.GREGORY@US.KLUBER.COM			YES	 	
03060PCDHS3EAST	1313211233869	000068122	N,N-DIMETHYLFORMAMIDE	TRI	2013	WORTHEN INDUSTRIES INC UPACO DIV	3 E SPITBROOK RD	NASHUA	HILLSBOROUGH	NH	030605783			YES	NO	NO	NO								325520						42.710417	-71.43858	001056795								WORTHEN INDUSTRIES INC	001056795	|T10:Reuse totes for N,N-Dimethylformamide of incoming raw material to eliminate residual waste from container packaging and product issues associated with drum liners dissolving. (Only purchase in totes as of 8/12/13)	NO	JGAGNON@WORTHENIND.COM			NO	 	
03060PCDHS3EAST	1313211233907	000108883	TOLUENE	TRI	2013	WORTHEN INDUSTRIES INC UPACO DIV	3 E SPITBROOK RD	NASHUA	HILLSBOROUGH	NH	030605783			YES	NO	NO	NO								325520						42.710417	-71.43858	001056795								WORTHEN INDUSTRIES INC	001056795	Having monthly waste reduction meetings to reduce or possibly eliminate waste.	NO	JGAGNON@WORTHENIND.COM			NO	 	
03060PCDHS3EAST	1313211233895	000872504	N-METHYL-2-PYRROLIDONE	TRI	2013	WORTHEN INDUSTRIES INC UPACO DIV	3 E SPITBROOK RD	NASHUA	HILLSBOROUGH	NH	030605783			YES	NO	NO	NO								325520						42.710417	-71.43858	001056795								WORTHEN INDUSTRIES INC	001056795	Meet monthly on ways to reduce and modify cleaning methods to extend the life of the NMP kettle wash.	NO	JGAGNON@WORTHENIND.COM			NO	 	
03301WKSDR330NO	1313211826490	007697372	NITRIC ACID	TRI	2013	HP HOOD LLC	330 N STATE ST	CONCORD	MERRIMACK	NH	03301			YES	NO	NO	NO								311511						43.233131	-71.561581	001008697								HP HOOD LLC	001008697	Nitric acid is the active ingredient in AC-55-5 Red and Passivation Acid, which are sanitizing agents used in the clean in place (CIP) processes at the HP Hood Concord Plant. According to the MSDS supplied by Ecolab, Inc., AC-55-5 Red contains 38% nitric acid by weight and Passivation Acid contains 23% nitric acid by weight. These chemicals are used to clean process tanks and vessels then discharged to a 21,352-gallon onsite wastewater equalization tank. The wastewater is pH neutralized in the tank through active chemical addition and then batch discharged to the Concord Wastewater Treatment Facility three to four times each production day. Use of the sanitizing agents and neutralization in the wastewater equalization tank dissociates the nitric acid into nitrate compounds and it is assumed that all of the nitric acid is treated onsite. However, there is a possibility that trace amounts of nitric acid are dischrged to the POTW for treatment. Based on the quantities of nitric acid used, we calculate that HP Hood produced approximately 15,150 lbs of NaNO3 onsite during calendar year 2013, which is below the 25,000 lb threshold for manufacture. HP Hood is actively working with Ecolab to purchase sanitizing chemicals with lower concentrations of toxic chemicals.	NO	MICHAEL.ANDERSON@HPHOOD.COM			NO	 	
03103TXTRN645HA	1313211061369	N420	LEAD COMPOUNDS	PBT	2013	EPE CORP	645 HARVEY RD SUITE : 11	MANCHESTER	HILLSBOROUGH	NH	03103			YES	NO	NO	NO								334418						42.93462	-71.42534	062193933		NHD500012521		NHR05A291						|SRNA:Solder joints containing lead is a directive of aerospace and military application.	NO	EJURENTKUFF@EPECORP.COM			YES	 	
03874DXTRDONEDE	1313211284411	000080626	METHYL METHACRYLATE	TRI	2013	HENKEL CORP	167 BATCHELDER RD	SEABROOK	ROCKINGHAM	NH	03874			YES	NO	NO	NO								325510	325520					42.88481	-70.88652	051441731								HENKEL CORP	051441731	In 2012, our waste streams were modified, which affected the volume sent out via liquid waste vs. solid waste.  The change in waste stream profiling provides more accurate accounting of actual MMA waste.	NO	HERB.NOVELL@HENKEL.COM			NO	 	
03061SNDRS95CAN	1313211589650	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	BAE SYSTEMS INFORMATION & ELECTRONIC SYSTEMS INTEGRATION	95 CANAL ST	NASHUA	HILLSBOROUGH	NH	030610868			YES	NO	NO	NO								334419						42.76387	-71.45782	786429894								BAE SYSTEMS INC	005149120	BAE Systems, Inc. 95 Canal Street, Nashua, NH Facility no longer uses #6 Fuel Oil, as of April 2013, and will no longer be reporting for PAC and BP	NO	MARYELLEN.TANSEY@BAESYSTEMS.COM			NO	 	
