TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
01440NCHLS232SH	1307205867714	N120	DIISOCYANATES	TRI	2007	NICHOLS & STONE CO	232 SHERMAN ST	GARDNER	WORCESTER	MA	01440	YES	NO	NO	NO								337122						42.569968	-71.987857											FACILITY CEASED MANUFACTURING IN JULY 2008	NO	APETERSON@NICHOLSANDSTONE.COM			NO	
01757NFRMC53SUM	1307205544125	N982	ZINC COMPOUNDS	TRI	2007	UNIFORM COLOR	53 SUMNER ST	MILFORD	WORCESTER	MA	01757	YES	NO	NO	NO								326121						42.151443	-71.518654	172203395								UNIFORM COLOR	038621801	THE USE OF REPORTABLE ZINC-CONTAINING PIGMENTS AT THE FACILITY DECREASED DURING 2007 DESPITE THE INCREASE IN PRODUCTION RATE SINCE 2006.  ADDITIONALLY, THE FACILITY MADE SUBSTANTIAL IMPROVEMENTS TO THE DUST COLLECTION SYSTEM FOR THE MIXING ROOM, ACCOUNTING FOR THE CHANGES SINCE 2006 IN STACK AND FUGITIVE EMISSIONS AS WELL AS SOLID WASTE DIPOSAL.  ALLIED WASTE SERVICES IS A NON-HAZARDOUS SOLID WASTE TRANSPORTER AND DOES NOT HAVE AN EPA ID FOR HAZARDOUS WASTE TRANSPORT.  THE SOLID WASTE TRANSFERRED OFF-SITE BY ALLIED WASTE SERVICES IS SCRAP PLASTIC, WHICH MAY CONTAIN TRACE AMOUNTS OF ZINC (E.G., BAGS IN WHICH ZINC-CONTAINING PIGMENT WERE DELIVERED TO THE FACILITY).    WASTEWATER IS REPORTED IN THE FORM R AS BOTH DISCHARGING TO THE POTW AND BEING HAULED OFF-SITE FOR TREATMENT/ DISPOSAL.  TO CLARIFY, ONLY SANITARY WASTEWATER AND PROCESS COOLING WATER ARE DISCHARGED TO THE POTW; ALL OTHER PROCESS WASTEWATER IS HAULED OFF-SITE.	NO	SESSER@UNIFORMCOLOR.COM			YES	
01760DRLCT61NOR	1307205291053	N511	NITRATE COMPOUNDS	TRI	2007	DURALECTRA-CHN LLC	61 NORTH AVE	NATICK	MIDDLESEX	MA	01760	YES	NO	NO	NO								332813						42.28651	-71.344232	069343705								KATAHDIN INDUSTRIES	043400977	HNO3 + NAOH = NANO3 + H2O, ONLY SOURCE OF NITRATE COMPOUND IS GENERATED BY THE ON-SITE NEUTRALIZATION OF NITRIC ACID.  SODIUM NITRATE IS CIONCIDENTALLY MANUFACTURED.  WE ARE CONDUCTING DIFFUSION DIALYSIS BASED ACID RECYCLE SYSTEM TO RECOVER THE NITRIC ACID AND REMOVE METALS.  A 50 GPD SYSTEM WILL BE INSTALLED BY THE END OF AUGUST 2008.	NO	MSUNG@DURALECTRA-CHN.COM			NO	
01760DRLCT61NOR	1307205291065	007697372	NITRIC ACID	TRI	2007	DURALECTRA-CHN LLC	61 NORTH AVE	NATICK	MIDDLESEX	MA	01760	YES	NO	NO	NO								332813						42.28651	-71.344232	069343705								KATAHDIN INDUSTRIES	043400977	WE HAVE CONDUCTED A PILOT SCLAE EXPERIMENT OF ACID RECYCLE  TO RECOVER NITRIC ACID AND REMOVE METALS FROM OUR PROCESS TANKS.  IT SHOWED MORE THAN 90% IN ACID RECOVRY AND 95% IN METAL REMOVAL EFFICIENCY.  50 GLA/DAY PERMANENT DIFFUSION DIALYSIS SYSTEM WILL BE INSTALLED BY END OF AUGUST.	NO	MSUNG@DURALECTRA-CHN.COM			NO	
01028MRCNS301CH	1307205657099	007440473	CHROMIUM	TRI	2007	AMERICAN SAW & MANUFACTURTING CO	301 CHESTNUT ST	EAST LONGMEADOW	HAMPDEN	MA	010280504	YES	NO	NO	NO								332213						42.053366	-72.521158	001113893								NEWELL-RUBBERMAID CO INC	161403852	SOME MATERIALS PREVIOUSLY GOING TO DISPOSAL ARE NOW GOING TO RECLAIM.	NO	ED.LAGOY@LENOXTOOLS.COM			YES	
01028MRCNS301CH	1307205657101	007440484	COBALT	TRI	2007	AMERICAN SAW & MANUFACTURTING CO	301 CHESTNUT ST	EAST LONGMEADOW	HAMPDEN	MA	010280504	YES	NO	NO	NO								332213						42.053366	-72.521158	001113893								NEWELL-RUBBERMAID CO INC	161403852	SOME MATERIALS PREVIOUSLY GOING FOR DISPOSAL ARE NOW GOING FOR RECLAIM.	NO	ED.LAGOY@LENOXTOOLS.COM			YES	
01028MRCNS301CH	1307205657113	007440020	NICKEL	TRI	2007	AMERICAN SAW & MANUFACTURTING CO	301 CHESTNUT ST	EAST LONGMEADOW	HAMPDEN	MA	010280504	YES	NO	NO	NO								332213						42.053366	-72.521158	001113893								NEWELL-RUBBERMAID CO INC	161403852	SOME MATERIALS PREVIOUSLY GOING TO DISPOSAL ARE NOW GOING TO RECLAIM.	NO	ED.LAGOY@LENOXTOOLS.COM			YES	
01603HNRCH150GO	1307205444591	N420	LEAD COMPOUNDS	PBT	2007	HEINRICH CERAMIC DECAL INC	150 GODDARD MEMORIAL DR	WORCESTER	WORCESTER	MA	016031260	YES	NO	NO	NO								323113						42.245771	-71.860244	038335428										COMPANY HAS A MARKETING EMPHASIS ON LEAD-FREE PRODUCTS, AND IS FOCUSING NEW BUSINESS DEVELOPMENT ON APPLICATIONS THAT DO NOT REQUIRE LEAD.	NO	MMCCALL@HEINRICH-DECAL.COM			YES	
01060MDTLN45IND	1307205853892	N511	NITRATE COMPOUNDS	TRI	2007	COCA-COLA NORTH AMERICA NORTHAMPTON	45 INDUSTRIAL DR	NORTHAMPTON	HAMPSHIRE	MA	01060	YES	NO	NO	NO								312111						42.332289	-72.627834	008064602								COCA-COLA CO	003296175	NONE	NO	DSCHAFER@NA.KO.COM			NO	
01060MDTLN45IND	1307205853904	007697372	NITRIC ACID	TRI	2007	COCA-COLA NORTH AMERICA NORTHAMPTON	45 INDUSTRIAL DR	NORTHAMPTON	HAMPSHIRE	MA	01060	YES	NO	NO	NO								312111						42.332289	-72.627834	008064602								COCA-COLA CO	003296175	NONE	NO	DSCHAFER@NA.KO.COM			NO	
01226CNTYC32HUB	1307205736539	007439921	LEAD	PBT	2007	COUNTY CONCRETE	320 HUBBARD AVE	DALTON	BERKSHIRE	MA	01226	YES	NO	NO	NO								327320						42.469471	-73.196678	066826165										Volume of cemetitious products increased the amount of lead as an impurity based on sales increase for 2007 fiscal year.	NO	SMURDOCK@CALLANAN.COM			YES	
02741RVRCP24NOR	1307205279490	MIXTURE	MIXTURE	TRI	2007	REVERE COPPER PRODUCTS INC	24 N FRONT ST	NEW BEDFORD	BRISTOL	MA	027407327	YES	NO	NO	NO								331421						41.650833	-70.923056	001065937								REVERE COPPER PRODUCTS INC.	043633254	SODIUM HYDROXIDE SOLUTION IS USED 100% IN WASTE WATER TREATMENT.	NO	CROMANOWICZ@REVERECOPPER.COM			NO	
02138NKCRP733CN	1307205295330	000108883	TOLUENE	TRI	2007	E INK CORP	733 CONCORD AVE	CAMBRIDGE	MIDDLESEX	MA	02138	YES	NO	NO	NO								334419						42.390197	-71.153232	797610052										IN 2007, E INK CORPORATION SUCCESSFULLY ACHIEVED AN ENGINEERING IMPLEMENTATION RESULTING IN A SIGNIFICANT INCREASE IN PRODUCTION YIELD.  WITH THIS ADVANCEMENT, E INK WAS ABLE TO OUTSOURCE THER PROCESS TO A MANUFACTURING PARTNER BETTER EQUIPPED TO MANAGE THE SOLVENT USE.	NO	KJONES@EINK.COM			NO	
02178CMBRD39HIT	1307205741414	N420	LEAD COMPOUNDS	PBT	2007	PURECOAT NORTH LLC	39 HITTINGER ST	BELMONT	MIDDLESEX	MA	02478	YES	NO	NO	NO								332813						42.395118	-71.159656	001034016										PRODUCTION DECREASED	NO	TMAHONEY@PURECOATNORTH.COM			YES	
02178CMBRD39HIT	1307205741426	N495	NICKEL COMPOUNDS	TRI	2007	PURECOAT NORTH LLC	39 HITTINGER ST	BELMONT	MIDDLESEX	MA	02478	YES	NO	NO	NO								332813						42.395118	-71.159656	001034016										PRODUCTION DECREASED	NO	TMAHONEY@PURECOATNORTH.COM			YES	
02178CMBRD39HIT	1307205741438	N511	NITRATE COMPOUNDS	TRI	2007	PURECOAT NORTH LLC	39 HITTINGER ST	BELMONT	MIDDLESEX	MA	02478	YES	NO	NO	NO								332813						42.395118	-71.159656	001034016										PRODUCTION DECREASED	NO	TMAHONEY@PURECOATNORTH.COM			NO	
02178CMBRD39HIT	1307205741440	007697372	NITRIC ACID	TRI	2007	PURECOAT NORTH LLC	39 HITTINGER ST	BELMONT	MIDDLESEX	MA	02478	YES	NO	NO	NO								332813						42.395118	-71.159656	001034016										PRODUCTION DECREASED	NO	TMAHONEY@PURECOATNORTH.COM			NO	
02215DVNCD474BR	1307205368487	007664417	AMMONIA	TRI	2007	MEDICAL AREA TOTAL ENERGY PLANT	474 BROOKLINE AVE	BOSTON	SUFFOLK	MA	02215	YES	NO	NO	NO								221112						42.337816	-71.108975	026066550								ADVANCED ENERGY SYSTEMS MANAGEMENT CO IN		DUE TO THE COMPLETION OF MATEP'S EQUIPMENT UPGRADE PROGRAM, DIESEL FUEL USE HAS DIMINISHED SIGNIFICANTLY AND REPLACED BY COMBUSTION OF NATURAL GAS FOR ENERGY PRODUCTION. ADDITIONALLY, MUCH OF THE ELECTRICITY USED FOR OPERATION OF THE FACILITY CHILLED WATER PRODUCTION IS BEING IMPORTED FROM THE GRID AND NOT GENERATED IN-HOUSE AS IN YEARS PAST RESULTING IN FURTHER REDUCTIONS IN FUEL OIL CONSUMPTION.  THIS CHANGE RESULTED IN A SIGNIFICANT REDUCTION IN THE COMBUSTION PRODUCTS GENERATION, E.G., AMMONIA, POLYCYCLIC AROMATIC HYDROCARBONS, DIOXIN, NAPHTHALENE, SULFURIC ACID, ETC.	NO	SEAN_CALDWELL@MATEP.COM			NO	
02370GLBRB254BE	1307205760325	000101144	4,4'-METHYLENEBIS(2-CHLOROANILINE)	TRI	2007	GLOBE COMPOSITE SOLUTIONS LTD	254 BEECH ST	ROCKLAND	PLYMOUTH	MA	02370	YES	NO	NO	NO								326299						42.102451	-70.908856	142365787										IN 2007, TURNDOWN IN BUSINESS ORDERS RESULTED IN MATERIAL USAGE DECREASES, BUT INCREASES IN BYPRODUCT (WASTE); DISPOSAL OF UNWANTED/EXPIRED INVENTORY.	NO	FRIEDMANM@EORM.COM			NO	
02370GLBRB254BE	1307205760337	007439921	LEAD	PBT	2007	GLOBE COMPOSITE SOLUTIONS LTD	254 BEECH ST	ROCKLAND	PLYMOUTH	MA	02370	YES	NO	NO	NO								326299						42.102451	-70.908856	142365787										IN 2008, A SUBSTITUTE HAS BEEN IDENTIFIED AND WILL BE UNDERGOING VALIDATION WITH THE CUSTOMER THAT WOULD MINIMIZE LEAD, AS AN INGREDIENT (LESS THAN 1%) IN A COMPONENT OF THE MEDICAL DEVICE (MRI) EQUIPMENT.	NO	FRIEDMANM@EORM.COM			YES	
02021CMBRL777DE	1307205978392	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2007	CUMBERLAND FARMS INC.	777 DEDHAM ST	CANTON	NORFOLK	MA	02021	YES	NO	NO	NO								531312						42.191756	-71.150567	001009828										NO MANUFACTURING WAS CONDUCTED DURING 2007.  THE EQUIPMENT WAS REMOVED DURING THE YEAR.  THIS FILING IS VOLUNTARY AND WILL DISCONTINUE NEXT YEAR.	NO	PFIRING@CUMBERLANDFARMS.COM			NO	
02132RMSTN423LA	1307205516747	000075718	DICHLORODIFLUOROMETHANE	TRI	2007	ARMSTRONG PHARMACEUTICALS INC .	423 LAGRANGE ST	WEST ROXBURY	SUFFOLK	MA	02132	YES	NO	NO	NO								325412						42.280651	-71.159317	078578903								AMPHASTAR PHARMACEUTICALS  INC.	024736733	Installed valves in tank farm.	NO	NA			NO	
02132RMSTN423LA	1307205516750	000076142	DICHLOROTETRAFLUOROETHANE (CFC-114)	TRI	2007	ARMSTRONG PHARMACEUTICALS INC .	423 LAGRANGE ST	WEST ROXBURY	SUFFOLK	MA	02132	YES	NO	NO	NO								325412						42.280651	-71.159317	078578903								AMPHASTAR PHARMACEUTICALS  INC.	024736733	Installed valves in tank farm.	NO	NA			NO	
02132RMSTN423LA	1307205516762	000075694	TRICHLOROFLUOROMETHANE	TRI	2007	ARMSTRONG PHARMACEUTICALS INC .	423 LAGRANGE ST	WEST ROXBURY	SUFFOLK	MA	02132	YES	NO	NO	NO								325412						42.280651	-71.159317	078578903								AMPHASTAR PHARMACEUTICALS  INC.	024736733	Installed valves in tank farm.	NO	NA			NO	
02142BGNDC14CAM	1307205803719	000107211	ETHYLENE GLYCOL	TRI	2007	BIOGEN IDEC INC	14 CAMBRIDGE CENTER	CAMBRIDGE	MIDDLESEX	MA	02142	YES	NO	NO	NO								325412						42.365991	-71.086765	038339180								BIOGEN IDEC INC	038339180	REDUCTION OR SUBSTITUTION OF ETHYLENE GLYCOL IN OUR MANUFACTURING PROCESS IS NOT FEASIBLE AS IT IS USED IN AN FDA REGULATED PROCESS. IT IS NOT ECONOMICALLY FEASIBLE TO REVALIDATE SYSTEMS AND TO RECEIVE REGULATORY APPROVAL.	NO	THOMAS.BARTON@BIOGENIDEC.COM			NO	
02184HMNTC400WO	1307205541687	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2007	HAEMONETICS CORP	400 WOOD RD	BRAINTREE	NORFOLK	MA	02184	YES	NO	NO	NO								339112	326199					42.218806	-71.040022	057827420										AS IN REPORTING YEAR 2006, WE'VE MADE ADDITIONAL UPGRADES TO OUR INJECTION MOLDS WHICH HAS REDUCED THE AMOUNT OF PVC RUNNER SCRAP PRODUCED BY OUR INJECTION MOLDING EQUIPMENT. THERE HAS ALSO BEEN A CONCERTED EFFORT TO RECYCLE ALL PVC PLASTIC WASTE AND SCRAP MATERIAL TO ELIMINATE THE NEED FOR INCINERATION/ LANDFILL TREATMENT OFFSITE.	NO	JFALLON@HAEMONETICS.COM			NO	
02210BSTNS32ADR	1307205706524	N100	COPPER COMPOUNDS	TRI	2007	BOSTON SHIP REPAIR LLC	32A DRYDOCK AVE	BOSTON	SUFFOLK	MA	02210	YES	NO	NO	NO								336611						42.344659	-71.035197	967373713										In 2007, 67838# of copper compounds were present in the bottom paint.  Using a paint transfer efficiency of 70%, 47487# of copper compounds adhered to the ship.  Of the 30% that did not adhere to the ship (20351# of copper compounds), 10% of that (2035#) are assumed to have escaped as particulate, leaving 18316#.  Half of the balance of 18316# (or 9158#) is assumed to have adhered to the blasting grit on the drydock floor (which is hauled by Charter Environmental after TCLP), and the other half (9158#) is assumed to have adhered to the blocks that support the ship, the tarps, and the drydock itself.  It is estimated that about 10% of this portion (or about 916#) ends up on the tarps, which have a service life of about 1 year.  The tarps are removed via dumpster by EZ Disposal Service Inc.  To summarize, of the 67838# of copper compounds, 47487# end up on the ship, 2035# are emitted to the atmosphere as particulate matter, 9158# are disposed with the blasting grit after negative TCLP (Charter Environmental), 916# are disposed with the tarps (EZ Disposal Services), and 8242# end up on the blocks and other drydock structures.	NO	BSRLENNY@AOL.COM			YES	
02254PLRDC1265M	1307205391814	000095501	1,2-DICHLOROBENZENE	TRI	2007	POLAROID CORP	1265 MAIN ST	WALTHAM	MIDDLESEX	MA	02451	YES	NO	NO	NO								325992						42.378	-71.262	119293046								POLAROID HOLDING CO	123913639	FACILITY IS SHUT DOWN AND IS OUT OF THE MANUFACTURING BUSINESS.	NO	MACDONK@POLAROID.COM			NO	
02254PLRDC1265M	1307205391877	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2007	POLAROID CORP	1265 MAIN ST	WALTHAM	MIDDLESEX	MA	02451	YES	NO	NO	NO								325992						42.378	-71.262	119293046								POLAROID HOLDING CO	123913639	THIS FACILITY IS SHUTDOWN AND IS OUT OF THE MANUFACTURING BUSINESS.	NO	MACDONK@POLAROID.COM			NO	
02339STNDR176KI	1307205571262	N420	LEAD COMPOUNDS	PBT	2007	STANDARD RUBBER PRODUCTS INC	64 B ST	WEST HANOVER	PLYMOUTH	MA	02339	YES	NO	NO	NO								326299						42.105696	-70.875584											USE OF LOW MELT PACKAGING THAT IS CONSUMED WITHIN THE MIXING PROCESS HENCE, REDUCING THE AMOUNT OF BYPRODUCT GENERATION.  ELIMINATE THE FRACTIONAL AMOUNT USED PER BATCH.	NO	FRANTZ-LIMAGE@VERIZON.NET			YES	
02542SRMYNBLDG4	1307205755200	007439921	LEAD	PBT	2007	U.S. ARMY NATIONAL GUARD CAMP ED WARDS RANGE	BLDG 4020 FRANK PERKINS RD	BOURNE	BARNSTABLE	MA	02542	YES	NO	YES	NO								928110						0	0									U.S. DEPARTMENT OF DEFENSE		IN JULY OF 2007 THE MASSACHUSETTS ARMY NATIONAL GUARD (MAARNG) RETURNED TO THE USE OF LEAD AMMUNITION AT CAMP EDWARDS AFTER A 10 YEAR STOPPAGE. DURING THAT TIME THE MAARNG EXPERIMENTED WITH VIARIOUS TYPES OF ALTERNATIVE AMMUNITION (I.E. TUNGSTEN & NYLON). PRIOR TO RETURNING TO THE USE OF LEAD AMMUNITION THE MAARNG INSTALLED A "BULLET TRAP" SYSTEM TO SIGNIFICANTLY REDUCE THE AMOUNT OF LEAD ENTERING THE ENVIRONMENT DURING TRAINING ACTIVITES. THE SYSTEM IS EXPECTED TO CAPTURE GREATER THAN 80% OF ALL SMALL ARMS AMMUNITION ROUNDS FIRED ON TARGET. IN SOME INSTANCES ROUNDS MAY NOT HIT THE TARGET AREA, THEREFORE A LOWER RATE OF 80% IS BEING USED FOR THIS REPORT.	YES	SHAWN.CODY@US.ARMY.MIL			YES	
01202NSTRS550CH	1307205568064	007439921	LEAD	PBT	2007	UNISTRESS	550 CHESHIRE RD	PITTSFIELD	BERKSHIRE	MA	01202	YES	NO	NO	NO								331421	327331					42.484994	-73.198012									PETRICCA INDUSTRIES INC.		THIS IS AN IMPURITY IN OUR RAW MATERIALS.	NO				YES	
01202NSTRS550CH	1307205568076	N511	NITRATE COMPOUNDS	TRI	2007	UNISTRESS	550 CHESHIRE RD	PITTSFIELD	BERKSHIRE	MA	01202	YES	NO	NO	NO								331421	327331					42.484994	-73.198012									PETRICCA INDUSTRIES INC.		THIS MATERIAL IS ADDED TO OUR PRODUCT TO INCREASE ITS USEFUL LIFE.	NO				NO	
01260MDSPCPLEAS	1307205675844	000191242	BENZO(G,H,I)PERYLENE	PBT	2007	MW CUSTOM PAPERS LLC SPECIALTY DIV LAUREL MILL	1075 PLEASANT ST RT 102	SOUTH LEE	BERKSHIRE	MA	01260	YES	NO	NO	NO								322121						42.2768	-73.26601	883720799								MEADWESTVACO CORP	004231445	THOUGH THE LAUREL MILL PAPER MACHINE HAS CEASED PRODUCTION, THE BOILER STILL PROVIDES STEAM FOR BUILDING HEAT AND A PILOT PAPER MACHINE.	NO				NO	
01260MDSPCPLEAS	1307205675857	000050000	FORMALDEHYDE	TRI	2007	MW CUSTOM PAPERS LLC SPECIALTY DIV LAUREL MILL	1075 PLEASANT ST RT 102	SOUTH LEE	BERKSHIRE	MA	01260	YES	NO	NO	NO								322121						42.2768	-73.26601	883720799								MEADWESTVACO CORP	004231445	THE PRODUCTION PAPER MACHINE AT LAUREL MILL HAS CEASED OPERATION.  A PILOT FACILTY IS STILL IN OPERATION.  EFFLUENT FROM THE PILOT FACILITY IS STILL BEING TREATED AT THE ONSITE WASTEWATER TREATMENT PLANT.  THE PROJECTED EMISSIONS FOR THE NEXT TWO YEARS ASSUME THE CONTINUED OPERATION OF THE PILOT FACILITY AND THE WASTEWATER TREATMENT PLANT.	NO				NO	
01260MDSPCPLEAS	1307205675869	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2007	MW CUSTOM PAPERS LLC SPECIALTY DIV LAUREL MILL	1075 PLEASANT ST RT 102	SOUTH LEE	BERKSHIRE	MA	01260	YES	NO	NO	NO								322121						42.2768	-73.26601	883720799								MEADWESTVACO CORP	004231445	PROJECTED EMISSIONS ARE REPORTED AS BEING SUBSTANTIALLY LOWER BECAUSE THE PRODUCTION PAPER MACHINE AT THE LAUREL MILL HAS CEASED OPERATION.  A PILOT FACILITY IS STILL IN OPERATION AND WILL USE SUBSTANTIALLY LESS UTILITIES.	NO				NO	
01260MDSPCWILLO	1307205679246	000191242	BENZO(G,H,I)PERYLENE	PBT	2007	MW CUSTOM PAPERS LLC SPECIALTY DIV - WILLOW MILL	40 WILLOW ST	SOUTH LEE	BERKSHIRE	MA	01260	YES	NO	NO	NO								322121						42.274722	-73.286667	002079556								MEADWESTVACO CORP	004231445	A NON-CONTACT HEAT EXCHANGER WAS INSTALLED BETWEEN THE FINAL EFFLUENT AND THE PROCESS WATER.  THE HEAT EXCHANGER RAISES THE PROCESS WATER TEMPERATURE, REDUCING THE AMOUNT OF STEAM REQUIRED TO HEAT WATER AND PAPER STOCK.	NO	AMV6@MEADWESTVACO.COM			NO	
