TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
88008SCSTM15NEW	1312210234252	007439921	LEAD	TRI	2012	US CBP SANTA TERESA BORDER PATROL STATION #NM0023	1005 NEW MEXICO HWY 9	SANTA TERESA	DONA ANA	NM	88008	YES	NO	YES	NO								922120						31.861427	-106.6422									US DEPARTMENT OF HOMELAND SECURITY		Recycled 13,279 lbs of lead this year.|SRNA:Law enforcement mission	YES	CHRISTOPHER.J.COLACICCO@CBP.DHS.GOV			YES	 	
87109CDMYP5941M	1312210053373	N100	COPPER COMPOUNDS	TRI	2012	MATERION NORTH	5941 MIDWAY PARK BLVD NE	ALBUQUERQUE	BERNALILLO	NM	87109	YES	NO	NO	NO								331491						35.14944	-106.60349	097970065								MATERION INC	097970065	5.2 stack emission reported wrong in 2011 (code B) correct code (A)	NO	THOMAS.KIMBLE@MATERION.COM			YES	 	
87109CDMYP5941M	1312210053385	N740	SILVER COMPOUNDS	TRI	2012	MATERION NORTH	5941 MIDWAY PARK BLVD NE	ALBUQUERQUE	BERNALILLO	NM	87109	YES	NO	NO	NO								331491						35.14944	-106.60349	097970065								MATERION INC	097970065	5.2 stack emission reported wrong in 2011 (code B) correct code (A)	NO	THOMAS.KIMBLE@MATERION.COM			YES	 	
88101STHWS1141C	1312210796189	000094360	BENZOYL PEROXIDE	TRI	2012	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101	YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	SRNA:3: Concern that product quality may decline as a result of source reduction.Peroxide is used to bleach our whey product.	NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88101STHWS1141C	1312210796191	N511	NITRATE COMPOUNDS	TRI	2012	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101	YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	SRNA:3. Concern that product quality may decline as a result of source reduction. Nitric acid used in cleaning products in manufacturing facility.	NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88101STHWS1141C	1312210796203	007697372	NITRIC ACID	TRI	2012	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101	YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	SRNA:3. Concern that product quality may decline as a result of source reduction. Nitric acid used in cleaning products in the manufacturing facility.	NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
8800WCMXCN181WE	1312210150126	N420	LEAD COMPOUNDS	PBT	2012	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - WESTGATE	181 WESTGATE	LAS CRUCES	DONA ANA	NM	88005	YES	NO	NO	NO								327320						32.30214	-106.8083									CEMEX INC.	189840945	Source of lead is from cement and flyash that is stored in enclosed silos and consumed daily to make concrete. Inventories are checked regularly.	NO	OCTAVIO.HOLGUINJR@CEMEX.COM			YES	 	
8800WLMSPC165WA	1312210634960	007439921	LEAD	TRI	2012	OLAM SPICES & VEGETABLE INGREDIENTS	1650 W AMADOR AVE	LAS CRUCES	DONA ANA	NM	88005	YES	NO	NO	NO								311423						32.30255	-106.79885									OLAM WEST COAST INC		SRNA:Lead in electric forklift batteries	NO	AHMAD.KAMALI@OLAMNET.COM			YES	 	
8833WCMXCN14ALA	1312210150138	N420	LEAD COMPOUNDS	PBT	2012	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - LA LUZ	140 ALAMO	LA LUZ	OTERO	NM	88337	YES	NO	NO	NO								327320						32.975443	-105.965024									CEMEX INC.	189840945	Source of lead is from cement and flyash that is stored in enclosed silos and consumed daily to make concrete. Inventories are checked regularly.	NO	OCTAVIO.HOLGUINJR@CEMEX.COM			YES	 	
8710WHNYWL245AL	1312210469983	007439921	LEAD	TRI	2012	DOE/NNSA KIRTLAND OPERATIONS - CRADDOCK C FACILITY	2450 ALAMO SE	ALBUQUERQUE	BERNALILLO	NM	87106	YES	NO	YES	NO								928110	332710					35.0542	-106.618768									US DEPARTMENT OF ENERGY		We do not intend to process lead articles again. This was a special project. If another special project comes up requiring the processing of lead, we intend to have the articles machined and fabricated off-site through a local qualified contractor.|SRNA:None.	YES	TSNYDER@KCP.COM			YES	 	
