TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
82701WYMNG740WE	1313211422845	000071432	BENZENE	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82701WYMNG740WE	1313211422884	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82701WYMNG740WE	1313211422872	000110827	CYCLOHEXANE	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82701WYMNG740WE	1313211422910	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82701WYMNG740WE	1313211422934	000067561	METHANOL	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82701WYMNG740WE	1313211422961	000115071	PROPYLENE	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82701WYMNG740WE	1313211422973	000100425	STYRENE	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82701WYMNG740WE	1313211422819	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82701WYMNG740WE	1313211422997	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	WYOMING REFINING CO LLC	740 W MAIN ST	NEWCASTLE	WESTON	WY	82701			YES	NO	NO	NO								324110						43.851319	-104.214122	072549538								BLACK ELK REFINING LLC		0		NA												NO	MFARNSWORTH@WYREF.COM			NO	 	
82240HLLYSUSHIG	1313211066408	N040	BARIUM COMPOUNDS	TRI	Pounds																		2013	NO	WESTERN SUGAR COOPERATIVE	US HWY 85 S	TORRINGTON	GOSHEN	WY	82240			YES	NO	NO	NO								311313						42.04735	-104.18405	112140624								WESTERN SUGAR COOPERATIVE		0		NA												NO	SSULLIVAN@WESTERNSUGAR.COM			YES	 	
82240HLLYSUSHIG	1313211066384	007664417	AMMONIA	TRI	Pounds																		2013	NO	WESTERN SUGAR COOPERATIVE	US HWY 85 S	TORRINGTON	GOSHEN	WY	82240			YES	NO	NO	NO								311313						42.04735	-104.18405	112140624								WESTERN SUGAR COOPERATIVE		0		NA												NO	SSULLIVAN@WESTERNSUGAR.COM			NO	 	
82240HLLYSUSHIG	1313211066410	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	WESTERN SUGAR COOPERATIVE	US HWY 85 S	TORRINGTON	GOSHEN	WY	82240			YES	NO	NO	NO								311313						42.04735	-104.18405	112140624								WESTERN SUGAR COOPERATIVE		0		NA												NO	SSULLIVAN@WESTERNSUGAR.COM			YES	 	
82401HLLYS300FI	1313210984492	007664417	AMMONIA	TRI	Pounds																		2013	NO	WYOMING SUGAR COMAPNY	300 S 1ST ST	WORLAND	WASHAKIE	WY	824013245			YES	NO	NO	NO								311313						44.01471	-107.96853	113224260								WYOMING SUGAR	113224260	0		NA												NO	VSALZMAN@WYOSUGAR.COM			NO	 	
82401CRWNC4THST	1313210944070	007439921	LEAD	TRI	Pounds																		2013	NO	CROWN BEVERAGE PACKAGING	620 N FOURTH ST	WORLAND	WASHAKIE	WY	82401			YES	NO	NO	NO								332431						44.023655	-107.963969	002282341								CROWN HOLDINGS	002282341	0		NA												NO	BILL.DECKER@CROWNCORK.COM			YES	 	
82401CRWNC4THST	1313210944094	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2013	NO	CROWN BEVERAGE PACKAGING	620 N FOURTH ST	WORLAND	WASHAKIE	WY	82401			YES	NO	NO	NO								332431						44.023655	-107.963969	002282341								CROWN HOLDINGS	002282341	0		NA												NO	BILL.DECKER@CROWNCORK.COM			NO	 	
82401CRWNC4THST	1313210944082	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2013	NO	CROWN BEVERAGE PACKAGING	620 N FOURTH ST	WORLAND	WASHAKIE	WY	82401			YES	NO	NO	NO								332431						44.023655	-107.963969	002282341								CROWN HOLDINGS	002282341	0		NA												NO	BILL.DECKER@CROWNCORK.COM			YES	 	
82401CRWNC4THST	1313210944068	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	CROWN BEVERAGE PACKAGING	620 N FOURTH ST	WORLAND	WASHAKIE	WY	82401			YES	NO	NO	NO								332431						44.023655	-107.963969	002282341								CROWN HOLDINGS	002282341	0		NA												NO	BILL.DECKER@CROWNCORK.COM			NO	 	
82942JMBRD9MILE	1313211305735	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305673	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
82942JMBRD9MILE	1313211305786	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
82942JMBRD9MILE	1313211305596	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305798	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305659	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305774	N495	NICKEL COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305610	N040	BARIUM COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305646	N096	COBALT COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305750	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305685	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
82942JMBRD9MILE	1313211305608	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305800	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305711	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
82942JMBRD9MILE	1313211305634	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1313211305762	N458	MERCURY COMPOUNDS	PBT	Pounds																		2013	NO	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			YES	NO	NO	NO								221112						41.738	-108.786	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1313211226927	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1313211226877	N040	BARIUM COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1313211226966	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
83101NGHTN5MISO	1313211226954	N495	NICKEL COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1313211226915	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
83101NGHTN5MISO	1313211226941	N458	MERCURY COMPOUNDS	PBT	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1313211226891	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
83101NGHTN5MISO	1313211226980	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1313211226939	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1313211226978	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1313211226903	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
83101NGHTN5MISO	1313211226889	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101			YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82431THWST400GR	1313211104245	007664417	AMMONIA	TRI	Pounds																		2013	NO	WESTERN SUGAR COOPERATIVE LOVELL FACTORY	400 GREAT WESTERN AVE	LOVELL	BIG HORN	WY	82431			YES	NO	NO	NO								311313						44.8378	-108.4054	112140624										0		NA												NO	SSULLIVAN@WESTERNSUGAR.COM			NO	 	
82637PCFCR1591T	1313211716410	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP DAVE JOHNSTON PLANT	1591 TANK FARM RD	GLENROCK	CONVERSE	WY	82637			YES	NO	NO	NO								221112						42.8381	-105.7762	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82637PCFCR1591T	1313211716244	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	PACIFICORP DAVE JOHNSTON PLANT	1591 TANK FARM RD	GLENROCK	CONVERSE	WY	82637			YES	NO	NO	NO								221112						42.8381	-105.7762	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82637PCFCR1591T	1313211716319	N458	MERCURY COMPOUNDS	PBT	Pounds																		2013	NO	PACIFICORP DAVE JOHNSTON PLANT	1591 TANK FARM RD	GLENROCK	CONVERSE	WY	82637			YES	NO	NO	NO								221112						42.8381	-105.7762	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82637PCFCR1591T	1313211716093	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP DAVE JOHNSTON PLANT	1591 TANK FARM RD	GLENROCK	CONVERSE	WY	82637			YES	NO	NO	NO								221112						42.8381	-105.7762	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82637PCFCR1591T	1313211716345	N495	NICKEL COMPOUNDS	TRI	Pounds																		2013	NO	PACIFICORP DAVE JOHNSTON PLANT	1591 TANK FARM RD	GLENROCK	CONVERSE	WY	82637			YES	NO	NO	NO								221112						42.8381	-105.7762	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82637PCFCR1591T	1313211716129	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	PACIFICORP DAVE JOHNSTON PLANT	1591 TANK FARM RD	GLENROCK	CONVERSE	WY	82637			YES	NO	NO	NO								221112						42.8381	-105.7762	007909013								BERKSHIRE HATHAWAY	007909013	0		NA												NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
