TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
02339GMGRV112SC	1312210471621	000075092	DICHLOROMETHANE	TRI	2012	GEM GRAVURE CO INC	112 SCHOOL ST	WEST HANOVER	PLYMOUTH	MA	02339	YES	NO	NO	NO								325910						42.107369	-70.874188	001007228								GEM GRAVURE CO INC		|PRAI:not applicable.	NO	BSTRUNK@GEMGRAVURE.COM			NO	 	
01085WSTFL221UN	1312210017048	000108101	METHYL ISOBUTYL KETONE	TRI	2012	RPM WOOD FINISHES GROUP INC	221 UNION ST	WESTFIELD	HAMPDEN	MA	01085	YES	NO	NO	NO								325510						42.125277	-72.726662	001119502								SPECIALTY PRODUCTS HOLDING CORP.	962670464	The facility used/processed less than 25,000 pounds of MIBK during 2012; therefore, it is no longer reportable and no data has been entered in fileds corresponding to the 2011 entries.	NO	DPHILLIPS@RPMWFG.COM	RR5		NO	 	
02038HLXHT20FOR	1312210684775	N982	ZINC COMPOUNDS	TRI	2012	GENERAL CABLE INDUSTRIES INC	20 FORGE PARK	FRANKLIN	NORFOLK	MA	02038	YES	NO	NO	NO								335929	331421	331422	335921			42.088001	-71.440658	793463209								GENERAL CABLE CORP	847914173	N/A	NO	ENOCHE@GENERALCABLE.COM			YES	 	
02038HLXHT20FOR	1312210684751	007440508	COPPER	TRI	2012	GENERAL CABLE INDUSTRIES INC	20 FORGE PARK	FRANKLIN	NORFOLK	MA	02038	YES	NO	NO	NO								335929	331421	331422	335921			42.088001	-71.440658	793463209								GENERAL CABLE CORP	847914173	N/A	NO	ENOCHE@GENERALCABLE.COM			YES	 	
02038HLXHT20FOR	1312210684736	N010	ANTIMONY COMPOUNDS	TRI	2012	GENERAL CABLE INDUSTRIES INC	20 FORGE PARK	FRANKLIN	NORFOLK	MA	02038	YES	NO	NO	NO								335929	331421	331422	335921			42.088001	-71.440658	793463209								GENERAL CABLE CORP	847914173	N/A	NO	ENOCHE@GENERALCABLE.COM			YES	 	
02761JWLDC117SW	1312210874210	007439921	LEAD	TRI	2012	JEWELED CROSS CO INC	117 S WASHINGTON ST	NORTH ATTLEBORO	BRISTOL	MA	027600038	YES	NO	NO	NO								339912						41.978085	-71.334175											|REV:This revision is required pursuant to EPA Notice of July 19, 2013 (Case No.: 2013-001).  The inspector noted that emissions classified as fugitive were misclassified and also required revision of the emission factor.   This submittal corrects both of the issues noted.	NO	JAY@JEWELEDCROSS.COM	RR5		YES	 	
01089KMLCT221IN	1312210014534	007439921	LEAD	TRI	2012	ITT EXELIS INC	11 INTERSTATE DR	WEST SPRINGFIELD	HAMPDEN	MA	01089	YES	NO	NO	NO								334418	334419					42.155214	-72.650043	066972670								EXELIS INC.	001216845	Staffing in the environmental division changed resulting in new views on waste reduction.|PRAI:Previous years numbers included a significat amount of material that had expired or was considered to be off specification resulting in large amounts being wasted and reclaimed.	NO	NEIL.GEARY@EXELISINC.COM			YES	 	
01507NCMNCRT169	1312210115743	N420	LEAD COMPOUNDS	PBT	2012	INCOM INC	294 SOUTHBRIDGE RD (ROUTE 169)	CHARLTON	WORCESTER	MA	01507	YES	NO	NO	NO								327215						42.113519	-72.012575	055739791										Also, INCOM's recycling vendor stop accepting clean leaded glass in late 2011.
INCOM unable to locate an alternate vendor for 2012.
INCOM will continue to search for market/recycling oppurtunity for this waste stream	NO	MAD@INCOMUSA.COM			YES	 	

02726SGNNWBRAYT	1312210024168	007664417	AMMONIA	TRI	2012	DOMINION ENERGY BRAYTON POINT LLC	BRAYTON POINT RD	SOMERSET	BRISTOL	MA	02726	YES	NO	NO	NO								221112						41.71159	-71.192398	168723166								DOMINION RESOURCES INC	101715035	|PRAI:More Ammonia Used for Air Pollution Control (NOx) in SCR	NO	LISA119@DOM.COM			NO	 	
01013HRCLS1111G	1312210155560	000064186	FORMIC ACID	TRI	2012	HERCULES INC	1111 GRATTAN ST	CHICOPEE	HAMPDEN	MA	01013	YES	NO	NO	NO								325211	325998					42.181944	-72.609167	001120997								ASHLAND INC	005003264	|PRAI:Production increase for product that uses formic acid.	NO	GLRHODES@ASHLAND.COM			NO	 	
02151GLBLS96LEE	1312210351449	000100414	ETHYLBENZENE	TRI	2012	GLOBAL SOUTH TERMINAL LLC	49/96 LEE BURBANK HWY	REVERE	SUFFOLK	MA	02151	YES	NO	NO	NO								424710						42.39782	-71.008022									GLOBAL SOUTH TERMINAL LLC		Additional figitive emissions were generated form coating/painting of the tank (36 lbs as noted)	NO	RKENNY@GLOBALP.COM			NO	 	
01570GNTXP183WE	1312210156295	000067561	METHANOL	TRI	2012	GENTEX OPTICS INC	183 W MAIN ST	DUDLEY	WORCESTER	MA	01571	YES	NO	NO	NO								339115						42.039689	-71.910112	555403690								EOA HOLDING CO INC	593727674	A misunderstanding between the Codes for Off-site Transfer has been corrected from M94 to M10.  2010 and 2011 reports should also be listed as M10.|PRAI:Production ratio calculated on net lenses produced.	NO	BVANWIEREN@ESSILORUSA.COM			NO	 	
01749DGTLQ75REE	1312210590814	000107211	ETHYLENE GLYCOL	TRI	2012	INTEL MASSACHUSETTS INC	75 REED RD	HUDSON	MIDDLESEX	MA	01749	YES	NO	NO	NO								334413						42.37651	-71.554299	047897855								INTEL CORP	047897855	Production decreased significantly from RY2011 to RY2012.	NO	ANN.HURD@INTEL.COM			NO	 	
02717HTTRN120BR	1312210182770	N120	DIISOCYANATES	TRI	2012	HEAT TRANSFER PRODUCTS	120 BRALEY RD	EAST FREETOWN	BRISTOL	MA	02717	YES	NO	NO	NO								333319						41.766197	-70.968216	084805860										At the end of 2012, HTP, Inc. changed its supplier of Diisocyanate. HTP, Inc. removed all existing Diisocyanate before introducing new Diisocyanate from its new supplier. The 5000 pound amount, estimated for disposal, for next year, is the existing Diisocyanate removed at the end of 2012.	NO	JON.LYONS@HTPRODUCTS.COM			NO	 	
01887TXTRN201LO	1312210032811	N420	LEAD COMPOUNDS	PBT	2012	TEXTRON DEFENSE SYSTEMS	201 LOWELL ST	WILMINGTON	MIDDLESEX	MA	01887	YES	NO	NO	NO								332993						42.539382	-71.149433	001863943								TEXTRON INC	001338979	|PRAI:Employee hours worked are used to calculate production ratio.	NO	KKISSELBACH@SYSTEMS.TEXTRON.COM			YES	 	
02134HSTNC52CAM	1312210068173	000107211	ETHYLENE GLYCOL	TRI	2012	HOUGHTON CHEMICAL CORP	52 CAMBRIDGE ST	ALLSTON	SUFFOLK	MA	02134	YES	NO	NO	NO								424690						42.35917	-71.11917	001014458								HOUGHTON CHEMICAL CORP		We have experienced a reduction in through put of this compound as a result of changes in aircraft deicer fluid composition and the shifting of antifreeze blending to other locations.    The loss experience indicates an increase in losses yet, we have had no spills or major accounting discrepancies that we can identify.     The stack loss is minimal but there are inaccuracies on incoming cargo tanker weights, which are cumulative, and significant "cling", owing to the viscosity of Ethylene Glycol; both factors are the cause of the "paper loss" experienced.	NO	BHOUGHTON@HOUGHTON.COM			NO	 	
02134HSTNC52CAM	1312210068161	000075092	DICHLOROMETHANE	TRI	2012	HOUGHTON CHEMICAL CORP	52 CAMBRIDGE ST	ALLSTON	SUFFOLK	MA	02134	YES	NO	NO	NO								424690						42.35917	-71.11917	001014458								HOUGHTON CHEMICAL CORP		|PRAI:This chemical compound is transferred directly from a cargo tanker to drums.    The weight losses experienced are primarily "paper losses" ,
rather than actual lost material, due to inaccuracies in tanker weights.	NO	BHOUGHTON@HOUGHTON.COM			NO	 	

01887CRSNS730MA	1312210583579	000080626	METHYL METHACRYLATE	TRI	2012	DSM COATING RESINS INC	730 MAIN ST	WILMINGTON	MIDDLESEX	MA	01887	YES	NO	NO	NO								325211						42.535761	-71.158455	074726402								DSM RESINS BUSINESS GROUP		Zip code for Clean Harbors, Braintree MA is correct and came out of EPA software; yet, an error message about the validity of the zipcode is issued by same software. You might want to fix this...	NO	JOHN-J.WALKER@DSM.COM			NO	 	
01910GNRLL1000W	1312210576765	007440484	COBALT	TRI	2012	GENERAL ELECTRIC AVIATION	1000 WESTERN AVE	LYNN	ESSEX	MA	01910	YES	NO	NO	NO								336412						42.45204	-70.971716	001408509	010233349							GENERAL ELECTRIC CO (GE CO)	001367960	|PRAI:Based on engine weights	NO	RICHARD.GORHAM@GE.COM			YES	 	
01910GNRLL1000W	1312210576789	007440020	NICKEL	TRI	2012	GENERAL ELECTRIC AVIATION	1000 WESTERN AVE	LYNN	ESSEX	MA	01910	YES	NO	NO	NO								336412						42.45204	-70.971716	001408509	010233349							GENERAL ELECTRIC CO (GE CO)	001367960	|PRAI:Base on weights of engines	NO	RICHARD.GORHAM@GE.COM			YES	 	
01910GNRLL1000W	1312210576777	007440508	COPPER	TRI	2012	GENERAL ELECTRIC AVIATION	1000 WESTERN AVE	LYNN	ESSEX	MA	01910	YES	NO	NO	NO								336412						42.45204	-70.971716	001408509	010233349							GENERAL ELECTRIC CO (GE CO)	001367960	|PRAI:Based on engine weights sold	NO	RICHARD.GORHAM@GE.COM			YES	 	
01910GNRLL1000W	1312210576740	007440473	CHROMIUM	TRI	2012	GENERAL ELECTRIC AVIATION	1000 WESTERN AVE	LYNN	ESSEX	MA	01910	YES	NO	NO	NO								336412						42.45204	-70.971716	001408509	010233349							GENERAL ELECTRIC CO (GE CO)	001367960	|PRAI:based on the weight of numbers of engines generated	NO	RICHARD.GORHAM@GE.COM			YES	 	
01104STRMS160CO	1312210550265	007440020	NICKEL	TRI	2012	DONCASTERS STORMS FORGE	160 COTTAGE ST	SPRINGFIELD	HAMPDEN	MA	01104	YES	NO	NO	NO								332111						42.142842	-72.548043	790791156								DONCASTERS LTD	797675170	The amount of nickel processed in 2012 was significantly less than the amount in 2011 and therefore the amount disposed of or recycled was similary less.	NO	PHOPKINS@DONCASTERS.COM			YES	 	
02339STNDR176KI	1312210279396	N420	LEAD COMPOUNDS	PBT	2012	STANDARD RUBBER PRODUCTS INC	64 B ST	WEST HANOVER	PLYMOUTH	MA	02339	YES	NO	NO	NO								326299						42.10541	-70.87455											|PRAI:Production is based on pounds shipped from the facility.	NO	FLIMAGE@STANDARDRUBBERPRODUCTS.COM			YES	 	
01824MLCTR279BI	1312210317739	N010	ANTIMONY COMPOUNDS	TRI	2012	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MIDDLESEX	MA	01824	YES	NO	NO	NO								326199						42.593701	-71.31952	069346799								3M CO	006173082	Increasing numbers are due to the fact that the facility stopped recycling tubing offsite.  Another cause is loss of experienced operators due to retirement.|PRAI:The variable used to calculate production ratio is: Lbs of matierial used that contains antimony.|TPRL:Waste increased due to loss of experienced operators, increased production, and increased testing to qualify additional suppliers|TOTRL:Total releases increased due to the disqualification of our recycler.  We are currently sending production waste to be recovered through waste-to-energy while we find a new recycler.	NO	KKCLARK-FERRIS1@MMM.COM			YES	 	
01824MLCTR279BI	1312210317754	N982	ZINC COMPOUNDS	TRI	2012	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MIDDLESEX	MA	01824	YES	NO	NO	NO								326199						42.593701	-71.31952	069346799								3M CO	006173082	Increasing numbers are due to the fact that the facility stopped recycling tubing offsite.  Another cause is loss of experienced operators due to retirement.|PRAI: The variable used to calculate production ratio is: lbs of material processed that contains zinc.|TOTRL:Waste increased due to loss of experienced operators, increased production, and increased testing to qualify additional suppliers|TPRL:Total releases increased due to the disqualification of our recycler.  We are currently sending production waste to be recovered through waste-to-energy while we find a new recycler.	NO	KKCLARK-FERRIS1@MMM.COM			YES	 	
01824MLCTR279BI	1312210317741	N420	LEAD COMPOUNDS	PBT	2012	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MIDDLESEX	MA	01824	YES	NO	NO	NO								326199						42.593701	-71.31952	069346799								3M CO	006173082	Increasing numbers are due to the fact that the facility stopped recycling tubing offsite.  Another cause is loss of experienced operators due to retirement.|PRAI: The variable used to calculate production ratio is: lbs lead-containing compound used.|TPRL:Waste increased due to loss of experienced operators, increased production, and increased testing to qualify additional suppliers|TOTRL:Total releases increased due to the disqualification of our recycler.  We are currently sending production waste to be recovered through waste-to-energy while we find a new recycler.	NO	KKCLARK-FERRIS1@MMM.COM			YES	 	
01851TXTRN1449M	1312210484200	007439976	MERCURY	PBT	2012	SPECIALTY MATERIALS INC	1449 MIDDLESEX ST	LOWELL	MIDDLESEX	MA	01851	YES	NO	NO	NO								336413						42.637952	-71.344633	093796931								SPECIALTY MATERIALS INC	093796931	Silicon carbide filament production was in low rate production for the first half of 2012 and production ceased after June.  This process used more mercury than boron filament production.  Silicon carbide production in 2012 was 18% of what it was in 2011.	NO	SPILIOGLOS@SPECMATERIALS.COM			YES	 	
01905CLHTH638SU	1312210205199	000108883	TOLUENE	TRI	2012	CL HAUTHAWAY & SONS CORP	638 SUMMER ST	LYNN	ESSEX	MA	01905	YES	NO	NO	NO								325520						42.457846	-70.974436	001008093		MAD001008093								Increase in production.	NO	TGERAS@HAUTHAWAY.COM			NO	 	
01905CLHTH638SU	1312210205187	000872504	N-METHYL-2-PYRROLIDONE	TRI	2012	CL HAUTHAWAY & SONS CORP	638 SUMMER ST	LYNN	ESSEX	MA	01905	YES	NO	NO	NO								325520						42.457846	-70.974436	001008093		MAD001008093								Increase in production.	NO	TGERAS@HAUTHAWAY.COM			NO	 	
01844YPLTC35DAN	1312210107847	007697372	NITRIC ACID	TRI	2012	GENERAL MILLS  - YOPLAIT	35 DANTON DR	METHUEN	ESSEX	MA	01844	YES	NO	NO	NO								311511						42.726611	-71.212077	006250740								GENERAL MILLS INC	006250740	|PRAI:2012 - 252,102,908 lbs2011 - 252,102,744 lbsIn 2011 a deficiency in concentrations was discovered due to a chemical feeding problem resulting in lower usage. This problem was addressed with the installation of new stroke pumps and a verification process for a more consistent chemical feed which resulted in an usage increase. RY 2010 and 2012 are more similar to each other and provide a better comparison.	NO	ED.DULSKI@GENMILLS.COM			NO	 	
01844YPLTC35DAN	1312210107835	N511	NITRATE COMPOUNDS	TRI	2012	GENERAL MILLS  - YOPLAIT	35 DANTON DR	METHUEN	ESSEX	MA	01844	YES	NO	NO	NO								311511						42.726611	-71.212077	006250740								GENERAL MILLS INC	006250740	|PRAI:2012 production - 252,102,908 lbs2011 production - 252,102,744 lbs|811AI:Source reduction activities were implemented for nitric acid	NO	ED.DULSKI@GENMILLS.COM			NO	 	
01845PHRMC70FLA	1312210108902	000067561	METHANOL	TRI	2012	JOHNSON MATTHEY PHARMA SERVICES	70 FLAGSHIP DR	NORTH ANDOVER	ESSEX	MA	01845	YES	NO	NO	NO								325412						42.654448	-71.109026	055774186								JOHNSON MATTHEY INC	055774186	This facility was scheduled for closure in RY2012.  The facility was being decommissioned in 2012; however, limited projects continued and the site remained opened.  At this time, the site is being considered for closure after 2014, dependent on business goals/needs.|PRAI:This facility was scheduled to be closed in 2012 CY.  Much of the year was spent decommissioning the facility and limited production was conducted.  Therefore the 2012 RY's usage numbers are less than what was reported in previous years.	NO	MANDERSON@JMUSA.COM			NO	 	
01845PHRMC70FLA	1312210108888	000075092	DICHLOROMETHANE	TRI	2012	JOHNSON MATTHEY PHARMA SERVICES	70 FLAGSHIP DR	NORTH ANDOVER	ESSEX	MA	01845	YES	NO	NO	NO								325412						42.654448	-71.109026	055774186								JOHNSON MATTHEY INC	055774186	The site was scheduled for closure in CY2012. At this time the facility may be operating through 2014 although how much business will be conducted at the site remains to be seen. |PRAI:This facility was scheduled to close in 2012CY.  The facility was being decommissioned but continued to run some projects.	NO	MANDERSON@JMUSA.COM			NO	 	
01102SMTHW2100R	1312210526909	007632000	SODIUM NITRITE	TRI	2012	SMITH & WESSON	2100 ROOSEVELT AVE	SPRINGFIELD	HAMPDEN	MA	01104	YES	NO	NO	NO								332994						42.137626	-72.551342	148717655								SMITH & WESSON HOLDING CO		Production at this facility continues to show signs of growth.|PRAI:Guns to Vault2012 = 1,211,2322011 = 1,137,883	NO	BSERRA@SMITH-WESSON.COM			YES	 	
01102SMTHW2100R	1312210526885	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	SMITH & WESSON	2100 ROOSEVELT AVE	SPRINGFIELD	HAMPDEN	MA	01104	YES	NO	NO	NO								332994						42.137626	-72.551342	148717655								SMITH & WESSON HOLDING CO		|PRAI:Guns to Vault2012 = 1,211,2322011 = 1,137,883	NO	BSERRA@SMITH-WESSON.COM			YES	 	
01102SMTHW2100R	1312210526897	N511	NITRATE COMPOUNDS	TRI	2012	SMITH & WESSON	2100 ROOSEVELT AVE	SPRINGFIELD	HAMPDEN	MA	01104	YES	NO	NO	NO								332994						42.137626	-72.551342	148717655								SMITH & WESSON HOLDING CO		Production is increasing and projected to continue.|PRAI:Guns to Vault2012 = 1,211,2322011 = 1,137,883	NO	BSERRA@SMITH-WESSON.COM			NO	 	
01562FLXCNSOUTH	1312210185322	000110543	N-HEXANE	TRI	2012	FLEXCON CO INC	S SPENCER RD	SPENCER	WORCESTER	MA	01562	YES	NO	NO	NO								326113						42.227326	-72.01339	001136035								FLEXCON CO INC		NA	NO	DIRISH@FLEXCON.COM			NO	 	
01364RDNYH46MIL	1312210382267	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	RODNEY HUNT CO	46 MILL ST	ORANGE	FRANKLIN	MA	01364	YES	NO	NO	NO								332111	332812	332999	332710			42.588949	-72.304357	001117720										BENZO(G,H,I)PERYLENE USAGE DECREASED BY 13.68% BETWEEN RY2011 AND RY2012.	NO	RPASHOLK@RODNEYHUNT.COM			NO	 	
01085THCLM1CYCL	1312210011375	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	COLUMBIA MANUFACTURING INC	1 CYCLE ST	WESTFIELD	HAMPDEN	MA	01085	YES	NO	NO	NO								337127						42.109418	-72.74097	181358805										|NPYF:WE WERE BELOW PREVIOUS YEARS THRESHOLDS AND THEREFORE DID NOT HAVE TO REPORT	NO	ASALEHI@COLUMBIAMFGINC.COM			YES	 	
