TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
36015NNCMPUSHIG	1307205986336	N420	LEAD COMPOUNDS	PBT	2007	CHAPMAN FOREST PRODUCTS	102 MAIN ST	CHAPMAN	BUTLER	AL	36015	YES	NO	NO	NO								321113	321212					31.670833	-86.704167									CHAPMAN FOREST PRODUCTS		BOILER 1 AND BOILER 3 HAD SYSTEMS INSTALLED IN OCTOBER 2006 THAT DECREASED THE AMOUND OF ASH THAT NEEDED TO BE HAULED AWAY, THUS DECREASING OVERALL AMOUNT OF LEAD COMPOUNDS TO LANDFILL.	NO	NA			YES	
36105HYNDM7HYUN	1307205319496	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED ISO 14001 ENVIRONMENTAL MANAGEMENT SYSTEM AT THIS FACILITY. WE CONDUCT INTERNAL AUDITS AND ONCE A YEAR EXTERNAL VCA [ IS014001] AUDITS	NO	RBURNS@HMMAUSA.COM			NO	
36105HYNDM7HYUN	1307205319508	000071432	BENZENE	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED IS014001 ENVIRONMENTAL MANAGEMENT SYSTEM, CONUST INTERNAL EMS AUDITS AND ONCE A YEAR EXTERNAL AUDIT BY VCA[1S014001]	NO	RBURNS@HMMAUSA.COM			NO	
36105HYNDM7HYUN	1307205319522	000100414	ETHYLBENZENE	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED ISO14001	NO	RBURNS@HMMAUSA.COM			NO	
36105HYNDM7HYUN	1307205319546	N450	MANGANESE COMPOUNDS	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTATION OF ISO 14001	NO	RBURNS@HMMAUSA.COM			YES	
36105HYNDM7HYUN	1307205319559	000067561	METHANOL	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED IS014001 ENVIRONMENTAL MANAGEMENT POLICY	NO	RBURNS@HMMAUSA.COM			NO	
36105HYNDM7HYUN	1307205319573	000110543	N-HEXANE	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED 1SO 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM			NO	
36105HYNDM7HYUN	1307205319597	N495	NICKEL COMPOUNDS	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED IS0 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM			YES	
36105HYNDM7HYUN	1307205319623	007632000	SODIUM NITRITE	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED ISO 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM			YES	
36105HYNDM7HYUN	1307205319635	000100425	STYRENE	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED IS0 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM			NO	
36105HYNDM7HYUN	1307205319647	000108883	TOLUENE	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENETED IS0 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM			NO	
36105HYNDM7HYUN	1307205319650	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED ISO 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM			NO	
36105HYNDM7HYUN	1307206121055	N230	CERTAIN GLYCOL ETHERS	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED ISO 14001, CONDUCT INTERNAL AUDITS AND ONCE A YEAR EXTERNAL AUDIT.	NO	RBURNS@HMMAUSA.COM	RR4		NO	
36105HYNDM7HYUN	1307206121067	000107211	ETHYLENE GLYCOL	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED ISO 14001	NO	RBURNS@HMMAUSA.COM	RR4		NO	
36105HYNDM7HYUN	1307206121079	000071363	N-BUTYL ALCOHOL	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED IS0 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM	RR4		NO	
36105HYNDM7HYUN	1307206121081	000091203	NAPHTHALENE	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED IS0 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM	RR4		NO	
36105HYNDM7HYUN	1307206121093	N511	NITRATE COMPOUNDS	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										ISO 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM	RR4		NO	
36105HYNDM7HYUN	1307206121105	007697372	NITRIC ACID	TRI	2007	HYUNDAI MOTOR MANUFACTURING ALABAMA LLC	700 HYUNDAI BLVD	MONTGOMERY	MONTGOMERY	AL	36105	YES	NO	NO	NO								336111						32.292222	-86.333333	110012890										IMPLEMENTED ISO 14001 ENVIRONMENTAL MANAGEMENT SYSTEM	NO	RBURNS@HMMAUSA.COM	RR4		NO	
36505TNCLNUSHWY	1307205425061	N511	NITRATE COMPOUNDS	TRI	2007	LENZING FIBERS INC.	12950 US HWY 43 N	AXIS	MOBILE	AL	36505	YES	NO	NO	NO								325221						30.958889	-88.021111	119500556										Modified process operating conditions to reduce solvent emissions to wastewater that result in nitrate production during biological treatment	NO	K.ALLEN@LENZING.COM			NO	
36512CMRCSUSHIG	1307205547250	000075058	ACETONITRILE	TRI	2007	SYNGENTA CROP PROTECTION INC	13500 US HWY 43 N	BUCKS	MOBILE	AL	365120032	YES	NO	NO	NO								325320	325199					30.975	-88.02138	095688875								SYNGENTA AG	966616633	THE FOMESAFEN UNIT THAT GENERATED ACETONITRILE WASTE DURING 2006 ENDED OPERATION IN 2006.  AS A RESULT THERE WAS A SIGNIFICANT REDUCTION IN ACETONITRILE WASTE DURING 2007.	NO	STEVE.LEDOUX@SYNGENTA.COM			NO	
36701RNSLS6MEAD	1307205749839	000584849	TOLUENE-2,4-DIISOCYANATE	TRI	2007	RENOSOL SEATING	6 MEADOWCRAFT PKWY	SELMA	DALLAS	AL	36701	YES	NO	NO	NO								326150						32.326457	-86.992419	147746903								LEAR CORP	175592476	Increased Monitoring Equipment / Locations throughout plant floor.  Implemented tracking software for continuous record keeping.	NO	NDENMAN@RENOSOLSEATING.COM			NO	
36803MPXCR2230M	1307206031546	000108883	TOLUENE	TRI	2007	QUANTEGY	2230 MARVYN PKWY	OPELIKA	LEE	AL	36803	YES	NO	NO	NO								334613						32.624444	-85.373278	008070539										COMPANY CLOSED IN 2007.  LARGE WASTE GENERATION DUE TO CLOSURE.	NO	NA			NO	
35007SPCFCHWY31	1307205260300	N982	ZINC COMPOUNDS	TRI	2007	SPECIFICATION RUBBER PRODUCTS INC	1568 1ST ST N	ALABASTER	SHELBY	AL	35007	YES	NO	NO	NO								326291						33.26322	-86.811206	004402350								AMERICAN CAST IRON PIPE CO	003397569	IN JULY OF 2006 WE QUIT PURCHASING 90% OF THE ZINC BASED POWDERS AND NOW IT IS ALL ENCAPSULATED IN A RUBBER COMPOUND MIXTURE.  IN 2007 ALL ZINC BASED POWDERS WERE ENCAPSULATED IN A RUBBER COMPOUND MIXTER AND THERE WAS NO FREE POWDERS PRESENT AT THE FACILITY	NO	TCARSON@SPECRUBBER.COM			YES	
35021VLCNP2400W	1307206002572	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	VULCAN PIPE & STEEL COATINGS I NC.	2400 WOODARD RD	BESSEMER	JEFFERSON	AL	35021	YES	NO	NO	NO								238320						33.442487	-86.964644									VULCAN PAINTERS INC.	004029559	WE DO NOT BELIEVE THAT WE ARE REQUIRED TO SUBMIT THIS FORM ANY LONGER, BUT WE ARE DOING SO FOR INFORMATIONAL PURPOSES.	NO	JBOYD@VULCAN=GROUP.COM			NO	
35055PRLSS16112	1307205761618	000067561	METHANOL	TRI	2007	CHEMCRAFT - AKZO NOBEL COATINGS INC	1611 22ND ST SE	CULLMAN	CULLMAN	AL	35055	YES	NO	NO	NO								325510						34.141821	-86.821803	003220522								AKZO NOBEL COATINGS INC.	062999347	ALL PRODUCTION AT FACILITY CEASED DECEMBER OF 2007.	NO				NO	
35055PRLSS16112	1307205761657	000108883	TOLUENE	TRI	2007	CHEMCRAFT - AKZO NOBEL COATINGS INC	1611 22ND ST SE	CULLMAN	CULLMAN	AL	35055	YES	NO	NO	NO								325510						34.141821	-86.821803	003220522								AKZO NOBEL COATINGS INC.	062999347	FACILITY CEASED ALL PRODUCTION OPERATIONS DECEMBER OF 2007.	NO				NO	
35055PRLSS16112	1307205761669	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	CHEMCRAFT - AKZO NOBEL COATINGS INC	1611 22ND ST SE	CULLMAN	CULLMAN	AL	35055	YES	NO	NO	NO								325510						34.141821	-86.821803	003220522								AKZO NOBEL COATINGS INC.	062999347	FACILITY CEASED ALL PRODUCTION OPERATIONS DECEMBER OF 2007.	NO				NO	
35131NTNLC80NAT	1307206134405	007439976	MERCURY	PBT	2007	NATIONAL CEMENT CO. OF ALABAMA INC.	80 NATIONAL CEMENT DR	RAGLAND	ST CLAIR	AL	35131	YES	NO	NO	NO								327310	212312					33.731389	-86.157778	067127126										AN EMISSIONS STACK TEST WAS CONDUCTED IN JULY 2008 TO VERIFY ACTUAL STACK EMISSIONS INSTEAD OF USING AP-42 FACTORS.  THE STACK TEST RESULTS INDICATE NATIONAL CEMENT COMPANY OF ALABAMA HAS OVER REPORTED EMISSIONS FOR ALL PREVIOUS TRI REPORTS.	NO	BGUNN@NATCEM.COM	RR1		YES	
