TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
26181BRGWRSTATE	1311209164526	000107131	ACRYLONITRILE	TRI	Pounds																		2011	NO	SABIC INNOVATIVE PLASTICS US LLC	9226 DUPONT RD	WASHINGTON	WOOD	WV	26181	YES	NO	NO	NO								325211						39.259955	-81.679295	065007205								SABIC INNOVATIVE PLASTICS US LLC	799533617	0		NA												NO	MIKE.BOSTAPH@SABIC-IP.COM			NO	 	
26181BRGWRSTATE	1311209164514	000106990	1,3-BUTADIENE	TRI	Pounds																		2011	NO	SABIC INNOVATIVE PLASTICS US LLC	9226 DUPONT RD	WASHINGTON	WOOD	WV	26181	YES	NO	NO	NO								325211						39.259955	-81.679295	065007205								SABIC INNOVATIVE PLASTICS US LLC	799533617	0		NA												NO	MIKE.BOSTAPH@SABIC-IP.COM			NO	 	
24874SSTLMPINNA	1311209204395	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	PINNACLE MINING CO LLC PINNACLE MINE	PINNACLE CREEK RD	PINEVILLE	WYOMING	WV	24874	YES	NO	NO	NO								212112						37.560833	-81.53									CLIFFS NATURAL RESOURCES	147964571	0		NA												NO	DOUGLAS.TOWNSEND@CLIFFSNR.COM			YES	 	
24874SSTLMPINNA	1311209204383	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	PINNACLE MINING CO LLC PINNACLE MINE	PINNACLE CREEK RD	PINEVILLE	WYOMING	WV	24874	YES	NO	NO	NO								212112						37.560833	-81.53									CLIFFS NATURAL RESOURCES	147964571	0		NA												NO	DOUGLAS.TOWNSEND@CLIFFSNR.COM			YES	 	
26739MTSTRHC76B	1311209143852	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			NO	 	
26739MTSTRHC76B	1311209143953	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			NO	 	
26739MTSTRHC76B	1311209143938	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143864	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			NO	 	
26739MTSTRHC76B	1311209143787	007664417	AMMONIA	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			NO	 	
26739MTSTRHC76B	1311209143888	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143849	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			NO	 	
26739MTSTRHC76B	1311209143890	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143813	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143965	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143977	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143801	N040	BARIUM COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143940	N725	SELENIUM COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143825	N096	COBALT COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143876	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			NO	 	
26739MTSTRHC76B	1311209143799	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143837	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
26739MTSTRHC76B	1311209143902	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	DOMINION MOUNT STORM POWER STATION	436 DOMINION BLVD	MOUNT STORM	GRANT	WV	267398632	YES	NO	NO	NO								221112						39.185	-79.265556	007941446								DOMINION RESOURCES INC	101715035	0		NA												NO	CARL.R.FORD@DOM.COM			YES	 	
25530KNVCH21STB	1311209629260	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	WILLERT HOME PRODUCTS	21ST & BEECH ST	KENOVA	WAYNE	WV	25530	YES	NO	NO	NO								325320						38.40588	-82.58635	006289680								WILLERT HOME PRODUCTS	006289680	0		NA												NO	EHARRIS@WILLERT.COM			NO	 	
26505WSTMR1000D	1311209543418	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	CHEMTURA CORP - SOUTH P LANT	1000 MORGANTOWN INDUSTRIAL PARK,   BLG 816	MORGANTOWN	MONONGALIA	WV	26501	YES	NO	NO	NO								325199						39.59983	-79.97148	088400325								CHEMTURA CORP	088400325	0		NA												NO	JOHN.SNODGRASS@CHEMTURA.COM			NO	 	
26505WSTMR1000D	1311209543432	000108952	PHENOL	TRI	Pounds																		2011	NO	CHEMTURA CORP - SOUTH P LANT	1000 MORGANTOWN INDUSTRIAL PARK,   BLG 816	MORGANTOWN	MONONGALIA	WV	26501	YES	NO	NO	NO								325199						39.59983	-79.97148	088400325								CHEMTURA CORP	088400325	0		NA												NO	JOHN.SNODGRASS@CHEMTURA.COM			NO	 	
25430TMTDM109WB	1311209513011	N120	DIISOCYANATES	TRI	Pounds																		2011	NO	AUTOMATED MERCHANDISING SYSTEMS INC	255 W BURR BLVD	KEARNEYSVILLE	JEFFERSON	WV	25430	YES	NO	NO	NO								333311						39.358947	-77.869918											0		NA												NO	DICK.BLINE@AMSVENDORS.COM			NO	 	
25303NNCRB437MA	1311209463429	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	41050	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463431	001319773	CRESOL (MIXED ISOMERS)	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	4291	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463520	000108054	VINYL ACETATE	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	48	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463443	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	53648	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463393	000107186	ALLYL ALCOHOL	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	3	O 	SOUTH CHARLESTON SEWAGE TREATMENT PLANT	437 MACCORKLE AVENUE SOUTHWEST	SOUTH CHARLESTON	WV	KANAWHA	253031230							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463405	007664417	AMMONIA	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	2990	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463381	000079107	ACRYLIC ACID	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	0		NA												NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463456	000075218	ETHYLENE OXIDE	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	0	O 	SOUTH CHARLESTON SEWAGE TREATMENT PLANT	437 MACCORKLE AVENUE SOUTHWEST	SOUTH CHARLESTON	WV	KANAWHA	253031230							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463506	000075569	PROPYLENE OXIDE	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	0	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463482	000067561	METHANOL	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	2115	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463468	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	0		NA												NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463470	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	0	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			YES	 	
25303NNCRB437MA	1311209463417	000100447	BENZYL CHLORIDE	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	529	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
25303NNCRB437MA	1311209463518	007632000	SODIUM NITRITE	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	2630	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			YES	 	
25303NNCRB437MA	1311209463494	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2011	NO	UNION CARBIDE CORP SOUTH CHARLESTON FACILITY	437 MACCORKLE AVE SW	SOUTH CHARLESTON	KANAWHA	WV	25303	YES	NO	NO	NO								325199						38.389126	-81.831973	005005483								THE DOW CHEMICAL CO	001381581	16966	O 	SOUTH CHARLESTON SEWAGE TREATMENT COMPANY	1701 BOWNE AVENUE  P.O. BOX 8515	SOUTH CHARLESTON	WV	KANAWHA	25303							NO	TJLONDON@DOW.COM			NO	 	
26175NNCRBSTATE	1311209230580	000107051	ALLYL CHLORIDE	TRI	Pounds																		2011	NO	MPM SILICONES LLC	3500 S STATE RT 2	FRIENDLY	TYLER	WV	26146	YES	NO	NO	NO								325199						39.484572	-81.093403	874737898								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC		0		NA												NO	DANIEL.BERINGER@MOMENTIVE.COM			NO	 	
26175NNCRBSTATE	1311209230642	000074873	CHLOROMETHANE	TRI	Pounds																		2011	NO	MPM SILICONES LLC	3500 S STATE RT 2	FRIENDLY	TYLER	WV	26146	YES	NO	NO	NO								325199						39.484572	-81.093403	874737898								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC		0		NA												NO	DANIEL.BERINGER@MOMENTIVE.COM			NO	 	
26175NNCRBSTATE	1311209230566	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	MPM SILICONES LLC	3500 S STATE RT 2	FRIENDLY	TYLER	WV	26146	YES	NO	NO	NO								325199						39.484572	-81.093403	874737898								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC		0		NA												NO	DANIEL.BERINGER@MOMENTIVE.COM			NO	 	
26175NNCRBSTATE	1311209230578	000107131	ACRYLONITRILE	TRI	Pounds																		2011	NO	MPM SILICONES LLC	3500 S STATE RT 2	FRIENDLY	TYLER	WV	26146	YES	NO	NO	NO								325199						39.484572	-81.093403	874737898								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC		0		NA												NO	DANIEL.BERINGER@MOMENTIVE.COM			NO	 	
26175NNCRBSTATE	1311209230717	000108883	TOLUENE	TRI	Pounds																		2011	NO	MPM SILICONES LLC	3500 S STATE RT 2	FRIENDLY	TYLER	WV	26146	YES	NO	NO	NO								325199						39.484572	-81.093403	874737898								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC		0		NA												NO	DANIEL.BERINGER@MOMENTIVE.COM			NO	 	
26175NNCRBSTATE	1311209230705	000080626	METHYL METHACRYLATE	TRI	Pounds																		2011	NO	MPM SILICONES LLC	3500 S STATE RT 2	FRIENDLY	TYLER	WV	26146	YES	NO	NO	NO								325199						39.484572	-81.093403	874737898								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC		0		NA												NO	DANIEL.BERINGER@MOMENTIVE.COM			NO	 	
